H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	103708441	103908441	harbor1	chr1	103717206	103717423	SINE/MIR	434	-	108	103717314	8873
chr1	103708441	103908441	harbor1	chr1	103756001	103756216	SINE/MIR	468	-	108	103756109	47668
chr1	234473588	234673588	harbor1	chr1	234484228	234484441	SINE/MIR	492	-	106	234484334	10746
chr1	234473588	234673588	harbor1	chr1	234500313	234500566	SINE/MIR	664	-	126	234500439	26851
chr1	234473588	234673588	harbor1	chr1	234514628	234514763	SINE/MIR	544	-	68	234514696	41108
chr1	234473588	234673588	harbor1	chr1	234521263	234521505	SINE/MIR	777	-	121	234521384	47796
chr1	234473588	234673588	harbor1	chr1	234553881	234554069	SINE/MIR	396	-	94	234553975	80387
chr1	234473588	234673588	harbor1	chr1	234565762	234565976	SINE/MIR	513	-	107	234565869	92281
chr1	234473588	234673588	harbor1	chr1	234569791	234569994	SINE/MIR	818	-	102	234569893	96305
chr1	234473588	234673588	harbor1	chr1	234570366	234570621	SINE/MIR	959	-	128	234570494	96906
chr1	217328960	217528960	harbor1	chr1	217342127	217342370	SINE/MIR	610	-	122	217342249	13289
chr1	217328960	217528960	harbor1	chr1	217371815	217372093	SINE/MIR	503	-	139	217371954	42994
chr1	161699396	161899396	harbor1	chr1	161739668	161739852	SINE/MIR	531	-	92	161739760	40364
chr1	161699396	161899396	harbor1	chr1	161767498	161767722	SINE/MIR	560	-	112	161767610	68214
chr1	161699396	161899396	harbor1	chr1	161794997	161795136	SINE/MIR	424	-	70	161795067	95671
chr1	36619682	36819682	harbor1	chr1	36631251	36631452	SINE/MIR	515	-	100	36631351	11669
chr1	36619682	36819682	harbor1	chr1	36641480	36641625	SINE/MIR	414	-	72	36641552	21870
chr1	36619682	36819682	harbor1	chr1	36644826	36645043	SINE/MIR	461	-	108	36644934	25252
chr1	36619682	36819682	harbor1	chr1	36663791	36663886	SINE/MIR	437	-	48	36663839	44157
chr1	36619682	36819682	harbor1	chr1	36665137	36665247	SINE/MIR	403	-	55	36665192	45510
chr1	36619682	36819682	harbor1	chr1	36695993	36696244	SINE/MIR	911	-	126	36696119	76437
chr1	36619682	36819682	harbor1	chr1	36702431	36702624	SINE/MIR	495	-	96	36702527	82845
chr1	36619682	36819682	harbor1	chr1	36705544	36705730	SINE/MIR	397	-	93	36705637	85955
chr1	36619682	36819682	harbor1	chr1	36710677	36710793	SINE/MIR	428	-	58	36710735	91053
chr1	36619682	36819682	harbor1	chr1	36712875	36713096	SINE/MIR	884	-	110	36712985	93303
chr1	28686527	28886527	harbor1	chr1	28704390	28704518	SINE/MIR	546	-	64	28704454	17927
chr1	28686527	28886527	harbor1	chr1	28709338	28709533	SINE/MIR	450	-	98	28709436	22909
chr1	28686527	28886527	harbor1	chr1	28734892	28735084	SINE/MIR	400	-	96	28734988	48461
chr1	28686527	28886527	harbor1	chr1	28755348	28755580	SINE/MIR	470	-	116	28755464	68937
chr1	232034265	232234265	harbor1	chr1	232109629	232109823	SINE/MIR	405	-	97	232109726	75461
chr1	187934296	188134296	harbor1	chr1	188027466	188027712	SINE/MIR	906	-	123	188027589	93293
chr1	79114311	79314311	harbor1	chr1	79184879	79185075	SINE/MIR	461	-	98	79184977	70666
chr1	79114311	79314311	harbor1	chr1	79196822	79197027	SINE/MIR	670	-	102	79196924	82613
chr1	232202979	232402979	harbor1	chr1	232218573	232218742	SINE/MIR	628	-	84	232218657	15678
chr1	232202979	232402979	harbor1	chr1	232228149	232228359	SINE/MIR	474	-	105	232228254	25275
chr1	232202979	232402979	harbor1	chr1	232238638	232238788	SINE/MIR	600	-	75	232238713	35734
chr1	232202979	232402979	harbor1	chr1	232285298	232285486	SINE/MIR	502	-	94	232285392	82413
chr1	232202979	232402979	harbor1	chr1	232299991	232300157	SINE/MIR	669	-	83	232300074	97095
chr1	244268148	244468148	harbor1	chr1	244285855	244286063	SINE/MIR	531	-	104	244285959	17811
chr1	244268148	244468148	harbor1	chr1	244301259	244301434	SINE/MIR	462	-	88	244301347	33199
chr1	244268148	244468148	harbor1	chr1	244326573	244326774	SINE/MIR	423	-	100	244326673	58525
chr1	244268148	244468148	harbor1	chr1	244345334	244345519	SINE/MIR	483	-	92	244345426	77278
chr1	182089820	182289820	harbor1	chr1	182111687	182111887	SINE/MIR	627	-	100	182111787	21967
chr1	182089820	182289820	harbor1	chr1	182137116	182137352	SINE/MIR	547	-	118	182137234	47414
chr1	182089820	182289820	harbor1	chr1	182139693	182139940	SINE/MIR	755	-	124	182139817	49997
chr1	182089820	182289820	harbor1	chr1	182147975	182148188	SINE/MIR	467	-	106	182148081	58261
chr1	182089820	182289820	harbor1	chr1	182161838	182161928	SINE/MIR	454	-	45	182161883	72063
chr1	178962333	179162333	harbor1	chr1	179008955	179009085	SINE/MIR	425	-	65	179009020	46687
chr1	178962333	179162333	harbor1	chr1	179024794	179024926	SINE/MIR	562	-	66	179024860	62527
chr1	178962333	179162333	harbor1	chr1	179032425	179032614	SINE/MIR	605	-	94	179032519	70186
chr1	178962333	179162333	harbor1	chr1	179048213	179048392	SINE/MIR	411	-	90	179048303	85970
chr1	178962333	179162333	harbor1	chr1	179049198	179049384	SINE/MIR	507	-	93	179049291	86958
chr1	178962333	179162333	harbor1	chr1	179057439	179057658	SINE/MIR	520	-	110	179057549	95216
chr1	178962333	179162333	harbor1	chr1	179059292	179059525	SINE/MIR	573	-	116	179059408	97075
chr1	222698793	222898793	harbor1	chr1	222744571	222744735	SINE/MIR	543	-	82	222744653	45860
chr1	222698793	222898793	harbor1	chr1	222769524	222769735	SINE/MIR	672	-	106	222769630	70837
chr1	222698793	222898793	harbor1	chr1	222792044	222792260	SINE/MIR	827	-	108	222792152	93359
chr1	104841676	105041676	harbor1	chr1	104881169	104881407	SINE/MIR	612	-	119	104881288	39612
chr1	150352413	150552413	harbor1	chr1	150371210	150371357	SINE/MIR	1183	-	74	150371284	18871
chr1	150352413	150552413	harbor1	chr1	150371668	150371789	SINE/MIR	1183	-	60	150371728	19315
chr1	150352413	150552413	harbor1	chr1	150378316	150378448	SINE/MIR	413	-	66	150378382	25969
chr1	150352413	150552413	harbor1	chr1	150414248	150414455	SINE/MIR	495	-	104	150414352	61939
chr1	150352413	150552413	harbor1	chr1	150419511	150419624	SINE/MIR	638	-	56	150419567	67154
chr1	150352413	150552413	harbor1	chr1	150419928	150420095	SINE/MIR	638	-	84	150420012	67599
chr1	150352413	150552413	harbor1	chr1	150424586	150424744	SINE/MIR	446	-	79	150424665	72252
chr1	150352413	150552413	harbor1	chr1	150445200	150445356	SINE/MIR	414	-	78	150445278	92865
chr1	150352413	150552413	harbor1	chr1	150355857	150356048	SINE/MIR	432	-	96	150355953	3540
chr1	94585470	94785470	harbor1	chr1	94593012	94593200	SINE/MIR	521	-	94	94593106	7636
chr1	94585470	94785470	harbor1	chr1	94617215	94617355	SINE/MIR	418	-	70	94617285	31815
chr1	94585470	94785470	harbor1	chr1	94620300	94620512	SINE/MIR	558	-	106	94620406	34936
chr1	94585470	94785470	harbor1	chr1	94636055	94636247	SINE/MIR	482	-	96	94636151	50681
chr1	94585470	94785470	harbor1	chr1	94641147	94641413	SINE/MIR	912	-	133	94641280	55810
chr1	94585470	94785470	harbor1	chr1	94647657	94647754	SINE/MIR	455	-	48	94647705	62235
chr1	94585470	94785470	harbor1	chr1	94654569	94654811	SINE/MIR	489	-	121	94654690	69220
chr1	94585470	94785470	harbor1	chr1	94674514	94674748	SINE/MIR	593	-	117	94674631	89161
chr1	181147469	181347469	harbor1	chr1	181152272	181152416	SINE/MIR	418	-	72	181152344	4875
chr1	181147469	181347469	harbor1	chr1	181158626	181158789	SINE/MIR	596	-	82	181158708	11239
chr1	181147469	181347469	harbor1	chr1	181182880	181183134	SINE/MIR	741	-	127	181183007	35538
