H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	205885423	206085423	harbor2	chr1	205911288	205911441	LINE/CR1	411	-	76	205911364	25941
chr1	187609479	187809479	harbor2	chr1	187660158	187660526	LINE/CR1	578	-	184	187660342	50863
chr1	191379444	191579444	harbor2	chr1	191421414	191422146	LINE/CR1	451	-	366	191421780	42336
chr1	48196763	48396763	harbor2	chr1	48254837	48255105	LINE/CR1	430	-	134	48254971	58208
chr1	225041215	225241215	harbor2	chr1	225123047	225123266	LINE/CR1	418	-	110	225123157	81942
chr1	204361166	204561166	harbor2	chr1	204441053	204441364	LINE/CR1	818	-	156	204441209	80043
chr1	237704271	237904271	harbor2	chr1	237737119	237737534	LINE/CR1	547	-	208	237737327	33056
chr1	237704271	237904271	harbor2	chr1	237737912	237738156	LINE/CR1	409	-	122	237738034	33763
chr1	237704271	237904271	harbor2	chr1	237739639	237739953	LINE/CR1	650	-	157	237739796	35525
chr1	245828070	246028070	harbor2	chr1	245843849	245844280	LINE/CR1	686	-	216	245844065	15995
chr1	245828070	246028070	harbor2	chr1	245861982	245863063	LINE/CR1	505	-	540	245862522	34452
chr1	109823463	110023463	harbor2	chr1	109849750	109849946	LINE/CR1	437	-	98	109849848	26385
chr1	109823463	110023463	harbor2	chr1	109850730	109851049	LINE/CR1	729	-	160	109850890	27427
chr1	109823463	110023463	harbor2	chr1	109865348	109865877	LINE/CR1	503	-	264	109865612	42149
chr1	177610094	177810094	harbor2	chr1	177611977	177612395	LINE/CR1	796	-	209	177612186	2092
chr1	177610094	177810094	harbor2	chr1	177616747	177616998	LINE/CR1	525	-	126	177616873	6779
chr1	177610094	177810094	harbor2	chr1	177700735	177700937	LINE/CR1	463	-	101	177700836	90742
chr1	201494641	201694641	harbor2	chr1	201544427	201544845	LINE/CR1	584	-	209	201544636	49995
chr1	208129250	208329250	harbor2	chr1	208205649	208205888	LINE/CR1	1047	-	120	208205769	76519
chr1	208129250	208329250	harbor2	chr1	208206265	208206502	LINE/CR1	421	-	118	208206383	77133
chr1	80833785	81033785	harbor2	chr1	80877969	80878496	LINE/CR1	732	-	264	80878233	44448
chr1	200909148	201109148	harbor2	chr1	200935136	200935314	LINE/CR1	464	-	89	200935225	26077
chr1	200909148	201109148	harbor2	chr1	201008510	201008653	LINE/CR1	492	-	72	201008582	99434
