H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	103708441	103908441	harbor1	chr1	103707339	103708688	LINE/L2	1991	+	674	103708013	428
chr1	103708441	103908441	harbor1	chr1	103789772	103789972	LINE/L2	421	+	100	103789872	81431
chr1	234473588	234673588	harbor1	chr1	234482078	234482783	LINE/L2	594	+	352	234482430	8842
chr1	234473588	234673588	harbor1	chr1	234483019	234483467	LINE/L2	406	+	224	234483243	9655
chr1	234473588	234673588	harbor1	chr1	234518584	234518720	LINE/L2	449	+	68	234518652	45064
chr1	217328960	217528960	harbor1	chr1	217352987	217353841	LINE/L2	1328	+	427	217353414	24454
chr1	161699396	161899396	harbor1	chr1	161707539	161708505	LINE/L2	1170	+	483	161708022	8626
chr1	161699396	161899396	harbor1	chr1	161708546	161708931	LINE/L2	518	+	192	161708738	9342
chr1	161699396	161899396	harbor1	chr1	161745437	161745742	LINE/L2	672	+	152	161745589	46193
chr1	161699396	161899396	harbor1	chr1	161771324	161771604	LINE/L2	619	+	140	161771464	72068
chr1	161699396	161899396	harbor1	chr1	161771797	161772963	LINE/L2	2585	+	583	161772380	72984
chr1	161699396	161899396	harbor1	chr1	161773566	161773652	LINE/L2	2585	+	43	161773609	74213
chr1	161699396	161899396	harbor1	chr1	161784724	161785091	LINE/L2	529	+	184	161784908	85512
chr1	36619682	36819682	harbor1	chr1	36628006	36628238	LINE/L2	400	+	116	36628122	8440
chr1	36619682	36819682	harbor1	chr1	36639454	36639663	LINE/L2	597	+	104	36639558	19876
chr1	36619682	36819682	harbor1	chr1	36671733	36672896	LINE/L2	482	+	582	36672315	52633
chr1	36619682	36819682	harbor1	chr1	36672887	36673154	LINE/L2	478	+	134	36673021	53339
chr1	36619682	36819682	harbor1	chr1	36699674	36700004	LINE/L2	610	+	165	36699839	80157
chr1	36619682	36819682	harbor1	chr1	36701461	36702088	LINE/L2	1292	+	314	36701775	82093
chr1	28686527	28886527	harbor1	chr1	28724352	28724388	LINE/L2	506	+	18	28724370	37843
chr1	28686527	28886527	harbor1	chr1	28724980	28725205	LINE/L2	506	+	112	28725092	38565
chr1	28686527	28886527	harbor1	chr1	28731247	28731389	LINE/L2	539	+	71	28731318	44791
chr1	28686527	28886527	harbor1	chr1	28731721	28731746	LINE/L2	539	+	12	28731733	45206
chr1	28686527	28886527	harbor1	chr1	28732048	28732297	LINE/L2	539	+	124	28732172	45645
chr1	28686527	28886527	harbor1	chr1	28732738	28732932	LINE/L2	539	+	97	28732835	46308
chr1	28686527	28886527	harbor1	chr1	28733433	28733551	LINE/L2	456	+	59	28733492	46965
chr1	28686527	28886527	harbor1	chr1	28733866	28734148	LINE/L2	456	+	141	28734007	47480
chr1	28686527	28886527	harbor1	chr1	28778433	28778733	LINE/L2	1105	+	150	28778583	92056
chr1	28686527	28886527	harbor1	chr1	28779027	28779208	LINE/L2	1105	+	90	28779117	92590
chr1	28686527	28886527	harbor1	chr1	28779364	28779447	LINE/L2	658	+	42	28779406	92879
chr1	28686527	28886527	harbor1	chr1	28779746	28779875	LINE/L2	658	+	64	28779810	93283
