H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	238791763	238991763	harbor2	chr1	238831296	238831657	LTR/ERVL-MaLR	1613	+	180	238831476	39713
chr1	238791763	238991763	harbor2	chr1	238831659	238833306	LTR/ERVL-MaLR	10649	+	824	238832483	40720
chr1	238791763	238991763	harbor2	chr1	238833308	238833482	LTR/ERVL-MaLR	1715	+	87	238833395	41632
chr1	238791763	238991763	harbor2	chr1	238833780	238833993	LTR/ERVL-MaLR	1715	+	106	238833886	42123
chr1	238791763	238991763	harbor2	chr1	238837405	238837705	LTR/ERVL-MaLR	682	+	150	238837555	45792
chr1	238791763	238991763	harbor2	chr1	238837862	238838021	LTR/ERVL-MaLR	529	+	80	238837942	46179
chr1	238791763	238991763	harbor2	chr1	238840905	238841368	LTR/ERVL-MaLR	882	+	232	238841137	49374
chr1	238791763	238991763	harbor2	chr1	238848957	238849250	LTR/ERVL-MaLR	528	+	146	238849103	57340
chr1	238791763	238991763	harbor2	chr1	238880345	238880438	LTR/ERVL-MaLR	477	+	46	238880391	88628
chr1	238791763	238991763	harbor2	chr1	238888200	238888593	LTR/ERVL-MaLR	498	+	196	238888396	96633
chr1	85236785	85436785	harbor2	chr1	85241163	85241558	LTR/ERVL-MaLR	2774	+	198	85241361	4576
chr1	85236785	85436785	harbor2	chr1	85241869	85241906	LTR/ERVL-MaLR	2774	+	18	85241887	5102
chr1	85236785	85436785	harbor2	chr1	85268930	85269293	LTR/ERVL-MaLR	1319	+	182	85269112	32327
chr1	85236785	85436785	harbor2	chr1	85295615	85295743	LTR/ERVL-MaLR	415	+	64	85295679	58894
chr1	85236785	85436785	harbor2	chr1	85313279	85313654	LTR/ERVL-MaLR	1789	+	188	85313467	76682
chr1	85236785	85436785	harbor2	chr1	85333996	85334370	LTR/ERVL-MaLR	2344	+	187	85334183	97398
chr1	85236785	85436785	harbor2	chr1	85334422	85334792	LTR/ERVL-MaLR	1926	+	185	85334607	97822
chr1	83434866	83634866	harbor2	chr1	83444924	83445353	LTR/ERVL-MaLR	1668	+	214	83445138	10272
chr1	83434866	83634866	harbor2	chr1	83493424	83493629	LTR/ERVL-MaLR	833	+	102	83493526	58660
chr1	223639212	223839212	harbor2	chr1	223666631	223667081	LTR/ERVL-MaLR	1327	+	225	223666856	27644
chr1	223639212	223839212	harbor2	chr1	223687153	223687569	LTR/ERVL-MaLR	2249	+	208	223687361	48149
chr1	181675233	181875233	harbor2	chr1	181694370	181694741	LTR/ERVL-MaLR	1718	+	186	181694556	19323
chr1	178027537	178227537	harbor2	chr1	178075877	178076228	LTR/ERVL-MaLR	1513	+	176	178076053	48516
chr1	178027537	178227537	harbor2	chr1	178083162	178083530	LTR/ERVL-MaLR	1938	+	184	178083346	55809
chr1	178027537	178227537	harbor2	chr1	178117495	178117864	LTR/ERVL-MaLR	1956	+	184	178117679	90142
chr1	179174585	179374585	harbor2	chr1	179194625	179194774	LTR/ERVL-MaLR	683	+	74	179194699	20114
chr1	179174585	179374585	harbor2	chr1	179205325	179205615	LTR/ERVL-MaLR	660	+	145	179205470	30885
chr1	179174585	179374585	harbor2	chr1	179235218	179235599	LTR/ERVL-MaLR	2546	+	190	179235408	60823
chr1	179174585	179374585	harbor2	chr1	179236881	179237047	LTR/ERVL-MaLR	881	+	83	179236964	62379
chr1	179174585	179374585	harbor2	chr1	179238271	179238476	LTR/ERVL-MaLR	700	+	102	179238373	63788
chr1	179174585	179374585	harbor2	chr1	179238486	179238618	LTR/ERVL-MaLR	835	+	66	179238552	63967
chr1	179174585	179374585	harbor2	chr1	179243027	179243472	LTR/ERVL-MaLR	2438	+	222	179243249	68664
chr1	179174585	179374585	harbor2	chr1	179243473	179243831	LTR/ERVL-MaLR	2148	+	179	179243652	69067
chr1	179174585	179374585	harbor2	chr1	179243856	179244148	LTR/ERVL-MaLR	1754	+	146	179244002	69417
chr1	179174585	179374585	harbor2	chr1	179244781	179244845	LTR/ERVL-MaLR	1754	+	32	179244813	70228
chr1	179174585	179374585	harbor2	chr1	179246134	179246289	LTR/ERVL-MaLR	504	+	78	179246212	71627
chr1	179174585	179374585	harbor2	chr1	179253784	179253961	LTR/ERVL-MaLR	1470	+	88	179253872	79287
chr1	179174585	179374585	harbor2	chr1	179254254	179254423	LTR/ERVL-MaLR	1470	+	84	179254338	79753
chr1	237881455	238081455	harbor2	chr1	237931744	237932237	LTR/ERVL-MaLR	777	+	246	237931990	50535
chr1	237881455	238081455	harbor2	chr1	237933278	237933397	LTR/ERVL-MaLR	466	+	60	237933338	51883
chr1	237881455	238081455	harbor2	chr1	237975082	237975406	LTR/ERVL-MaLR	677	+	162	237975244	93789
chr1	247524244	247724244	harbor2	chr1	247538450	247538869	LTR/ERVL-MaLR	1372	+	210	247538660	14416
chr1	213652921	213852921	harbor2	chr1	213652470	213652945	LTR/ERVL-MaLR	1040	+	238	213652708	213
chr1	213652921	213852921	harbor2	chr1	213684498	213684948	LTR/ERVL-MaLR	1408	+	225	213684723	31802
chr1	213652921	213852921	harbor2	chr1	213721258	213721621	LTR/ERVL-MaLR	2170	+	182	213721440	68519
chr1	216714048	216914048	harbor2	chr1	216734287	216734704	LTR/ERVL-MaLR	2236	+	208	216734495	20447
chr1	216714048	216914048	harbor2	chr1	216789854	216790265	LTR/ERVL-MaLR	749	+	206	216790060	76012
chr1	216714048	216914048	harbor2	chr1	216791106	216791510	LTR/ERVL-MaLR	2231	+	202	216791308	77260
chr1	216714048	216914048	harbor2	chr1	216793219	216793721	LTR/ERVL-MaLR	2181	+	251	216793470	79422
chr1	107497052	107697052	harbor2	chr1	107509492	107509865	LTR/ERVL-MaLR	2850	+	186	107509678	12626
chr1	107497052	107697052	harbor2	chr1	107509866	107511448	LTR/ERVL-MaLR	9958	+	791	107510657	13605
chr1	107497052	107697052	harbor2	chr1	107562019	107562451	LTR/ERVL-MaLR	2262	+	216	107562235	65183
chr1	107497052	107697052	harbor2	chr1	107563467	107563955	LTR/ERVL-MaLR	1903	+	244	107563711	66659
chr1	107497052	107697052	harbor2	chr1	107577417	107577894	LTR/ERVL-MaLR	1127	+	238	107577655	80603
chr1	107497052	107697052	harbor2	chr1	107589181	107589626	LTR/ERVL-MaLR	1569	+	222	107589403	92351
chr1	107497052	107697052	harbor2	chr1	107511499	107511884	LTR/ERVL-MaLR	2385	+	192	107511691	14639
chr1	107497052	107697052	harbor2	chr1	107528129	107528556	LTR/ERVL-MaLR	614	+	214	107528343	31291
chr1	248710745	248910745	harbor2	chr1	248737692	248738009	LTR/ERVL-MaLR	514	+	158	248737850	27105
chr1	248710745	248910745	harbor2	chr1	248743656	248743970	LTR/ERVL-MaLR	750	+	157	248743813	33068
chr1	248710745	248910745	harbor2	chr1	248776109	248776476	LTR/ERVL-MaLR	1651	+	184	248776293	65548
chr1	248710745	248910745	harbor2	chr1	248776480	248778108	LTR/ERVL-MaLR	11620	+	814	248777294	66549
chr1	248710745	248910745	harbor2	chr1	248778109	248778471	LTR/ERVL-MaLR	1795	+	181	248778290	67545
chr1	248710745	248910745	harbor2	chr1	248780006	248780191	LTR/ERVL-MaLR	1570	+	92	248780098	69353
chr1	248710745	248910745	harbor2	chr1	248780349	248780674	LTR/ERVL-MaLR	1570	+	162	248780511	69766
chr1	248710745	248910745	harbor2	chr1	248787520	248787851	LTR/ERVL-MaLR	864	+	166	248787686	76941
chr1	248710745	248910745	harbor2	chr1	248793194	248793559	LTR/ERVL-MaLR	2157	+	182	248793376	82631
chr1	209361823	209561823	harbor2	chr1	209390699	209391207	LTR/ERVL-MaLR	1616	+	254	209390953	29130
chr1	209361823	209561823	harbor2	chr1	209442626	209442796	LTR/ERVL-MaLR	1925	+	85	209442711	80888
chr1	209361823	209561823	harbor2	chr1	209443097	209443297	LTR/ERVL-MaLR	1925	+	100	209443197	81374
chr1	209361823	209561823	harbor2	chr1	209459886	209460257	LTR/ERVL-MaLR	2029	+	186	209460072	98249
chr1	218223925	218423925	harbor2	chr1	218231658	218231793	LTR/ERVL-MaLR	691	+	68	218231726	7801
chr1	218223925	218423925	harbor2	chr1	218271496	218271833	LTR/ERVL-MaLR	1717	+	168	218271664	47739
chr1	218223925	218423925	harbor2	chr1	218274701	218275131	LTR/ERVL-MaLR	2530	+	215	218274916	50991
chr1	218223925	218423925	harbor2	chr1	218275396	218275798	LTR/ERVL-MaLR	1740	+	201	218275597	51672
chr1	218223925	218423925	harbor2	chr1	218311832	218312207	LTR/ERVL-MaLR	935	+	188	218312020	88095
chr1	248280982	248480982	harbor2	chr1	248325228	248325621	LTR/ERVL-MaLR	1508	+	196	248325424	44442
chr1	23715438	23915438	harbor2	chr1	23764843	23765198	LTR/ERVL-MaLR	1672	+	178	23765021	49583
chr1	23715438	23915438	harbor2	chr1	23774096	23774540	LTR/ERVL-MaLR	2372	+	222	23774318	58880
chr1	23715438	23915438	harbor2	chr1	23775568	23775687	LTR/ERVL-MaLR	433	+	60	23775628	60190
chr1	23715438	23915438	harbor2	chr1	23814745	23814926	LTR/ERVL-MaLR	2298	+	90	23814835	99397
chr1	23715438	23915438	harbor2	chr1	23815225	23815483	LTR/ERVL-MaLR	2298	+	129	23815354	99916
chr1	57565137	57765137	harbor2	chr1	57575908	57576014	LTR/ERVL-MaLR	522	+	53	57575961	10824
chr1	57565137	57765137	harbor2	chr1	57576371	57576718	LTR/ERVL-MaLR	1458	+	174	57576545	11408
chr1	57565137	57765137	harbor2	chr1	57582926	57583219	LTR/ERVL-MaLR	437	+	146	57583072	17935
chr1	57565137	57765137	harbor2	chr1	57595605	57596026	LTR/ERVL-MaLR	2428	+	210	57595815	30678
chr1	57565137	57765137	harbor2	chr1	57612269	57612784	LTR/ERVL-MaLR	2319	+	258	57612527	47390
chr1	57565137	57765137	harbor2	chr1	57615175	57615591	LTR/ERVL-MaLR	497	+	208	57615383	50246
chr1	57565137	57765137	harbor2	chr1	57635133	57635262	LTR/ERVL-MaLR	1409	+	64	57635197	70060
chr1	57565137	57765137	harbor2	chr1	57635787	57635813	LTR/ERVL-MaLR	1409	+	13	57635800	70663
chr1	57565137	57765137	harbor2	chr1	57636127	57636388	LTR/ERVL-MaLR	1409	+	130	57636257	71120
chr1	57565137	57765137	harbor2	chr1	57655930	57656285	LTR/ERVL-MaLR	1482	+	178	57656108	90971
chr1	174449313	174649313	harbor2	chr1	174471779	174472195	LTR/ERVL-MaLR	1239	+	208	174471987	22674
chr1	174449313	174649313	harbor2	chr1	174481731	174481780	LTR/ERVL-MaLR	1240	+	24	174481755	32442
chr1	174449313	174649313	harbor2	chr1	174481888	174482295	LTR/ERVL-MaLR	1240	+	204	174482092	32779
chr1	170157294	170357294	harbor2	chr1	170206379	170206748	LTR/ERVL-MaLR	2318	+	184	170206563	49269
chr1	170157294	170357294	harbor2	chr1	170206774	170208360	LTR/ERVL-MaLR	9450	+	793	170207567	50273
chr1	170157294	170357294	harbor2	chr1	170208363	170208736	LTR/ERVL-MaLR	2453	+	186	170208549	51255
chr1	170157294	170357294	harbor2	chr1	170248744	170249169	LTR/ERVL-MaLR	1701	+	212	170248956	91662
chr1	170157294	170357294	harbor2	chr1	170249474	170249930	LTR/ERVL-MaLR	1461	+	228	170249702	92408
chr1	170157294	170357294	harbor2	chr1	170251299	170251404	LTR/ERVL-MaLR	1461	+	52	170251351	94057
chr1	239853196	240053196	harbor2	chr1	239856234	239856632	LTR/ERVL-MaLR	2380	+	199	239856433	3237
chr1	239853196	240053196	harbor2	chr1	239884086	239884544	LTR/ERVL-MaLR	1455	+	229	239884315	31119
chr1	239853196	240053196	harbor2	chr1	239940928	239941290	LTR/ERVL-MaLR	2584	+	181	239941109	87913
chr1	239853196	240053196	harbor2	chr1	239946277	239946758	LTR/ERVL-MaLR	2466	+	240	239946517	93321
chr1	194213516	194413516	harbor2	chr1	194217097	194217449	LTR/ERVL-MaLR	774	+	176	194217273	3757
chr1	194213516	194413516	harbor2	chr1	194238585	194238776	LTR/ERVL-MaLR	440	+	96	194238681	25165
chr1	194213516	194413516	harbor2	chr1	194244468	194244965	LTR/ERVL-MaLR	1348	+	248	194244716	31200
chr1	194213516	194413516	harbor2	chr1	194263009	194263373	LTR/ERVL-MaLR	2241	+	182	194263191	49675
chr1	194213516	194413516	harbor2	chr1	194263374	194264945	LTR/ERVL-MaLR	10965	+	786	194264160	50644
chr1	194213516	194413516	harbor2	chr1	194264950	194265303	LTR/ERVL-MaLR	2527	+	176	194265126	51610
chr1	245342135	245542135	harbor2	chr1	245345534	245345920	LTR/ERVL-MaLR	2504	+	193	245345727	3592
chr1	245342135	245542135	harbor2	chr1	245346243	245346284	LTR/ERVL-MaLR	2504	+	20	245346263	4128
chr1	245342135	245542135	harbor2	chr1	245374946	245375087	LTR/ERVL-MaLR	2126	+	70	245375016	32881
chr1	245342135	245542135	harbor2	chr1	245375377	245375717	LTR/ERVL-MaLR	2126	+	170	245375547	33412
chr1	239353691	239553691	harbor2	chr1	239375464	239375868	LTR/ERVL-MaLR	520	+	202	239375666	21975
chr1	239353691	239553691	harbor2	chr1	239407992	239408310	LTR/ERVL-MaLR	1975	+	159	239408151	54460
chr1	239353691	239553691	harbor2	chr1	239408545	239408611	LTR/ERVL-MaLR	511	+	33	239408578	54887
chr1	172903948	173103948	harbor2	chr1	172943205	172943566	LTR/ERVL-MaLR	1966	+	180	172943385	39437
chr1	172903948	173103948	harbor2	chr1	172955903	172956262	LTR/ERVL-MaLR	2077	+	180	172956083	52135
chr1	172903948	173103948	harbor2	chr1	172995734	172996095	LTR/ERVL-MaLR	2148	+	180	172995914	91966
