H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	96244610	96444610	harbor1	chr1	96309923	96310144	DNA/hAT-Charlie	1035	+	110	96310033	65423
chr1	96244610	96444610	harbor1	chr1	96335112	96335411	DNA/hAT-Charlie	1282	+	150	96335262	90652
chr1	193326713	193526713	harbor1	chr1	193419773	193421150	DNA/hAT-Charlie	5376	+	688	193420461	93748
chr1	56532729	56732729	harbor1	chr1	56545998	56546131	DNA/hAT-Charlie	544	+	66	56546064	13335
chr1	56532729	56732729	harbor1	chr1	56588455	56588548	DNA/hAT-Charlie	441	+	46	56588501	55772
chr1	56532729	56732729	harbor1	chr1	56588557	56588692	DNA/hAT-Charlie	775	+	68	56588625	55896
chr1	2751372	2951372	harbor1	chr1	2830477	2830589	DNA/hAT-Charlie	430	+	56	2830533	79161
chr1	2751372	2951372	harbor1	chr1	2835946	2836170	DNA/hAT-Charlie	811	+	112	2836058	84686
chr1	2751372	2951372	harbor1	chr1	2836172	2836389	DNA/hAT-Charlie	532	+	108	2836280	84908
chr1	2751372	2951372	harbor1	chr1	2846296	2846392	DNA/hAT-Charlie	499	+	48	2846344	94972
chr1	2751372	2951372	harbor1	chr1	2846704	2846831	DNA/hAT-Charlie	499	+	64	2846768	95396
chr1	38045254	38245254	harbor1	chr1	38066426	38066731	DNA/hAT-Charlie	1277	+	152	38066578	21324
chr1	38045254	38245254	harbor1	chr1	38116912	38117054	DNA/hAT-Charlie	577	+	71	38116983	71729
chr1	38045254	38245254	harbor1	chr1	38124775	38124939	DNA/hAT-Charlie	628	+	82	38124857	79603
chr1	38045254	38245254	harbor1	chr1	38124954	38125133	DNA/hAT-Charlie	725	+	90	38125044	79790
chr1	61689580	61889580	harbor1	chr1	61712052	61712262	DNA/hAT-Charlie	1154	+	105	61712157	22577
chr1	61689580	61889580	harbor1	chr1	61747781	61747918	DNA/hAT-Charlie	533	+	68	61747849	58269
chr1	61689580	61889580	harbor1	chr1	61754983	61755017	DNA/hAT-Charlie	527	+	17	61755000	65420
chr1	61689580	61889580	harbor1	chr1	61755324	61755514	DNA/hAT-Charlie	542	+	95	61755419	65839
chr1	61689580	61889580	harbor1	chr1	61756333	61756524	DNA/hAT-Charlie	1089	+	96	61756429	66849
chr1	61689580	61889580	harbor1	chr1	61759132	61759318	DNA/hAT-Charlie	1427	+	93	61759225	69645
chr1	61689580	61889580	harbor1	chr1	61776210	61776728	DNA/hAT-Charlie	4379	+	259	61776469	86889
chr1	61689580	61889580	harbor1	chr1	61777025	61777282	DNA/hAT-Charlie	4379	+	128	61777153	87573
chr1	61689580	61889580	harbor1	chr1	61777563	61777684	DNA/hAT-Charlie	4379	+	60	61777623	88043
chr1	61689580	61889580	harbor1	chr1	61778316	61778718	DNA/hAT-Charlie	3121	+	201	61778517	88937
chr1	61689580	61889580	harbor1	chr1	61778998	61779125	DNA/hAT-Charlie	3121	+	64	61779062	89482
chr1	61689580	61889580	harbor1	chr1	61780721	61780830	DNA/hAT-Charlie	417	+	54	61780775	91195
chr1	102982162	103182162	harbor1	chr1	103055637	103055821	DNA/hAT-Charlie	1025	+	92	103055729	73567
chr1	236259460	236459460	harbor1	chr1	236287320	236287389	DNA/hAT-Charlie	519	+	34	236287354	27894
chr1	236259460	236459460	harbor1	chr1	236287769	236287869	DNA/hAT-Charlie	744	+	50	236287819	28359
chr1	236259460	236459460	harbor1	chr1	236332491	236332812	DNA/hAT-Charlie	1941	+	160	236332651	73191
chr1	236259460	236459460	harbor1	chr1	236338915	236339048	DNA/hAT-Charlie	722	+	66	236338981	79521
chr1	236259460	236459460	harbor1	chr1	236356491	236356801	DNA/hAT-Charlie	1467	+	155	236356646	97186
chr1	236259460	236459460	harbor1	chr1	236357107	236357305	DNA/hAT-Charlie	1467	+	99	236357206	97746
chr1	247505213	247705213	harbor1	chr1	247547736	247547872	DNA/hAT-Charlie	574	+	68	247547804	42591
chr1	145761999	145961999	harbor1	chr1	145770386	145770595	DNA/hAT-Charlie	875	+	104	145770490	8491
chr1	145761999	145961999	harbor1	chr1	145810144	145810236	DNA/hAT-Charlie	788	+	46	145810190	48191
chr1	145761999	145961999	harbor1	chr1	145810673	145810856	DNA/hAT-Charlie	788	+	92	145810765	48766
chr1	145761999	145961999	harbor1	chr1	145811170	145811239	DNA/hAT-Charlie	788	+	34	145811204	49205
chr1	206125916	206325916	harbor1	chr1	206132727	206132767	DNA/hAT-Charlie	793	+	20	206132747	6831
chr1	206125916	206325916	harbor1	chr1	206133081	206133371	DNA/hAT-Charlie	793	+	145	206133226	7310
chr1	206125916	206325916	harbor1	chr1	206151577	206151621	DNA/hAT-Charlie	3373	+	22	206151599	25683
chr1	206125916	206325916	harbor1	chr1	206152241	206152966	DNA/hAT-Charlie	3373	+	362	206152603	26687
chr1	206125916	206325916	harbor1	chr1	206153098	206153625	DNA/hAT-Charlie	3373	+	264	206153362	27446
chr1	206125916	206325916	harbor1	chr1	206155027	206155154	DNA/hAT-Charlie	556	+	64	206155091	29175
chr1	206125916	206325916	harbor1	chr1	206197371	206197619	DNA/hAT-Charlie	1250	+	124	206197495	71579
chr1	47107050	47307050	harbor1	chr1	47138520	47138740	DNA/hAT-Charlie	1528	+	110	47138630	31580
chr1	47107050	47307050	harbor1	chr1	47195394	47195480	DNA/hAT-Charlie	1389	+	43	47195437	88387
chr1	47107050	47307050	harbor1	chr1	47195791	47196087	DNA/hAT-Charlie	1389	+	148	47195939	88889
chr1	47107050	47307050	harbor1	chr1	47196376	47196485	DNA/hAT-Charlie	1389	+	54	47196430	89380
chr1	74353744	74553744	harbor1	chr1	74365374	74365525	DNA/hAT-Charlie	478	+	76	74365450	11706
chr1	74353744	74553744	harbor1	chr1	74402765	74402948	DNA/hAT-Charlie	1212	+	92	74402857	49113
chr1	74353744	74553744	harbor1	chr1	74406213	74406435	DNA/hAT-Charlie	1472	+	111	74406324	52580
chr1	240850481	241050481	harbor1	chr1	240903220	240903430	DNA/hAT-Charlie	1058	+	105	240903325	52844
chr1	240850481	241050481	harbor1	chr1	240908930	240909530	DNA/hAT-Charlie	1419	+	300	240909230	58749
chr1	114150221	114350221	harbor1	chr1	114178861	114179018	DNA/hAT-Charlie	696	+	78	114178939	28718
chr1	114150221	114350221	harbor1	chr1	114180167	114180294	DNA/hAT-Charlie	713	+	64	114180231	30010
chr1	114150221	114350221	harbor1	chr1	114199224	114199489	DNA/hAT-Charlie	1015	+	132	114199356	49135
chr1	114150221	114350221	harbor1	chr1	114233109	114233542	DNA/hAT-Charlie	5763	+	216	114233325	83104
chr1	114150221	114350221	harbor1	chr1	114233571	114234503	DNA/hAT-Charlie	5763	+	466	114234037	83816
chr1	114150221	114350221	harbor1	chr1	114238660	114238852	DNA/hAT-Charlie	995	+	96	114238756	88535
chr1	199803951	200003951	harbor1	chr1	199868767	199868954	DNA/hAT-Charlie	916	+	94	199868861	64910
chr1	230369077	230569077	harbor1	chr1	230385834	230385992	DNA/hAT-Charlie	752	+	79	230385913	16836
chr1	230369077	230569077	harbor1	chr1	230417935	230418122	DNA/hAT-Charlie	1081	+	94	230418029	48952
chr1	201026708	201226708	harbor1	chr1	201055320	201055498	DNA/hAT-Charlie	576	+	89	201055409	28701
chr1	201026708	201226708	harbor1	chr1	201090643	201091139	DNA/hAT-Charlie	2167	+	248	201090891	64183
chr1	201026708	201226708	harbor1	chr1	201098235	201098428	DNA/hAT-Charlie	459	+	96	201098331	71623
chr1	4794226	4994226	harbor1	chr1	4795419	4795620	DNA/hAT-Charlie	699	+	100	4795519	1293
chr1	21703949	21903949	harbor1	chr1	21732294	21732458	DNA/hAT-Charlie	489	+	82	21732376	28427
chr1	21703949	21903949	harbor1	chr1	21732664	21732973	DNA/hAT-Charlie	837	+	154	21732818	28869
chr1	144283332	144483332	harbor1	chr1	144294314	144294508	DNA/hAT-Charlie	491	+	97	144294411	11079
chr1	144283332	144483332	harbor1	chr1	144294511	144294637	DNA/hAT-Charlie	503	+	63	144294574	11242
chr1	144283332	144483332	harbor1	chr1	144297063	144297145	DNA/hAT-Charlie	622	+	41	144297104	13772
chr1	144283332	144483332	harbor1	chr1	144297387	144297476	DNA/hAT-Charlie	622	+	44	144297431	14099
chr1	144283332	144483332	harbor1	chr1	144312285	144312503	DNA/hAT-Charlie	556	+	109	144312394	29062
chr1	144283332	144483332	harbor1	chr1	144352954	144353136	DNA/hAT-Charlie	543	+	91	144353045	69713
chr1	220592982	220792982	harbor1	chr1	220639961	220640038	DNA/hAT-Charlie	423	+	38	220639999	47017
chr1	67038643	67238643	harbor1	chr1	67102085	67102276	DNA/hAT-Charlie	499	+	96	67102181	63538
chr1	152106119	152306119	harbor1	chr1	152130915	152131088	DNA/hAT-Charlie	758	+	86	152131001	24882
chr1	152106119	152306119	harbor1	chr1	152175461	152175700	DNA/hAT-Charlie	1328	+	120	152175581	69462
chr1	152106119	152306119	harbor1	chr1	152175708	152176892	DNA/hAT-Charlie	5920	+	592	152176300	70181
chr1	152106119	152306119	harbor1	chr1	152177690	152177918	DNA/hAT-Charlie	1257	+	114	152177804	71685
chr1	152106119	152306119	harbor1	chr1	152178394	152178797	DNA/hAT-Charlie	2079	+	202	152178596	72477
chr1	152106119	152306119	harbor1	chr1	152178950	152179206	DNA/hAT-Charlie	1206	+	128	152179078	72959
chr1	179157233	179357233	harbor1	chr1	179168016	179168186	DNA/hAT-Charlie	672	+	85	179168101	10868
chr1	179157233	179357233	harbor1	chr1	179168498	179168569	DNA/hAT-Charlie	672	+	36	179168534	11301
chr1	179157233	179357233	harbor1	chr1	179218729	179218870	DNA/hAT-Charlie	744	+	70	179218799	61566
chr1	179157233	179357233	harbor1	chr1	179225537	179225751	DNA/hAT-Charlie	1257	+	107	179225644	68411
chr1	59604000	59804000	harbor1	chr1	59665106	59665248	DNA/hAT-Charlie	426	+	71	59665177	61177
chr1	59604000	59804000	harbor1	chr1	59694826	59695010	DNA/hAT-Charlie	444	+	92	59694918	90918
