H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	193326713	193526713	harbor1	chr1	193326926	193327315	DNA/TcMar-Tigger	1737	+	194	193327120	407
chr1	193326713	193526713	harbor1	chr1	193338537	193338844	DNA/TcMar-Tigger	1488	+	154	193338691	11978
chr1	193326713	193526713	harbor1	chr1	193366120	193366516	DNA/TcMar-Tigger	758	+	198	193366318	39605
chr1	193326713	193526713	harbor1	chr1	193366826	193366849	DNA/TcMar-Tigger	758	+	12	193366838	40125
chr1	56532729	56732729	harbor1	chr1	56567015	56567295	DNA/TcMar-Tigger	561	+	140	56567155	34426
chr1	56532729	56732729	harbor1	chr1	56602342	56603816	DNA/TcMar-Tigger	9632	+	737	56603079	70350
chr1	56532729	56732729	harbor1	chr1	56603819	56604225	DNA/TcMar-Tigger	2106	+	203	56604022	71293
chr1	2751372	2951372	harbor1	chr1	2781133	2781307	DNA/TcMar-Tigger	690	+	87	2781220	29848
chr1	2751372	2951372	harbor1	chr1	2849989	2850711	DNA/TcMar-Tigger	3113	+	361	2850350	98978
chr1	2751372	2951372	harbor1	chr1	2850862	2851078	DNA/TcMar-Tigger	888	+	108	2850970	99598
chr1	236259460	236459460	harbor1	chr1	236312492	236312765	DNA/TcMar-Tigger	1833	+	136	236312628	53168
chr1	247505213	247705213	harbor1	chr1	247543300	247543552	DNA/TcMar-Tigger	1525	+	126	247543426	38213
chr1	206125916	206325916	harbor1	chr1	206193492	206194716	DNA/TcMar-Tigger	15659	+	612	206194104	68188
chr1	206125916	206325916	harbor1	chr1	206195016	206195219	DNA/TcMar-Tigger	15659	+	102	206195118	69202
chr1	206125916	206325916	harbor1	chr1	206191959	206192897	DNA/TcMar-Tigger	15659	+	469	206192428	66512
chr1	240850481	241050481	harbor1	chr1	240850126	240852503	DNA/TcMar-Tigger	14415	+	1188	240851314	833
chr1	240850481	241050481	harbor1	chr1	240883504	240883795	DNA/TcMar-Tigger	2994	+	146	240883650	33169
chr1	240850481	241050481	harbor1	chr1	240884105	240884449	DNA/TcMar-Tigger	2994	+	172	240884277	33796
chr1	230369077	230569077	harbor1	chr1	230405236	230405641	DNA/TcMar-Tigger	2314	+	202	230405438	36361
chr1	4794226	4994226	harbor1	chr1	4805172	4805605	DNA/TcMar-Tigger	2434	+	216	4805388	11162
chr1	144283332	144483332	harbor1	chr1	144309818	144310049	DNA/TcMar-Tigger	1136	+	116	144309934	26602
chr1	144283332	144483332	harbor1	chr1	144331581	144331950	DNA/TcMar-Tigger	1615	+	184	144331765	48433
chr1	144283332	144483332	harbor1	chr1	144342653	144342993	DNA/TcMar-Tigger	1535	+	170	144342823	59491
chr1	144283332	144483332	harbor1	chr1	144361434	144361669	DNA/TcMar-Tigger	1250	+	118	144361552	78220
chr1	67038643	67238643	harbor1	chr1	67110958	67111183	DNA/TcMar-Tigger	734	+	112	67111070	72427
chr1	67038643	67238643	harbor1	chr1	67111197	67111324	DNA/TcMar-Tigger	430	+	64	67111261	72618
chr1	179157233	179357233	harbor1	chr1	179157508	179157612	DNA/TcMar-Tigger	1293	+	52	179157560	327
chr1	179157233	179357233	harbor1	chr1	179231290	179231598	DNA/TcMar-Tigger	1635	+	154	179231444	74211
chr1	59604000	59804000	harbor1	chr1	59662545	59662888	DNA/TcMar-Tigger	2182	+	172	59662717	58717
chr1	72566007	72766007	harbor1	chr1	72589164	72589614	DNA/TcMar-Tigger	576	+	225	72589389	23382
chr1	72566007	72766007	harbor1	chr1	72639991	72640044	DNA/TcMar-Tigger	14445	+	26	72640017	74010
chr1	72566007	72766007	harbor1	chr1	72640314	72642926	DNA/TcMar-Tigger	14445	+	1306	72641620	75613
chr1	233496035	233696035	harbor1	chr1	233568382	233568606	DNA/TcMar-Tigger	530	+	112	233568494	72459
chr1	233496035	233696035	harbor1	chr1	233570676	233570811	DNA/TcMar-Tigger	638	+	68	233570744	74709
chr1	28884288	29084288	harbor1	chr1	28971487	28971890	DNA/TcMar-Tigger	848	+	202	28971689	87401
chr1	103645883	103845883	harbor1	chr1	103646052	103646233	DNA/TcMar-Tigger	829	+	90	103646142	259
chr1	103645883	103845883	harbor1	chr1	103646300	103646577	DNA/TcMar-Tigger	997	+	138	103646438	555
chr1	103645883	103845883	harbor1	chr1	103740190	103740371	DNA/TcMar-Tigger	829	+	90	103740280	94397
chr1	103645883	103845883	harbor1	chr1	103740438	103740715	DNA/TcMar-Tigger	997	+	138	103740576	94693
chr1	82675227	82875227	harbor1	chr1	82685336	82686528	DNA/TcMar-Tigger	15021	+	596	82685932	10705
chr1	82675227	82875227	harbor1	chr1	82686844	82688214	DNA/TcMar-Tigger	15021	+	685	82687529	12302
chr1	82675227	82875227	harbor1	chr1	82688529	82688639	DNA/TcMar-Tigger	15021	+	55	82688584	13357
chr1	82675227	82875227	harbor1	chr1	82758718	82758938	DNA/TcMar-Tigger	920	+	110	82758828	83601
chr1	82675227	82875227	harbor1	chr1	82768183	82770798	DNA/TcMar-Tigger	15518	+	1308	82769491	94264
chr1	82675227	82875227	harbor1	chr1	82773484	82773562	DNA/TcMar-Tigger	462	+	39	82773523	98296
chr1	214447168	214647168	harbor1	chr1	214474180	214474481	DNA/TcMar-Tigger	547	+	150	214474330	27162
chr1	214447168	214647168	harbor1	chr1	214523314	214523632	DNA/TcMar-Tigger	2067	+	159	214523473	76305
chr1	25316005	25516005	harbor1	chr1	25319728	25319895	DNA/TcMar-Tigger	643	+	84	25319812	3807
chr1	25316005	25516005	harbor1	chr1	25320198	25320235	DNA/TcMar-Tigger	643	+	18	25320216	4211
chr1	233174045	233374045	harbor1	chr1	233229172	233229472	DNA/TcMar-Tigger	779	+	150	233229322	55277
chr1	233174045	233374045	harbor1	chr1	233232186	233232497	DNA/TcMar-Tigger	1827	+	156	233232342	58297
chr1	233174045	233374045	harbor1	chr1	233259891	233260097	DNA/TcMar-Tigger	1182	+	103	233259994	85949
chr1	233174045	233374045	harbor1	chr1	233269187	233269679	DNA/TcMar-Tigger	440	+	246	233269433	95388
chr1	93927525	94127525	harbor1	chr1	93935241	93936081	DNA/TcMar-Tigger	5912	+	420	93935661	8136
chr1	93927525	94127525	harbor1	chr1	93936076	93936406	DNA/TcMar-Tigger	2119	+	165	93936241	8716
chr1	93927525	94127525	harbor1	chr1	93959842	93960077	DNA/TcMar-Tigger	1477	+	118	93959960	32435
chr1	93927525	94127525	harbor1	chr1	93969066	93969895	DNA/TcMar-Tigger	5145	+	414	93969480	41955
chr1	177311812	177511812	harbor1	chr1	177317396	177317733	DNA/TcMar-Tigger	1792	+	168	177317564	5752
chr1	85028211	85228211	harbor1	chr1	85051441	85052095	DNA/TcMar-Tigger	6098	+	327	85051768	23557
chr1	85028211	85228211	harbor1	chr1	85052405	85052471	DNA/TcMar-Tigger	6098	+	33	85052438	24227
chr1	85028211	85228211	harbor1	chr1	85052764	85052993	DNA/TcMar-Tigger	6098	+	114	85052878	24667
chr1	85028211	85228211	harbor1	chr1	85053299	85053590	DNA/TcMar-Tigger	6098	+	146	85053445	25234
chr1	85028211	85228211	harbor1	chr1	85098956	85099140	DNA/TcMar-Tigger	457	+	92	85099048	70837
chr1	64770902	64970902	harbor1	chr1	64790149	64790654	DNA/TcMar-Tigger	2941	+	252	64790401	19499
chr1	64770902	64970902	harbor1	chr1	64790655	64790748	DNA/TcMar-Tigger	587	+	46	64790701	19799
chr1	64770902	64970902	harbor1	chr1	64810814	64811852	DNA/TcMar-Tigger	6451	+	519	64811333	40431
chr1	207860445	208060445	harbor1	chr1	207903600	207904050	DNA/TcMar-Tigger	817	+	225	207903825	43380
chr1	207860445	208060445	harbor1	chr1	207905631	207905977	DNA/TcMar-Tigger	2327	+	173	207905804	45359
chr1	207860445	208060445	harbor1	chr1	207914781	207914947	DNA/TcMar-Tigger	989	+	83	207914864	54419
chr1	207860445	208060445	harbor1	chr1	207921177	207921485	DNA/TcMar-Tigger	1626	+	154	207921331	60886
chr1	65360987	65560987	harbor1	chr1	65407000	65407257	DNA/TcMar-Tigger	1491	+	128	65407128	46141
chr1	65360987	65560987	harbor1	chr1	65407271	65407360	DNA/TcMar-Tigger	503	+	44	65407315	46328
chr1	220494210	220694210	harbor1	chr1	220507835	220508159	DNA/TcMar-Tigger	1486	+	162	220507997	13787
chr1	220494210	220694210	harbor1	chr1	220516889	220519270	DNA/TcMar-Tigger	14910	+	1190	220518079	23869
chr1	220494210	220694210	harbor1	chr1	220589596	220589716	DNA/TcMar-Tigger	425	+	60	220589656	95446
chr1	229486705	229686705	harbor1	chr1	229504732	229504928	DNA/TcMar-Tigger	2678	+	98	229504830	18125
