H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	96244610	96444610	harbor1	chr1	96251935	96252026	SINE/MIR	446	+	46	96251981	7371
chr1	96244610	96444610	harbor1	chr1	96313749	96313921	SINE/MIR	545	+	86	96313835	69225
chr1	96244610	96444610	harbor1	chr1	96327286	96327447	SINE/MIR	523	+	80	96327366	82756
chr1	96244610	96444610	harbor1	chr1	96330226	96330459	SINE/MIR	802	+	116	96330342	85732
chr1	96244610	96444610	harbor1	chr1	96332328	96332507	SINE/MIR	426	+	90	96332418	87808
chr1	193326713	193526713	harbor1	chr1	193366879	193367051	SINE/MIR	535	+	86	193366965	40252
chr1	193326713	193526713	harbor1	chr1	193371659	193371813	SINE/MIR	476	+	77	193371736	45023
chr1	193326713	193526713	harbor1	chr1	193394671	193394866	SINE/MIR	501	+	98	193394769	68056
chr1	193326713	193526713	harbor1	chr1	193410488	193410631	SINE/MIR	473	+	72	193410560	83847
chr1	56532729	56732729	harbor1	chr1	56540066	56540225	SINE/MIR	464	+	80	56540146	7417
chr1	56532729	56732729	harbor1	chr1	56547798	56547973	SINE/MIR	476	+	88	56547886	15157
chr1	56532729	56732729	harbor1	chr1	56566235	56566295	SINE/MIR	490	+	30	56566265	33536
chr1	56532729	56732729	harbor1	chr1	56566296	56566546	SINE/MIR	641	+	125	56566421	33692
chr1	56532729	56732729	harbor1	chr1	56566547	56566704	SINE/MIR	490	+	78	56566625	33896
chr1	56532729	56732729	harbor1	chr1	56580112	56580257	SINE/MIR	535	+	72	56580184	47455
chr1	56532729	56732729	harbor1	chr1	56583375	56583540	SINE/MIR	521	+	82	56583457	50728
chr1	56532729	56732729	harbor1	chr1	56598386	56598604	SINE/MIR	449	+	109	56598495	65766
chr1	56532729	56732729	harbor1	chr1	56625298	56625537	SINE/MIR	732	+	120	56625418	92689
chr1	215294019	215494019	harbor1	chr1	215342625	215342823	SINE/MIR	724	+	99	215342724	48705
chr1	38045254	38245254	harbor1	chr1	38049698	38049887	SINE/MIR	501	+	94	38049792	4538
chr1	38045254	38245254	harbor1	chr1	38057630	38057778	SINE/MIR	429	+	74	38057704	12450
chr1	38045254	38245254	harbor1	chr1	38103957	38104118	SINE/MIR	595	+	80	38104037	58783
chr1	38045254	38245254	harbor1	chr1	38106432	38106675	SINE/MIR	740	+	122	38106554	61300
chr1	38045254	38245254	harbor1	chr1	38132906	38133094	SINE/MIR	606	+	94	38133000	87746
chr1	38045254	38245254	harbor1	chr1	38142494	38142695	SINE/MIR	605	+	100	38142594	97340
chr1	61689580	61889580	harbor1	chr1	61700056	61700216	SINE/MIR	488	+	80	61700136	10556
chr1	61689580	61889580	harbor1	chr1	61765706	61765887	SINE/MIR	570	+	90	61765796	76216
chr1	61689580	61889580	harbor1	chr1	61770399	61770564	SINE/MIR	500	+	82	61770481	80901
chr1	61689580	61889580	harbor1	chr1	61772712	61772936	SINE/MIR	440	+	112	61772824	83244
chr1	102982162	103182162	harbor1	chr1	103077791	103078007	SINE/MIR	701	+	108	103077899	95737
chr1	236259460	236459460	harbor1	chr1	236354303	236354438	SINE/MIR	496	+	68	236354371	94911
chr1	145761999	145961999	harbor1	chr1	145769178	145769350	SINE/MIR	715	+	86	145769264	7265
chr1	145761999	145961999	harbor1	chr1	145847951	145848083	SINE/MIR	418	+	66	145848017	86018
chr1	145761999	145961999	harbor1	chr1	145851226	145851343	SINE/MIR	466	+	58	145851284	89285
chr1	145761999	145961999	harbor1	chr1	145852447	145852546	SINE/MIR	477	+	50	145852497	90498
chr1	145761999	145961999	harbor1	chr1	145852886	145852966	SINE/MIR	412	+	40	145852926	90927
chr1	206125916	206325916	harbor1	chr1	206129015	206129211	SINE/MIR	566	+	98	206129113	3197
chr1	206125916	206325916	harbor1	chr1	206140485	206140685	SINE/MIR	443	+	100	206140585	14669
chr1	206125916	206325916	harbor1	chr1	206169954	206170155	SINE/MIR	726	+	100	206170054	44138
chr1	206125916	206325916	harbor1	chr1	206181491	206181651	SINE/MIR	609	+	80	206181571	55655
chr1	206125916	206325916	harbor1	chr1	206185951	206186171	SINE/MIR	748	+	110	206186061	60145
chr1	206125916	206325916	harbor1	chr1	206215037	206215265	SINE/MIR	565	+	114	206215151	89235
chr1	206125916	206325916	harbor1	chr1	206208810	206209044	SINE/MIR	550	+	117	206208927	83011
chr1	47107050	47307050	harbor1	chr1	47128578	47128812	SINE/MIR	613	+	117	47128695	21645
chr1	47107050	47307050	harbor1	chr1	47161468	47161703	SINE/MIR	569	+	118	47161586	54536
chr1	47107050	47307050	harbor1	chr1	47176784	47176963	SINE/MIR	474	+	90	47176874	69824
chr1	47107050	47307050	harbor1	chr1	47205343	47205541	SINE/MIR	514	+	99	47205442	98392
chr1	74353744	74553744	harbor1	chr1	74354632	74354853	SINE/MIR	705	+	110	74354742	998
chr1	74353744	74553744	harbor1	chr1	74359127	74359320	SINE/MIR	411	+	96	74359223	5479
chr1	74353744	74553744	harbor1	chr1	74381214	74381378	SINE/MIR	505	+	82	74381296	27552
chr1	74353744	74553744	harbor1	chr1	74387674	74387877	SINE/MIR	509	+	102	74387776	34032
chr1	74353744	74553744	harbor1	chr1	74432858	74433049	SINE/MIR	452	+	96	74432954	79210
chr1	240850481	241050481	harbor1	chr1	240852504	240852585	SINE/MIR	569	+	40	240852544	2063
chr1	240850481	241050481	harbor1	chr1	240886881	240887118	SINE/MIR	474	+	118	240886999	36518
chr1	240850481	241050481	harbor1	chr1	240891066	240891282	SINE/MIR	417	+	108	240891174	40693
chr1	240850481	241050481	harbor1	chr1	240943222	240943468	SINE/MIR	558	+	123	240943345	92864
chr1	114150221	114350221	harbor1	chr1	114154062	114154245	SINE/MIR	445	+	92	114154154	3933
chr1	114150221	114350221	harbor1	chr1	114158401	114158639	SINE/MIR	701	+	119	114158520	8299
chr1	114150221	114350221	harbor1	chr1	114167751	114167969	SINE/MIR	527	+	109	114167860	17639
chr1	114150221	114350221	harbor1	chr1	114182321	114182513	SINE/MIR	913	+	96	114182417	32196
chr1	114150221	114350221	harbor1	chr1	114210786	114211006	SINE/MIR	584	+	110	114210896	60675
chr1	114150221	114350221	harbor1	chr1	114223828	114224032	SINE/MIR	518	+	102	114223930	73709
chr1	114150221	114350221	harbor1	chr1	114163510	114163718	SINE/MIR	768	+	104	114163614	13393
chr1	199803951	200003951	harbor1	chr1	199812701	199812924	SINE/MIR	739	+	112	199812813	8862
chr1	199803951	200003951	harbor1	chr1	199862936	199863172	SINE/MIR	456	+	118	199863054	59103
chr1	230369077	230569077	harbor1	chr1	230377587	230377784	SINE/MIR	557	+	98	230377685	8608
chr1	230369077	230569077	harbor1	chr1	230415910	230416056	SINE/MIR	562	+	73	230415983	46906
chr1	230369077	230569077	harbor1	chr1	230459742	230459966	SINE/MIR	676	+	112	230459854	90777
chr1	201026708	201226708	harbor1	chr1	201027853	201028070	SINE/MIR	763	+	108	201027961	1253
chr1	201026708	201226708	harbor1	chr1	201032681	201032879	SINE/MIR	443	+	99	201032780	6072
chr1	201026708	201226708	harbor1	chr1	201035288	201035399	SINE/MIR	706	+	56	201035344	8636
chr1	201026708	201226708	harbor1	chr1	201035705	201035818	SINE/MIR	706	+	56	201035761	9053
chr1	201026708	201226708	harbor1	chr1	201038805	201039007	SINE/MIR	488	+	101	201038906	12198
chr1	201026708	201226708	harbor1	chr1	201043780	201043970	SINE/MIR	521	+	95	201043875	17167
chr1	201026708	201226708	harbor1	chr1	201049776	201049929	SINE/MIR	482	+	76	201049852	23144
chr1	201026708	201226708	harbor1	chr1	201088531	201088763	SINE/MIR	626	+	116	201088647	61939
chr1	201026708	201226708	harbor1	chr1	201092866	201093092	SINE/MIR	948	+	113	201092979	66271
chr1	201026708	201226708	harbor1	chr1	201096586	201096798	SINE/MIR	624	+	106	201096692	69984
chr1	201026708	201226708	harbor1	chr1	201104865	201105044	SINE/MIR	534	+	90	201104955	78247
chr1	201026708	201226708	harbor1	chr1	201108953	201108965	SINE/MIR	676	+	6	201108959	82251
chr1	201026708	201226708	harbor1	chr1	201109263	201109502	SINE/MIR	676	+	120	201109383	82675
chr1	201026708	201226708	harbor1	chr1	201109478	201109640	SINE/MIR	411	+	81	201109559	82851
chr1	201026708	201226708	harbor1	chr1	201109811	201109955	SINE/MIR	427	+	72	201109883	83175
chr1	201026708	201226708	harbor1	chr1	201122790	201123004	SINE/MIR	709	+	107	201122897	96189
chr1	201026708	201226708	harbor1	chr1	201125045	201125256	SINE/MIR	633	+	106	201125151	98443
chr1	4794226	4994226	harbor1	chr1	4852342	4852455	SINE/MIR	439	+	56	4852398	58172
chr1	4794226	4994226	harbor1	chr1	4880350	4880558	SINE/MIR	494	+	104	4880454	86228
chr1	21703949	21903949	harbor1	chr1	21711964	21712080	SINE/MIR	411	+	58	21712022	8073
chr1	21703949	21903949	harbor1	chr1	21712387	21712444	SINE/MIR	411	+	28	21712415	8466
chr1	21703949	21903949	harbor1	chr1	21802821	21802916	SINE/MIR	452	+	48	21802869	98920
chr1	21703949	21903949	harbor1	chr1	21725183	21725392	SINE/MIR	597	+	104	21725287	21338
chr1	144283332	144483332	harbor1	chr1	144363478	144363722	SINE/MIR	644	+	122	144363600	80268
chr1	220592982	220792982	harbor1	chr1	220634340	220634578	SINE/MIR	610	+	119	220634459	41477
chr1	220592982	220792982	harbor1	chr1	220634962	220635120	SINE/MIR	541	+	79	220635041	42059
chr1	220592982	220792982	harbor1	chr1	220659348	220659595	SINE/MIR	892	+	124	220659472	66490
chr1	67038643	67238643	harbor1	chr1	67040944	67041159	SINE/MIR	666	+	108	67041052	2409
chr1	67038643	67238643	harbor1	chr1	67049313	67049537	SINE/MIR	732	+	112	67049425	10782
chr1	67038643	67238643	harbor1	chr1	67056983	67057138	SINE/MIR	969	+	78	67057061	18418
chr1	67038643	67238643	harbor1	chr1	67109614	67109797	SINE/MIR	445	+	92	67109706	71063
chr1	67038643	67238643	harbor1	chr1	67124010	67124143	SINE/MIR	595	+	66	67124076	85433
chr1	152106119	152306119	harbor1	chr1	152131530	152131728	SINE/MIR	426	+	99	152131629	25510
chr1	152106119	152306119	harbor1	chr1	152140213	152140452	SINE/MIR	620	+	120	152140333	34214
chr1	152106119	152306119	harbor1	chr1	152192592	152192824	SINE/MIR	1102	+	116	152192708	86589
chr1	179157233	179357233	harbor1	chr1	179181390	179181593	SINE/MIR	566	+	102	179181492	24259
chr1	179157233	179357233	harbor1	chr1	179203801	179203996	SINE/MIR	762	+	98	179203899	46666
chr1	179157233	179357233	harbor1	chr1	179220117	179220315	SINE/MIR	624	+	99	179220216	62983
chr1	179157233	179357233	harbor1	chr1	179231599	179231833	SINE/MIR	958	+	117	179231716	74483
chr1	179157233	179357233	harbor1	chr1	179159029	179159156	SINE/MIR	527	+	64	179159093	1860
chr1	59604000	59804000	harbor1	chr1	59603944	59604092	SINE/MIR	422	+	74	59604018	18
chr1	59604000	59804000	harbor1	chr1	59624233	59624466	SINE/MIR	653	+	116	59624349	20349
chr1	59604000	59804000	harbor1	chr1	59626302	59626433	SINE/MIR	587	+	66	59626368	22368
chr1	59604000	59804000	harbor1	chr1	59628796	59629019	SINE/MIR	621	+	112	59628908	24908
chr1	59604000	59804000	harbor1	chr1	59693362	59693514	SINE/MIR	653	+	76	59693438	89438
chr1	59604000	59804000	harbor1	chr1	59697869	59697998	SINE/MIR	527	+	64	59697933	93933
chr1	59604000	59804000	harbor1	chr1	59670481	59670663	SINE/MIR	431	+	91	59670572	66572
chr1	59604000	59804000	harbor1	chr1	59686771	59686943	SINE/MIR	469	+	86	59686857	82857
chr1	72566007	72766007	harbor1	chr1	72565893	72566080	SINE/MIR	744	+	94	72565987	20
chr1	72566007	72766007	harbor1	chr1	72660356	72660522	SINE/MIR	446	+	83	72660439	94432
chr1	233496035	233696035	harbor1	chr1	233522158	233522339	SINE/MIR	620	+	90	233522248	26213
chr1	233496035	233696035	harbor1	chr1	233544037	233544234	SINE/MIR	483	+	98	233544135	48100
chr1	200422372	200622372	harbor1	chr1	200422750	200422943	SINE/MIR	993	+	96	200422846	474
chr1	200422372	200622372	harbor1	chr1	200508777	200508997	SINE/MIR	846	+	110	200508887	86515
chr1	28884288	29084288	harbor1	chr1	28889050	28889228	SINE/MIR	462	+	89	28889139	4851
chr1	28884288	29084288	harbor1	chr1	28891463	28891654	SINE/MIR	444	+	96	28891559	7271
chr1	28884288	29084288	harbor1	chr1	28896015	28896242	SINE/MIR	843	+	114	28896129	11841
chr1	28884288	29084288	harbor1	chr1	28898354	28898565	SINE/MIR	438	+	106	28898460	14172
chr1	28884288	29084288	harbor1	chr1	28899824	28900050	SINE/MIR	699	+	113	28899937	15649
chr1	28884288	29084288	harbor1	chr1	28902755	28902912	SINE/MIR	473	+	78	28902833	18545
chr1	28884288	29084288	harbor1	chr1	28902914	28903142	SINE/MIR	869	+	114	28903028	18740
chr1	28884288	29084288	harbor1	chr1	28903199	28903312	SINE/MIR	840	+	56	28903255	18967
chr1	28884288	29084288	harbor1	chr1	28903621	28903742	SINE/MIR	840	+	60	28903681	19393
chr1	28884288	29084288	harbor1	chr1	28928877	28929143	SINE/MIR	722	+	133	28929010	44722
chr1	103645883	103845883	harbor1	chr1	103689891	103690106	SINE/MIR	468	+	108	103689999	44116
chr1	29790768	29990768	harbor1	chr1	29805973	29806108	SINE/MIR	428	+	68	29806041	15273
