H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	221568264	221768264	harbor2	chr1	221595403	221595801	LTR/ERVL	1404	-	199	221595602	27338
chr1	221568264	221768264	harbor2	chr1	221595882	221598208	LTR/ERVL	2472	-	1163	221597045	28781
chr1	221568264	221768264	harbor2	chr1	221598237	221598541	LTR/ERVL	738	-	152	221598389	30125
chr1	221568264	221768264	harbor2	chr1	221598834	221599584	LTR/ERVL	1387	-	375	221599209	30945
chr1	221568264	221768264	harbor2	chr1	221599585	221600033	LTR/ERVL	885	-	224	221599809	31545
chr1	221568264	221768264	harbor2	chr1	221637920	221638559	LTR/ERVL	947	-	320	221638240	69976
chr1	173169202	173369202	harbor2	chr1	173179254	173179478	LTR/ERVL	548	-	112	173179366	10164
chr1	173169202	173369202	harbor2	chr1	173179480	173179911	LTR/ERVL	1695	-	216	173179696	10494
chr1	173169202	173369202	harbor2	chr1	173241524	173242040	LTR/ERVL	2024	-	258	173241782	72580
chr1	173169202	173369202	harbor2	chr1	173257353	173258102	LTR/ERVL	1525	-	374	173257727	88525
chr1	173169202	173369202	harbor2	chr1	173263675	173263917	LTR/ERVL	683	-	121	173263796	94594
chr1	193404752	193604752	harbor2	chr1	193408837	193409327	LTR/ERVL	2818	-	245	193409082	4330
chr1	193404752	193604752	harbor2	chr1	193451038	193451276	LTR/ERVL	751	-	119	193451157	46405
chr1	193404752	193604752	harbor2	chr1	193451683	193451818	LTR/ERVL	522	-	68	193451751	46999
chr1	193404752	193604752	harbor2	chr1	193452114	193452631	LTR/ERVL	1470	-	258	193452372	47620
chr1	193404752	193604752	harbor2	chr1	193474153	193474270	LTR/ERVL	479	-	58	193474211	69459
chr1	204668520	204868520	harbor2	chr1	204710645	204711054	LTR/ERVL	1175	-	204	204710849	42329
chr1	204668520	204868520	harbor2	chr1	204724812	204725581	LTR/ERVL	4209	-	384	204725196	56676
chr1	204668520	204868520	harbor2	chr1	204743772	204744215	LTR/ERVL	2428	-	222	204743994	75474
chr1	242463745	242663745	harbor2	chr1	242533876	242534284	LTR/ERVL	1126	-	204	242534080	70335
chr1	245997606	246197606	harbor2	chr1	246063049	246063527	LTR/ERVL	1784	-	239	246063288	65682
chr1	244363444	244563444	harbor2	chr1	244363485	244363995	LTR/ERVL	1149	-	255	244363740	296
chr1	244363444	244563444	harbor2	chr1	244364890	244365245	LTR/ERVL	2482	-	178	244365068	1624
chr1	244363444	244563444	harbor2	chr1	244365609	244365672	LTR/ERVL	2482	-	32	244365641	2197
