H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	238791763	238991763	harbor2	chr1	238806729	238806932	LINE/L2	600	-	102	238806831	15068
chr1	238791763	238991763	harbor2	chr1	238881905	238882000	LINE/L2	413	-	48	238881953	90190
chr1	238791763	238991763	harbor2	chr1	238883507	238883670	LINE/L2	421	-	82	238883589	91826
chr1	238791763	238991763	harbor2	chr1	238890063	238890633	LINE/L2	1793	-	285	238890348	98585
chr1	85236785	85436785	harbor2	chr1	85278082	85278206	LINE/L2	664	-	62	85278144	41359
chr1	85236785	85436785	harbor2	chr1	85279066	85279262	LINE/L2	698	-	98	85279164	42379
chr1	85236785	85436785	harbor2	chr1	85296916	85297245	LINE/L2	497	-	164	85297080	60295
chr1	83434866	83634866	harbor2	chr1	83501338	83502081	LINE/L2	1938	-	372	83501710	66844
chr1	83434866	83634866	harbor2	chr1	83517771	83518350	LINE/L2	799	-	290	83518061	83195
chr1	83434866	83634866	harbor2	chr1	83518488	83519121	LINE/L2	598	-	316	83518804	83938
chr1	83434866	83634866	harbor2	chr1	83519160	83519516	LINE/L2	598	-	178	83519338	84472
chr1	223639212	223839212	harbor2	chr1	223644447	223644694	LINE/L2	670	-	124	223644571	5359
chr1	223639212	223839212	harbor2	chr1	223678091	223678382	LINE/L2	1453	-	146	223678237	39025
chr1	223639212	223839212	harbor2	chr1	223678672	223678791	LINE/L2	1453	-	60	223678732	39520
chr1	223639212	223839212	harbor2	chr1	223679295	223679401	LINE/L2	1453	-	53	223679348	40136
chr1	223639212	223839212	harbor2	chr1	223702823	223703074	LINE/L2	485	-	126	223702949	63737
chr1	223639212	223839212	harbor2	chr1	223714331	223714420	LINE/L2	410	-	44	223714375	75163
chr1	181675233	181875233	harbor2	chr1	181699460	181700197	LINE/L2	1216	-	368	181699828	24595
chr1	181675233	181875233	harbor2	chr1	181711388	181712025	LINE/L2	835	-	318	181711706	36473
chr1	181675233	181875233	harbor2	chr1	181726214	181727550	LINE/L2	1846	-	668	181726882	51649
chr1	178027537	178227537	harbor2	chr1	178030023	178030380	LINE/L2	563	-	178	178030201	2664
chr1	178027537	178227537	harbor2	chr1	178034428	178034551	LINE/L2	446	-	62	178034490	6953
chr1	178027537	178227537	harbor2	chr1	178036675	178036780	LINE/L2	409	-	52	178036727	9190
chr1	178027537	178227537	harbor2	chr1	178050911	178051026	LINE/L2	534	-	58	178050969	23432
chr1	178027537	178227537	harbor2	chr1	178056021	178056569	LINE/L2	581	-	274	178056295	28758
chr1	178027537	178227537	harbor2	chr1	178059130	178059447	LINE/L2	1001	-	158	178059288	31751
chr1	178027537	178227537	harbor2	chr1	178059625	178060116	LINE/L2	1195	-	246	178059871	32334
chr1	178027537	178227537	harbor2	chr1	178065678	178065870	LINE/L2	531	-	96	178065774	38237
chr1	178027537	178227537	harbor2	chr1	178066163	178066322	LINE/L2	531	-	80	178066243	38706
chr1	178027537	178227537	harbor2	chr1	178066678	178067590	LINE/L2	820	-	456	178067134	39597
chr1	178027537	178227537	harbor2	chr1	178076513	178076750	LINE/L2	434	-	118	178076631	49094
chr1	178027537	178227537	harbor2	chr1	178076923	178076993	LINE/L2	434	-	35	178076958	49421
chr1	178027537	178227537	harbor2	chr1	178115399	178115996	LINE/L2	638	-	298	178115697	88160
chr1	178027537	178227537	harbor2	chr1	178077238	178078107	LINE/L2	522	-	434	178077672	50135
chr1	179174585	179374585	harbor2	chr1	179179509	179179734	LINE/L2	442	-	112	179179621	5036
