H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	96244610	96444610	harbor1	chr1	96247315	96247863	LTR/ERVL	2104	+	274	96247589	2979
chr1	96244610	96444610	harbor1	chr1	96305339	96305752	LTR/ERVL	1057	+	206	96305545	60935
chr1	96244610	96444610	harbor1	chr1	96338421	96338796	LTR/ERVL	773	+	188	96338609	93999
chr1	96244610	96444610	harbor1	chr1	96339548	96340361	LTR/ERVL	1760	+	406	96339954	95344
chr1	96244610	96444610	harbor1	chr1	96340853	96342230	LTR/ERVL	2870	+	688	96341541	96931
chr1	193326713	193526713	harbor1	chr1	193352406	193352749	LTR/ERVL	1575	+	172	193352578	25865
chr1	193326713	193526713	harbor1	chr1	193352986	193353083	LTR/ERVL	455	+	48	193353034	26321
chr1	193326713	193526713	harbor1	chr1	193397117	193397677	LTR/ERVL	2755	+	280	193397397	70684
chr1	193326713	193526713	harbor1	chr1	193407761	193407967	LTR/ERVL	1474	+	103	193407864	81151
chr1	193326713	193526713	harbor1	chr1	193408260	193408563	LTR/ERVL	1474	+	152	193408412	81699
chr1	193326713	193526713	harbor1	chr1	193408659	193408701	LTR/ERVL	1474	+	21	193408680	81967
chr1	193326713	193526713	harbor1	chr1	193421583	193421750	LTR/ERVL	435	+	84	193421667	94954
chr1	193326713	193526713	harbor1	chr1	193422060	193422378	LTR/ERVL	435	+	159	193422219	95506
chr1	56532729	56732729	harbor1	chr1	56608052	56608155	LTR/ERVL	430	+	52	56608104	75375
chr1	56532729	56732729	harbor1	chr1	56608250	56608727	LTR/ERVL	1073	+	238	56608488	75759
chr1	56532729	56732729	harbor1	chr1	56608732	56608811	LTR/ERVL	522	+	40	56608772	76043
chr1	2751372	2951372	harbor1	chr1	2823715	2824095	LTR/ERVL	955	+	190	2823905	72533
chr1	2751372	2951372	harbor1	chr1	2840476	2840825	LTR/ERVL	863	+	174	2840650	89278
chr1	215294019	215494019	harbor1	chr1	215302438	215302731	LTR/ERVL	586	+	146	215302584	8565
chr1	215294019	215494019	harbor1	chr1	215303039	215303200	LTR/ERVL	586	+	80	215303119	9100
chr1	215294019	215494019	harbor1	chr1	215303424	215303599	LTR/ERVL	448	+	88	215303512	9493
chr1	215294019	215494019	harbor1	chr1	215349765	215349866	LTR/ERVL	2030	+	50	215349815	55796
chr1	215294019	215494019	harbor1	chr1	215350286	215350603	LTR/ERVL	2030	+	158	215350444	56425
chr1	215294019	215494019	harbor1	chr1	215358478	215358751	LTR/ERVL	512	+	136	215358614	64595
chr1	215294019	215494019	harbor1	chr1	215358809	215359824	LTR/ERVL	2051	+	508	215359317	65298
chr1	215294019	215494019	harbor1	chr1	215359811	215360872	LTR/ERVL	2119	+	530	215360341	66322
chr1	215294019	215494019	harbor1	chr1	215366319	215366539	LTR/ERVL	770	+	110	215366429	72410
chr1	38045254	38245254	harbor1	chr1	38064395	38064796	LTR/ERVL	1458	+	200	38064595	19341
chr1	38045254	38245254	harbor1	chr1	38143249	38143714	LTR/ERVL	759	+	232	38143481	98227
chr1	38045254	38245254	harbor1	chr1	38143731	38144383	LTR/ERVL	2085	+	326	38144057	98803
chr1	38045254	38245254	harbor1	chr1	38144395	38144849	LTR/ERVL	2965	+	227	38144622	99368
chr1	102982162	103182162	harbor1	chr1	103042426	103042763	LTR/ERVL	420	+	168	103042594	60432
chr1	236259460	236459460	harbor1	chr1	236262780	236263204	LTR/ERVL	1444	+	212	236262992	3532
chr1	236259460	236459460	harbor1	chr1	236325762	236325898	LTR/ERVL	857	+	68	236325830	66370
chr1	236259460	236459460	harbor1	chr1	236325928	236326038	LTR/ERVL	703	+	55	236325983	66523
chr1	247505213	247705213	harbor1	chr1	247520167	247520587	LTR/ERVL	2125	+	210	247520377	15164
chr1	247505213	247705213	harbor1	chr1	247528515	247529066	LTR/ERVL	1497	+	276	247528791	23578
chr1	247505213	247705213	harbor1	chr1	247529631	247529718	LTR/ERVL	2081	+	44	247529675	24462
chr1	247505213	247705213	harbor1	chr1	247529746	247530112	LTR/ERVL	2081	+	183	247529929	24716
chr1	247505213	247705213	harbor1	chr1	247530113	247530280	LTR/ERVL	793	+	84	247530197	24984
chr1	247505213	247705213	harbor1	chr1	247580667	247580848	LTR/ERVL	1105	+	90	247580757	75544
chr1	247505213	247705213	harbor1	chr1	247599790	247600383	LTR/ERVL	1771	+	296	247600086	94873
chr1	247505213	247705213	harbor1	chr1	247529076	247529630	LTR/ERVL	793	+	277	247529353	24140
