H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	96244610	96444610	harbor1	chr1	96251345	96251505	LTR/ERVL-MaLR	473	-	80	96251425	6815
chr1	96244610	96444610	harbor1	chr1	96251609	96251934	LTR/ERVL-MaLR	891	-	162	96251771	7161
chr1	96244610	96444610	harbor1	chr1	96264337	96264710	LTR/ERVL-MaLR	2024	-	186	96264523	19913
chr1	96244610	96444610	harbor1	chr1	96273039	96273396	LTR/ERVL-MaLR	2079	-	178	96273217	28607
chr1	96244610	96444610	harbor1	chr1	96304344	96304803	LTR/ERVL-MaLR	1102	-	230	96304574	59964
chr1	96244610	96444610	harbor1	chr1	96318300	96318448	LTR/ERVL-MaLR	457	-	74	96318374	73764
chr1	96244610	96444610	harbor1	chr1	96337335	96337700	LTR/ERVL-MaLR	2033	-	182	96337517	92907
chr1	96244610	96444610	harbor1	chr1	96339191	96339526	LTR/ERVL-MaLR	1623	-	168	96339359	94749
chr1	193326713	193526713	harbor1	chr1	193355550	193355945	LTR/ERVL-MaLR	582	-	198	193355748	29035
chr1	193326713	193526713	harbor1	chr1	193362860	193363152	LTR/ERVL-MaLR	1282	-	146	193363006	36293
chr1	193326713	193526713	harbor1	chr1	193364765	193365090	LTR/ERVL-MaLR	1063	-	162	193364927	38214
chr1	193326713	193526713	harbor1	chr1	193388507	193388721	LTR/ERVL-MaLR	1129	-	107	193388614	61901
chr1	193326713	193526713	harbor1	chr1	193388729	193388988	LTR/ERVL-MaLR	1569	-	130	193388859	62146
chr1	193326713	193526713	harbor1	chr1	193404343	193404797	LTR/ERVL-MaLR	846	-	227	193404570	77857
chr1	193326713	193526713	harbor1	chr1	193426038	193426533	LTR/ERVL-MaLR	1675	-	248	193426286	99573
chr1	56532729	56732729	harbor1	chr1	56560478	56560736	LTR/ERVL-MaLR	1332	-	129	56560607	27878
chr1	56532729	56732729	harbor1	chr1	56588063	56588442	LTR/ERVL-MaLR	2753	-	190	56588253	55524
chr1	56532729	56732729	harbor1	chr1	56609161	56610383	LTR/ERVL-MaLR	9325	-	611	56609772	77043
chr1	56532729	56732729	harbor1	chr1	56614160	56614531	LTR/ERVL-MaLR	2771	-	186	56614346	81617
chr1	56532729	56732729	harbor1	chr1	56614532	56614888	LTR/ERVL-MaLR	2066	-	178	56614710	81981
chr1	56532729	56732729	harbor1	chr1	56627701	56627988	LTR/ERVL-MaLR	536	-	144	56627845	95116
chr1	2751372	2951372	harbor1	chr1	2795262	2795681	LTR/ERVL-MaLR	737	-	210	2795472	44100
chr1	2751372	2951372	harbor1	chr1	2823312	2823711	LTR/ERVL-MaLR	1333	-	200	2823512	72140
chr1	2751372	2951372	harbor1	chr1	2824395	2824762	LTR/ERVL-MaLR	1633	-	184	2824579	73207
chr1	2751372	2951372	harbor1	chr1	2825747	2826007	LTR/ERVL-MaLR	843	-	130	2825877	74505
chr1	2751372	2951372	harbor1	chr1	2844894	2844957	LTR/ERVL-MaLR	1141	-	32	2844926	93554
chr1	2751372	2951372	harbor1	chr1	2845267	2845681	LTR/ERVL-MaLR	1141	-	207	2845474	94102
chr1	215294019	215494019	harbor1	chr1	215322919	215323279	LTR/ERVL-MaLR	2560	-	180	215323099	29080
chr1	215294019	215494019	harbor1	chr1	215323282	215324807	LTR/ERVL-MaLR	10448	-	762	215324044	30025
chr1	215294019	215494019	harbor1	chr1	215324808	215325183	LTR/ERVL-MaLR	2553	-	188	215324996	30977
chr1	215294019	215494019	harbor1	chr1	215329816	215330234	LTR/ERVL-MaLR	2570	-	209	215330025	36006
chr1	215294019	215494019	harbor1	chr1	215342255	215342624	LTR/ERVL-MaLR	2195	-	184	215342439	48420
chr1	215294019	215494019	harbor1	chr1	215349867	215350285	LTR/ERVL-MaLR	2015	-	209	215350076	56057
chr1	215294019	215494019	harbor1	chr1	215360886	215361009	LTR/ERVL-MaLR	507	-	62	215360948	66929
chr1	215294019	215494019	harbor1	chr1	215373459	215373835	LTR/ERVL-MaLR	1364	-	188	215373647	79628
chr1	215294019	215494019	harbor1	chr1	215373836	215374248	LTR/ERVL-MaLR	1099	-	206	215374042	80023
chr1	215294019	215494019	harbor1	chr1	215374254	215375903	LTR/ERVL-MaLR	6359	-	824	215375078	81059
chr1	215294019	215494019	harbor1	chr1	215375907	215376287	LTR/ERVL-MaLR	1553	-	190	215376097	82078
