H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	234473588	234673588	harbor1	chr1	234497632	234497832	DNA/hAT-Charlie	931	-	100	234497732	24144
chr1	234473588	234673588	harbor1	chr1	234498562	234498710	DNA/hAT-Charlie	408	-	74	234498636	25048
chr1	234473588	234673588	harbor1	chr1	234507488	234507650	DNA/hAT-Charlie	1195	-	81	234507569	33981
chr1	234473588	234673588	harbor1	chr1	234546376	234546411	DNA/hAT-Charlie	834	-	18	234546394	72806
chr1	234473588	234673588	harbor1	chr1	234546699	234546891	DNA/hAT-Charlie	834	-	96	234546795	73207
chr1	234473588	234673588	harbor1	chr1	234547960	234548143	DNA/hAT-Charlie	900	-	92	234548052	74464
chr1	161699396	161899396	harbor1	chr1	161736841	161736954	DNA/hAT-Charlie	675	-	56	161736897	37501
chr1	161699396	161899396	harbor1	chr1	161769044	161769235	DNA/hAT-Charlie	1086	-	96	161769140	69744
chr1	161699396	161899396	harbor1	chr1	161769458	161769955	DNA/hAT-Charlie	3536	-	248	161769706	70310
chr1	36619682	36819682	harbor1	chr1	36621168	36621651	DNA/hAT-Charlie	3450	-	242	36621410	1728
chr1	28686527	28886527	harbor1	chr1	28727627	28727748	DNA/hAT-Charlie	688	-	60	28727687	41160
chr1	28686527	28886527	harbor1	chr1	28728048	28728100	DNA/hAT-Charlie	688	-	26	28728074	41547
chr1	232034265	232234265	harbor1	chr1	232038357	232038623	DNA/hAT-Charlie	779	-	133	232038490	4225
chr1	232034265	232234265	harbor1	chr1	232058829	232058987	DNA/hAT-Charlie	467	-	79	232058908	24643
chr1	232034265	232234265	harbor1	chr1	232085948	232086265	DNA/hAT-Charlie	1217	-	158	232086106	51841
chr1	187934296	188134296	harbor1	chr1	187972013	187972215	DNA/hAT-Charlie	724	-	101	187972114	37818
chr1	187934296	188134296	harbor1	chr1	188000361	188000573	DNA/hAT-Charlie	798	-	106	188000467	66171
chr1	187934296	188134296	harbor1	chr1	188023615	188023825	DNA/hAT-Charlie	1345	-	105	188023720	89424
chr1	79114311	79314311	harbor1	chr1	79119048	79119181	DNA/hAT-Charlie	959	-	66	79119114	4803
chr1	79114311	79314311	harbor1	chr1	79119496	79119539	DNA/hAT-Charlie	959	-	22	79119518	5207
chr1	79114311	79314311	harbor1	chr1	79204985	79205204	DNA/hAT-Charlie	751	-	110	79205095	90784
chr1	232202979	232402979	harbor1	chr1	232208425	232208563	DNA/hAT-Charlie	1494	-	69	232208494	5515
chr1	232202979	232402979	harbor1	chr1	232208872	232209039	DNA/hAT-Charlie	1494	-	84	232208956	5977
chr1	232202979	232402979	harbor1	chr1	232221025	232221196	DNA/hAT-Charlie	460	-	86	232221111	18132
chr1	232202979	232402979	harbor1	chr1	232237672	232237882	DNA/hAT-Charlie	1085	-	105	232237777	34798
chr1	232202979	232402979	harbor1	chr1	232296927	232297247	DNA/hAT-Charlie	740	-	160	232297087	94108
chr1	182089820	182289820	harbor1	chr1	182155395	182155681	DNA/hAT-Charlie	1080	-	143	182155538	65718
chr1	182089820	182289820	harbor1	chr1	182168771	182168934	DNA/hAT-Charlie	446	-	82	182168853	79033
chr1	182089820	182289820	harbor1	chr1	182171555	182171762	DNA/hAT-Charlie	924	-	104	182171659	81839
chr1	182089820	182289820	harbor1	chr1	182188754	182188976	DNA/hAT-Charlie	1701	-	111	182188865	99045
chr1	178962333	179162333	harbor1	chr1	179004078	179004215	DNA/hAT-Charlie	571	-	68	179004146	41813
chr1	178962333	179162333	harbor1	chr1	179057970	179058427	DNA/hAT-Charlie	1817	-	228	179058198	95865
chr1	222698793	222898793	harbor1	chr1	222707785	222707994	DNA/hAT-Charlie	689	-	104	222707889	9096
chr1	222698793	222898793	harbor1	chr1	222717084	222717243	DNA/hAT-Charlie	607	-	80	222717164	18371
chr1	222698793	222898793	harbor1	chr1	222739414	222739591	DNA/hAT-Charlie	732	-	88	222739502	40709
chr1	222698793	222898793	harbor1	chr1	222768420	222768476	DNA/hAT-Charlie	750	-	28	222768448	69655
chr1	222698793	222898793	harbor1	chr1	222768539	222768731	DNA/hAT-Charlie	750	-	96	222768635	69842
chr1	222698793	222898793	harbor1	chr1	222769843	222770070	DNA/hAT-Charlie	645	-	114	222769957	71164
chr1	104841676	105041676	harbor1	chr1	104906255	104906422	DNA/hAT-Charlie	644	-	84	104906339	64663
chr1	150352413	150552413	harbor1	chr1	150380019	150380290	DNA/hAT-Charlie	586	-	136	150380155	27742
chr1	150352413	150552413	harbor1	chr1	150400426	150400653	DNA/hAT-Charlie	1478	-	114	150400540	48127
chr1	150352413	150552413	harbor1	chr1	150418550	150418729	DNA/hAT-Charlie	519	-	90	150418640	66227
chr1	150352413	150552413	harbor1	chr1	150419031	150419091	DNA/hAT-Charlie	519	-	30	150419061	66648
chr1	150352413	150552413	harbor1	chr1	150420186	150420368	DNA/hAT-Charlie	450	-	91	150420277	67864
chr1	150352413	150552413	harbor1	chr1	150420917	150421120	DNA/hAT-Charlie	945	-	102	150421019	68606
chr1	150352413	150552413	harbor1	chr1	150422482	150422767	DNA/hAT-Charlie	483	-	142	150422624	70211
chr1	181147469	181347469	harbor1	chr1	181167357	181167652	DNA/hAT-Charlie	1520	-	148	181167505	20036
chr1	181147469	181347469	harbor1	chr1	181207607	181207760	DNA/hAT-Charlie	430	-	76	181207683	60214
chr1	89226195	89426195	harbor1	chr1	89260023	89260352	DNA/hAT-Charlie	1673	-	164	89260187	33992
chr1	50085083	50285083	harbor1	chr1	50170575	50170740	DNA/hAT-Charlie	917	-	82	50170657	85574
chr1	50085083	50285083	harbor1	chr1	50179883	50180115	DNA/hAT-Charlie	442	-	116	50179999	94916
chr1	50085083	50285083	harbor1	chr1	50184895	50185110	DNA/hAT-Charlie	1214	-	108	50185003	99920
chr1	8241903	8441903	harbor1	chr1	8252400	8252593	DNA/hAT-Charlie	772	-	96	8252496	10593
chr1	8241903	8441903	harbor1	chr1	8338556	8338771	DNA/hAT-Charlie	748	-	108	8338664	96761
