H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	234473588	234673588	harbor1	chr1	234493128	234493658	LTR/ERV1	4075	+	265	234493393	19805
chr1	234473588	234673588	harbor1	chr1	234519604	234519820	LTR/ERV1	1175	+	108	234519712	46124
chr1	234473588	234673588	harbor1	chr1	234519808	234519906	LTR/ERV1	1441	+	49	234519857	46269
chr1	234473588	234673588	harbor1	chr1	234520196	234520410	LTR/ERV1	1441	+	107	234520303	46715
chr1	217328960	217528960	harbor1	chr1	217372556	217374145	LTR/ERV1	7072	+	794	217373350	44390
chr1	161699396	161899396	harbor1	chr1	161730974	161731831	LTR/ERV1	5345	+	428	161731402	32006
chr1	161699396	161899396	harbor1	chr1	161735335	161735807	LTR/ERV1	921	+	236	161735571	36175
chr1	161699396	161899396	harbor1	chr1	161736122	161736419	LTR/ERV1	921	+	148	161736270	36874
chr1	161699396	161899396	harbor1	chr1	161747608	161748209	LTR/ERV1	4280	+	300	161747908	48512
chr1	161699396	161899396	harbor1	chr1	161748984	161749282	LTR/ERV1	998	+	149	161749133	49737
chr1	232034265	232234265	harbor1	chr1	232118115	232118565	LTR/ERV1	3595	+	225	232118340	84075
chr1	232034265	232234265	harbor1	chr1	232118568	232121599	LTR/ERV1	19510	+	1516	232120084	85819
chr1	232034265	232234265	harbor1	chr1	232121579	232121728	LTR/ERV1	938	+	74	232121653	87388
chr1	232034265	232234265	harbor1	chr1	232121719	232122222	LTR/ERV1	3167	+	252	232121971	87706
chr1	232034265	232234265	harbor1	chr1	232122225	232122886	LTR/ERV1	4086	+	330	232122555	88290
chr1	232034265	232234265	harbor1	chr1	232122888	232123116	LTR/ERV1	1248	+	114	232123002	88737
chr1	232034265	232234265	harbor1	chr1	232123117	232123494	LTR/ERV1	2445	+	188	232123305	89040
chr1	232034265	232234265	harbor1	chr1	232123495	232123945	LTR/ERV1	3542	+	225	232123720	89455
chr1	232034265	232234265	harbor1	chr1	232130893	232131345	LTR/ERV1	2718	+	226	232131119	96854
