H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	85236785	85436785	harbor2	chr1	85261040	85261478	LTR/ERVL	1677	-	219	85261259	24474
chr1	85236785	85436785	harbor2	chr1	85279411	85279958	LTR/ERVL	2921	-	274	85279685	42900
chr1	85236785	85436785	harbor2	chr1	85292897	85293109	LTR/ERVL	788	-	106	85293003	56218
chr1	85236785	85436785	harbor2	chr1	85326144	85326274	LTR/ERVL	478	-	65	85326209	89424
chr1	83434866	83634866	harbor2	chr1	83469203	83469618	LTR/ERVL	491	-	208	83469411	34545
chr1	83434866	83634866	harbor2	chr1	83486416	83486766	LTR/ERVL	882	-	175	83486591	51725
chr1	83434866	83634866	harbor2	chr1	83525921	83526341	LTR/ERVL	1037	-	210	83526131	91265
chr1	223639212	223839212	harbor2	chr1	223644887	223645431	LTR/ERVL	2307	-	272	223645159	5947
chr1	223639212	223839212	harbor2	chr1	223695965	223696217	LTR/ERVL	737	-	126	223696091	56879
chr1	181675233	181875233	harbor2	chr1	181713994	181714669	LTR/ERVL	1993	-	338	181714332	39099
chr1	181675233	181875233	harbor2	chr1	181723401	181724183	LTR/ERVL	4216	-	391	181723792	48559
chr1	179174585	179374585	harbor2	chr1	179189645	179189818	LTR/ERVL	3238	-	86	179189731	15146
chr1	179174585	179374585	harbor2	chr1	179190117	179190845	LTR/ERVL	3238	-	364	179190481	15896
chr1	179174585	179374585	harbor2	chr1	179196088	179196195	LTR/ERVL	659	-	54	179196142	21557
chr1	179174585	179374585	harbor2	chr1	179200680	179201210	LTR/ERVL	3055	-	265	179200945	26360
chr1	237881455	238081455	harbor2	chr1	237923964	237924506	LTR/ERVL	2169	-	271	237924235	42780
chr1	237881455	238081455	harbor2	chr1	237980368	237980791	LTR/ERVL	2265	-	212	237980580	99125
chr1	237881455	238081455	harbor2	chr1	237911499	237912271	LTR/ERVL	1285	-	386	237911885	30430
chr1	247524244	247724244	harbor2	chr1	247525138	247525965	LTR/ERVL	4373	-	414	247525552	1308
chr1	247524244	247724244	harbor2	chr1	247599641	247599790	LTR/ERVL	685	-	74	247599715	75471
chr1	213652921	213852921	harbor2	chr1	213696732	213697242	LTR/ERVL	2621	-	255	213696987	44066
chr1	213652921	213852921	harbor2	chr1	213697259	213697773	LTR/ERVL	1406	-	257	213697516	44595
chr1	216714048	216914048	harbor2	chr1	216764721	216765131	LTR/ERVL	535	-	205	216764926	50878
chr1	216714048	216914048	harbor2	chr1	216778113	216778476	LTR/ERVL	672	-	182	216778295	64247
chr1	107497052	107697052	harbor2	chr1	107500361	107500766	LTR/ERVL	950	-	202	107500563	3511
chr1	107497052	107697052	harbor2	chr1	107517572	107518011	LTR/ERVL	2476	-	220	107517792	20740
chr1	107497052	107697052	harbor2	chr1	107557090	107557661	LTR/ERVL	1589	-	286	107557376	60324
chr1	248710745	248910745	harbor2	chr1	248756479	248756884	LTR/ERVL	1156	-	202	248756681	45936
chr1	248710745	248910745	harbor2	chr1	248756871	248757112	LTR/ERVL	1715	-	120	248756991	46246
chr1	248710745	248910745	harbor2	chr1	248794165	248794210	LTR/ERVL	1765	-	22	248794187	83442
chr1	248710745	248910745	harbor2	chr1	248794247	248794595	LTR/ERVL	1765	-	174	248794421	83676
chr1	209361823	209561823	harbor2	chr1	209372518	209372911	LTR/ERVL	2057	-	196	209372714	10891
chr1	209361823	209561823	harbor2	chr1	209400474	209401205	LTR/ERVL	1631	-	366	209400840	39017
chr1	209361823	209561823	harbor2	chr1	209444886	209445302	LTR/ERVL	1534	-	208	209445094	83271
chr1	209361823	209561823	harbor2	chr1	209445313	209445890	LTR/ERVL	5727	-	288	209445601	83778
chr1	209361823	209561823	harbor2	chr1	209446187	209446684	LTR/ERVL	5727	-	248	209446435	84612
chr1	209361823	209561823	harbor2	chr1	209447143	209447563	LTR/ERVL	5727	-	210	209447353	85530
chr1	209361823	209561823	harbor2	chr1	209447873	209448546	LTR/ERVL	5727	-	336	209448209	86386
chr1	218223925	218423925	harbor2	chr1	218265178	218265605	LTR/ERVL	3365	-	214	218265392	41467
chr1	218223925	218423925	harbor2	chr1	218280731	218281585	LTR/ERVL	1727	-	427	218281158	57233
chr1	218223925	218423925	harbor2	chr1	218294111	218294931	LTR/ERVL	3949	-	410	218294521	70596
chr1	218223925	218423925	harbor2	chr1	218306131	218306551	LTR/ERVL	1584	-	210	218306341	82416
chr1	248280982	248480982	harbor2	chr1	248331419	248331796	LTR/ERVL	2368	-	188	248331607	50625
chr1	57565137	57765137	harbor2	chr1	57579822	57580244	LTR/ERVL	1354	-	211	57580033	14896
chr1	57565137	57765137	harbor2	chr1	57644709	57645256	LTR/ERVL	1458	-	274	57644983	79846
chr1	174449313	174649313	harbor2	chr1	174472413	174472949	LTR/ERVL	2631	-	268	174472681	23368
chr1	174449313	174649313	harbor2	chr1	174519236	174519627	LTR/ERVL	2686	-	196	174519432	70119
chr1	239853196	240053196	harbor2	chr1	239928083	239929364	LTR/ERVL	5512	-	640	239928723	75527
chr1	239853196	240053196	harbor2	chr1	239949309	239949365	LTR/ERVL	1004	-	28	239949337	96141
chr1	239853196	240053196	harbor2	chr1	239949658	239950264	LTR/ERVL	1004	-	303	239949961	96765
chr1	194213516	194413516	harbor2	chr1	194246493	194246947	LTR/ERVL	2028	-	227	194246720	33204
chr1	194213516	194413516	harbor2	chr1	194246963	194247636	LTR/ERVL	4026	-	336	194247299	33783
chr1	194213516	194413516	harbor2	chr1	194294506	194294951	LTR/ERVL	1374	-	222	194294728	81212
chr1	194213516	194413516	harbor2	chr1	194296403	194297844	LTR/ERVL	3952	-	720	194297123	83607
chr1	194213516	194413516	harbor2	chr1	194297988	194298175	LTR/ERVL	761	-	94	194298082	84566
chr1	245342135	245542135	harbor2	chr1	245436476	245436766	LTR/ERVL	1522	-	145	245436621	94486
chr1	239353691	239553691	harbor2	chr1	239427177	239427694	LTR/ERVL	1800	-	258	239427435	73744
chr1	172903948	173103948	harbor2	chr1	172905444	172905822	LTR/ERVL	793	-	189	172905633	1685
chr1	172903948	173103948	harbor2	chr1	172936105	172936515	LTR/ERVL	1613	-	205	172936310	32362
chr1	172903948	173103948	harbor2	chr1	172939426	172939839	LTR/ERVL	1438	-	206	172939632	35684
chr1	179824754	180024754	harbor2	chr1	179924349	179924699	LTR/ERVL	1514	-	175	179924524	99770
chr1	231655327	231855327	harbor2	chr1	231725926	231726144	LTR/ERVL	492	-	109	231726035	70708
chr1	231655327	231855327	harbor2	chr1	231726147	231726564	LTR/ERVL	967	-	208	231726355	71028
chr1	88435331	88635331	harbor2	chr1	88507700	88507943	LTR/ERVL	944	-	122	88507822	72491
chr1	88435331	88635331	harbor2	chr1	88473318	88473881	LTR/ERVL	1512	-	282	88473600	38269
chr1	195067331	195267331	harbor2	chr1	195125248	195126556	LTR/ERVL	1580	-	654	195125902	58571
chr1	240711816	240911816	harbor2	chr1	240726951	240727490	LTR/ERVL	1881	-	270	240727221	15405
chr1	243362159	243562159	harbor2	chr1	243425773	243425994	LTR/ERVL	1202	-	110	243425883	63724
chr1	243362159	243562159	harbor2	chr1	243439002	243439139	LTR/ERVL	550	-	68	243439070	76911
chr1	247566504	247766504	harbor2	chr1	247599641	247599790	LTR/ERVL	685	-	74	247599715	33211
chr1	247566504	247766504	harbor2	chr1	247636016	247636757	LTR/ERVL	2170	-	370	247636386	69882
chr1	247566504	247766504	harbor2	chr1	247646457	247646938	LTR/ERVL	520	-	240	247646697	80193
chr1	247566504	247766504	harbor2	chr1	247647487	247647779	LTR/ERVL	411	-	146	247647633	81129
chr1	181095157	181295157	harbor2	chr1	181148152	181148869	LTR/ERVL	1512	-	358	181148510	53353
chr1	187534147	187734147	harbor2	chr1	187536321	187536676	LTR/ERVL	1704	-	178	187536499	2352
chr1	232152947	232352947	harbor2	chr1	232153536	232153828	LTR/ERVL	825	-	146	232153682	735
chr1	232152947	232352947	harbor2	chr1	232154388	232154652	LTR/ERVL	825	-	132	232154520	1573
