H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	85236785	85436785	harbor2	chr1	85245569	85245770	SINE/MIR	907	+	100	85245669	8884
chr1	85236785	85436785	harbor2	chr1	85251890	85252104	SINE/MIR	479	+	107	85251997	15212
chr1	85236785	85436785	harbor2	chr1	85263306	85263520	SINE/MIR	513	+	107	85263413	26628
chr1	85236785	85436785	harbor2	chr1	85271642	85271801	SINE/MIR	518	+	80	85271722	34937
chr1	85236785	85436785	harbor2	chr1	85272627	85272869	SINE/MIR	608	+	121	85272748	35963
chr1	85236785	85436785	harbor2	chr1	85304781	85304889	SINE/MIR	440	+	54	85304835	68050
chr1	85236785	85436785	harbor2	chr1	85322533	85322780	SINE/MIR	590	+	124	85322657	85872
chr1	85236785	85436785	harbor2	chr1	85327586	85327850	SINE/MIR	815	+	132	85327718	90933
chr1	83434866	83634866	harbor2	chr1	83448419	83448595	SINE/MIR	413	+	88	83448507	13641
chr1	83434866	83634866	harbor2	chr1	83526879	83527031	SINE/MIR	464	+	76	83526955	92089
chr1	223639212	223839212	harbor2	chr1	223666228	223666451	SINE/MIR	728	+	112	223666340	27128
chr1	223639212	223839212	harbor2	chr1	223666474	223666580	SINE/MIR	428	+	53	223666527	27315
chr1	223639212	223839212	harbor2	chr1	223703147	223703311	SINE/MIR	766	+	82	223703229	64017
chr1	223639212	223839212	harbor2	chr1	223711940	223712168	SINE/MIR	756	+	114	223712054	72842
chr1	223639212	223839212	harbor2	chr1	223716897	223717106	SINE/MIR	459	+	104	223717001	77789
chr1	223639212	223839212	harbor2	chr1	223721693	223721939	SINE/MIR	557	+	123	223721816	82604
chr1	223639212	223839212	harbor2	chr1	223725032	223725164	SINE/MIR	462	+	66	223725098	85886
chr1	181675233	181875233	harbor2	chr1	181678695	181678883	SINE/MIR	742	+	94	181678789	3556
chr1	181675233	181875233	harbor2	chr1	181681681	181681814	SINE/MIR	499	+	66	181681747	6514
chr1	181675233	181875233	harbor2	chr1	181708640	181708856	SINE/MIR	467	+	108	181708748	33515
chr1	181675233	181875233	harbor2	chr1	181710409	181710577	SINE/MIR	549	+	84	181710493	35260
chr1	181675233	181875233	harbor2	chr1	181722484	181722697	SINE/MIR	550	+	106	181722590	47357
chr1	181675233	181875233	harbor2	chr1	181725266	181725508	SINE/MIR	562	+	121	181725387	50154
chr1	181675233	181875233	harbor2	chr1	181729467	181729638	SINE/MIR	457	+	86	181729553	54320
chr1	181675233	181875233	harbor2	chr1	181734102	181734265	SINE/MIR	597	+	82	181734184	58951
chr1	181675233	181875233	harbor2	chr1	181735789	181735874	SINE/MIR	404	+	42	181735831	60598
chr1	181675233	181875233	harbor2	chr1	181741211	181741427	SINE/MIR	456	+	108	181741319	66086
chr1	181675233	181875233	harbor2	chr1	181746833	181747042	SINE/MIR	517	+	104	181746937	71704
chr1	181675233	181875233	harbor2	chr1	181749480	181749709	SINE/MIR	550	+	114	181749594	74361
chr1	181675233	181875233	harbor2	chr1	181769018	181769227	SINE/MIR	545	+	104	181769122	93889
chr1	178027537	178227537	harbor2	chr1	178049429	178049576	SINE/MIR	511	+	74	178049503	21966
chr1	178027537	178227537	harbor2	chr1	178068252	178068419	SINE/MIR	450	+	84	178068336	40799
chr1	178027537	178227537	harbor2	chr1	178070337	178070541	SINE/MIR	526	+	102	178070439	42902
chr1	178027537	178227537	harbor2	chr1	178095759	178095940	SINE/MIR	654	+	90	178095849	68312
chr1	178027537	178227537	harbor2	chr1	178028372	178028605	SINE/MIR	506	+	116	178028488	951
chr1	179174585	179374585	harbor2	chr1	179181390	179181593	SINE/MIR	566	+	102	179181492	6907
chr1	179174585	179374585	harbor2	chr1	179203801	179203996	SINE/MIR	762	+	98	179203899	29314
chr1	179174585	179374585	harbor2	chr1	179220117	179220315	SINE/MIR	624	+	99	179220216	45631
chr1	179174585	179374585	harbor2	chr1	179231599	179231833	SINE/MIR	958	+	117	179231716	57131
chr1	237881455	238081455	harbor2	chr1	237890992	237891195	SINE/MIR	632	+	102	237891094	9639
