H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	238791763	238991763	harbor2	chr1	238809149	238809455	LTR/ERV1	1112	-	153	238809302	17539
chr1	238791763	238991763	harbor2	chr1	238809767	238809832	LTR/ERV1	642	-	32	238809799	18036
chr1	238791763	238991763	harbor2	chr1	238809987	238810130	LTR/ERV1	458	-	72	238810059	18296
chr1	238791763	238991763	harbor2	chr1	238816084	238816401	LTR/ERV1	1414	-	158	238816242	24479
chr1	238791763	238991763	harbor2	chr1	238861626	238862179	LTR/ERV1	2006	-	276	238861902	70139
chr1	238791763	238991763	harbor2	chr1	238864477	238865344	LTR/ERV1	4788	-	434	238864911	73148
chr1	238791763	238991763	harbor2	chr1	238886201	238886410	LTR/ERV1	933	-	104	238886305	94542
chr1	85236785	85436785	harbor2	chr1	85237761	85237977	LTR/ERV1	925	-	108	85237869	1084
chr1	85236785	85436785	harbor2	chr1	85238281	85238346	LTR/ERV1	925	-	32	85238313	1528
chr1	83434866	83634866	harbor2	chr1	83450372	83450837	LTR/ERV1	2514	-	232	83450604	15738
chr1	223639212	223839212	harbor2	chr1	223688952	223689424	LTR/ERV1	4038	-	236	223689188	49976
chr1	223639212	223839212	harbor2	chr1	223689736	223690016	LTR/ERV1	4038	-	140	223689876	50664
chr1	223639212	223839212	harbor2	chr1	223692907	223693074	LTR/ERV1	672	-	84	223692991	53779
chr1	223639212	223839212	harbor2	chr1	223693165	223693275	LTR/ERV1	452	-	55	223693220	54008
chr1	223639212	223839212	harbor2	chr1	223693569	223693588	LTR/ERV1	452	-	10	223693579	54367
chr1	223639212	223839212	harbor2	chr1	223708911	223709248	LTR/ERV1	1072	-	168	223709079	69867
chr1	223639212	223839212	harbor2	chr1	223709311	223709378	LTR/ERV1	1078	-	34	223709345	70133
chr1	223639212	223839212	harbor2	chr1	223709674	223709903	LTR/ERV1	1078	-	114	223709788	70576
chr1	223639212	223839212	harbor2	chr1	223729410	223729720	LTR/ERV1	4678	-	155	223729565	90353
chr1	223639212	223839212	harbor2	chr1	223730035	223730253	LTR/ERV1	4678	-	109	223730144	90932
chr1	223639212	223839212	harbor2	chr1	223730457	223730836	LTR/ERV1	4678	-	190	223730647	91435
chr1	223639212	223839212	harbor2	chr1	223731898	223732185	LTR/ERV1	2722	-	144	223732042	92830
chr1	223639212	223839212	harbor2	chr1	223732186	223732753	LTR/ERV1	3965	-	284	223732470	93258
chr1	223639212	223839212	harbor2	chr1	223732754	223733021	LTR/ERV1	2722	-	134	223732888	93676
chr1	179174585	179374585	harbor2	chr1	179255139	179255700	LTR/ERV1	3637	-	280	179255419	80834
chr1	179174585	179374585	harbor2	chr1	179264656	179264976	LTR/ERV1	939	-	160	179264816	90231
chr1	179174585	179374585	harbor2	chr1	179257122	179257573	LTR/ERV1	484	-	226	179257348	82763
chr1	237881455	238081455	harbor2	chr1	237894818	237895546	LTR/ERV1	3356	-	364	237895182	13727
chr1	237881455	238081455	harbor2	chr1	237913788	237914286	LTR/ERV1	3399	-	249	237914037	32582
chr1	237881455	238081455	harbor2	chr1	237964174	237964753	LTR/ERV1	3445	-	290	237964464	83009
chr1	237881455	238081455	harbor2	chr1	237964960	237965158	LTR/ERV1	1191	-	99	237965059	83604
chr1	237881455	238081455	harbor2	chr1	237967417	237968014	LTR/ERV1	3538	-	298	237967715	86260
chr1	237881455	238081455	harbor2	chr1	237968057	237968175	LTR/ERV1	3538	-	59	237968116	86661
chr1	237881455	238081455	harbor2	chr1	237979193	237979611	LTR/ERV1	1396	-	209	237979402	97947
chr1	237881455	238081455	harbor2	chr1	237961084	237961547	LTR/ERV1	3278	-	232	237961316	79861
chr1	247524244	247724244	harbor2	chr1	247539036	247539614	LTR/ERV1	2188	-	289	247539325	15081
chr1	247524244	247724244	harbor2	chr1	247549965	247550230	LTR/ERV1	1279	-	132	247550097	25853
chr1	247524244	247724244	harbor2	chr1	247551594	247552225	LTR/ERV1	3891	-	316	247551910	27666
chr1	247524244	247724244	harbor2	chr1	247562385	247562523	LTR/ERV1	693	-	69	247562454	38210
chr1	247524244	247724244	harbor2	chr1	247584400	247584540	LTR/ERV1	538	-	70	247584470	60226
chr1	247524244	247724244	harbor2	chr1	247584568	247585013	LTR/ERV1	1356	-	222	247584790	60546
chr1	247524244	247724244	harbor2	chr1	247561851	247562385	LTR/ERV1	2781	-	267	247562118	37874
chr1	213652921	213852921	harbor2	chr1	213686660	213687280	LTR/ERV1	4218	-	310	213686970	34049
chr1	213652921	213852921	harbor2	chr1	213691972	213692120	LTR/ERV1	4388	-	74	213692046	39125
chr1	213652921	213852921	harbor2	chr1	213692412	213692972	LTR/ERV1	4388	-	280	213692692	39771
chr1	248710745	248910745	harbor2	chr1	248728711	248729062	LTR/ERV1	2301	-	176	248728887	18142
chr1	248710745	248910745	harbor2	chr1	248729065	248729578	LTR/ERV1	3157	-	256	248729321	18576
chr1	248710745	248910745	harbor2	chr1	248729579	248729911	LTR/ERV1	2473	-	166	248729745	19000
chr1	248710745	248910745	harbor2	chr1	248730811	248731492	LTR/ERV1	4045	-	340	248731151	20406
chr1	248710745	248910745	harbor2	chr1	248760118	248760489	LTR/ERV1	1647	-	186	248760304	49559
chr1	248710745	248910745	harbor2	chr1	248760489	248760667	LTR/ERV1	831	-	89	248760578	49833
chr1	248710745	248910745	harbor2	chr1	248783008	248783102	LTR/ERV1	409	-	47	248783055	72310
