0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10010329	23528779	16	23528881	89M61S	2048	23574984	61M89H	89	61	23528970	23575044
SRR12625674.10022164	38030350	0	38066655	70M80S	2064	38030502	37H45M68H	70	45	38066725	38030546
SRR12625674.1002342	23537867	0	23528779	76M74S	2064	23537934	74M76H	76	74	23528855	23538007
SRR12625674.10026065	54101736	16	54101844	117M33S	2048	54083782	33M117H	117	33	54101961	54083814
SRR12625674.10032166	23528705	16	23528724	107M43S	272	20040956	109H28M13H	107	28	23528831	20040983
SRR12625674.1003781	60235550	0	23528795	76M74S	2064	60235606	74M76H	76	74	23528871	60235679
SRR12625674.10042080	124371176	16	124371236	112M38S	2048	124373034	39M111H	112	39	124371348	124373072
SRR12625674.10047055	27331927	16	27332011	83M67S	2048	30083250	67M83H	83	67	27332094	30083316
SRR12625674.10055191	23509238	16	23509303	79M71S	2064	23528811	78H38M34H	79	38	23509382	23528848
SRR12625674.10060070	144274876	16	144274918	90M60S	2048	144321309	61M89H	90	61	144275008	144321369
SRR12625674.10069798	132833683	16	132833683	7S116M27S	2048	132833082	27M123H	116	27	132833799	132833108
SRR12625674.10074032	23521154	16	23521227	93M57S	2048	23528754	58M92H	93	58	23521320	23528811
SRR12625674.10074678	101204635	16	101204703	80M70S	2064	101205630	76H71M3H	80	71	101204783	101205700
SRR12625674.10079728	38268472	16	38268522	107M43S	2048	38269126	45M105H	107	45	38268629	38269170
SRR12625674.10080771	7671720	0	7213148	114M36S	256	7671747	114M36H	114	114	7213262	7671860
SRR12625674.10086589	23531217	16	23531262	114M36S	2048	23528797	36M114H	114	36	23531376	23528832
SRR12625674.10094626	23528693	16	23528730	82M68S	2048	23509282	19H50M81H	82	50	23528812	23509331
SRR12625674.10103641	143542368	0	143541577	35S75M40S	2064	143542462	41M109H	75	41	143541652	143542502
SRR12625674.10105075	143609585	0	143609557	56M94S	2048	94824787	90H22M38H	56	22	143609613	94824808
SRR12625674.10109884	89654805	16	89654860	76M74S	272	123969744	20H43M87H	76	43	89654936	123969786
SRR12625674.10110868	23519694	16	23519704	113M37S	2048	23528797	40M110H	113	40	23519817	23528836
SRR12625674.10112928	2201307	16	2201361	96M54S	272	15587503	106H22M22H	96	22	2201457	15587524
SRR12625674.10113837	24212687	16	24212757	95M55S	272	95588588	31H64M55H	95	64	24212852	95588651
SRR12625674.10114668	38269123	16	38269172	78M72S	2048	38269524	72M78H	78	72	38269250	38269595
SRR12625674.10120131	23489120	16	23489147	100M50S	2048	23528797	52M98H	100	52	23489247	23528848
SRR12625674.10132163	23530228	16	23530281	119M31S	2048	23528781	31M119H	119	31	23530400	23528811
SRR12625674.10137974	27359757	0	27361830	82M68S	2064	27359900	68M82H	82	68	27361912	27359967
SRR12625674.10157033	23528878	16	23528941	99M51S	2048	23530047	51M99H	99	51	23529040	23530097
SRR12625674.10157251	23528645	16	23528718	116M34S	2048	105311788	6H22M122H	116	22	23528834	105311809
SRR12625674.10159340	20399713	0	25184718	84M66S	2064	20399793	47M103H	84	47	25184802	20399839
SRR12625674.10169370	103924825	16	103924861	93M57S	2048	25184340	57M93H	93	57	103924954	25184396
SRR12625674.10169595	23527338	16	23527374	87M63S	2048	23528783	65M85H	87	65	23527461	23528847
SRR12625674.10176514	60498135	16	60498199	100M50S	2048	38269121	51M99H	100	51	60498299	38269171
SRR12625674.10179606	38081695	16	38081773	77M73S	2048	38269126	75M75H	77	75	38081850	38269200
SRR12625674.10183028	70394338	16	70394365	92M58S	272	72968692	67M83H	92	67	70394457	72968758
SRR12625674.10184710	23528726	0	23489662	116M34S	2064	23528852	37M113H	116	37	23489778	23528888
SRR12625674.10195386	25184963	16	25185018	101M49S	2048	25184716	49M101H	101	49	25185119	25184764
SRR12625674.10198356	66668884	16	66668950	81M69S	2048	66667181	57M93H	81	57	66669031	66667237
SRR12625674.10198838	23508752	16	23508760	111M39S	2048	23528810	39M111H	111	39	23508871	23528848
SRR12625674.10204433	9151638	16	9151859	61M89S	2048	9152858	30H59M61H	61	59	9151920	9152916
