0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10002240	18520937	16	18521001	104M46S	2048	18522095	48M102H	104	48	18521105	18522142
SRR12625674.10003496	5630515	16	5630601	73M77S	2048	5622806	19H58M73H	73	58	5630674	5622863
SRR12625674.10003795	49412686	16	49412727	87M63S	2048	49413029	25H39M86H	87	39	49412814	49413067
SRR12625674.10004246	5621622	16	5621664	83M67S	2048	5622811	67M83H	83	67	5621747	5622877
SRR12625674.10007208	34428829	16	34428890	108M42S	2048	19776518	43M107H	108	43	34428998	19776560
SRR12625674.10011780	45414299	16	45414374	78M72S	2048	5622795	72M78H	78	72	45414452	5622866
SRR12625674.10012477	13583610	16	13583684	80M70S	2048	13097909	71M79H	80	71	13583764	13097979
SRR12625674.10019390	11480965	0	11480916	80M70S	2064	16412707	40H23M87H	80	23	11480996	16412729
SRR12625674.10021567	18416893	16	18416931	83M67S	2048	18991287	41M109H	83	41	18417014	18991327
SRR12625674.100244	20052274	16	20052276	26S25M99S	256	19776529	99H25M26H	25	25	20052301	19776553
SRR12625674.10027424	10718319	16	10718323	115M35S	2048	10730347	35M115H	115	35	10718438	10730381
SRR12625674.10028101	55322684	16	55322739	107M43S	2048	55319925	26M124H	107	26	55322846	55319950
SRR12625674.10032204	10718332	16	10718389	106M44S	2048	10969211	47M103H	106	47	10718495	10969257
SRR12625674.10034881	43623421	16	43623467	119M31S	2048	49851299	32M118H	119	32	43623586	49851330
SRR12625674.10038675	6737982	16	6738039	92M58S	2048	5622810	60M90H	92	60	6738131	5622869
SRR12625674.10038874	10718316	16	10718336	110M40S	2048	10718980	42M108H	110	42	10718446	10719021
SRR12625674.10039598	14162836	0	14205611	108M42S	2064	14162966	42M108H	108	42	14205719	14163007
SRR12625674.10041937	10718344	16	10718376	91M59S	272	49467768	111H28M11H	91	28	10718467	49467795
SRR12625674.10042540	3382563	0	3387922	79M71S	2064	3382654	71M79H	79	71	3388001	3382724
SRR12625674.1004572	45792455	16	45792547	96M54S	2064	45792888	94H51M5H	96	51	45792643	45792938
SRR12625674.10046076	49485881	16	49485933	103M47S	2048	2061570	47M103H	103	47	49486036	2061616
SRR12625674.1005033	892443	16	892508	104M46S	2048	913087	47M103H	104	47	892612	913133
SRR12625674.10051499	5623346	16	5623429	82M68S	2048	5622817	71M79H	82	71	5623511	5622887
SRR12625674.10055246	19793923	16	19794006	93M57S	2048	19776504	57M93H	93	57	19794099	19776560
SRR12625674.1005551	17334393	16	17334432	113M37S	2048	17337558	37M113H	113	37	17334545	17337594
SRR12625674.10056335	14955103	16	14955179	74M76S	2048	4791288	51H25M74H	74	25	14955253	4791312
SRR12625674.10058998	49851208	16	49851251	79M71S	2048	49851637	71M79H	79	71	49851330	49851707
SRR12625674.10063690	7150669	16	7150734	82M68S	2048	17766791	6H63M81H	82	63	7150816	17766853
SRR12625674.10064215	19776511	2064	19776566	72M78H	272	10618663	71H45M34H	72	45	19776638	10618707
SRR12625674.10068745	49851185	16	49851240	91M59S	2048	49852168	59M91H	91	59	49851331	49852226
SRR12625674.10073132	2739872	16	2739918	110M40S	2048	2717186	41M109H	110	41	2740028	2717226
SRR12625674.10073684	1214350	0	1194609	108M42S	2064	1214437	42M108H	108	42	1194717	1214478
SRR12625674.10073872	49852898	16	49852906	120M30S	2048	49851300	33M117H	120	33	49853026	49851332
SRR12625674.10075390	1567877	0	1560009	100M50S	2064	1567948	51M99H	100	51	1560109	1567998
SRR12625674.10075414	13039626	16	13039700	110M40S	2048	13038680	41M109H	110	41	13039810	13038720
SRR12625674.10077259	1605295	16	1605310	109M41S	2048	1592918	42M108H	109	42	1605419	1592959
SRR12625674.10080089	774277	16	774329	98M52S	2048	913090	53M97H	98	53	774427	913142
SRR12625674.10081143	51098299	16	51098348	109M41S	2048	51098796	41M109H	109	41	51098457	51098836
SRR12625674.1008233	13099963	0	13097904	76M74S	2064	13100057	74M76H	76	74	13097980	13100130
SRR12625674.10082372	1605275	0	2950760	93M57S	2064	1605384	57M93H	93	57	2950853	1605440
SRR12625674.10088352	16366186	16	16366235	117M33S	2048	16364675	33M117H	117	33	16366352	16364707
SRR12625674.10091182	308424	16	308485	104M46S	2048	306306	49M101H	104	49	308589	306354
SRR12625674.10093117	6645866	16	6645958	105M45S	2048	6647030	46M104H	105	46	6646063	6647075
SRR12625674.10093724	631458	16	631545	99M51S	2048	5622817	52M98H	99	52	631644	5622868
SRR12625674.10094457	913073	16	913103	96M54S	2048	898589	54M96H	96	54	913199	898642
SRR12625674.10098782	10086063	0	10126244	106M44S	2064	10086163	45M105H	106	45	10126350	10086207
SRR12625674.10100030	4304573	16	4304648	101M49S	2048	4709802	49M101H	101	49	4304749	4709850
SRR12625674.10105362	15894991	16	15895045	98M52S	2048	5622815	52M98H	98	52	15895143	5622866
SRR12625674.10106311	56121053	0	56121037	53M97S	2048	4043716	111H23M16H	53	23	56121090	4043738
SRR12625674.10108325	13097778	16	13097926	96M54S	2064	39940396	115H23M12H	96	23	13098022	39940418
SRR12625674.10109416	14205577	16	14205617	102M48S	2048	14199300	49M101H	102	49	14205719	14199348
SRR12625674.10110719	55600019	16	55600069	93M57S	2048	55599503	57M93H	93	57	55600162	55599559
SRR12625674.10112364	5622723	16	5622773	98M52S	2048	5621525	54M96H	98	54	5622871	5621578
SRR12625674.1011472	10762493	16	10762557	79M71S	2048	10718395	72M78H	79	72	10762636	10718466
SRR12625674.10114943	13041112	16	13041168	107M43S	2048	13038680	43M107H	107	43	13041275	13038722
SRR12625674.10120492	4065896	16	4065929	78M72S	2048	4066922	72M78H	78	72	4066007	4066993
SRR12625674.10122016	10718352	16	10718391	76M74S	2048	10795871	74M76H	76	74	10718467	10795944
SRR12625674.10124741	17793541	16	17793596	97M53S	2048	17766800	54M96H	97	54	17793693	17766853
