0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10004792	33674215	16	33674267	113M37S	2048	33732803	37M113H	113	37	33674380	33732839
SRR12625674.10009672	62874855	0	62874868	120M30S	2064	49947214	8H24M118H	120	24	62874988	49947237
SRR12625674.10016161	62870225	16	62870257	94M56S	2048	62861813	56M94H	94	56	62870351	62861868
SRR12625674.10030967	38674549	16	38674584	109M41S	2048	38684677	42M108H	109	42	38674693	38684718
SRR12625674.10040857	33674156	0	33671722	104M46S	2064	33674372	46M104H	104	46	33671826	33674417
SRR12625674.10042374	64254894	16	64254947	100M50S	2048	62861806	50M100H	100	50	64255047	62861855
SRR12625674.10042910	62843987	16	62844012	107M43S	2048	62861820	44M106H	107	44	62844119	62861863
SRR12625674.10064682	2840541	16	2840541	9S115M26S	2048	2841286	26M124H	115	26	2840656	2841311
SRR12625674.10074631	36493861	0	36500561	83M67S	2064	36494014	70M80H	83	70	36500644	36494083
SRR12625674.10075531	35004726	16	35004768	92M58S	2048	43248529	58M92H	92	58	35004860	43248586
SRR12625674.10082499	62860232	16	62860276	106M44S	2048	62861811	46M104H	106	46	62860382	62861856
SRR12625674.10100715	33674187	16	33674227	99M51S	2048	33670874	23M127H	99	23	33674326	33670896
SRR12625674.10111401	62861788	0	62861800	31S68M51S	2048	58786103	101H30M19H	68	30	62861868	58786132
SRR12625674.10147085	38674485	0	38674500	36M114S	2048	61206069	56H23M71H	36	23	38674536	61206091
SRR12625674.1015390	62861800	16	62861884	84M66S	2048	38353269	30H23M97H	84	23	62861968	38353291
SRR12625674.10172636	38674533	0	38674513	41M109S	2048	61206070	44H22M84H	41	22	38674554	61206091
SRR12625674.10205310	2840506	16	2840537	94M56S	2048	2947738	56M94H	94	56	2840631	2947793
SRR12625674.10217159	50192095	16	50192126	95M55S	2048	50191038	32H23M95H	95	23	50192221	50191060
SRR12625674.10217820	2840491	16	2840540	112M38S	2048	2471178	38M112H	112	38	2840652	2471215
SRR12625674.10232943	53217082	0	53158115	91M59S	2064	53217171	60M90H	91	60	53158206	53217230
SRR12625674.10234112	45934769	0	45934657	72S68M10S	2064	35718885	77H23M50H	68	23	45934725	35718907
SRR12625674.10254630	62857208	16	62857310	59M91S	2064	62861800	59H57M34H	59	57	62857369	62861856
SRR12625674.10265707	62858220	16	62858264	89M61S	2048	62861795	63M87H	89	63	62858353	62861857
SRR12625674.10266440	34825487	16	34825595	87M63S	2048	34177681	64M86H	87	64	34825682	34177744
SRR12625674.10267887	50383570	0	50369728	80M70S	2064	50383708	70M80H	80	70	50369808	50383777
SRR12625674.10273977	63546779	16	63546816	107M43S	2048	62861813	43M107H	107	43	63546923	62861855
SRR12625674.10287173	50369662	16	50369711	111M39S	2048	50235522	40M110H	111	40	50369822	50235561
SRR12625674.10299462	64038942	16	64039062	86M64S	2064	63980568	86H50M14H	86	50	64039148	63980617
SRR12625674.10308055	8181428	0	9573692	112M38S	2064	8181512	38M112H	112	38	9573804	8181549
SRR12625674.10323900	41318755	16	41318821	104M46S	2048	41317464	47M103H	104	47	41318925	41317510
SRR12625674.10324943	63177097	16	63177111	114M36S	2048	63173893	36M114H	114	36	63177225	63173928
SRR12625674.1032890	2840522	16	2840547	102M48S	2048	3197468	48M102H	102	48	2840649	3197515
SRR12625674.10337484	36493961	16	36494015	120M30S	2048	36499544	31M119H	120	31	36494135	36499574
SRR12625674.1033855	56630695	16	56630757	77M73S	2048	60756003	73M77H	77	73	56630834	60756075
SRR12625674.1034275	63211318	16	63211339	107M43S	2048	62861814	44M106H	107	44	63211446	62861857
SRR12625674.10343959	62860247	16	62860275	106M44S	2048	62861813	45M105H	106	45	62860381	62861857
SRR12625674.10353947	48122799	0	48122812	13S122M15S	256	48501685	13H122M15H	122	122	48122934	48501806
SRR12625674.10356380	50369650	16	50369690	97M53S	2048	50369192	54M96H	97	54	50369787	50369245
SRR12625674.10368356	61695797	16	61695862	105M45S	2048	61697937	47M103H	105	47	61695967	61697983
SRR12625674.10378901	50455117	16	50455160	95M55S	2048	50369721	55M95H	95	55	50455255	50369775
SRR12625674.10401395	61359219	0	61359241	25S121M4S	2048	41692863	25M125H	121	25	61359362	41692887
SRR12625674.10402350	63315356	16	63315397	93M57S	2048	62861806	58M92H	93	58	63315490	62861863
SRR12625674.10403053	64328086	0	64328099	67M83S	2048	58786105	70H26M54H	67	26	64328166	58786130
SRR12625674.10409124	40898911	16	40898943	101M49S	2048	40911407	49M101H	101	49	40899044	40911455
SRR12625674.10412075	38674538	0	38674481	51M99S	2064	36269214	21H23M106H	51	23	38674532	36269236
