0	1	2	3	4	5	6	7	8	9	10	11
SRR12625672.10000870	159816675	16	159816772	59M91S	256	101930200	97H30M23H	59	30	159816831	101930229
SRR12625672.10001736	150900442	16	150900473	116M34S	2048	16188408	34M116H	116	34	150900589	16188441
SRR12625672.10002347	41940672	16	41940695	111M39S	2048	41941805	39M111H	111	39	41940806	41941843
SRR12625672.10003265	158957076	16	158957114	90M60S	2048	151452742	60M90H	90	60	158957204	151452801
SRR12625672.10006950	41806629	16	41806723	89M61S	2064	41941809	88H24M38H	89	24	41806812	41941832
SRR12625672.10010372	41941681	16	33880742	57S76M17S	2064	41941817	47M103H	76	47	33880818	41941863
SRR12625672.10010549	41941833	16	41941952	103M47S	2048	41939267	48M102H	103	48	41942055	41939314
SRR12625672.10013209	37170591	16	37170668	98M52S	2048	37172338	35M115H	98	35	37170766	37172372
SRR12625672.1001365	41936618	0	41941807	93M57S	2064	41936694	57M93H	93	57	41941900	41936750
SRR12625672.10016484	41945512	16	41945597	92M58S	2048	41941805	60M90H	92	60	41945689	41941864
SRR12625672.10016675	37170622	16	37170628	116M34S	2048	37200153	35M115H	116	35	37170744	37200187
SRR12625672.10018059	41779569	0	41779072	100M50S	2064	41779669	50M100H	100	50	41779172	41779718
SRR12625672.10021852	44223124	16	44223170	107M43S	2048	44222386	43M107H	107	43	44223277	44222428
SRR12625672.10023617	6900703	16	6900760	103M47S	2048	41941852	47M103H	103	47	6900863	41941898
SRR12625672.10025525	41945823	16	41945890	97M53S	2048	41941786	6H51M93H	97	51	41945987	41941836
SRR12625672.10025866	41934898	16	41934944	82M68S	2064	41941809	79H51M20H	82	51	41935026	41941859
SRR12625672.10026086	41941807	16	41941838	87M63S	2064	99185031	86H45M19H	87	45	41941925	99185075
SRR12625672.10027266	167414927	16	167414965	110M40S	2048	37170716	40M110H	110	40	167415075	37170755
SRR12625672.10028317	34017421	16	34017449	105M45S	2048	33806831	45M105H	105	45	34017554	33806875
SRR12625672.10030583	41941298	16	41941392	58M92S	2048	41941847	40H53M57H	58	53	41941450	41941899
SRR12625672.10030771	37170582	16	37170658	102M48S	2048	37171342	49M101H	102	49	37170760	37171390
SRR12625672.10034264	139375312	16	139375382	103M47S	2064	139374356	101H27M22H	103	27	139375485	139374382
SRR12625672.10034687	41936567	16	41936611	82M68S	2064	41941805	82H29M39H	82	29	41936693	41941833
SRR12625672.1004183	41965423	16	41965592	51M99S	2064	41941809	48H38M64H	51	38	41965643	41941846
SRR12625672.10046764	41930180	0	41941839	81M69S	2064	41930278	69M81H	81	69	41941920	41930346
SRR12625672.10048940	45989157	0	41941795	78M72S	2064	45989214	74M76H	78	74	41941873	45989287
SRR12625672.10049614	27515179	16	27515251	95M55S	2048	27512966	56M94H	95	56	27515346	27513021
SRR12625672.10050212	149450811	16	149450884	103M47S	2048	106784591	49M101H	103	49	149450987	106784639
SRR12625672.10050460	168057839	0	168057857	25S118M7S	2048	166269201	26M124H	118	26	168057975	166269226
SRR12625672.10052746	41985912	16	41985961	102M48S	2048	41941808	27M123H	102	27	41986063	41941834
SRR12625672.10059824	45635329	0	41941851	90M60S	2064	45635403	61M89H	90	61	41941941	45635463
SRR12625672.10062658	99520924	16	99520985	98M52S	2048	99521704	52M98H	98	52	99521083	99521755
SRR12625672.10069594	41953789	16	41953820	102M48S	2048	41941847	49M101H	102	49	41953922	41941895
SRR12625672.10077296	41941765	16	41941789	118M32S	2048	55948644	4H25M121H	118	25	41941907	55948668
SRR12625672.10078513	41941650	16	41941788	59M91S	256	118629505	19H31M100H	59	31	41941847	118629535
SRR12625672.10086121	160520518	16	160520631	105M45S	2048	160597617	46M104H	105	46	160520736	160597662
SRR12625672.10086890	139367966	16	139367985	114M36S	2048	139375400	36M114H	114	36	139368099	139375435
SRR12625672.10094160	37170604	16	37170651	108M42S	2048	37171202	42M108H	108	42	37170759	37171243
SRR12625672.10095872	45639847	0	45640898	85M65S	2064	45639908	65M85H	85	65	45640983	45639972
SRR12625672.10099718	159844434	16	159844488	95M55S	2048	159969548	55M95H	95	55	159844583	159969602
SRR12625672.10100260	160679437	0	160679350	90M60S	2048	16439338	114H23M13H	90	23	160679440	16439360
SRR12625672.10102490	37171292	16	37171364	110M40S	2048	37170716	40M110H	110	40	37171474	37170755
SRR12625672.10111309	42048543	16	42048588	99M51S	2048	41941871	28M122H	99	28	42048687	41941898
SRR12625672.1011167	41941818	16	41941910	31M119S	2048	120205320	38H31M81H	31	31	41941941	120205350
SRR12625672.1011268	41941735	0	41942474	83M67S	2064	41941875	67M83H	83	67	41942557	41941941
SRR12625672.10114130	41941806	16	41941824	118M32S	2048	41945935	32M118H	118	32	41941942	41945966
