H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr12	57211103	57411103	harbor1	chr12	57224117	57224414	SINE/Alu	2038	-	148	57224265	13162
chr12	57211103	57411103	harbor1	chr12	57228113	57228416	SINE/Alu	2321	+	152	57228265	17162
chr12	57211103	57411103	harbor1	chr12	57228417	57228703	SINE/Alu	1788	-	143	57228560	17457
chr12	57211103	57411103	harbor1	chr12	57245376	57245669	SINE/Alu	2399	-	146	57245522	34419
chr12	57211103	57411103	harbor1	chr12	57245828	57246134	SINE/Alu	2537	+	153	57245981	34878
chr12	57211103	57411103	harbor1	chr12	57246345	57246360	SINE/Alu	2130	-	8	57246353	35250
chr12	57211103	57411103	harbor1	chr12	57246394	57246685	SINE/Alu	2130	-	146	57246540	35437
chr12	57211103	57411103	harbor1	chr12	57247036	57247194	DNA/hAT-Tip100	605	+	79	57247115	36012
chr12	57211103	57411103	harbor1	chr12	57247214	57247403	DNA/hAT-Tip100	653	+	94	57247308	36205
chr12	57211103	57411103	harbor1	chr12	57247431	57247722	SINE/Alu	2574	-	146	57247577	36474
chr12	57211103	57411103	harbor1	chr12	57247723	57247779	DNA/hAT-Tip100	653	+	28	57247751	36648
chr12	57211103	57411103	harbor1	chr12	57248376	57248672	SINE/Alu	2520	-	148	57248524	37421
chr12	57211103	57411103	harbor1	chr12	57249772	57250042	SINE/Alu	1639	-	135	57249907	38804
chr12	57211103	57411103	harbor1	chr12	57250108	57250416	SINE/Alu	2436	+	154	57250262	39159
chr12	57211103	57411103	harbor1	chr12	57251488	57251781	SINE/Alu	2312	-	146	57251634	40531
chr12	57211103	57411103	harbor1	chr12	57252747	57253035	SINE/Alu	2212	+	144	57252891	41788
chr12	57211103	57411103	harbor1	chr12	57253080	57253376	SINE/Alu	1886	+	148	57253228	42125
chr12	57211103	57411103	harbor1	chr12	57254220	57254529	SINE/Alu	2414	+	154	57254374	43271
chr12	57211103	57411103	harbor1	chr12	57256810	57257117	SINE/Alu	2251	-	154	57256964	45861
chr12	57211103	57411103	harbor1	chr12	57257190	57257396	SINE/MIR	476	+	103	57257293	46190
chr12	57211103	57411103	harbor1	chr12	57258311	57258635	SINE/Alu	1951	-	162	57258473	47370
chr12	57211103	57411103	harbor1	chr12	57259982	57260285	SINE/Alu	2173	+	152	57260134	49031
chr12	57211103	57411103	harbor1	chr12	57263475	57263772	SINE/Alu	2252	-	148	57263623	52520
chr12	57211103	57411103	harbor1	chr12	57264008	57264258	SINE/Alu	1888	+	125	57264133	53030
chr12	57211103	57411103	harbor1	chr12	57264285	57264601	SINE/Alu	2272	+	158	57264443	53340
chr12	57211103	57411103	harbor1	chr12	57264621	57264930	SINE/Alu	1845	-	154	57264775	53672
chr12	57211103	57411103	harbor1	chr12	57265624	57265796	SINE/Alu	1541	-	86	57265710	54607
chr12	57211103	57411103	harbor1	chr12	57265797	57266096	SINE/Alu	2386	-	150	57265947	54844
chr12	57211103	57411103	harbor1	chr12	57266101	57266395	SINE/Alu	2235	-	147	57266248	55145
chr12	57211103	57411103	harbor1	chr12	57266396	57266533	SINE/Alu	1541	-	68	57266464	55361
chr12	57211103	57411103	harbor1	chr12	57267279	57267580	SINE/Alu	2265	+	150	57267429	56326
chr12	57211103	57411103	harbor1	chr12	57267701	57267880	SINE/MIR	460	+	90	57267791	56688
chr12	57211103	57411103	harbor1	chr12	57270226	57270395	SINE/Alu	2181	-	84	57270310	59207
chr12	57211103	57411103	harbor1	chr12	57270396	57270728	SINE/Alu	2183	-	166	57270562	59459
chr12	57211103	57411103	harbor1	chr12	57270729	57270868	SINE/Alu	2181	-	70	57270799	59696
chr12	57211103	57411103	harbor1	chr12	57271895	57272075	SINE/Alu	1359	-	90	57271985	60882
chr12	57211103	57411103	harbor1	chr12	57273510	57273685	SINE/MIR	478	-	88	57273598	62495
chr12	57211103	57411103	harbor1	chr12	57274209	57274476	SINE/Alu	2027	+	134	57274343	63240
chr12	57211103	57411103	harbor1	chr12	57274732	57275935	LINE/L1	6904	+	602	57275334	64231
chr12	57211103	57411103	harbor1	chr12	57275936	57276236	SINE/Alu	2445	+	150	57276086	64983
chr12	57211103	57411103	harbor1	chr12	57276237	57276605	LINE/L1	5946	+	184	57276421	65318
chr12	57211103	57411103	harbor1	chr12	57276606	57276913	SINE/Alu	2394	+	154	57276760	65657
chr12	57211103	57411103	harbor1	chr12	57276914	57277091	LINE/L1	5946	+	88	57277002	65899
chr12	57211103	57411103	harbor1	chr12	57277442	57277747	SINE/Alu	2091	-	152	57277594	66491
chr12	57211103	57411103	harbor1	chr12	57279179	57279482	SINE/Alu	2397	-	152	57279331	68228
chr12	57211103	57411103	harbor1	chr12	57279521	57279641	SINE/Alu	839	+	60	57279581	68478
chr12	57211103	57411103	harbor1	chr12	57281001	57281307	SINE/Alu	2397	+	153	57281154	70051
chr12	57211103	57411103	harbor1	chr12	57281386	57281489	LINE/L2	440	-	52	57281438	70335
chr12	57211103	57411103	harbor1	chr12	57281490	57281785	SINE/Alu	2265	-	148	57281638	70535
