0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10045454	49369854	0	49367119	88M62S	2064	49369948	63M87H	88	63	49367207	49370010
SRR12625674.10055879	49367073	16	49367144	114M36S	2048	49384391	22M128H	114	22	49367258	49384412
SRR12625674.10059698	120727170	16	120727239	87M63S	2048	120725726	64M86H	87	64	120727326	120725789
SRR12625674.10064160	8375197	16	8375302	83M67S	2048	8396809	12H57M81H	83	57	8375385	8396865
SRR12625674.10064330	1594340	16	1594346	119M31S	2048	1204320	31M119H	119	31	1594465	1204350
SRR12625674.10082272	49367120	16	49367143	112M38S	2048	49365073	39M111H	112	39	49367255	49365111
SRR12625674.100914	52927890	16	52927948	90M60S	2048	53006981	60M90H	90	60	52928038	53007040
SRR12625674.10093318	7872930	16	7872983	93M57S	2048	7861812	57M93H	93	57	7873076	7861868
SRR12625674.10115623	132761725	16	132761756	97M53S	2048	132668095	53M97H	97	53	132761853	132668147
SRR12625674.1012589	132540293	0	132539716	22M128S	256	132540293	22M128H	22	22	132539738	132540314
SRR12625674.10134502	49367093	16	49367093	14S114M22S	2048	49364413	22M128H	114	22	49367207	49364434
SRR12625674.10150829	49550087	16	49550153	86M64S	2048	49367174	66M84H	86	66	49550239	49367239
SRR12625674.10151461	121797304	0	121811969	111M39S	2064	121797381	39M111H	111	39	121812080	121797419
SRR12625674.10162289	49367999	16	49368039	114M36S	2048	49367171	36M114H	114	36	49368153	49367206
SRR12625674.10165706	49367062	16	49367108	114M36S	2048	49396042	36M114H	114	36	49367222	49396077
SRR12625674.101710	7995226	16	7995346	77M73S	2048	8018710	74M76H	77	74	7995423	8018783
SRR12625674.10211760	120792517	16	120792574	105M45S	2048	120725738	45M105H	105	45	120792679	120725782
SRR12625674.10222379	105330893	0	105330457	84M66S	2064	105330982	67M83H	84	67	105330541	105331048
SRR12625674.1024138	117006480	16	117006538	95M55S	2048	2084873	56M94H	95	56	117006633	2084928
SRR12625674.10242374	57201527	0	57204746	85M65S	2064	57201579	65M85H	85	65	57204831	57201643
SRR12625674.10249542	104458990	0	104457070	102M48S	2064	104459089	48M102H	102	48	104457172	104459136
