SRR12625672.10007500	128289610	16	128289664	105M45S	2048	128288112	45M105H
SRR12625672.10046489	2339840	16	2339954	51S85M14S	2048	53393757	110H25M15H
SRR12625672.10047545	143336440	16	143336505	99M51S	2048	143355884	27H24M99H
SRR12625672.10052109	98261226	16	98261272	76M74S	2048	139109638	74M76H
SRR12625672.10068614	165339162	16	165339229	89M61S	256	118370716	61H51M38H
SRR12625672.10087497	128292853	0	128288086	83M67S	2064	128292979	69M81H
SRR12625672.10092443	2339880	16	2339949	64S69M17S	2048	53393766	82H22M46H
SRR12625672.10124736	74158268	0	74159223	89M61S	2064	74158360	61M89H
SRR12625672.10145710	143336399	16	143336484	119M31S	2048	143465022	32M118H
SRR12625672.10148374	988973	16	988999	95M55S	2048	997414	55M95H
SRR12625672.10160274	49112114	16	49112162	72M78S	272	49151771	8H64M78H
SRR12625672.1017725	145180238	16	145180284	114M36S	2048	145179932	38M112H
SRR12625672.10189699	2462963	0	2462986	65M85S	2064	126722370	58H23M69H
SRR12625672.10189788	177553130	16	177553232	49M101S	2048	177553892	26M124H
SRR12625672.1019713	98264787	0	98261253	96M54S	2064	98264866	54M96H
SRR12625672.10224278	41745961	256	15549700	5H52M93H	2064	41746111	42M108H
SRR12625672.10225151	143336417	16	143336490	112M38S	2048	143454571	38M112H
SRR12625672.10226036	74158211	16	74158272	100M50S	2048	73680399	53M97H
SRR12625672.10230439	145180357	16	145180433	94M56S	2048	75830512	56M94H
SRR12625672.10240812	120922478	16	120922528	109M41S	2048	103691462	42M108H
SRR12625672.10250212	74158284	16	74158305	96M54S	2048	74144943	56M94H
SRR12625672.10256738	176195439	16	176195546	101M49S	2048	176112388	49M101H
SRR12625672.10300516	76944971	16	76945070	73M77S	272	178129296	13H41M96H
SRR12625672.10304164	2462924	16	2462987	111M39S	2048	2734945	40M110H
SRR12625672.10314801	88791323	16	88791417	36M114S	2048	88766955	83H32M35H
SRR12625672.10320235	2462929	16	2463005	98M52S	2048	2306203	22M128H
SRR12625672.10325478	145180278	0	151705204	78M72S	2064	145180375	72M78H
SRR12625672.10325733	3475179	16	3475200	115M35S	2048	3515097	35M115H
SRR12625672.10329770	76948751	16	76948790	92M58S	2048	76941701	59M91H
SRR12625672.10331340	1662794	16	1662826	104M46S	2048	1684427	46M104H
SRR12625672.1034430	153464672	16	153464714	110M40S	2048	153466211	40M110H
SRR12625672.10344984	2339863	16	2339949	102S32M16S	2048	53393757	53H25M72H
SRR12625672.1035184	2339875	0	2340668	78M72S	2064	2339954	13H60M77H
SRR12625672.10359465	39977705	16	39977780	79M71S	2048	39608553	72M78H
SRR12625672.10376308	121951816	16	121951893	87M63S	2064	190057422	88H35M27H
SRR12625672.1037940	124589406	16	124589470	102M48S	2048	121951411	47M103H
SRR12625672.10393951	2805450	0	2793009	69M81S	2064	2805542	56M94H
SRR12625672.1044715	128810128	16	128810159	106M44S	2048	128810623	45M105H
SRR12625672.10448270	6200432	0	6755037	95M55S	2064	6200524	55M95H
SRR12625672.10452774	57076664	16	57076676	111M39S	2048	55395805	39M111H
SRR12625672.1045963	21621190	16	21621310	55M95S	2064	143949764	54H24M72H
SRR12625672.10467677	120921925	16	120922177	77M73S	2048	120922598	74M76H
SRR12625672.10470736	176195510	16	176195534	113M37S	2048	176193175	38M112H
SRR12625672.10478854	2034537	16	2034564	121M29S	2048	2339875	29M121H
SRR12625672.10479191	55290971	16	55291005	101M49S	2048	55395803	49M101H
SRR12625672.10484779	41392876	16	41392951	46M104S	272	34987592	35M115H
SRR12625672.10495167	120922603	16	120922712	113M37S	2048	120924078	10H29M111H
SRR12625672.10520180	20281493	16	20281557	107M43S	2048	20251853	43M107H
SRR12625672.1052618	900163	16	900234	99M51S	2048	2462985	51M99H
SRR12625672.10560405	109901998	16	109902130	35M115S	272	24462156	25M125H
SRR12625672.10563719	13484576	16	13484700	66M84S	2064	17577131	65H58M27H
SRR12625672.10576443	2462864	16	2462927	88M62S	2048	144009958	62M88H
SRR12625672.10588349	127463705	16	127463823	35M115S	256	150271815	115H30M5H
SRR12625672.10588890	127463705	16	127463823	36M114S	256	150271814	114H31M5H
SRR12625672.10600160	74158247	16	74158314	63M87S	2048	148561607	20H23M107H
SRR12625672.10603158	499000	0	3292999	101M49S	2064	499078	49M101H
SRR12625672.10613465	2462973	0	2462986	24S57M69S	2048	2444572	27M123H
SRR12625672.10615400	70839618	16	70839661	113M37S	2048	70697299	37M113H
SRR12625672.10621596	143336427	16	143336499	104M46S	256	74411437	19H27M104H
SRR12625672.10623293	2339871	16	2339954	50S64M36S	2048	2275473	36M114H
SRR12625672.10648523	1790420	16	1790460	110M40S	2064	1793293	106H29M15H
SRR12625672.10651722	98260343	16	98260384	114M36S	2048	98261299	36M114H
SRR12625672.10667772	2339771	16	2339851	88M62S	2048	2339204	62M88H
SRR12625672.10671670	980792	16	980808	106M44S	2048	1011470	45M105H
SRR12625672.10675700	160645495	16	160645629	48M102S	272	90391054	39M111H
SRR12625672.10684083	74158220	16	74158312	98M52S	2048	74171024	53M97H
SRR12625672.10688057	96482799	16	96482939	37M113S	272	42785262	10H24M116H
SRR12625672.10696264	105782179	16	105782239	74M76S	272	2012411	26H43M81H
SRR12625672.1070678	2463051	0	2413268	107M43S	2064	2463173	43M107H
SRR12625672.10709009	165248678	16	119364053	63M87S	272	165248753	63M87H
SRR12625672.10715628	152017854	16	152017900	102M48S	2048	152018359	52M98H
SRR12625672.10742913	2755921	16	2755982	100M50S	2048	2925749	18H33M99H
SRR12625672.10746490	2339856	16	2340117	117M33S	2048	2342621	33M117H
SRR12625672.1077778	128061353	16	128061476	113M37S	2048	128062130	37M113H
SRR12625672.10794442	2339853	16	2339944	76S60M14S	2048	7650717	102H23M25H
SRR12625672.10805103	2794606	16	2794721	90M60S	2048	2793018	60M90H
SRR12625672.10829765	103198460	16	103198511	111M39S	2048	140097854	39M111H
SRR12625672.10830252	8867652	16	8867726	98M52S	2048	10387	52M98H
SRR12625672.10835736	38867636	272	173023441	99H44M7H	2064	38867802	31M119H
SRR12625672.10848744	145180314	16	145180322	110M40S	2048	145266078	41M109H
SRR12625672.10866021	140252843	16	140252932	51M99S	2064	60316006	87H22M41H
SRR12625672.10873274	145180298	16	145180361	83M67S	2048	10239321	69M81H
SRR12625672.10911005	165363384	16	165363436	116M34S	2048	165386015	35M115H
SRR12625672.10934543	82430029	16	82430103	91M59S	2048	82372638	28H33M89H
SRR12625672.1093842	1324648	0	1317486	108M42S	2064	1324492	26M124H
SRR12625672.10941095	143336399	0	165470876	111M39S	2064	143336579	39M111H
SRR12625672.10942865	2466478	16	2466522	76M74S	2048	2462982	74M76H
SRR12625672.10952791	70839601	16	70839621	112M38S	2048	70768744	40M110H
SRR12625672.1095627	651118	0	654910	109M41S	2064	651209	41M109H
SRR12625672.1096344	1377970	0	1011299	89M61S	2064	1378067	61M89H
SRR12625672.10976454	2755909	16	2755991	97M53S	2048	2656730	53M97H
SRR12625672.10977340	151017108	16	151017167	107M43S	2048	151015730	46M104H
SRR12625672.1097799	2544090	16	2544113	112M38S	2048	1684427	38M112H
SRR12625672.10998966	6907599	16	6907658	79M71S	2048	7043035	72M78H
SRR12625672.1102219	2339818	16	2339954	96S36M18S	2064	88880777	67H22M61H
SRR12625672.11023578	4406423	0	4407110	90M60S	2064	4406505	60M90H
SRR12625672.11023895	2462855	0	101016553	108M42S	2064	2462970	44M106H
SRR12625672.11089153	145180237	16	145180279	117M33S	2048	145178633	34M116H
SRR12625672.11114880	2462880	16	2462931	105M45S	2048	3537312	45M105H
SRR12625672.11117727	2339853	16	2339954	54S68M28S	2048	85141789	108H22M20H
SRR12625672.11122787	4406451	2064	4406508	65M85H	256	70823360	47H40M63H
SRR12625672.11122867	2339067	0	2339818	87M63S	2064	2339126	63M87H
SRR12625672.11151312	88697682	0	89022672	78M72S	2064	88697773	72M78H
SRR12625672.11178901	43445728	16	43445900	56M94S	256	2740984	98H43M9H
SRR12625672.11195556	70839574	16	70839600	116M34S	2048	70907835	36M114H
SRR12625672.1120166	98290441	16	98290529	84M66S	2048	98261282	68M82H
SRR12625672.11203950	794304	16	794346	119M31S	2048	972647	31M119H
SRR12625672.11206460	185535481	0	185535511	52M98S	2064	30717033	65H22M63H
SRR12625672.11218253	98261189	16	98261225	114M36S	2048	99332682	36M114H
SRR12625672.11245929	78776361	0	94369744	76M74S	2064	78776426	74M76H
SRR12625672.1125215	7067069	16	7067124	84M66S	2048	7043005	66M84H
SRR12625672.11254003	143336445	16	143336514	89M61S	2048	184437691	61M89H
SRR12625672.11258605	17241959	16	17242011	70M80S	2048	29255373	53H27M70H
SRR12625672.11292922	38867636	16	38867666	110M40S	2048	10013465	40M110H
SRR12625672.11301158	74158225	0	67427597	99M51S	2064	74158326	51M99H
SRR12625672.11309209	2339875	16	2339954	56S83M11S	2064	112510188	5H22M123H
SRR12625672.11322790	74158284	16	74158293	111M39S	2048	108518733	39M111H
SRR12625672.11362721	6909931	16	6909950	98M52S	2048	6910846	52M98H
SRR12625672.11366056	147834699	0	147834706	32M118S	272	8408893	97H22M31H
SRR12625672.1137897	159105249	16	159105299	93M57S	2048	159102906	57M93H
SRR12625672.11379410	6575118	16	6575226	112M38S	2048	6576634	40M110H
SRR12625672.11380669	8329913	256	49652067	29H44M77H	2064	8330021	29M121H
SRR12625672.11384133	139176018	16	139176042	109M41S	2048	139174780	41M109H
SRR12625672.11395060	626737	16	626791	103M47S	2048	35023434	27M123H
SRR12625672.11401742	2462941	0	2462971	72M78S	2064	102657213	40H22M88H
SRR12625672.11403408	144006467	0	145180285	104M46S	2064	144006559	46M104H
SRR12625672.11413556	145180322	16	145180400	80M70S	2048	145179900	70M80H
SRR12625672.11418448	99310653	16	99279419	31M119S	272	99310758	31M119H
SRR12625672.11423796	145180351	16	145180422	107M43S	2048	145203381	43M107H
SRR12625672.11431743	1010160	16	1010253	93M57S	2048	1011332	59M91H
SRR12625672.114659	143336399	16	143336515	89M61S	2048	108393598	62M88H
SRR12625672.11470346	117399983	16	117399989	116M34S	2048	117369307	34M116H
SRR12625672.11482792	2339858	16	2339954	52S82M16S	2048	53393757	108H26M16H
SRR12625672.11490098	74158287	16	74158309	101M49S	2048	74159061	49M101H
SRR12625672.11490848	651067	0	653190	101M49S	272	651278	30M120H
SRR12625672.11491921	145180329	16	145180378	106M44S	2048	126346387	44M106H
SRR12625672.1151538	70839598	16	70839598	6S115M29S	2048	70652388	29M121H
SRR12625672.1153964	2339816	16	2339863	76M74S	2048	2326121	74M76H
SRR12625672.11539843	1520143	0	1520173	22S116M12S	2048	1524604	22M128H
SRR12625672.11541353	2339852	16	2339949	104S40M6S	2048	53393757	51H22M77H
SRR12625672.11567339	2339843	0	2298927	105M45S	2064	2339967	46M104H
SRR12625672.11569373	150855016	16	150855138	75M75S	2048	151015708	75M75H
SRR12625672.11586836	60094463	16	60094578	39M111S	256	156853420	120H22M8H
SRR12625672.11591939	96428628	0	96429236	104M46S	2064	96428733	47M103H
SRR12625672.11605830	145180322	16	145180395	102M48S	2048	145179741	3H45M102H
SRR12625672.11631536	48202792	16	48202832	112M38S	2048	48208473	41M109H
SRR12625672.11633344	143336430	16	143336494	111M39S	2048	143335712	41M109H
SRR12625672.11642556	25043779	16	25043877	104M46S	2048	6388921	23M127H
SRR12625672.11655236	176195446	16	176195524	110M40S	2048	184427139	40M110H
SRR12625672.11672137	6783573	2048	6783406	23M127H	2064	41216431	32H22M96H
SRR12625672.11686257	153466074	16	153466180	119M31S	2048	153409390	29M121H
SRR12625672.11701737	5051886	16	5051937	109M41S	2048	5050973	41M109H
SRR12625672.11708620	74158241	16	74158269	100M50S	2048	74189340	38M112H
SRR12625672.11718209	74158162	16	74158271	97M53S	2048	74159764	53M97H
