SRR12625672.10000072	5043841	16	5043893	82M68S	2048	4984825	68M82H
SRR12625672.1000118	4792527	16	4792552	113M37S	2048	4984769	37M113H
SRR12625672.10002676	137314554	0	137314531	63M87S	256	5684274	118H28M4H
SRR12625672.10004536	4763086	16	4763180	74M76S	2064	4792843	111H26M13H
SRR12625672.10009034	4984734	16	4984775	100M50S	2048	5305252	50M100H
SRR12625672.10009882	136729052	16	136729125	95M55S	2048	136770141	55M95H
SRR12625672.10009894	127362418	16	127362456	82M68S	2048	134136061	68M82H
SRR12625672.10013967	4794090	16	4794141	110M40S	2048	4792828	41M109H
SRR12625672.10017248	137314555	0	137314531	63M87S	256	94417854	115H23M12H
SRR12625672.10017847	98152816	16	98152900	73M77S	2064	125747008	124H22M4H
SRR12625672.1001791	93058827	0	92614395	85M65S	2064	93058923	65M85H
SRR12625672.10020436	136546378	16	136546451	85M65S	2048	136859761	67M83H
SRR12625672.10020856	4794313	16	4794394	76M74S	2048	4792828	15H59M76H
SRR12625672.10021364	137314543	0	137314531	68M82S	256	94417854	115H23M12H
SRR12625672.10023283	4792631	0	4870837	96M54S	2064	4792835	54M96H
SRR12625672.10024914	4793951	0	4792809	99M51S	2064	4794019	52M98H
SRR12625672.10026577	4759312	16	4759349	82M68S	2048	4984755	68M82H
SRR12625672.10027366	4792754	0	4762925	96M54S	2064	4792884	55M95H
SRR12625672.10027988	22879336	16	22879458	107M43S	2048	4984811	43M107H
SRR12625672.10030158	4985059	16	4985107	106M44S	2048	4984742	44M106H
SRR12625672.10034512	129278519	16	129278556	104M46S	2048	124637560	47M103H
SRR12625672.10042480	4983681	16	4983707	107M43S	2048	4984763	43M107H
SRR12625672.10043953	93058803	0	93058823	24S118M8S	2048	93058281	24M126H
SRR12625672.10045019	4984367	16	4984410	101M49S	2048	4984751	35M115H
SRR12625672.10045762	4792828	0	4984739	84M66S	2064	4792897	66M84H
SRR12625672.10046431	4744007	16	4744042	115M35S	2048	4984750	38M112H
SRR12625672.10047536	133835807	16	133835918	63M87S	2048	133932115	63H27M60H
SRR12625672.10049050	4910229	16	4910279	115M35S	2048	4984786	36M114H
SRR12625672.10051192	4829693	16	4829746	85M65S	2048	4984739	67M83H
SRR12625672.10051286	130525202	16	130525318	69M81S	2064	4984755	68H58M24H
SRR12625672.10053632	136227589	16	136227636	76M74S	2048	137590652	16H58M76H
SRR12625672.10053967	4982774	16	4982856	79M71S	2064	4984729	79H57M14H
SRR12625672.10054516	4792653	0	4797884	105M45S	2064	4792780	47M103H
SRR12625672.10054615	4875197	16	4875217	104M46S	2064	4792754	104H24M22H
SRR12625672.10057864	4792723	16	4792836	89M61S	2048	4685772	61M89H
SRR12625672.10058652	4984900	0	4792842	18S75M57S	2064	4984995	58M92H
SRR12625672.10059492	93058712	16	93058767	108M42S	2048	93059283	18H24M108H
SRR12625672.10063848	129480942	16	129481001	88M62S	2048	4792705	62M88H
SRR12625672.10064521	4984686	16	4984710	112M38S	2048	4983285	38M112H
SRR12625672.10065223	4985060	16	4985109	109M41S	2048	4984750	41M109H
SRR12625672.10065239	76510023	0	4792827	76M74S	2064	76510082	75M75H
SRR12625672.10068174	4984339	16	4984404	108M42S	2048	4984763	43M107H
SRR12625672.10069179	131276598	0	131274037	89M61S	2064	131276713	61M89H
SRR12625672.10071670	4985240	16	4985246	107M43S	2048	4984763	43M107H
SRR12625672.10071690	4796456	16	4796506	108M42S	2048	4792741	43M107H
SRR12625672.10073375	4837465	0	4792723	104M46S	2064	4837574	46M104H
SRR12625672.10073433	4985464	0	4984729	96M54S	2064	4985543	56M94H
SRR12625672.10074346	4863538	16	4863564	112M38S	2048	4792772	38M112H
SRR12625672.10077263	4792617	16	4792692	91M59S	2048	4797111	59M91H
SRR12625672.10077836	129320669	16	129320772	53M97S	2064	60541510	75H23M52H
SRR12625672.10078764	4792681	16	4792725	101M49S	2048	4760954	51M99H
SRR12625672.10079654	4985172	16	4985254	106M44S	2048	4984762	45M105H
SRR12625672.10079700	4859018	16	4859038	104M46S	2048	4984755	15H32M103H
SRR12625672.10082606	133163812	16	133163875	111M39S	2048	133163041	26M124H
SRR12625672.10083170	4984705	0	7205073	93M57S	2064	4984764	58M92H
SRR12625672.10084331	4800794	16	4800845	115M35S	2048	4792768	35M115H
SRR12625672.10092122	4971079	0	4984697	89M61S	2064	4971166	61M89H
