SRR12625672.1005501	113825935	2064	113826132	52M98H	256	38764944	45M105H
SRR12625672.1006212	71071841	0	96215746	116M34S	2064	71071923	36M114H
SRR12625672.10153305	97976208	16	97976274	74M76S	2064	97976592	74H59M17H
SRR12625672.10197118	20301823	16	20301938	42M108S	2048	89947685	55H22M73H
SRR12625672.10203939	48233424	16	48233483	111M39S	2048	48363258	19H22M109H
SRR12625672.10209837	113826108	16	113826234	57M93S	2048	22565901	11H40M99H
SRR12625672.10223476	29580119	16	29580129	110M40S	2048	27171550	40M110H
SRR12625672.10234555	50866095	16	50866112	112M38S	2048	50998218	26M124H
SRR12625672.10274578	113225553	0	113270485	115M35S	2064	113225707	35M115H
SRR12625672.10274606	73671300	16	73671444	48M102S	272	50247069	9H25M116H
SRR12625672.10285915	20414984	16	20415075	105M45S	2048	20440318	45M105H
SRR12625672.10307561	97971513	0	97976576	82M68S	2064	97971623	68M82H
SRR12625672.10331357	113831368	16	113831417	93M57S	2048	113826085	57M93H
SRR12625672.10346349	36999350	0	37000607	110M40S	2064	36999446	40M110H
SRR12625672.10348756	97976530	0	72781765	108M42S	2064	97976621	42M108H
SRR12625672.10364429	113788619	16	113788619	8S117M25S	2048	113635566	26M124H
SRR12625672.10398910	20414984	0	20420537	90M60S	2064	20415055	60M90H
SRR12625672.10399559	26063356	0	25018081	46S58M46S	2064	26063442	44M106H
SRR12625672.10399580	27845352	16	27845406	93M57S	2048	27830124	58M92H
SRR12625672.10418587	20415495	16	20415555	101M49S	2048	20415035	49M101H
SRR12625672.10423084	44577720	16	44577776	107M43S	2048	44578400	43M107H
SRR12625672.10439058	97976530	16	97976583	94M56S	2064	59055026	98H22M30H
SRR12625672.10463996	28599603	16	28599715	82M68S	2048	27830128	16H54M80H
SRR12625672.10531479	97976527	16	97976593	84M66S	2048	98577945	66M84H
SRR12625672.10537404	36999349	16	36999367	103M47S	2048	91243596	47M103H
SRR12625672.10542482	57315527	16	57315567	78M72S	272	59564156	12H50M88H
SRR12625672.10562486	36851141	16	36851169	112M38S	2048	36999343	38M112H
SRR12625672.10571499	113825094	16	113825140	92M58S	2048	113826084	58M92H
SRR12625672.10590019	113824271	16	113824339	105M45S	2048	113826096	47M103H
SRR12625672.10591433	40789603	16	40789685	78M72S	2048	41056252	72M78H
SRR12625672.10596265	21297826	16	21297888	98M52S	2048	21673881	52M98H
SRR12625672.10608946	26254427	16	26254474	100M50S	2048	22508619	50M100H
SRR12625672.10635620	97976524	0	94549361	25M125S	2048	97976506	25H23M102H
SRR12625672.10643430	75078463	16	75078515	94M56S	272	51382800	36H48M66H
SRR12625672.10655303	94626637	16	94626735	89M61S	2048	94711676	19H42M89H
SRR12625672.10657147	40666637	16	40666672	96M54S	2064	88706189	110H22M18H
SRR12625672.10727378	113826005	0	113822900	93M57S	2064	113826103	57M93H
SRR12625672.10750950	20414961	16	20415013	99M51S	2048	20431663	48M102H
SRR12625672.10757528	20415005	16	20415043	113M37S	2048	20409871	39M111H
SRR12625672.10767146	29956512	16	29956584	56M94S	2048	86779680	33M117H
SRR12625672.10793420	100674723	16	100674781	103M47S	2048	109567170	47M103H
SRR12625672.10797063	73059412	0	73520883	81M69S	2064	73059552	69M81H
SRR12625672.10802603	97976576	0	97364496	88M62S	2064	97976660	63M87H
SRR12625672.10814557	44284518	16	44284627	51M99S	2064	36105313	78H22M50H
SRR12625672.10821912	27832643	16	27832680	113M37S	2048	27830145	40M110H
SRR12625672.10851542	20414865	16	20415080	34M116S	2048	108487795	56H29M65H
SRR12625672.10891452	94679821	16	59989971	33S70M47S	2064	94679923	34M116H
SRR12625672.10895529	97976505	0	97976506	24M126S	2064	94410764	35H23M92H
SRR12625672.10900411	94712186	16	94712240	95M55S	2048	94661532	55M95H
SRR12625672.10901999	36999312	16	36999369	81M69S	2048	86958271	70M80H
SRR12625672.1090755	31790340	16	31790444	58M92S	2048	47095099	68H26M56H
SRR12625672.10937961	20773373	0	20828515	110M40S	2064	20773453	41M109H
SRR12625672.10992893	36999339	0	26728130	118M32S	2064	36999436	32M118H
SRR12625672.11021014	27442209	0	25018033	82M68S	2064	27442291	69M81H
SRR12625672.11022760	99086655	16	99086757	69M81S	272	17566672	90H24M36H
SRR12625672.11027715	48233459	16	48233481	114M36S	2048	48228792	38M112H
SRR12625672.1104750	23818825	16	23818872	114M36S	2048	27830143	37M113H
