SRR12625672.10000639	21474714	16	21474791	83M67S	2048	21878639	67M83H
SRR12625672.10001811	56312518	16	56312592	119M31S	2048	49851299	31M119H
SRR12625672.10001998	21480603	16	21480678	83M67S	2048	19776518	68M82H
SRR12625672.10002589	5624939	16	5625023	94M56S	2048	5622817	57M93H
SRR12625672.10003755	13952498	16	13952573	111M39S	2048	12752661	39M111H
SRR12625672.10003795	38862662	0	5622787	85M65S	2064	38862743	65M85H
SRR12625672.10008129	58428399	0	49851224	108M42S	2064	58428501	45M105H
SRR12625672.10008449	57548770	16	57548816	121M29S	2048	19776525	30M120H
SRR12625672.10012930	2456794	16	2456832	101M49S	2048	2445413	49M101H
SRR12625672.10014285	5718037	16	5718104	57M93S	2064	5622821	55H48M47H
SRR12625672.10019345	4063585	16	4063618	99M51S	2048	4065909	52M98H
SRR12625672.10019943	13089164	16	13089229	76M74S	2048	13038681	47M103H
SRR12625672.10021078	49850092	16	49850144	106M44S	2048	49851286	44M106H
SRR12625672.10022039	14073590	0	14117748	100M50S	2064	14073705	50M100H
SRR12625672.1002555	1535076	16	1535151	63M87S	2048	5622819	39H48M63H
SRR12625672.10027569	10086089	0	10082948	111M39S	2064	10086189	39M111H
SRR12625672.10029110	49851207	16	49851233	97M53S	2048	49888137	53M97H
SRR12625672.10032889	1250821	0	1250784	111M39S	256	4078265	113H22M15H
SRR12625672.10033936	45792455	16	45792533	92M58S	2048	45691971	58M92H
SRR12625672.1003565	511364	16	511426	95M55S	2048	913087	55M95H
SRR12625672.10038755	18436273	16	18436304	103M47S	2048	18437402	14H34M102H
SRR12625672.10039902	52431496	16	52431595	64M86S	272	52402136	2H32M116H
SRR12625672.10040152	17754349	16	17754380	102M48S	2048	18193128	15H33M102H
SRR12625672.10040804	35268079	0	33098294	106M44S	2064	35268161	46M104H
SRR12625672.10041931	13038952	16	13039031	95M55S	2048	13038673	57M93H
SRR12625672.10048975	49574882	16	49574922	109M41S	2048	49851288	43M107H
SRR12625672.10049131	4693738	16	4693756	112M38S	2048	4065922	38M112H
SRR12625672.10050509	5635416	0	5622787	81M69S	2064	5635529	72M78H
SRR12625672.10050743	5621231	16	5621298	86M64S	2048	5622805	66M84H
SRR12625672.10053557	49851111	16	49851262	92M58S	2048	49860216	58M92H
SRR12625672.10053976	2456725	16	2456793	108M42S	2048	2745835	44M106H
SRR12625672.10054730	14205618	272	9748556	46H57M47H	2064	14205715	44M106H
SRR12625672.10056274	7515770	16	7515831	78M72S	2048	19776528	72M78H
