SRR12625672.10010176	77028638	16	77028699	90M60S	272	26644967	90H22M38H
SRR12625672.10014095	90383113	16	90383125	119M31S	2048	90599176	31M119H
SRR12625672.10018495	102509758	16	102509788	105M45S	2048	102509479	45M105H
SRR12625672.1001858	102510400	0	102510196	115M35S	2064	102510496	35M115H
SRR12625672.10030806	106627718	16	106639722	75M75S	272	106627846	75M75H
SRR12625672.10033656	104794788	16	104794836	112M38S	2048	104795302	38M112H
SRR12625672.10034288	34919144	16	34919180	100M50S	2048	34913837	27M123H
SRR12625672.10063533	89027265	16	89027323	115M35S	2048	88785384	35M115H
SRR12625672.10070967	75985815	16	75985886	94M56S	2048	75799970	56M94H
SRR12625672.10089486	100285419	0	76145524	79M71S	2064	100285509	72M78H
SRR12625672.1009440	67241152	16	67241215	111M39S	2048	67241673	40M110H
SRR12625672.10106692	65563946	0	67241266	104M46S	2064	65564028	47M103H
SRR12625672.10108422	67768751	16	67768781	112M38S	2048	67241266	38M112H
SRR12625672.10115899	67445388	0	67241246	79M71S	2064	67445474	72M78H
SRR12625672.10116724	105174128	16	105174160	110M40S	2048	67241264	40M110H
SRR12625672.10122211	72815831	16	72815913	77M73S	2048	67241265	14H60M76H
SRR12625672.10123624	104884981	16	104885090	50M100S	2048	41208628	55H31M64H
SRR12625672.10136679	90828183	0	52035405	83M67S	2064	90828266	67M83H
SRR12625672.10139799	93996466	16	93996550	109M41S	2048	94039327	41M109H
SRR12625672.10163446	52531777	16	52531852	92M58S	2048	67241264	59M91H
SRR12625672.1016874	103075540	0	103584707	94M56S	2064	103075612	57M93H
SRR12625672.10175100	67243206	16	67243252	89M61S	2048	67241264	61M89H
SRR12625672.10217204	52841568	16	52841631	96M54S	256	76902273	56H64M30H
SRR12625672.10219630	67241168	0	85590781	118M32S	2064	67241267	32M118H
SRR12625672.10230069	77028654	16	77028713	76M74S	2048	105374178	74M76H
SRR12625672.10238461	67241122	16	67241198	106M44S	2048	67237837	45M105H
SRR12625672.10243047	66362601	16	66362736	86M64S	2048	66363378	65M85H
SRR12625672.10248426	106627718	16	106627846	75M75S	272	106639722	75M75H
SRR12625672.1027507	77028652	16	77028677	112M38S	2048	66026836	15H26M109H
SRR12625672.10275365	99585877	16	99585929	94M56S	2048	99593091	57M93H
SRR12625672.10280737	83425319	0	100238745	15S99M36S	2064	83425508	37M113H
SRR12625672.10281822	23351887	16	23351963	93M57S	2048	23123517	8H49M93H
SRR12625672.1028454	103522913	16	103522944	95M55S	2048	103196082	32M118H
SRR12625672.1029412	105592495	16	105713541	37M113S	272	105592570	37M113H
SRR12625672.1029463	105592495	16	105592570	37M113S	272	105713541	37M113H
SRR12625672.1031151	103075513	16	103075606	83M67S	2048	103342777	68M82H
SRR12625672.10314545	67241150	16	67241187	117M33S	2048	67736081	33M117H
SRR12625672.10319886	100285342	16	100285434	83M67S	2048	100329250	67M83H
SRR12625672.10330806	75364729	16	75364908	95M55S	2048	67241266	19H36M95H
SRR12625672.10344491	100377068	16	100377133	92M58S	2048	100329827	59M91H
SRR12625672.10356917	99562264	16	99562349	109M41S	2048	99473510	41M109H
SRR12625672.10359453	66618684	16	66618720	93M57S	2064	67241258	93H46M11H
SRR12625672.10359702	100301846	0	100285429	77M73S	2064	100301928	74M76H
SRR12625672.10366205	67241163	0	67240690	108M42S	2064	67241262	42M108H
SRR12625672.10380344	105288654	16	105288710	111M39S	2048	104885087	39M111H
SRR12625672.10381429	52016064	16	52016184	40M110S	2048	77027504	45H26M79H
SRR12625672.10384683	75276908	16	75276908	10S115M25S	2048	75278213	25M125H
SRR12625672.10391681	100285368	16	100285418	91M59S	256	106558362	8H22M120H
SRR12625672.103921	90384154	16	90384240	101M49S	2048	90383119	49M101H
SRR12625672.10412705	99203122	16	99203167	107M43S	2048	99593105	43M107H
SRR12625672.10427385	67780506	16	67780534	115M35S	2048	67241269	35M115H
SRR12625672.10427399	100376518	0	100238782	106M44S	2064	100376338	28M122H
SRR12625672.1046585	89027360	16	89027376	106M44S	2048	89191252	44M106H
SRR12625672.10467177	104192651	0	104195113	112M38S	2064	104192804	38M112H
SRR12625672.10470387	67241160	0	61785820	107M43S	2064	67241260	44M106H
SRR12625672.10484979	88492449	0	88493360	107M43S	2064	88492549	44M106H
SRR12625672.10487891	24051799	16	24051856	108M42S	2048	24366044	43M107H
SRR12625672.10495601	64972244	16	64972262	104M46S	2048	64670578	46M104H
SRR12625672.10499535	104116278	16	104116478	95M55S	2048	104117036	55M95H
SRR12625672.10500664	64394113	16	64394210	60M90S	2048	67241266	53H38M59H
SRR12625672.1053842	23351802	16	23351862	95M55S	2048	23351207	57M93H
SRR12625672.10541807	73762235	16	73762293	73M77S	2048	73644949	5H72M73H
SRR12625672.10547475	24057489	16	24057547	87M63S	2048	24147621	63M87H
SRR12625672.10558459	91678018	16	91678099	82M68S	2064	63728097	110H22M18H
SRR12625672.10567312	100285386	16	100285394	115M35S	2048	100303398	35M115H
SRR12625672.1057644	103522898	16	103522942	101M49S	2048	103523522	49M101H
SRR12625672.10579278	104884981	2064	104885089	38M112H	272	16098728	38H24M88H
SRR12625672.10585950	24116093	16	24116124	112M38S	2048	24147621	38M112H
SRR12625672.10598347	67241303	0	67181151	98M52S	2064	67241414	53M97H
SRR12625672.1059883	105167385	16	105167437	103M47S	2048	105166153	48M102H
SRR12625672.10617897	55736357	16	55736497	51M99S	256	105375946	102H34M14H
SRR12625672.1062314	67240682	16	67240711	113M37S	2048	67241266	38M112H
SRR12625672.10625229	73740058	16	73740106	111M39S	2048	73888445	41M109H
SRR12625672.10647370	74955429	16	74955485	77M73S	2048	69932996	74M76H
SRR12625672.10677389	100282792	16	100282872	79M71S	2048	100285435	71M79H
SRR12625672.10691042	68678118	16	68678154	112M38S	2048	67241266	38M112H
SRR12625672.10704940	104881734	16	104881763	101M49S	2048	104885102	49M101H
SRR12625672.10718406	100376453	16	100376545	103M47S	2048	76151875	48M102H
SRR12625672.10751250	88824473	16	88824508	89M61S	2048	90383111	61M89H
SRR12625672.10752573	67241202	0	67241207	115M35S	2048	67241692	115H30M5H
SRR12625672.1076523	102527959	0	102509780	76M74S	2064	102528018	74M76H
SRR12625672.10769906	94093909	16	94093957	98M52S	2048	101644058	53M97H
SRR12625672.10771437	67187846	16	67187891	79M71S	2048	67241266	71M79H
SRR12625672.10776743	75276925	0	75276685	93M57S	2064	75277009	57M93H
SRR12625672.10794411	66363311	16	66363434	90M60S	2048	66364993	60M90H
SRR12625672.1080614	90382611	0	90383046	113M37S	2064	90382703	37M113H
SRR12625672.10811871	24147568	16	24147590	101M49S	2064	94469157	111H22M17H
SRR12625672.10818173	64294048	0	64518583	101M49S	2064	64294142	49M101H
SRR12625672.10831393	21437161	16	21437225	113M37S	2048	21244565	39M111H
SRR12625672.10854955	67241153	0	67241183	22S119M9S	2048	105472519	22M128H
SRR12625672.10883426	35258615	16	35258636	102M48S	2048	68509369	49M101H
SRR12625672.10883650	67240542	16	67240658	102M48S	2048	67241256	48M102H
SRR12625672.10896056	23323579	0	23321412	113M37S	2064	23323682	37M113H
SRR12625672.1091824	21090817	16	21090853	109M41S	2048	21082872	30M120H
SRR12625672.10922158	73019721	16	73019818	59M91S	256	34721980	91H42M17H
SRR12625672.10924403	100285357	16	100285525	104M46S	2048	99460968	46M104H
SRR12625672.10943388	22987382	16	22987411	117M33S	2048	23052502	33M117H
SRR12625672.10957476	99730859	16	99730886	98M52S	2048	99730471	53M97H
SRR12625672.10970332	100373730	2064	100373841	40M110H	272	53191172	31M119H
SRR12625672.10973995	68301155	16	68301295	46M104S	2048	70642066	49H22M79H
SRR12625672.10976104	104348771	16	104348816	106M44S	2048	104117031	45M105H
SRR12625672.10982529	93115724	16	93115759	118M32S	2048	93110658	33M117H
SRR12625672.10986387	75699240	16	75699307	105M45S	2048	75697552	46M104H
SRR12625672.10989555	90383523	16	90383586	93M57S	2048	90383114	58M92H
SRR12625672.10998302	100285737	0	100285422	87M63S	2064	100285795	63M87H
SRR12625672.11022205	66750679	16	66750735	105M45S	2048	67241256	48M102H
SRR12625672.11037358	64504712	16	64504761	106M44S	2048	64756949	44M106H
SRR12625672.11038233	88323254	16	88323327	119M31S	2048	56092361	33M117H
SRR12625672.11039029	99562187	16	99562255	79M71S	2048	99545510	73M77H
SRR12625672.11045911	22886754	16	22886794	85M65S	2048	23079905	45M105H
SRR12625672.11054528	104192680	0	104381505	89M61S	2064	104192774	63M87H
SRR12625672.11060580	50396626	16	50396725	94M56S	2048	50393544	58M92H
SRR12625672.11076258	67816940	16	67816990	92M58S	2048	67816582	35H24M91H
SRR12625672.11080265	104795447	0	104794146	77M73S	2064	104795513	73M77H
SRR12625672.11086742	75428232	16	75428286	109M41S	2048	75315294	41M109H
SRR12625672.11094119	105487987	16	105488074	108M42S	2048	105301598	43M107H
SRR12625672.11105570	100541939	16	100541980	113M37S	2048	100542462	37M113H
SRR12625672.11112624	76590707	16	76590782	79M71S	2048	99012713	52M98H
SRR12625672.11114740	69767639	16	69767694	90M60S	2048	69767075	35M115H
SRR12625672.11121766	100285379	16	100285399	107M43S	2048	57345561	24M126H
SRR12625672.11134185	100285287	16	100285405	110M40S	2048	54013071	18H22M110H
SRR12625672.11135135	77028646	16	77028695	108M42S	2048	76942506	42M108H
SRR12625672.11168998	105474874	16	105474925	96M54S	2048	105451310	54M96H
SRR12625672.11172559	103776582	16	103776592	116M34S	2048	67241269	35M115H
SRR12625672.11173595	66482949	16	66482994	87M63S	2048	67241264	64M86H
SRR12625672.11196009	89995680	16	89995735	99M51S	2048	100285419	56M94H
SRR12625672.11227780	32202198	16	32202245	98M52S	2064	32076868	96H39M15H
SRR12625672.11237966	105474740	16	105474914	35M115S	2048	105476040	85H30M35H
SRR12625672.11241723	103715027	16	103715114	102M48S	2048	103711602	48M102H
SRR12625672.11243829	56642840	16	56642927	39M111S	272	54237288	9H30M111H
SRR12625672.11248120	99683492	16	99683567	89M61S	2048	99683893	62M88H
SRR12625672.11249448	67240682	16	67240796	86M64S	2048	67241258	65M85H
SRR12625672.11252964	100283239	16	100283264	98M52S	2048	100285413	52M98H
SRR12625672.11255006	52068921	16	52069071	46S47M57S	2064	95419275	123H22M5H
SRR12625672.11260991	104225649	16	104225693	97M53S	2048	104137590	53M97H
SRR12625672.11281511	88562740	16	88562835	77M73S	2048	89416186	73M77H
SRR12625672.11283657	98967023	0	99012668	110M40S	2064	98967131	41M109H
SRR12625672.11293361	64136986	16	64137048	94M56S	2048	64294196	56M94H
SRR12625672.11299328	67241170	16	67241186	118M32S	2048	67227821	33M117H
SRR12625672.11307739	67215498	16	67215534	112M38S	2048	67241266	38M112H
SRR12625672.11315741	57268623	0	58498623	76M74S	2064	57268704	74M76H
SRR12625672.11325493	24147515	0	24142444	87M63S	2064	24147599	63M87H
SRR12625672.11358586	100285359	16	100285368	116M34S	2048	100298870	36M114H
SRR12625672.11383043	90383030	16	90383095	110M40S	2048	55020667	40M110H
SRR12625672.1138508	77028649	16	77028704	107M43S	2048	96790165	18H26M106H
SRR12625672.1138832	99583889	0	99593108	93M57S	2064	99583962	58M92H
SRR12625672.11393715	90876670	0	100628756	81M69S	2064	90876747	71M79H
SRR12625672.11409661	100285385	16	100285393	116M34S	2048	100328640	34M116H
SRR12625672.1141065	103075533	16	103075583	113M37S	2048	102257196	37M113H
SRR12625672.1141358	104192680	16	104192733	104M46S	2048	104193213	21H26M103H
SRR12625672.11415937	100542465	16	100542523	103M47S	2048	100543776	49M101H
