SRR12625672.10000870	159816675	16	159816772	59M91S	256	101930200	97H30M23H
SRR12625672.10001736	150900442	16	150900473	116M34S	2048	16188408	34M116H
SRR12625672.10002347	41940672	16	41940695	111M39S	2048	41941805	39M111H
SRR12625672.10003265	158957076	16	158957114	90M60S	2048	151452742	60M90H
SRR12625672.10006950	41806629	16	41806723	89M61S	2064	41941809	88H24M38H
SRR12625672.10010372	41941681	16	33880742	57S76M17S	2064	41941817	47M103H
SRR12625672.10010549	41941833	16	41941952	103M47S	2048	41939267	48M102H
SRR12625672.10013209	37170591	16	37170668	98M52S	2048	37172338	35M115H
SRR12625672.1001365	41936618	0	41941807	93M57S	2064	41936694	57M93H
SRR12625672.10016484	41945512	16	41945597	92M58S	2048	41941805	60M90H
SRR12625672.10016675	37170622	16	37170628	116M34S	2048	37200153	35M115H
SRR12625672.10018059	41779569	0	41779072	100M50S	2064	41779669	50M100H
SRR12625672.10021852	44223124	16	44223170	107M43S	2048	44222386	43M107H
SRR12625672.10023617	6900703	16	6900760	103M47S	2048	41941852	47M103H
SRR12625672.10025525	41945823	16	41945890	97M53S	2048	41941786	6H51M93H
SRR12625672.10025866	41934898	16	41934944	82M68S	2064	41941809	79H51M20H
SRR12625672.10026086	41941807	16	41941838	87M63S	2064	99185031	86H45M19H
SRR12625672.10027266	167414927	16	167414965	110M40S	2048	37170716	40M110H
SRR12625672.10028317	34017421	16	34017449	105M45S	2048	33806831	45M105H
SRR12625672.10030583	41941298	16	41941392	58M92S	2048	41941847	40H53M57H
SRR12625672.10030771	37170582	16	37170658	102M48S	2048	37171342	49M101H
SRR12625672.10034264	139375312	16	139375382	103M47S	2064	139374356	101H27M22H
SRR12625672.10034687	41936567	16	41936611	82M68S	2064	41941805	82H29M39H
SRR12625672.1004183	41965423	16	41965592	51M99S	2064	41941809	48H38M64H
SRR12625672.10046764	41930180	0	41941839	81M69S	2064	41930278	69M81H
SRR12625672.10048940	45989157	0	41941795	78M72S	2064	45989214	74M76H
SRR12625672.10049614	27515179	16	27515251	95M55S	2048	27512966	56M94H
SRR12625672.10050212	149450811	16	149450884	103M47S	2048	106784591	49M101H
SRR12625672.10050460	168057839	0	168057857	25S118M7S	2048	166269201	26M124H
SRR12625672.10052746	41985912	16	41985961	102M48S	2048	41941808	27M123H
SRR12625672.10059824	45635329	0	41941851	90M60S	2064	45635403	61M89H
SRR12625672.10062658	99520924	16	99520985	98M52S	2048	99521704	52M98H
SRR12625672.10069594	41953789	16	41953820	102M48S	2048	41941847	49M101H
SRR12625672.10077296	41941765	16	41941789	118M32S	2048	55948644	4H25M121H
SRR12625672.10078513	41941650	16	41941788	59M91S	256	118629505	19H31M100H
SRR12625672.10086121	160520518	16	160520631	105M45S	2048	160597617	46M104H
SRR12625672.10086890	139367966	16	139367985	114M36S	2048	139375400	36M114H
SRR12625672.10094160	37170604	16	37170651	108M42S	2048	37171202	42M108H
SRR12625672.10095872	45639847	0	45640898	85M65S	2064	45639908	65M85H
SRR12625672.10099718	159844434	16	159844488	95M55S	2048	159969548	55M95H
SRR12625672.10100260	160679437	0	160679350	90M60S	2048	16439338	114H23M13H
SRR12625672.10102490	37171292	16	37171364	110M40S	2048	37170716	40M110H
SRR12625672.10111309	42048543	16	42048588	99M51S	2048	41941871	28M122H
SRR12625672.1011167	41941818	16	41941910	31M119S	2048	120205320	38H31M81H
SRR12625672.1011268	41941735	0	41942474	83M67S	2064	41941875	67M83H
SRR12625672.10114130	41941806	16	41941824	118M32S	2048	41945935	32M118H
SRR12625672.1012070	41941818	0	120205320	38S31M81S	2064	41941910	31M119H
SRR12625672.10126173	139762410	16	139762473	112M38S	2048	139375402	38M112H
SRR12625672.10127123	28259261	16	28259272	112M38S	2048	28254511	39M111H
SRR12625672.10127248	41979821	16	41979864	115M35S	2048	41941803	37M113H
SRR12625672.10130839	111604295	16	111604358	63M87S	2048	111550356	22M128H
SRR12625672.10134778	7701348	16	7701461	56M94S	256	79393387	113H31M6H
SRR12625672.10137609	41941170	16	41941244	92M58S	2048	41941843	58M92H
SRR12625672.10137737	41929687	16	41929896	96M54S	2048	41941840	54M96H
SRR12625672.10144002	52493048	16	52493084	103M47S	2048	52577139	47M103H
SRR12625672.10145042	37170580	16	121412018	76S31M43S	2064	37170787	26M124H
SRR12625672.10146712	41961004	16	41961073	91M59S	2048	41941847	62M88H
SRR12625672.10147585	41874374	16	41874413	109M41S	2048	41941900	41M109H
SRR12625672.10150668	87243719	16	87243764	82M68S	2048	87227970	22M128H
SRR12625672.1015103	41941720	16	41941882	34M116S	2048	150559803	62H23M65H
SRR12625672.10152699	37170701	0	151697772	105M45S	2064	37170774	45M105H
SRR12625672.10153128	42030841	16	42030975	32S95M23S	2048	41941809	25M125H
SRR12625672.10154287	41927445	16	41927447	119M31S	2048	41941862	32M118H
SRR12625672.10158710	41971047	16	41971124	98M52S	2048	41941809	52M98H
SRR12625672.10159049	112891849	16	112891892	83M67S	2048	131135670	67M83H
SRR12625672.1016505	37170703	16	37170754	95M55S	2048	37170161	14H42M94H
SRR12625672.10168770	147184520	0	147204037	17S65M68S	2064	147184620	35M115H
SRR12625672.1016939	149937018	16	149937056	92M58S	2048	150066473	33M117H
SRR12625672.10170115	41941595	0	41793773	103M47S	2064	41941796	47M103H
SRR12625672.10170173	139375272	16	139375353	98M52S	2048	139588357	52M98H
SRR12625672.10173352	41941682	16	41941870	81M69S	2048	41767257	69M81H
SRR12625672.10174932	42028472	0	41941834	16S73M61S	2064	42028546	62M88H
SRR12625672.10175660	33208554	0	33209815	87M63S	2064	33208622	65M85H
SRR12625672.10176160	42095797	16	42095918	54M96S	2048	41941868	66H31M53H
SRR12625672.1017866	45640785	0	45641869	110M40S	2064	45640922	42M108H
SRR12625672.10182616	127267144	16	127267233	79M71S	2048	127272900	71M79H
SRR12625672.10186907	37170597	16	37170692	76M74S	2048	37172208	75M75H
SRR12625672.10187957	41941649	0	41941069	97M53S	2064	41941794	54M96H
SRR12625672.10189075	41941775	16	41941813	89M61S	2048	42050911	19H43M88H
SRR12625672.10189991	110705825	16	110705882	88M62S	256	132621290	65H53M32H
SRR12625672.10190132	7726874	16	7726898	111M39S	2048	8043176	39M111H
SRR12625672.10193985	156831122	0	156777663	78M72S	2064	156831210	73M77H
SRR12625672.10198028	424519	256	424746	46M104H	2048	117236898	105H23M22H
SRR12625672.10199596	42010059	0	41941835	106M44S	2064	42010169	44M106H
SRR12625672.1020122	69779827	16	69779912	76M74S	2048	107490448	74M76H
SRR12625672.10206733	37173009	16	37173111	60M90S	2064	37170709	92H35M23H
SRR12625672.10215951	41941753	2048	41942141	28H26M96H	2048	79994912	23M127H
SRR12625672.10216243	41941871	2064	41942038	40M110H	2048	41939485	84H27M39H
SRR12625672.10217265	166636089	0	166636070	48M102S	2048	46749548	46H22M82H
SRR12625672.10222284	6546298	0	146031363	100M50S	2064	6546393	54M96H
SRR12625672.10222702	41958185	16	41958298	107M43S	2048	41941863	43M107H
SRR12625672.10224006	45640768	16	45640839	113M37S	2048	45638596	39M111H
SRR12625672.10229745	125755741	16	125755839	95M55S	2048	125749710	57M93H
SRR12625672.10230887	42482902	0	42482931	19S120M11S	2048	41941828	23M127H
SRR12625672.10230982	7994960	0	7910724	76M74S	2064	7995026	72M78H
SRR12625672.10241891	170589112	16	170589182	81M69S	256	27397662	76H53M21H
SRR12625672.10248002	41941780	16	41941834	108M42S	2048	42033003	45M105H
SRR12625672.10254118	75018009	16	10941937	85M65S	272	75018088	85M65H
SRR12625672.10254405	41941809	16	41941831	112M38S	2048	41068841	39M111H
SRR12625672.10254435	41965087	16	41965160	112M38S	2048	41941863	39M111H
SRR12625672.10257570	41953493	0	41953498	24S121M5S	2048	41941805	24M126H
SRR12625672.10262784	124980025	16	124980041	113M37S	2048	124962295	38M112H
SRR12625672.10263830	41954586	16	41954657	68M82S	2048	41941833	16H66M68H
SRR12625672.10266629	41941272	16	41941354	100M50S	2048	41941809	50M100H
SRR12625672.10267364	37170661	0	37051432	99M51S	2064	37170766	53M97H
SRR12625672.10268858	7726874	16	7726919	116M34S	2048	8049552	34M116H
SRR12625672.10271699	424337	256	424760	34M116H	2048	44270532	94H22M34H
SRR12625672.10273306	99552765	16	99552826	106M44S	2064	99521034	104H42M4H
SRR12625672.10275006	41988038	16	41988096	82M68S	2048	41941807	28M122H
SRR12625672.10275720	41941764	16	41941861	80M70S	2048	42028151	70M80H
SRR12625672.10276160	41940871	16	41940945	107M43S	2048	41941805	45M105H
SRR12625672.10281024	99566655	16	99566761	105M45S	2048	99521029	48M102H
SRR12625672.10281729	42034788	0	41941813	88M62S	2064	42034956	63M87H
SRR12625672.10285032	158338811	16	158338869	103M47S	2048	158644739	47M103H
SRR12625672.10285518	41941647	16	41941786	3S82M65S	2048	41940679	65M85H
SRR12625672.10287380	41942264	16	41942341	89M61S	2048	41941839	62M88H
SRR12625672.10290622	41941722	2048	41941427	19H23M108H	2048	41940818	22M128H
SRR12625672.10291815	42016859	16	42016889	108M42S	2048	41941801	43M107H
SRR12625672.10294744	37173154	16	37173181	115M35S	2048	37170711	35M115H
SRR12625672.10301841	41941763	16	41941812	99M51S	2048	41921123	53M97H
SRR12625672.10307588	139706937	0	139375375	99M51S	2064	139707023	51M99H
SRR12625672.10308493	41941801	16	41941848	93M57S	2048	41940328	57M93H
SRR12625672.1031545	41960954	16	41961012	94M56S	2048	41941801	58M92H
SRR12625672.10320015	37170691	16	37170706	115M35S	2048	37130151	39M111H
SRR12625672.1032543	37170716	16	37170757	115M35S	2048	37171913	35M115H
SRR12625672.10328729	41985166	16	41985217	92M58S	2048	41941900	18H41M91H
SRR12625672.10330937	36475936	16	36475954	107M43S	2048	13716756	44M106H
SRR12625672.10332494	41909270	16	41909300	110M40S	2048	41941807	43M107H
SRR12625672.1033638	26056153	16	26056201	106M44S	2048	26156407	26M124H
SRR12625672.10337918	31156625	0	105590286	105M45S	2064	31156713	44M106H
SRR12625672.10342946	41941796	16	41941861	80M70S	2048	41940428	71M79H
SRR12625672.10344333	41939716	0	41941835	106M44S	2064	41939836	45M105H
SRR12625672.10344932	90296148	16	90296257	43M107S	2064	150679626	121H24M5H
SRR12625672.10345459	42044215	16	42044320	101M49S	2048	41941844	28M122H
SRR12625672.1035081	41946004	16	41946072	81M69S	2048	41941840	74M76H
SRR12625672.1035562	167963823	16	167963926	97M53S	2048	167963213	54M96H
SRR12625672.10361503	41944590	16	41944779	85M65S	2048	41941835	65M85H
SRR12625672.10361567	41940808	16	41940890	109M41S	2064	41941802	109H29M12H
SRR12625672.10361725	30556351	16	30556409	79M71S	2048	30466523	73M77H
SRR12625672.10363713	157557620	0	157385555	109M41S	2064	157557709	44M106H
SRR12625672.10364954	41941833	16	41941838	103M47S	2048	42010412	47M103H
SRR12625672.10370066	128533095	0	128520655	108M42S	2064	128533190	44M106H
SRR12625672.10370185	31620152	16	31620193	104M46S	2064	41941805	103H32M15H
SRR12625672.10377076	41939621	16	41939733	114M36S	2048	41941799	36M114H
SRR12625672.10378006	169963739	16	169963891	7S83M60S	2048	164851468	61M89H
SRR12625672.10378078	159921576	16	159921640	107M43S	2048	159968885	44M106H
SRR12625672.10383437	41959499	16	41959589	81M69S	2048	41941831	69M81H
SRR12625672.10384922	125803674	0	117675549	75M75S	2064	125803760	75M75H
SRR12625672.10387431	41942265	16	41942344	81M69S	2064	41941846	80H50M20H
SRR12625672.10388720	41906467	16	41906536	115M35S	2048	41941804	36M114H
SRR12625672.10389680	105402881	16	105402955	72M78S	2048	105109233	20H58M72H
SRR12625672.10398491	41772259	16	41772331	94M56S	2048	41941809	18H38M94H
SRR12625672.10400826	27515240	0	25862834	92M58S	2064	27515319	58M92H
SRR12625672.10402515	108184059	16	108184146	38M112S	256	120456451	126H22M2H
SRR12625672.10406169	41959418	16	41959655	105M45S	2048	41941809	47M103H
SRR12625672.10406441	29122936	16	29123019	50M100S	272	29194255	50M100H
SRR12625672.10410174	43369341	16	43369419	51M99S	2048	41941797	72H27M51H
SRR12625672.10410434	7726811	16	7726849	111M39S	2048	7706354	42M108H
SRR12625672.10413379	41784276	16	41784336	105M45S	2048	41941805	26M124H
SRR12625672.10417086	52284628	16	52284707	105M45S	2048	52283368	46M104H
SRR12625672.10420866	41941767	16	41941805	93M57S	2048	41953717	57M93H
SRR12625672.10421802	41941691	2048	68876718	33M117H	2048	41941493	49H24M77H
SRR12625672.10424461	41941397	16	41941478	105M45S	2048	41941805	17H26M107H
SRR12625672.10424742	44595117	16	44595190	117M33S	2048	41941798	34M116H
SRR12625672.10431347	99521094	16	99521162	115M35S	2048	99515581	36M114H
SRR12625672.10432662	41941702	16	41941846	72M78S	2048	41941256	46H34M70H
SRR12625672.10434176	41940676	16	41940694	113M37S	2048	41941809	37M113H
SRR12625672.10436843	34238224	16	34238273	91M59S	2048	34196400	34M116H
SRR12625672.10441504	35452631	16	35452686	110M40S	2048	35476675	41M109H
SRR12625672.10448685	41943005	16	41943044	106M44S	2048	41941839	44M106H
SRR12625672.10450216	37170605	0	37487116	80M70S	2064	37170674	70M80H
SRR12625672.10453381	120595348	16	120595420	114M36S	2048	99521052	36M114H
SRR12625672.10457169	2765993	0	2766015	20S112M18S	2048	2766421	22M128H
SRR12625672.10463689	137861667	0	137867069	106M44S	2064	137861748	44M106H
SRR12625672.10465868	34017410	0	36494119	101M49S	2064	34017510	50M100H
SRR12625672.10466727	158374366	16	158374424	109M41S	2048	158644755	14H28M108H
SRR12625672.10468377	41941000	16	41941041	110M40S	2048	41941901	41M109H
SRR12625672.10471001	42005561	16	42005580	109M41S	2048	41941857	41M109H
SRR12625672.10471382	139427941	0	139375364	76M74S	2064	139428080	75M75H
SRR12625672.10475139	142549057	16	142549069	118M32S	2048	142551719	32M118H
SRR12625672.10475886	41941187	16	41941220	106M44S	2048	41941809	21H25M104H
SRR12625672.10480487	160693422	16	160693440	104M46S	2048	160520604	47M103H
SRR12625672.10483429	42027492	16	42027522	115M35S	2048	41941809	35M115H
SRR12625672.10486663	47315640	16	47315747	50M100S	272	29880797	50M100H
SRR12625672.10489217	41941335	16	41941351	99M51S	2048	41941821	51M99H
SRR12625672.10492185	40581020	16	40581053	107M43S	2048	40371406	25M125H
SRR12625672.10493179	41982123	16	41982145	120M30S	2048	41941807	22M128H
SRR12625672.10498653	99567454	16	99567471	113M37S	2048	99521035	38M112H
SRR12625672.10499995	42007623	16	42007678	101M49S	2048	41941893	49M101H
SRR12625672.10504357	37171435	16	37171481	95M55S	2048	37170716	55M95H
SRR12625672.1050661	44278994	16	44279063	92M58S	2048	41941871	58M92H
SRR12625672.10507280	13716687	16	13716715	92M58S	2048	6825192	60M90H
SRR12625672.10511207	27515201	16	27515255	100M50S	2048	26355238	52M98H
SRR12625672.10512253	42041503	16	42041529	119M31S	2048	41941801	31M119H
SRR12625672.10512356	57934982	16	57935108	39M111S	272	26894001	37M113H
SRR12625672.10516677	42010566	16	42010614	93M57S	2064	41941809	93H39M18H
SRR12625672.10518136	3752385	0	3751651	88M62S	2064	3752440	64M86H
SRR12625672.10520511	158705058	272	158705116	97M53H	2048	158679733	42M108H
SRR12625672.10520612	41920822	16	41920861	90M60S	2064	41941809	90H43M17H
SRR12625672.10526873	160767111	16	160767212	114M36S	2048	159342767	37M113H
SRR12625672.10528459	41824890	16	41824940	80M70S	2048	41941871	70M80H
SRR12625672.10530111	71084705	16	71084719	107M43S	2048	41941801	43M107H
SRR12625672.10533457	52576578	0	2765086	96M54S	2064	52576681	57M93H
SRR12625672.10534436	147203940	16	147204002	100M50S	2048	134800234	52M98H
SRR12625672.1053474	94558633	16	94558749	72M78S	2048	132009342	53H23M74H
SRR12625672.10541146	167964319	0	167963170	105M45S	2064	167964396	46M104H
SRR12625672.10545102	20203589	16	20203819	77M73S	2048	10522427	73M77H
SRR12625672.10547986	42023758	16	42023801	112M38S	2048	41941808	38M112H
SRR12625672.10549822	158110248	0	41941855	88M62S	2064	158110351	58M92H
SRR12625672.10550697	58117324	16	58117429	44M106S	256	26564190	108H26M16H
SRR12625672.10553048	41941852	16	41941948	106M44S	2048	41921404	26M124H
SRR12625672.10558653	1611300	0	14680183	103M47S	2064	1611442	47M103H
SRR12625672.10563518	41703291	0	37073723	95M55S	2064	41703401	55M95H
SRR12625672.10563679	75243611	16	75243657	85M65S	2048	160520599	65M85H
SRR12625672.10567029	41941809	16	41941832	109M41S	2048	42099377	41M109H
SRR12625672.10567690	3533591	16	3533668	108M42S	2048	3534310	43M107H
SRR12625672.10575716	137866232	0	137867069	92M58S	2064	137866304	59M91H
SRR12625672.1058836	39827747	16	39827871	84M66S	2048	39828832	66M84H
SRR12625672.10588538	170584620	16	170584675	85M65S	2048	10747730	65M85H
SRR12625672.10589844	99788578	0	99521052	80M70S	2064	99788685	70M80H
SRR12625672.10590412	41944577	16	41944637	120M30S	2064	41941769	120H26M4H
SRR12625672.10593008	139375315	0	139885778	114M36S	2064	139375438	36M114H
SRR12625672.10593462	139375329	0	139534093	96M54S	2064	139375396	53M97H
SRR12625672.10594154	39847174	16	39847261	75M75S	2048	39827848	75M75H
SRR12625672.10594295	125749578	16	125749662	105M45S	2048	125600818	46M104H
SRR12625672.10598851	41942298	16	41942330	122M28S	2048	41941871	30M120H
SRR12625672.10603654	37649162	16	37649225	93M57S	2048	37649597	58M92H
SRR12625672.1060447	159111967	16	159112035	83M67S	2048	158818191	68M82H
SRR12625672.10605481	41940562	0	41941809	54M96S	2064	41940651	51M99H
SRR12625672.10608588	37172073	16	37172108	106M44S	2048	37170715	44M106H
SRR12625672.10613242	41535106	16	41535124	104M46S	2048	41941805	31M119H
SRR12625672.10624619	41942243	16	41942333	100M50S	2048	41941809	17H35M98H
SRR12625672.10635319	101004173	16	101004274	70M80S	256	127651780	79H35M36H
SRR12625672.10640931	28141686	16	28141703	107M43S	2048	28900576	45M105H
SRR12625672.10641362	47894024	16	47894079	69M81S	2048	41941839	67M83H
SRR12625672.10653329	18303868	16	18155076	70S78M2S	2064	18303919	71M79H
SRR12625672.10657194	160520601	0	130492224	82M68S	2064	160520675	69M81H
SRR12625672.10658670	41920509	16	41920538	115M35S	2048	41941809	35M115H
SRR12625672.10659362	41941869	16	41941956	111M39S	2048	42027598	39M111H
SRR12625672.10659562	150900437	16	150900488	76M74S	2048	150901713	74M76H
SRR12625672.10660814	42041051	16	42041100	89M61S	2048	41941847	12H49M89H
SRR12625672.10662592	2544378	16	2544440	105M45S	2048	41941799	45M105H
SRR12625672.10666816	13716701	16	13716752	77M73S	272	109139541	94H54M2H
SRR12625672.1067366	52284589	16	52284645	102M48S	2048	53344946	50M100H
SRR12625672.10676063	41941349	16	41941373	111M39S	2048	41941805	39M111H
SRR12625672.10683949	37170560	16	37170837	104M46S	2048	89151811	26H23M101H
SRR12625672.10690536	156879140	16	156879275	92M58S	2048	41941805	58M92H
SRR12625672.10696420	127267154	0	127272720	75M75S	2064	127267237	75M75H
SRR12625672.10697816	128521099	16	128521129	115M35S	2048	128520724	36M114H
SRR12625672.10704283	62314018	16	62314107	59M91S	2048	21494113	8H24M118H
SRR12625672.10707485	41941187	16	41941229	90M60S	2048	41941839	60M90H
SRR12625672.10708461	139369738	0	139375354	85M65S	2064	139369795	65M85H
SRR12625672.10708506	127266626	16	127266699	116M34S	2048	127222341	34M116H
SRR12625672.10710204	41941658	16	41941857	43M107S	2048	25093331	7H22M121H
SRR12625672.10713821	139375281	16	139375361	82M68S	2048	139593546	69M81H
SRR12625672.10714116	37170629	16	37170691	116M34S	2048	20365083	9H24M117H
