0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10005200	182419510	16	182419516	115M35S	2048	108091106	37M113H	115	37	182419631	108091142
SRR12625674.1000588	49700140	0	49689462	91M59S	2064	49700260	59M91H	91	59	49689553	49700318
SRR12625674.10006116	108091020	16	108091047	108M42S	2048	108091348	19H23M108H	108	23	108091155	108091370
SRR12625674.10009129	108091551	0	108091193	84M66S	2064	108091646	66M84H	84	66	108091277	108091711
SRR12625674.10021377	108090670	16	108090701	91M59S	2048	108091080	59M91H	91	59	108090792	108091138
SRR12625674.10021708	108091006	16	108091032	98M52S	2048	108119452	53M97H	98	53	108091130	108119504
SRR12625674.1002198	108091215	16	108091264	108M42S	2048	108092035	24M126H	108	24	108091372	108092058
SRR12625674.10024092	172195650	16	172195710	114M36S	2048	108091098	36M114H	114	36	172195824	108091133
SRR12625674.10026761	108230245	16	108230289	89M61S	2064	108091165	87H45M18H	89	45	108230378	108091209
SRR12625674.10026880	108091511	0	108091060	26S76M48S	2064	108091592	48M102H	76	48	108091136	108091639
SRR12625674.10029489	108105073	0	108091066	94M56S	2064	108105160	54M96H	94	54	108091160	108105213
SRR12625674.10030800	108091200	0	108097464	81M69S	2064	108091302	70M80H	81	70	108097545	108091371
SRR12625674.10032527	108091020	16	108091071	93M57S	2048	108538698	58M92H	93	58	108091164	108538755
SRR12625674.10035842	52038884	16	52038937	103M47S	2048	52039389	47M103H	103	47	52039040	52039435
SRR12625674.10043094	108083506	0	108091156	87M63S	2064	108083581	64M86H	87	64	108091243	108083644
SRR12625674.10043512	108091150	16	108091161	116M34S	2048	108124593	34M116H	116	34	108091277	108124626
SRR12625674.10048897	48301084	16	48301235	89M61S	2048	48300193	63M87H	89	63	48301324	48300255
SRR12625674.10054567	108090963	16	108091078	77M73S	2048	108104877	73M77H	77	73	108091155	108104949
SRR12625674.10055639	11568846	16	11568896	79M71S	2048	11569915	72M78H	79	72	11568975	11569986
SRR12625674.10060866	108091133	16	108091160	116M34S	2048	108099840	35M115H	116	35	108091276	108099874
SRR12625674.10066556	108091003	16	108091044	86M64S	2048	112079213	64M86H	86	64	108091130	112079276
SRR12625674.10069394	108090999	16	108091031	111M39S	2048	108090413	41M109H	111	41	108091142	108090453
SRR12625674.10071682	179643807	16	179643888	79M71S	272	43652935	32H42M76H	79	42	179643967	43652976
SRR12625674.10073396	108087002	16	108087046	111M39S	2048	108091116	39M111H	111	39	108087157	108091154
SRR12625674.1007644	108148495	16	108148530	104M46S	2048	108091129	15H31M104H	104	31	108148634	108091159
SRR12625674.10078703	45551560	16	45551610	101M49S	2048	108091058	49M101H	101	49	45551711	108091106
SRR12625674.10078982	131380166	16	131380189	107M43S	2048	131381634	46M104H	107	46	131380296	131381679
SRR12625674.10080019	108091209	0	108104575	9S76M65S	2064	108091301	66M84H	76	66	108104651	108091366
SRR12625674.10082406	108087503	16	108087548	119M31S	2048	108091128	32M118H	119	32	108087667	108091159
SRR12625674.10084521	109280609	16	109280669	110M40S	2048	108091096	40M110H	110	40	109280779	108091135
SRR12625674.10089138	52039309	16	52039462	49M101S	2048	12802513	30H24M96H	49	24	52039511	12802536
SRR12625674.10091838	38456210	16	38456255	106M44S	2048	38454276	46M104H	106	46	38456361	38454321
SRR12625674.10092215	49696001	16	49696083	61M89S	2048	49689473	47M103H	61	47	49696144	49689519
SRR12625674.1009335	48301109	0	48196820	106M44S	2064	48301255	33M117H	106	33	48196926	48301287
SRR12625674.10093670	120620842	16	120620864	107M43S	2048	108091086	44M106H	107	44	120620971	108091129
SRR12625674.10094490	53045045	16	53045079	110M40S	2048	53043939	5H35M110H	110	35	53045189	53043973
SRR12625674.10095875	134710539	16	134710580	106M44S	2048	195061016	47M103H	106	47	134710686	195061062
SRR12625674.1009851	129599083	0	129789881	88M62S	2064	129599220	64M86H	88	64	129789969	129599283
SRR12625674.10100560	108129425	16	108129456	104M46S	2048	108091165	46M104H	104	46	108129560	108091210
SRR12625674.10104553	108091202	16	108091246	107M43S	2048	108092642	44M106H	107	44	108091353	108092685
SRR12625674.10107915	107962821	16	107962851	110M40S	2048	108091218	40M110H	110	40	107962961	108091257
SRR12625674.10111263	108091016	16	108091065	105M45S	2048	108088907	46M104H	105	46	108091170	108088952
SRR12625674.10112306	107974227	16	107974261	116M34S	2048	108091096	35M115H	116	35	107974377	108091130
SRR12625674.10114598	49689930	0	49689464	94M56S	2064	49690011	56M94H	94	56	49689558	49690066
SRR12625674.10116891	101562800	16	101562874	74M76S	2064	108091073	74H66M10H	74	66	101562948	108091138
SRR12625674.10119302	108250599	16	108250650	85M65S	2048	108091177	66M84H	85	66	108250735	108091242
SRR12625674.10121220	48301066	16	48301066	7S121M22S	2048	48302229	23M127H	121	23	48301187	48302251
SRR12625674.10121531	108091085	0	108106764	120M30S	2064	108091190	31M119H	120	31	108106884	108091220
SRR12625674.1012188	108101943	0	108091155	77M73S	2064	108102037	39M111H	77	39	108091232	108102075
SRR12625674.10129662	49687670	16	49687759	80M70S	2048	49689468	72M78H	80	72	49687839	49689539
SRR12625674.10134957	108090982	16	108091033	106M44S	2048	107987712	44M106H	106	44	108091139	107987755
SRR12625674.10135117	49689464	16	49689522	89M61S	2048	49699288	61M89H	89	61	49689611	49699348
SRR12625674.10135155	49683626	16	49683636	115M35S	2048	49689474	35M115H	115	35	49683751	49689508
SRR12625674.1013582	49661037	16	49661065	98M52S	2048	49689464	38M112H	98	38	49661163	49689501
SRR12625674.10136441	108090261	16	108090333	95M55S	2048	108091086	55M95H	95	55	108090428	108091140
SRR12625674.10137720	108107240	16	108107312	96M54S	2048	108091081	55M95H	96	55	108107408	108091135
SRR12625674.10145210	49940279	16	49940351	111M39S	2048	49942603	7H32M111H	111	32	49940462	49942634
SRR12625674.10148002	108090982	16	108091045	86M64S	2048	108090516	66M84H	86	66	108091131	108090581
SRR12625674.10153088	49689402	0	49683650	96M54S	2064	49689498	54M96H	96	54	49683746	49689551
SRR12625674.10157806	125918571	16	125918604	106M44S	2048	108091095	45M105H	106	45	125918710	108091139
SRR12625674.10158384	108091002	16	108091026	105M45S	2048	108093808	46M104H	105	46	108091131	108093853
SRR12625674.10159119	108091785	16	108091819	100M50S	2048	108091165	50M100H	100	50	108091919	108091214
SRR12625674.10161843	13419936	0	13422110	107M43S	2064	13420011	43M107H	107	43	13422217	13420053
SRR12625674.10164035	108091003	16	108091021	106M44S	2048	108096914	44M106H	106	44	108091127	108096957
SRR12625674.10168242	108280281	0	108091111	92M58S	2064	108280367	58M92H	92	58	108091203	108280424
SRR12625674.10170814	50385047	0	50388063	90M60S	2064	50385115	61M89H	90	61	50388153	50385175
SRR12625674.10171154	108080508	16	108080569	118M32S	2048	108091104	32M118H	118	32	108080687	108091135
SRR12625674.10172132	49689358	16	49689404	105M45S	2048	48452742	46M104H	105	46	49689509	48452787
SRR12625674.10172234	108091011	16	108091034	108M42S	2048	107778922	44M106H	108	44	108091142	107778965
SRR12625674.10177017	38025337	0	38028153	52M98S	2048	38024917	52H46M52H	52	46	38028205	38024962
SRR12625674.10180425	108222239	16	108222273	116M34S	2048	108091162	34M116H	116	34	108222389	108091195
SRR12625674.1018313	108091321	16	108091396	91M59S	2048	108091096	60M90H	91	60	108091487	108091155
SRR12625674.1018430	48847673	16	48847700	99M51S	2048	48893543	51M99H	99	51	48847799	48893593
SRR12625674.10184542	108090944	16	108091040	99M51S	2048	87581795	56M94H	99	56	108091139	87581850
SRR12625674.1018604	108089843	16	108089873	108M42S	2048	108091098	44M106H	108	44	108089981	108091141
SRR12625674.10186276	108403133	16	108403140	115M35S	2048	108091154	35M115H	115	35	108403255	108091188
SRR12625674.10186644	49695669	16	49695733	92M58S	2048	49689472	60M90H	92	60	49695825	49689531
SRR12625674.10187805	108091172	16	108091215	114M36S	2048	108091706	36M114H	114	36	108091329	108091741
SRR12625674.10193950	99975796	16	99975833	103M47S	2048	108091171	47M103H	103	47	99975936	108091217
SRR12625674.10194737	129121075	0	129121045	38M112S	272	57148085	106H23M21H	38	23	129121083	57148107
SRR12625674.10196341	108090974	16	108091049	111M39S	2048	45028088	40M110H	111	40	108091160	45028127
SRR12625674.10199565	108091165	16	108091202	107M43S	2048	108171380	8H35M107H	107	35	108091309	108171414
SRR12625674.10204388	108090974	16	108091033	106M44S	2048	108088216	32M118H	106	32	108091139	108088247
SRR12625674.1020990	108090651	16	108090700	92M58S	2048	108091081	58M92H	92	58	108090792	108091138
SRR12625674.10222353	107502536	16	107502551	120M30S	2048	108091129	31M119H	120	31	107502671	108091159
SRR12625674.10222416	49673442	0	49689464	76M74S	2064	49673496	74M76H	76	74	49689540	49673569
SRR12625674.10223543	180743732	0	183825513	91M59S	2064	180743849	59M91H	91	59	183825604	180743907
SRR12625674.10224946	108145495	16	108145552	66M84S	2064	108091072	66H59M25H	66	59	108145618	108091130
SRR12625674.10227067	49689386	16	49689386	9S116M25S	2048	49856588	26M124H	116	26	49689502	49856613
SRR12625674.10230037	108128760	16	108128809	102M48S	2048	108091120	50M100H	102	50	108128911	108091169
SRR12625674.10230766	108091098	0	64419604	95M55S	2064	108091245	55M95H	95	55	64419699	108091299
SRR12625674.10230895	108091154	0	108060179	77M73S	2064	108091204	73M77H	77	73	108060256	108091276
SRR12625674.10231109	126356935	16	126357025	81M69S	2048	126356136	69M81H	81	69	126357106	126356204
SRR12625674.10233818	108220032	0	108091085	114M36S	2064	108220142	36M114H	114	36	108091199	108220177
SRR12625674.10234269	108098539	16	108098604	94M56S	2048	108091085	56M94H	94	56	108098698	108091140
SRR12625674.102370	108091003	16	108091018	112M38S	2048	108090658	39M111H	112	39	108091130	108090696
SRR12625674.10238565	108032313	16	108032361	110M40S	2048	108091091	40M110H	110	40	108032471	108091130
SRR12625674.10238889	108091141	2064	108091277	59M91H	256	96611259	37H53M60H	59	53	108091336	96611311
SRR12625674.10241248	108090981	16	108091018	113M37S	2048	24184534	38M112H	113	38	108091131	24184571
SRR12625674.10241416	108105395	16	108105452	94M56S	2048	108091165	56M94H	94	56	108105546	108091220
SRR12625674.10241569	139350699	16	139350806	51M99S	2048	139352593	41M109H	51	41	139350857	139352633
SRR12625674.10242574	48301089	16	48301113	103M47S	2048	48300560	50M100H	103	50	48301216	48300609
SRR12625674.10242951	108091150	0	108091161	26S119M5S	2048	108058887	27M123H	119	27	108091280	108058913
SRR12625674.10244287	108091045	0	21875398	98M52S	2064	108091141	53M97H	98	53	21875496	108091193
SRR12625674.10262645	49688675	16	49688697	115M35S	2048	49689478	36M114H	115	36	49688812	49689513
SRR12625674.10267468	49691318	16	49691410	93M57S	2048	49689452	57M93H	93	57	49691503	49689508
SRR12625674.10267643	113287734	16	113287739	118M32S	2048	108091098	33M117H	118	33	113287857	108091130
SRR12625674.10270744	108090978	16	108091073	42M108S	2048	108087177	86H22M42H	42	22	108091115	108087198
SRR12625674.10272170	49689306	0	49672345	82M68S	2064	49689436	69M81H	82	69	49672427	49689504
SRR12625674.1027338	108091020	16	108091020	4S119M27S	2048	108126303	27M123H	119	27	108091139	108126329
SRR12625674.10277004	108098089	0	108091165	78M72S	2064	108098167	74M76H	78	74	108091243	108098240
SRR12625674.10277745	53255911	0	53255932	27S114M9S	2048	53244328	27M123H	114	27	53256046	53244354
