H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16423038	16623038	harbor1	chr1	16493719	16493874	LTR/ERV1	1025	+	78	16493797	70759
chr1	16423038	16623038	harbor1	chr1	16515322	16515867	LTR/ERV1	3422	+	272	16515594	92556
chr1	16423038	16623038	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	95148
chr1	16423038	16623038	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	95316
chr1	16423038	16623038	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	95475
chr1	16423038	16623038	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	96099
chr1	16423038	16623038	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	96515
chr1	16507813	16707813	harbor1	chr1	16515322	16515867	LTR/ERV1	3422	+	272	16515594	7781
chr1	16507813	16707813	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	10373
chr1	16507813	16707813	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	10541
chr1	16507813	16707813	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	10700
chr1	16507813	16707813	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	11324
chr1	16507813	16707813	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	11740
chr1	16507813	16707813	harbor1	chr1	16523813	16524403	LTR/ERV1	3208	+	295	16524108	16295
chr1	16507813	16707813	harbor1	chr1	16524406	16525137	LTR/ERV1	4284	+	366	16524772	16959
chr1	16507813	16707813	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	32842
chr1	227441506	227641506	harbor1	chr1	227499424	227499610	LTR/ERV1	830	+	93	227499517	58011
chr1	227441506	227641506	harbor1	chr1	227500566	227503796	LTR/ERV1	12933	+	1615	227502181	60675
chr1	227441506	227641506	harbor1	chr1	227504450	227506052	LTR/ERV1	12933	+	801	227505251	63745
chr1	227441506	227641506	harbor1	chr1	227516809	227518273	LTR/ERV1	2504	+	732	227517541	76035
chr1	108941871	109141871	harbor1	chr1	108965740	108965824	LTR/ERV1	590	+	42	108965782	23911
chr1	108941871	109141871	harbor1	chr1	108966184	108966417	LTR/ERV1	1573	+	116	108966300	24429
chr1	108941871	109141871	harbor1	chr1	108968777	108968930	LTR/ERV1	4066	+	76	108968853	26982
chr1	108941871	109141871	harbor1	chr1	108969223	108969773	LTR/ERV1	4066	+	275	108969498	27627
chr1	178438257	178638257	harbor1	chr1	178497186	178497769	LTR/ERV1	3532	+	292	178497478	59221
chr1	15661997	15861997	harbor1	chr1	15676932	15677489	LTR/ERV1	3365	+	278	15677210	15213
chr1	717645	917645	harbor1	chr1	787352	787718	LTR/ERV1	2003	+	183	787535	69890
chr1	16504018	16704018	harbor1	chr1	16515322	16515867	LTR/ERV1	3422	+	272	16515594	11576
chr1	16504018	16704018	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	14168
chr1	16504018	16704018	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	14336
chr1	16504018	16704018	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	14495
chr1	16504018	16704018	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	15119
chr1	16504018	16704018	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	15535
chr1	16504018	16704018	harbor1	chr1	16523813	16524403	LTR/ERV1	3208	+	295	16524108	20090
chr1	16504018	16704018	harbor1	chr1	16524406	16525137	LTR/ERV1	4284	+	366	16524772	20754
chr1	16504018	16704018	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	36637
chr1	226479130	226679130	harbor1	chr1	226485417	226485608	LTR/ERV1	964	+	96	226485513	6383
chr1	16513040	16713040	harbor1	chr1	16515322	16515867	LTR/ERV1	3422	+	272	16515594	2554
chr1	16513040	16713040	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	5146
chr1	16513040	16713040	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	5314
chr1	16513040	16713040	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	5473
chr1	16513040	16713040	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	6097
chr1	16513040	16713040	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	6513
chr1	16513040	16713040	harbor1	chr1	16523813	16524403	LTR/ERV1	3208	+	295	16524108	11068
chr1	16513040	16713040	harbor1	chr1	16524406	16525137	LTR/ERV1	4284	+	366	16524772	11732
chr1	16513040	16713040	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	27615
chr1	6684326	6884326	harbor1	chr1	6685409	6685826	LTR/ERV1	2226	+	208	6685617	1291
chr1	6684326	6884326	harbor1	chr1	6693819	6693834	LTR/ERV1	848	+	8	6693827	9501
chr1	6684326	6884326	harbor1	chr1	6694137	6694304	LTR/ERV1	848	+	84	6694221	9895
chr1	6684326	6884326	harbor1	chr1	6694340	6694611	LTR/ERV1	936	+	136	6694476	10150
chr1	6684326	6884326	harbor1	chr1	6699931	6700411	LTR/ERV1	3152	+	240	6700171	15845
chr1	6684326	6884326	harbor1	chr1	6747770	6748324	LTR/ERV1	3616	+	277	6748047	63721
chr1	6684326	6884326	harbor1	chr1	6750611	6750709	LTR/ERV1	550	+	49	6750660	66334
chr1	6684326	6884326	harbor1	chr1	6752295	6752737	LTR/ERV1	3242	+	221	6752516	68190
chr1	16625283	16825283	harbor1	chr1	16667986	16668531	LTR/ERV1	3509	+	272	16668258	42975
chr1	16625283	16825283	harbor1	chr1	16674777	16675682	LTR/ERV1	4973	+	452	16675229	49946
chr1	16625207	16825207	harbor1	chr1	16667986	16668531	LTR/ERV1	3509	+	272	16668258	43051
chr1	16625207	16825207	harbor1	chr1	16674777	16675682	LTR/ERV1	4973	+	452	16675229	50022
chr1	17288486	17488486	harbor1	chr1	17309089	17309584	LTR/ERV1	2874	+	248	17309337	20851
chr1	17288486	17488486	harbor1	chr1	17366435	17366903	LTR/ERV1	905	+	234	17366669	78183
chr1	17288486	17488486	harbor1	chr1	17370496	17370668	LTR/ERV1	902	+	86	17370582	82096
chr1	16517405	16717405	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	781
chr1	16517405	16717405	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	949
chr1	16517405	16717405	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	1108
chr1	16517405	16717405	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	1732
chr1	16517405	16717405	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	2148
chr1	16517405	16717405	harbor1	chr1	16523813	16524403	LTR/ERV1	3208	+	295	16524108	6703
chr1	16517405	16717405	harbor1	chr1	16524406	16525137	LTR/ERV1	4284	+	366	16524772	7367
chr1	16517405	16717405	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	23250
chr1	16508264	16708264	harbor1	chr1	16515322	16515867	LTR/ERV1	3422	+	272	16515594	7330
chr1	16508264	16708264	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	9922
chr1	16508264	16708264	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	10090
chr1	16508264	16708264	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	10249
chr1	16508264	16708264	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	10873
chr1	16508264	16708264	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	11289
chr1	16508264	16708264	harbor1	chr1	16523813	16524403	LTR/ERV1	3208	+	295	16524108	15844
chr1	16508264	16708264	harbor1	chr1	16524406	16525137	LTR/ERV1	4284	+	366	16524772	16508
chr1	16508264	16708264	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	32391
chr1	16493369	16693369	harbor1	chr1	16493719	16493874	LTR/ERV1	1025	+	78	16493797	428
chr1	16493369	16693369	harbor1	chr1	16515322	16515867	LTR/ERV1	3422	+	272	16515594	22225
chr1	16493369	16693369	harbor1	chr1	16518112	16518259	LTR/ERV1	988	+	74	16518186	24817
chr1	16493369	16693369	harbor1	chr1	16518276	16518432	LTR/ERV1	2553	+	78	16518354	24985
chr1	16493369	16693369	harbor1	chr1	16518433	16518592	LTR/ERV1	3894	+	80	16518513	25144
chr1	16493369	16693369	harbor1	chr1	16518899	16519376	LTR/ERV1	3894	+	238	16519137	25768
chr1	16493369	16693369	harbor1	chr1	16519377	16519729	LTR/ERV1	2553	+	176	16519553	26184
chr1	16493369	16693369	harbor1	chr1	16523813	16524403	LTR/ERV1	3208	+	295	16524108	30739
chr1	16493369	16693369	harbor1	chr1	16524406	16525137	LTR/ERV1	4284	+	366	16524772	31403
chr1	16493369	16693369	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	47286
chr1	21742070	21942070	harbor1	chr1	21789463	21789492	LTR/ERV1	3134	+	14	21789477	47407
chr1	21742070	21942070	harbor1	chr1	21789793	21790371	LTR/ERV1	3134	+	289	21790082	48012
chr1	2375351	2575351	harbor1	chr1	2384393	2384801	LTR/ERV1	980	+	204	2384597	9246
chr1	2375340	2575340	harbor1	chr1	2384393	2384801	LTR/ERV1	980	+	204	2384597	9257
chr1	5895458	6095458	harbor1	chr1	5964246	5964764	LTR/ERV1	2750	+	259	5964505	69047
chr1	5895458	6095458	harbor1	chr1	5965554	5966187	LTR/ERV1	2956	+	316	5965870	70412
chr1	1	128757	harbor1	chr1	91678	92110	LTR/ERV1	883	+	216	91894	91893
chr1	755937	955937	harbor1	chr1	787352	787718	LTR/ERV1	2003	+	183	787535	31598
chr1	2992772	3192772	harbor1	chr1	3036644	3036789	LTR/ERV1	550	+	72	3036716	43944
chr1	11498163	11698163	harbor1	chr1	11564361	11564839	LTR/ERV1	2420	+	239	11564600	66437
chr1	11498163	11698163	harbor1	chr1	11581544	11581980	LTR/ERV1	2380	+	218	11581762	83599
chr1	16538364	16738364	harbor1	chr1	16540199	16541110	LTR/ERV1	4875	+	456	16540655	2291
chr1	244605801	244805801	harbor1	chr1	244642423	244643225	LTR/ERV1	4952	+	401	244642824	37023
chr1	6685401	6885401	harbor1	chr1	6685409	6685826	LTR/ERV1	2226	+	208	6685617	216
chr1	6685401	6885401	harbor1	chr1	6693819	6693834	LTR/ERV1	848	+	8	6693827	8426
