H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	33553586	33753586	harbor2	chr1	33640416	33640618	DNA/hAT-Charlie	1057	+	101	33640517	86931
chr1	33553586	33753586	harbor2	chr1	33645890	33646047	DNA/hAT-Charlie	623	+	78	33645968	92382
chr1	39476409	39676409	harbor2	chr1	39500294	39500511	DNA/hAT-Charlie	1163	+	108	39500402	23993
chr1	39476409	39676409	harbor2	chr1	39539361	39539926	DNA/hAT-Charlie	1350	+	282	39539643	63234
chr1	39476409	39676409	harbor2	chr1	39567904	39567975	DNA/hAT-Charlie	837	+	36	39567940	91531
chr1	39476409	39676409	harbor2	chr1	39568282	39568405	DNA/hAT-Charlie	837	+	62	39568344	91935
chr1	63223447	63423447	harbor2	chr1	63260848	63261047	DNA/hAT-Charlie	1081	+	100	63260948	37501
chr1	63223447	63423447	harbor2	chr1	63303650	63303887	DNA/hAT-Charlie	647	+	118	63303768	80321
chr1	63223447	63423447	harbor2	chr1	63311427	63311545	DNA/hAT-Charlie	687	+	59	63311486	88039
chr1	63223447	63423447	harbor2	chr1	63311862	63311969	DNA/hAT-Charlie	687	+	54	63311916	88469
chr1	8230832	8430832	harbor2	chr1	8244432	8244646	DNA/hAT-Charlie	1060	+	107	8244539	13707
chr1	150462182	150662182	harbor2	chr1	150466897	150467111	DNA/hAT-Charlie	1153	+	107	150467004	4822
chr1	150462182	150662182	harbor2	chr1	150522650	150522828	DNA/hAT-Charlie	753	+	89	150522739	60557
chr1	21991636	22191636	harbor2	chr1	22058097	22058238	DNA/hAT-Charlie	653	+	70	22058167	66531
chr1	51231071	51431071	harbor2	chr1	51259084	51259296	DNA/hAT-Charlie	1047	+	106	51259190	28119
chr1	51231071	51431071	harbor2	chr1	51303934	51304388	DNA/hAT-Charlie	795	+	227	51304161	73090
chr1	196878094	197078094	harbor2	chr1	196932820	196933088	DNA/hAT-Charlie	825	+	134	196932954	54860
chr1	196878094	197078094	harbor2	chr1	196965280	196965548	DNA/hAT-Charlie	836	+	134	196965414	87320
