H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16543082	16743082	harbor1	chr1	16598477	16598907	LTR/ERVL-MaLR	2564	-	215	16598692	55610
chr1	16543082	16743082	harbor1	chr1	16609362	16609473	LTR/ERVL-MaLR	434	-	56	16609418	66336
chr1	26400749	26600749	harbor1	chr1	26477682	26477893	LTR/ERVL-MaLR	502	-	106	26477788	77039
chr1	16423038	16623038	harbor1	chr1	16463297	16463479	LTR/ERVL-MaLR	932	-	91	16463388	40350
chr1	16423038	16623038	harbor1	chr1	16463918	16464064	LTR/ERVL-MaLR	632	-	73	16463991	40953
chr1	16423038	16623038	harbor1	chr1	16464899	16465337	LTR/ERVL-MaLR	1484	-	219	16465118	42080
chr1	16423038	16623038	harbor1	chr1	16465626	16466035	LTR/ERVL-MaLR	1356	-	204	16465830	42792
chr1	16543073	16743073	harbor1	chr1	16598477	16598907	LTR/ERVL-MaLR	2564	-	215	16598692	55619
chr1	16543073	16743073	harbor1	chr1	16609362	16609473	LTR/ERVL-MaLR	434	-	56	16609418	66345
chr1	6046640	6246640	harbor1	chr1	6057572	6057868	LTR/ERVL-MaLR	1422	-	148	6057720	11080
chr1	6046640	6246640	harbor1	chr1	6058174	6058322	LTR/ERVL-MaLR	1422	-	74	6058248	11608
chr1	6046640	6246640	harbor1	chr1	6077897	6078416	LTR/ERVL-MaLR	739	-	260	6078157	31517
chr1	6046640	6246640	harbor1	chr1	6081475	6081892	LTR/ERVL-MaLR	1593	-	208	6081683	35043
chr1	16507813	16707813	harbor1	chr1	16537148	16537393	LTR/ERVL-MaLR	1152	-	122	16537270	29457
chr1	16507813	16707813	harbor1	chr1	16537571	16537922	LTR/ERVL-MaLR	2577	-	176	16537747	29934
chr1	16507813	16707813	harbor1	chr1	16598477	16598907	LTR/ERVL-MaLR	2564	-	215	16598692	90879
chr1	227441506	227641506	harbor1	chr1	227446522	227446840	LTR/ERVL-MaLR	2294	-	159	227446681	5175
chr1	227441506	227641506	harbor1	chr1	227451971	227452314	LTR/ERVL-MaLR	798	-	172	227452143	10637
chr1	227441506	227641506	harbor1	chr1	227486542	227486909	LTR/ERVL-MaLR	1667	-	184	227486726	45220
chr1	227441506	227641506	harbor1	chr1	227486914	227488042	LTR/ERVL-MaLR	10341	-	564	227487478	45972
chr1	227441506	227641506	harbor1	chr1	227488334	227488726	LTR/ERVL-MaLR	10341	-	196	227488530	47024
chr1	227441506	227641506	harbor1	chr1	227488727	227489091	LTR/ERVL-MaLR	1942	-	182	227488909	47403
chr1	227441506	227641506	harbor1	chr1	227503797	227504006	LTR/ERVL-MaLR	2408	-	104	227503901	62395
chr1	227441506	227641506	harbor1	chr1	227504297	227504449	LTR/ERVL-MaLR	2408	-	76	227504373	62867
chr1	227441506	227641506	harbor1	chr1	227519066	227519353	LTR/ERVL-MaLR	674	-	144	227519210	77704
chr1	178438257	178638257	harbor1	chr1	178441782	178442209	LTR/ERVL-MaLR	2344	-	214	178441996	3739
chr1	178438257	178638257	harbor1	chr1	178523688	178524154	LTR/ERVL-MaLR	2020	-	233	178523921	85664
chr1	178438257	178638257	harbor1	chr1	178525563	178525908	LTR/ERVL-MaLR	1689	-	172	178525735	87478
chr1	16544872	16744872	harbor1	chr1	16598477	16598907	LTR/ERVL-MaLR	2564	-	215	16598692	53820
chr1	16544872	16744872	harbor1	chr1	16609362	16609473	LTR/ERVL-MaLR	434	-	56	16609418	64546
chr1	6294371	6494371	harbor1	chr1	6320346	6320643	LTR/ERVL-MaLR	509	-	148	6320494	26123
chr1	6294371	6494371	harbor1	chr1	6320732	6321518	LTR/ERVL-MaLR	1891	-	393	6321125	26754
chr1	6294371	6494371	harbor1	chr1	6321802	6321907	LTR/ERVL-MaLR	1891	-	52	6321854	27483
chr1	6294371	6494371	harbor1	chr1	6322446	6322813	LTR/ERVL-MaLR	1967	-	184	6322630	28259
chr1	6294371	6494371	harbor1	chr1	6324715	6324897	LTR/ERVL-MaLR	584	-	91	6324806	30435
chr1	6294371	6494371	harbor1	chr1	6342025	6342394	LTR/ERVL-MaLR	1792	-	184	6342209	47838
chr1	33156095	33356095	harbor1	chr1	33212435	33212857	LTR/ERVL-MaLR	2521	-	211	33212646	56551
chr1	33156095	33356095	harbor1	chr1	33225642	33225779	LTR/ERVL-MaLR	475	-	68	33225710	69615
chr1	33156095	33356095	harbor1	chr1	33225924	33226143	LTR/ERVL-MaLR	676	-	110	33226034	69939
chr1	33156095	33356095	harbor1	chr1	33239442	33239816	LTR/ERVL-MaLR	2312	-	187	33239629	83534
chr1	15661997	15861997	harbor1	chr1	15669854	15670073	LTR/ERVL-MaLR	724	-	110	15669964	7967
chr1	15661997	15861997	harbor1	chr1	15670141	15670427	LTR/ERVL-MaLR	873	-	143	15670284	8287
chr1	15661997	15861997	harbor1	chr1	15670724	15671231	LTR/ERVL-MaLR	980	-	254	15670978	8981
chr1	15661997	15861997	harbor1	chr1	15678220	15678270	LTR/ERVL-MaLR	2289	-	25	15678245	16248
chr1	15661997	15861997	harbor1	chr1	15678568	15678909	LTR/ERVL-MaLR	2289	-	170	15678738	16741
chr1	15661997	15861997	harbor1	chr1	15679218	15679268	LTR/ERVL-MaLR	2289	-	25	15679243	17246
chr1	15661997	15861997	harbor1	chr1	15725719	15726054	LTR/ERVL-MaLR	1411	-	168	15725887	63890
chr1	15661997	15861997	harbor1	chr1	15740009	15740278	LTR/ERVL-MaLR	1963	-	134	15740143	78146
