H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16545136	16745136	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	4614
chr1	16545136	16745136	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	56475
chr1	16545136	16745136	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	60648
chr1	2137978	2337978	harbor1	chr1	2199627	2199797	LTR/ERVL-MaLR	761	+	85	2199712	61734
chr1	2137978	2337978	harbor1	chr1	2200424	2200663	LTR/ERVL-MaLR	761	+	120	2200544	62566
chr1	16543138	16743138	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	6612
chr1	16543138	16743138	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	58473
chr1	16543138	16743138	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	62646
chr1	3525011	3725011	harbor1	chr1	3524906	3525098	LTR/ERVL-MaLR	462	+	96	3525002	9
chr1	3525011	3725011	harbor1	chr1	3528445	3528945	LTR/ERVL-MaLR	2127	+	250	3528695	3684
chr1	3525011	3725011	harbor1	chr1	3556957	3557315	LTR/ERVL-MaLR	869	+	179	3557136	32125
chr1	3525011	3725011	harbor1	chr1	3588948	3589362	LTR/ERVL-MaLR	1101	+	207	3589155	64144
chr1	3525011	3725011	harbor1	chr1	3597495	3597874	LTR/ERVL-MaLR	1057	+	190	3597685	72674
chr1	3525011	3725011	harbor1	chr1	3619433	3619776	LTR/ERVL-MaLR	1918	+	172	3619605	94594
chr1	3525011	3725011	harbor1	chr1	3619777	3620647	LTR/ERVL-MaLR	3975	+	435	3620212	95201
chr1	3525011	3725011	harbor1	chr1	3621644	3622155	LTR/ERVL-MaLR	3975	+	256	3621900	96889
chr1	3525011	3725011	harbor1	chr1	3622156	3622504	LTR/ERVL-MaLR	2001	+	174	3622330	97319
chr1	3525011	3725011	harbor1	chr1	3622505	3622858	LTR/ERVL-MaLR	529	+	176	3622681	97670
chr1	63219176	63419176	harbor1	chr1	63226333	63226594	LTR/ERVL-MaLR	1214	+	130	63226463	7287
chr1	63219176	63419176	harbor1	chr1	63255679	63256062	LTR/ERVL-MaLR	1544	+	192	63255871	36695
chr1	63219176	63419176	harbor1	chr1	63259387	63259552	LTR/ERVL-MaLR	603	+	82	63259469	40293
chr1	63219176	63419176	harbor1	chr1	63259574	63259767	LTR/ERVL-MaLR	471	+	96	63259670	40494
chr1	63219176	63419176	harbor1	chr1	63307126	63307741	LTR/ERVL-MaLR	3152	+	308	63307434	88258
chr1	63219176	63419176	harbor1	chr1	63308503	63308839	LTR/ERVL-MaLR	1293	+	168	63308671	89495
chr1	63219176	63419176	harbor1	chr1	63307747	63307922	LTR/ERVL-MaLR	1293	+	88	63307835	88659
chr1	2138436	2338436	harbor1	chr1	2199627	2199797	LTR/ERVL-MaLR	761	+	85	2199712	61276
chr1	2138436	2338436	harbor1	chr1	2200424	2200663	LTR/ERVL-MaLR	761	+	120	2200544	62108
chr1	2138571	2338571	harbor1	chr1	2199627	2199797	LTR/ERVL-MaLR	761	+	85	2199712	61141
chr1	2138571	2338571	harbor1	chr1	2200424	2200663	LTR/ERVL-MaLR	761	+	120	2200544	61973
chr1	150461410	150661410	harbor1	chr1	150517440	150517790	LTR/ERVL-MaLR	1857	+	175	150517615	56205
chr1	150461410	150661410	harbor1	chr1	150523721	150524136	LTR/ERVL-MaLR	834	+	208	150523929	62519
chr1	150461410	150661410	harbor1	chr1	150527989	150528276	LTR/ERVL-MaLR	532	+	144	150528133	66723
chr1	21742123	21942123	harbor1	chr1	21819427	21819486	LTR/ERVL-MaLR	450	+	30	21819457	77334
chr1	1675980	1875980	harbor1	chr1	1767816	1767894	LTR/ERVL-MaLR	744	+	39	1767855	91875
chr1	1675980	1875980	harbor1	chr1	1768195	1768255	LTR/ERVL-MaLR	744	+	30	1768225	92245
chr1	1675980	1875980	harbor1	chr1	1768567	1768805	LTR/ERVL-MaLR	744	+	119	1768686	92706
chr1	51230788	51430788	harbor1	chr1	51300705	51301112	LTR/ERVL-MaLR	562	+	204	51300909	70121
chr1	16542741	16742741	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	7009
chr1	16542741	16742741	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	58870
chr1	16542741	16742741	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	63043
chr1	16544784	16744784	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	4966
chr1	16544784	16744784	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	56827
