H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16543082	16743082	harbor1	chr1	16541178	16543131	LINE/L1	8533	+	976	16542154	928
chr1	16543082	16743082	harbor1	chr1	16543142	16543345	LINE/L1	444	+	102	16543244	162
chr1	16543082	16743082	harbor1	chr1	16543730	16544064	LINE/L1	735	+	167	16543897	815
chr1	16543082	16743082	harbor1	chr1	16560269	16560669	LINE/L1	1061	+	200	16560469	17387
chr1	16543082	16743082	harbor1	chr1	16561674	16562104	LINE/L1	445	+	215	16561889	18807
chr1	16543082	16743082	harbor1	chr1	16562584	16563025	LINE/L1	531	+	220	16562804	19722
chr1	16543082	16743082	harbor1	chr1	16569804	16570874	LINE/L1	7784	+	535	16570339	27257
chr1	16543082	16743082	harbor1	chr1	16571520	16572906	LINE/L1	8249	+	693	16572213	29131
chr1	16543082	16743082	harbor1	chr1	16605248	16605608	LINE/L1	1565	+	180	16605428	62346
chr1	16543082	16743082	harbor1	chr1	16605875	16605980	LINE/L1	552	+	52	16605927	62845
chr1	16543082	16743082	harbor1	chr1	16605981	16606649	LINE/L1	3136	+	334	16606315	63233
chr1	16543082	16743082	harbor1	chr1	16610593	16610749	LINE/L1	1187	+	78	16610671	67589
chr1	16543082	16743082	harbor1	chr1	16611063	16611197	LINE/L1	1187	+	67	16611130	68048
chr1	16543082	16743082	harbor1	chr1	16611504	16611935	LINE/L1	1187	+	216	16611720	68638
chr1	16543082	16743082	harbor1	chr1	16615738	16615994	LINE/L1	1008	+	128	16615866	72784
chr1	16543082	16743082	harbor1	chr1	16633870	16634380	LINE/L1	1306	+	255	16634125	91043
chr1	16543082	16743082	harbor1	chr1	16634428	16634479	LINE/L1	1306	+	26	16634454	91372
chr1	16543082	16743082	harbor1	chr1	16635646	16636064	LINE/L1	1264	+	209	16635855	92773
chr1	16543082	16743082	harbor1	chr1	16636383	16636466	LINE/L1	1264	+	42	16636425	93343
chr1	16543082	16743082	harbor1	chr1	16636772	16636845	LINE/L1	1264	+	36	16636808	93726
chr1	16543082	16743082	harbor1	chr1	16639873	16640043	LINE/L1	775	+	85	16639958	96876
chr1	16543082	16743082	harbor1	chr1	16640120	16640578	LINE/L1	6364	+	229	16640349	97267
chr1	16543082	16743082	harbor1	chr1	16641200	16641930	LINE/L1	6364	+	365	16641565	98483
chr1	6394942	6594942	harbor1	chr1	6401234	6401472	LINE/L1	534	+	119	6401353	6411
chr1	26400749	26600749	harbor1	chr1	26402870	26403243	LINE/L1	773	+	186	26403056	2307
chr1	26400749	26600749	harbor1	chr1	26463301	26463507	LINE/L1	692	+	103	26463404	62655
chr1	26400749	26600749	harbor1	chr1	26463806	26463871	LINE/L1	692	+	32	26463838	63089
chr1	26400749	26600749	harbor1	chr1	26478071	26478214	LINE/L1	1182	+	72	26478143	77394
chr1	26400749	26600749	harbor1	chr1	26493453	26494075	LINE/L1	1754	+	311	26493764	93015
chr1	26400749	26600749	harbor1	chr1	26494729	26494895	LINE/L1	585	+	83	26494812	94063
chr1	26400749	26600749	harbor1	chr1	26498165	26498302	LINE/L1	565	+	68	26498233	97484
chr1	16423038	16623038	harbor1	chr1	16423441	16423539	LINE/L1	1055	+	49	16423490	452
chr1	16423038	16623038	harbor1	chr1	16423843	16424153	LINE/L1	1055	+	155	16423998	960
chr1	16423038	16623038	harbor1	chr1	16436405	16436484	LINE/L1	649	+	40	16436445	13407
chr1	16423038	16623038	harbor1	chr1	16436808	16436868	LINE/L1	649	+	30	16436838	13800
chr1	16423038	16623038	harbor1	chr1	16438406	16438521	LINE/L1	479	+	58	16438464	15426
chr1	16423038	16623038	harbor1	chr1	16438697	16439244	LINE/L1	2967	+	274	16438971	15933
chr1	16423038	16623038	harbor1	chr1	16487058	16487479	LINE/L1	1188	+	210	16487268	64230
chr1	16423038	16623038	harbor1	chr1	16487778	16487861	LINE/L1	1188	+	42	16487820	64782
chr1	16423038	16623038	harbor1	chr1	16488141	16488222	LINE/L1	1188	+	40	16488181	65143
chr1	16423038	16623038	harbor1	chr1	16502004	16502203	LINE/L1	551	+	100	16502104	79066
chr1	16543073	16743073	harbor1	chr1	16541178	16543131	LINE/L1	8533	+	976	16542154	919
chr1	16543073	16743073	harbor1	chr1	16543142	16543345	LINE/L1	444	+	102	16543244	171
chr1	16543073	16743073	harbor1	chr1	16543730	16544064	LINE/L1	735	+	167	16543897	824
chr1	16543073	16743073	harbor1	chr1	16560269	16560669	LINE/L1	1061	+	200	16560469	17396
chr1	16543073	16743073	harbor1	chr1	16561674	16562104	LINE/L1	445	+	215	16561889	18816
chr1	16543073	16743073	harbor1	chr1	16562584	16563025	LINE/L1	531	+	220	16562804	19731
chr1	16543073	16743073	harbor1	chr1	16569804	16570874	LINE/L1	7784	+	535	16570339	27266
chr1	16543073	16743073	harbor1	chr1	16571520	16572906	LINE/L1	8249	+	693	16572213	29140
chr1	16543073	16743073	harbor1	chr1	16605248	16605608	LINE/L1	1565	+	180	16605428	62355
chr1	16543073	16743073	harbor1	chr1	16605875	16605980	LINE/L1	552	+	52	16605927	62854
chr1	16543073	16743073	harbor1	chr1	16605981	16606649	LINE/L1	3136	+	334	16606315	63242
chr1	16543073	16743073	harbor1	chr1	16610593	16610749	LINE/L1	1187	+	78	16610671	67598
chr1	16543073	16743073	harbor1	chr1	16611063	16611197	LINE/L1	1187	+	67	16611130	68057
chr1	16543073	16743073	harbor1	chr1	16611504	16611935	LINE/L1	1187	+	216	16611720	68647
chr1	16543073	16743073	harbor1	chr1	16615738	16615994	LINE/L1	1008	+	128	16615866	72793
chr1	16543073	16743073	harbor1	chr1	16633870	16634380	LINE/L1	1306	+	255	16634125	91052
chr1	16543073	16743073	harbor1	chr1	16634428	16634479	LINE/L1	1306	+	26	16634454	91381
chr1	16543073	16743073	harbor1	chr1	16635646	16636064	LINE/L1	1264	+	209	16635855	92782
chr1	16543073	16743073	harbor1	chr1	16636383	16636466	LINE/L1	1264	+	42	16636425	93352
chr1	16543073	16743073	harbor1	chr1	16636772	16636845	LINE/L1	1264	+	36	16636808	93735
chr1	16543073	16743073	harbor1	chr1	16639873	16640043	LINE/L1	775	+	85	16639958	96885
chr1	16543073	16743073	harbor1	chr1	16640120	16640578	LINE/L1	6364	+	229	16640349	97276
chr1	16543073	16743073	harbor1	chr1	16641200	16641930	LINE/L1	6364	+	365	16641565	98492
chr1	6046640	6246640	harbor1	chr1	6079546	6079892	LINE/L1	1394	+	173	6079719	33079
chr1	6046640	6246640	harbor1	chr1	6079929	6080074	LINE/L1	502	+	72	6080001	33361
chr1	6046640	6246640	harbor1	chr1	6116288	6117430	LINE/L1	1253	+	571	6116859	70219
chr1	6046640	6246640	harbor1	chr1	6117551	6118113	LINE/L1	3650	+	281	6117832	71192
chr1	6046640	6246640	harbor1	chr1	6118404	6118702	LINE/L1	3650	+	149	6118553	71913
chr1	6046640	6246640	harbor1	chr1	6118998	6119070	LINE/L1	3650	+	36	6119034	72394
