H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	33553586	33753586	harbor2	chr1	33557087	33557337	SINE/MIR	748	-	125	33557212	3626
chr1	33553586	33753586	harbor2	chr1	33564128	33564347	SINE/MIR	540	-	110	33564238	10652
chr1	33553586	33753586	harbor2	chr1	33585822	33586002	SINE/MIR	538	-	90	33585912	32326
chr1	33553586	33753586	harbor2	chr1	33587427	33587647	SINE/MIR	569	-	110	33587537	33951
chr1	33553586	33753586	harbor2	chr1	33599391	33599622	SINE/MIR	636	-	116	33599507	45921
chr1	33553586	33753586	harbor2	chr1	33600083	33600223	SINE/MIR	446	-	70	33600153	46567
chr1	33553586	33753586	harbor2	chr1	33630415	33630577	SINE/MIR	591	-	81	33630496	76910
chr1	33553586	33753586	harbor2	chr1	33639816	33640056	SINE/MIR	763	-	120	33639936	86350
chr1	33553586	33753586	harbor2	chr1	33643497	33643667	SINE/MIR	513	-	85	33643582	89996
chr1	33553586	33753586	harbor2	chr1	33645643	33645877	SINE/MIR	649	-	117	33645760	92174
chr1	16544783	16744783	harbor2	chr1	16549882	16549929	SINE/MIR	671	-	24	16549906	5123
chr1	16544783	16744783	harbor2	chr1	16550232	16550380	SINE/MIR	671	-	74	16550306	5523
chr1	16544783	16744783	harbor2	chr1	16551364	16551580	SINE/MIR	493	-	108	16551472	6689
chr1	16544783	16744783	harbor2	chr1	16551815	16552014	SINE/MIR	530	-	100	16551915	7132
chr1	16544783	16744783	harbor2	chr1	16584312	16584458	SINE/MIR	440	-	73	16584385	39602
chr1	16544783	16744783	harbor2	chr1	16616012	16616256	SINE/MIR	462	-	122	16616134	71351
chr1	16544783	16744783	harbor2	chr1	16619309	16619456	SINE/MIR	456	-	74	16619383	74600
chr1	16544783	16744783	harbor2	chr1	16621378	16621593	SINE/MIR	530	-	108	16621486	76703
chr1	16544783	16744783	harbor2	chr1	16623030	16623201	SINE/MIR	537	-	86	16623116	78333
chr1	16544783	16744783	harbor2	chr1	16623585	16623784	SINE/MIR	569	-	100	16623685	78902
chr1	39476409	39676409	harbor2	chr1	39487610	39487800	SINE/MIR	474	-	95	39487705	11296
chr1	39476409	39676409	harbor2	chr1	39488963	39489109	SINE/MIR	539	-	73	39489036	12627
chr1	63223447	63423447	harbor2	chr1	63247111	63247365	SINE/MIR	712	-	127	63247238	23791
chr1	63223447	63423447	harbor2	chr1	63259857	63260091	SINE/MIR	671	-	117	63259974	36527
