H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16543082	16743082	harbor1	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	59809
chr1	16543082	16743082	harbor1	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	60121
chr1	16543082	16743082	harbor1	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	60405
chr1	16423038	16623038	harbor1	chr1	16513455	16513604	LTR/ERVL	479	-	74	16513529	90491
chr1	16543073	16743073	harbor1	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	59818
chr1	16543073	16743073	harbor1	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	60130
chr1	16543073	16743073	harbor1	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	60414
chr1	16507813	16707813	harbor1	chr1	16513455	16513604	LTR/ERVL	479	-	74	16513529	5716
chr1	16507813	16707813	harbor1	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	95078
chr1	16507813	16707813	harbor1	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	95390
chr1	16507813	16707813	harbor1	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	95674
chr1	16544872	16744872	harbor1	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	58019
chr1	16544872	16744872	harbor1	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	58331
chr1	16544872	16744872	harbor1	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	58615
chr1	211033794	211233794	harbor1	chr1	211116202	211116303	LTR/ERVL	506	-	50	211116252	82458
chr1	211033794	211233794	harbor1	chr1	211124679	211124777	LTR/ERVL	680	-	49	211124728	90934
chr1	211033794	211233794	harbor1	chr1	211124989	211125042	LTR/ERVL	680	-	26	211125015	91221
chr1	211033794	211233794	harbor1	chr1	211125085	211125342	LTR/ERVL	563	-	128	211125213	91419
chr1	6294371	6494371	harbor1	chr1	6384637	6384836	LTR/ERVL	770	-	100	6384737	90366
chr1	33156095	33356095	harbor1	chr1	33186883	33187349	LTR/ERVL	1290	-	233	33187116	31021
chr1	33156095	33356095	harbor1	chr1	33187607	33187953	LTR/ERVL	3382	-	173	33187780	31685
chr1	33156095	33356095	harbor1	chr1	33188257	33189505	LTR/ERVL	3382	-	624	33188881	32786
chr1	33156095	33356095	harbor1	chr1	33189779	33190540	LTR/ERVL	1168	-	380	33190159	34064
