H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16544779	16744779	harbor2	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	58112
chr1	16544779	16744779	harbor2	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	58424
chr1	16544779	16744779	harbor2	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	58708
chr1	16544783	16744783	harbor2	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	58108
chr1	16544783	16744783	harbor2	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	58420
chr1	16544783	16744783	harbor2	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	58704
chr1	16544748	16744748	harbor2	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	58143
chr1	16544748	16744748	harbor2	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	58455
chr1	16544748	16744748	harbor2	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	58739
chr1	227643530	227843530	harbor2	chr1	227736375	227736501	LTR/ERVL	527	-	63	227736438	92908
chr1	227643530	227843530	harbor2	chr1	227736834	227737154	LTR/ERVL	1448	-	160	227736994	93464
chr1	16591604	16791604	harbor2	chr1	16602708	16603074	LTR/ERVL	772	-	183	16602891	11287
chr1	16591604	16791604	harbor2	chr1	16603092	16603314	LTR/ERVL	607	-	111	16603203	11599
chr1	16591604	16791604	harbor2	chr1	16603356	16603618	LTR/ERVL	466	-	131	16603487	11883
chr1	16591604	16791604	harbor2	chr1	16666129	16666278	LTR/ERVL	488	-	74	16666203	74599
chr1	211034356	211234356	harbor2	chr1	211116202	211116303	LTR/ERVL	506	-	50	211116252	81896
chr1	211034356	211234356	harbor2	chr1	211124679	211124777	LTR/ERVL	680	-	49	211124728	90372
chr1	211034356	211234356	harbor2	chr1	211124989	211125042	LTR/ERVL	680	-	26	211125015	90659
chr1	211034356	211234356	harbor2	chr1	211125085	211125342	LTR/ERVL	563	-	128	211125213	90857
chr1	6348816	6548816	harbor2	chr1	6384637	6384836	LTR/ERVL	770	-	100	6384737	35921
chr1	727505	927505	harbor2	chr1	730502	730654	LTR/ERVL	677	-	76	730578	3073
chr1	727505	927505	harbor2	chr1	733910	734062	LTR/ERVL	678	-	76	733986	6481
chr1	727505	927505	harbor2	chr1	737317	737469	LTR/ERVL	667	-	76	737393	9888
