H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16545136	16745136	harbor1	chr1	16608757	16608897	LINE/L2	474	-	70	16608827	63691
chr1	16543138	16743138	harbor1	chr1	16608757	16608897	LINE/L2	474	-	70	16608827	65689
chr1	63219176	63419176	harbor1	chr1	63299813	63299933	LINE/L2	596	-	60	63299873	80697
chr1	150461410	150661410	harbor1	chr1	150532641	150533176	LINE/L2	714	-	268	150532909	71499
chr1	21742123	21942123	harbor1	chr1	21811591	21811978	LINE/L2	678	-	194	21811785	69662
chr1	51230788	51430788	harbor1	chr1	51235304	51235811	LINE/L2	653	-	254	51235558	4770
chr1	51230788	51430788	harbor1	chr1	51290156	51290475	LINE/L2	647	-	160	51290316	59528
chr1	51230788	51430788	harbor1	chr1	51306772	51307282	LINE/L2	700	-	255	51307027	76239
chr1	16542741	16742741	harbor1	chr1	16608757	16608897	LINE/L2	474	-	70	16608827	66086
chr1	109183460	109383460	harbor1	chr1	109185618	109185875	LINE/L2	491	-	128	109185746	2286
chr1	109183460	109383460	harbor1	chr1	109185881	109186271	LINE/L2	1129	-	195	109186076	2616
chr1	109183460	109383460	harbor1	chr1	109244375	109244578	LINE/L2	441	-	102	109244477	61017
chr1	16544784	16744784	harbor1	chr1	16608757	16608897	LINE/L2	474	-	70	16608827	64043
chr1	15942113	16142113	harbor1	chr1	15956761	15956898	LINE/L2	520	-	68	15956829	14716
chr1	15942113	16142113	harbor1	chr1	15957207	15957950	LINE/L2	890	-	372	15957579	15466
chr1	15942113	16142113	harbor1	chr1	15968324	15968619	LINE/L2	484	-	148	15968472	26359
chr1	15942113	16142113	harbor1	chr1	15999012	15999505	LINE/L2	757	-	246	15999258	57145
chr1	15942113	16142113	harbor1	chr1	16006528	16006843	LINE/L2	510	-	158	16006686	64573
chr1	15942113	16142113	harbor1	chr1	16008013	16008302	LINE/L2	554	-	144	16008157	66044
chr1	15942113	16142113	harbor1	chr1	16008334	16008509	LINE/L2	500	-	88	16008422	66309
chr1	16596895	16796895	harbor1	chr1	16608757	16608897	LINE/L2	474	-	70	16608827	11932
chr1	960023	1160023	harbor1	chr1	968520	968877	LINE/L2	598	-	178	968698	8675
chr1	89721500	89921500	harbor1	chr1	89782833	89783011	LINE/L2	643	-	89	89782922	61422
chr1	89721500	89921500	harbor1	chr1	89783603	89783886	LINE/L2	895	-	142	89783745	62245
chr1	89721500	89921500	harbor1	chr1	89814233	89814507	LINE/L2	774	-	137	89814370	92870
chr1	89721500	89921500	harbor1	chr1	89814518	89815378	LINE/L2	2086	-	430	89814948	93448
chr1	89721500	89921500	harbor1	chr1	89784184	89784366	LINE/L2	895	-	91	89784275	62775
