H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	2137978	2337978	harbor1	chr1	2151110	2151307	DNA/TcMar-Tigger	726	-	98	2151208	13230
chr1	63219176	63419176	harbor1	chr1	63301941	63302029	DNA/TcMar-Tigger	565	-	44	63301985	82809
chr1	63219176	63419176	harbor1	chr1	63302028	63302209	DNA/TcMar-Tigger	1265	-	90	63302118	82942
chr1	63219176	63419176	harbor1	chr1	63302378	63302668	DNA/TcMar-Tigger	1519	-	145	63302523	83347
chr1	2138436	2338436	harbor1	chr1	2151110	2151307	DNA/TcMar-Tigger	726	-	98	2151208	12772
chr1	2138571	2338571	harbor1	chr1	2151110	2151307	DNA/TcMar-Tigger	726	-	98	2151208	12637
chr1	150461410	150661410	harbor1	chr1	150478230	150478527	DNA/TcMar-Tigger	1340	-	148	150478378	16968
chr1	1675980	1875980	harbor1	chr1	1684229	1684434	DNA/TcMar-Tigger	478	-	102	1684331	8351
chr1	1675980	1875980	harbor1	chr1	1722126	1722241	DNA/TcMar-Tigger	519	-	58	1722184	46204
chr1	51230788	51430788	harbor1	chr1	51258181	51258300	DNA/TcMar-Tigger	628	-	60	51258241	27453
chr1	51230788	51430788	harbor1	chr1	51278960	51279376	DNA/TcMar-Tigger	1834	-	208	51279168	48380
chr1	51230788	51430788	harbor1	chr1	51279371	51279418	DNA/TcMar-Tigger	1132	-	24	51279395	48607
chr1	51230788	51430788	harbor1	chr1	51279711	51279823	DNA/TcMar-Tigger	1132	-	56	51279767	48979
chr1	51230788	51430788	harbor1	chr1	51280122	51280213	DNA/TcMar-Tigger	1132	-	46	51280168	49380
chr1	109183460	109383460	harbor1	chr1	109217161	109217387	DNA/TcMar-Tigger	1534	-	113	109217274	33814
chr1	15942113	16142113	harbor1	chr1	15972418	15972539	DNA/TcMar-Tigger	504	-	60	15972478	30365
chr1	15942113	16142113	harbor1	chr1	15995882	15996010	DNA/TcMar-Tigger	892	-	64	15995946	53833
chr1	15942113	16142113	harbor1	chr1	15996337	15996393	DNA/TcMar-Tigger	892	-	28	15996365	54252
