H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	8230832	8430832	harbor2	chr1	8266627	8267197	LTR/ERV1	3420	-	285	8266912	36080
chr1	8230832	8430832	harbor2	chr1	8267340	8267369	LTR/ERV1	3420	-	14	8267354	36522
chr1	8230832	8430832	harbor2	chr1	8296300	8296916	LTR/ERV1	4382	-	308	8296608	65776
chr1	21991636	22191636	harbor2	chr1	21991638	21991837	LTR/ERV1	1750	-	100	21991738	102
chr1	21991636	22191636	harbor2	chr1	21992134	21992239	LTR/ERV1	1750	-	52	21992186	550
chr1	21991636	22191636	harbor2	chr1	21992404	21992694	LTR/ERV1	1505	-	145	21992549	913
chr1	21991636	22191636	harbor2	chr1	21992993	21993016	LTR/ERV1	1505	-	12	21993005	1369
chr1	21991636	22191636	harbor2	chr1	21996942	21997078	LTR/ERV1	2823	-	68	21997010	5374
chr1	21991636	22191636	harbor2	chr1	21997378	21997407	LTR/ERV1	2823	-	14	21997392	5756
chr1	21991636	22191636	harbor2	chr1	21997706	21998149	LTR/ERV1	2823	-	222	21997928	6292
chr1	21991636	22191636	harbor2	chr1	22014825	22015024	LTR/ERV1	1742	-	100	22014925	23289
chr1	21991636	22191636	harbor2	chr1	22015319	22015430	LTR/ERV1	1742	-	56	22015375	23739
chr1	21991636	22191636	harbor2	chr1	22015589	22015879	LTR/ERV1	3028	-	145	22015734	24098
chr1	21991636	22191636	harbor2	chr1	22016179	22016326	LTR/ERV1	3028	-	74	22016253	24617
chr1	21991636	22191636	harbor2	chr1	22016629	22016813	LTR/ERV1	3028	-	92	22016721	25085
chr1	21991636	22191636	harbor2	chr1	22074725	22075231	LTR/ERV1	2096	-	253	22074978	83342
chr1	196878094	197078094	harbor2	chr1	196897153	196897920	LTR/ERV1	4751	-	384	196897537	19443
chr1	16597141	16797141	harbor2	chr1	16659139	16659674	LTR/ERV1	1540	-	268	16659407	62266
chr1	16597141	16797141	harbor2	chr1	16661013	16661173	LTR/ERV1	471	-	80	16661093	63952
chr1	16597141	16797141	harbor2	chr1	16661754	16662271	LTR/ERV1	2239	-	258	16662012	64871
chr1	16597141	16797141	harbor2	chr1	16668820	16669389	LTR/ERV1	2554	-	284	16669104	71963
chr1	16597141	16797141	harbor2	chr1	16670469	16671381	LTR/ERV1	1726	-	456	16670925	73784
chr1	1451442	1651442	harbor2	chr1	1470519	1470858	LTR/ERV1	2137	-	170	1470689	19247
chr1	1451442	1651442	harbor2	chr1	1471237	1471375	LTR/ERV1	2137	-	69	1471306	19864
chr1	1451442	1651442	harbor2	chr1	1498784	1498960	LTR/ERV1	968	-	88	1498872	47430
chr1	1451442	1651442	harbor2	chr1	1500198	1500270	LTR/ERV1	528	-	36	1500234	48792
chr1	1451442	1651442	harbor2	chr1	1500569	1500604	LTR/ERV1	528	-	18	1500587	49145
chr1	1451442	1651442	harbor2	chr1	1500960	1501092	LTR/ERV1	1155	-	66	1501026	49584
chr1	1451442	1651442	harbor2	chr1	1501691	1501783	LTR/ERV1	1155	-	46	1501737	50295
chr1	1451442	1651442	harbor2	chr1	1502812	1502909	LTR/ERV1	613	-	48	1502860	51418
chr1	1451442	1651442	harbor2	chr1	1510898	1511404	LTR/ERV1	2629	-	253	1511151	59709
chr1	89907751	90107751	harbor2	chr1	89914233	89914511	LTR/ERV1	1861	-	139	89914372	6621
chr1	89907751	90107751	harbor2	chr1	89983887	89985183	LTR/ERV1	9063	-	648	89984535	76784
chr1	193014143	193214143	harbor2	chr1	193110953	193111028	LTR/ERV1	452	-	38	193110991	96848
chr1	193014143	193214143	harbor2	chr1	193113083	193113407	LTR/ERV1	1869	-	162	193113245	99102
chr1	16808665	17008665	harbor2	chr1	16866826	16867736	LTR/ERV1	4728	-	455	16867281	58616
chr1	16808665	17008665	harbor2	chr1	16884296	16884318	LTR/ERV1	6861	-	11	16884307	75642
chr1	16808665	17008665	harbor2	chr1	16884622	16885969	LTR/ERV1	6861	-	674	16885296	76631
chr1	16808665	17008665	harbor2	chr1	16885972	16886562	LTR/ERV1	3199	-	295	16886267	77602
chr1	16808665	17008665	harbor2	chr1	16890612	16890962	LTR/ERV1	2459	-	175	16890787	82122
chr1	16808665	17008665	harbor2	chr1	16890963	16891441	LTR/ERV1	4018	-	239	16891202	82537
chr1	16808665	17008665	harbor2	chr1	16891914	16892067	LTR/ERV1	2459	-	76	16891990	83325
chr1	16808665	17008665	harbor2	chr1	16892083	16892231	LTR/ERV1	901	-	74	16892157	83492
chr1	16808665	17008665	harbor2	chr1	16894413	16894962	LTR/ERV1	3696	-	274	16894687	86022
chr1	16808665	17008665	harbor2	chr1	16891754	16891913	LTR/ERV1	4018	-	80	16891834	83169
chr1	230009530	230209530	harbor2	chr1	230012501	230013046	LTR/ERV1	1830	-	272	230012773	3243
chr1	230009530	230209530	harbor2	chr1	230029211	230029549	LTR/ERV1	2351	-	169	230029380	19850
chr1	230009530	230209530	harbor2	chr1	230030253	230030723	LTR/ERV1	2337	-	235	230030488	20958
chr1	16603811	16803811	harbor2	chr1	16659139	16659674	LTR/ERV1	1540	-	268	16659407	55596
chr1	16603811	16803811	harbor2	chr1	16661013	16661173	LTR/ERV1	471	-	80	16661093	57282
chr1	16603811	16803811	harbor2	chr1	16661754	16662271	LTR/ERV1	2239	-	258	16662012	58201
chr1	16603811	16803811	harbor2	chr1	16668820	16669389	LTR/ERV1	2554	-	284	16669104	65293
chr1	16603811	16803811	harbor2	chr1	16670469	16671381	LTR/ERV1	1726	-	456	16670925	67114
chr1	227442365	227642365	harbor2	chr1	227449360	227449533	LTR/ERV1	4486	-	86	227449446	7081
chr1	227442365	227642365	harbor2	chr1	227449828	227450396	LTR/ERV1	4486	-	284	227450112	7747
chr1	227442365	227642365	harbor2	chr1	227495272	227496668	LTR/ERV1	7841	-	698	227495970	53605
chr1	227442365	227642365	harbor2	chr1	227496775	227496874	LTR/ERV1	7841	-	50	227496825	54460
chr1	227442365	227642365	harbor2	chr1	227497528	227499185	LTR/ERV1	7841	-	828	227498356	55991
chr1	145350740	145550740	harbor2	chr1	145426164	145426265	LTR/ERV1	491	-	50	145426214	75474
chr1	6689234	6889234	harbor2	chr1	6710137	6710292	LTR/ERV1	2239	-	78	6710215	20981
chr1	6689234	6889234	harbor2	chr1	6710603	6710889	LTR/ERV1	2239	-	143	6710746	21512
chr1	17341836	17541836	harbor2	chr1	17368056	17368236	LTR/ERV1	1699	-	90	17368146	26310
chr1	17341836	17541836	harbor2	chr1	17368549	17368759	LTR/ERV1	1699	-	105	17368654	26818
chr1	17341836	17541836	harbor2	chr1	17368900	17369110	LTR/ERV1	1323	-	105	17369005	27169
chr1	3438097	3638097	harbor2	chr1	3442544	3442893	LTR/ERV1	1086	-	174	3442718	4621
chr1	26401378	26601378	harbor2	chr1	26483294	26483414	LTR/ERV1	4122	-	60	26483354	81976
chr1	26401378	26601378	harbor2	chr1	26483724	26484149	LTR/ERV1	4122	-	212	26483936	82558
chr1	244605778	244805778	harbor2	chr1	244681859	244682404	LTR/ERV1	3959	-	272	244682131	76353
chr1	244605778	244805778	harbor2	chr1	244682858	244683294	LTR/ERV1	2574	-	218	244683076	77298
chr1	6685470	6885470	harbor2	chr1	6710137	6710292	LTR/ERV1	2239	-	78	6710215	24745
