H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	2137978	2337978	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	38180
chr1	63219176	63419176	harbor1	chr1	63249972	63250255	DNA/TcMar-Tigger	932	+	142	63250114	30938
chr1	63219176	63419176	harbor1	chr1	63298340	63298586	DNA/TcMar-Tigger	1408	+	123	63298463	79287
chr1	2138436	2338436	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37722
chr1	2138571	2338571	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37587
chr1	150461410	150661410	harbor1	chr1	150479665	150479862	DNA/TcMar-Tigger	1159	+	98	150479763	18353
chr1	51230788	51430788	harbor1	chr1	51248946	51249107	DNA/TcMar-Tigger	856	+	80	51249026	18238
chr1	51230788	51430788	harbor1	chr1	51250447	51250552	DNA/TcMar-Tigger	484	+	52	51250499	19711
chr1	51230788	51430788	harbor1	chr1	51251497	51251654	DNA/TcMar-Tigger	673	+	78	51251575	20787
chr1	51230788	51430788	harbor1	chr1	51252117	51252317	DNA/TcMar-Tigger	1536	+	100	51252217	21429
chr1	51230788	51430788	harbor1	chr1	51252630	51252695	DNA/TcMar-Tigger	1536	+	32	51252662	21874
chr1	51230788	51430788	harbor1	chr1	51263418	51263619	DNA/TcMar-Tigger	774	+	100	51263518	32730
chr1	51230788	51430788	harbor1	chr1	51274007	51274102	DNA/TcMar-Tigger	814	+	48	51274055	43267
chr1	51230788	51430788	harbor1	chr1	51274398	51274464	DNA/TcMar-Tigger	814	+	33	51274431	43643
chr1	51230788	51430788	harbor1	chr1	51274775	51274933	DNA/TcMar-Tigger	814	+	79	51274854	44066
chr1	109183460	109383460	harbor1	chr1	109209028	109209292	DNA/TcMar-Tigger	1474	+	132	109209160	25700
chr1	15942113	16142113	harbor1	chr1	15996653	15996809	DNA/TcMar-Tigger	940	+	78	15996731	54618
chr1	2138519	2338519	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37639
chr1	77131620	77331620	harbor1	chr1	77202896	77203261	DNA/TcMar-Tigger	976	+	182	77203078	71458
chr1	11666518	11866518	harbor1	chr1	11727699	11727764	DNA/TcMar-Tigger	1776	+	32	11727731	61213
chr1	11666518	11866518	harbor1	chr1	11728098	11728424	DNA/TcMar-Tigger	1776	+	163	11728261	61743
chr1	6685469	6885469	harbor1	chr1	6713742	6713820	DNA/TcMar-Tigger	432	+	39	6713781	28312
chr1	6685469	6885469	harbor1	chr1	6714119	6714158	DNA/TcMar-Tigger	432	+	20	6714139	28670
chr1	6685469	6885469	harbor1	chr1	6716334	6716770	DNA/TcMar-Tigger	2526	+	218	6716552	31083
chr1	8715651	8915651	harbor1	chr1	8722541	8722901	DNA/TcMar-Tigger	1708	+	180	8722721	7070
chr1	53846279	54046279	harbor1	chr1	53855501	53855829	DNA/TcMar-Tigger	1926	+	164	53855665	9386
chr1	53846279	54046279	harbor1	chr1	53865305	53865623	DNA/TcMar-Tigger	952	+	159	53865464	19185
chr1	26400749	26600749	harbor1	chr1	26487433	26487737	DNA/TcMar-Tigger	2071	+	152	26487585	86836
chr1	26400749	26600749	harbor1	chr1	26488048	26488171	DNA/TcMar-Tigger	2071	+	62	26488110	87361
chr1	244605525	244805525	harbor1	chr1	244627760	244628301	DNA/TcMar-Tigger	3047	+	270	244628030	22505
chr1	4738326	4938326	harbor1	chr1	4805172	4805605	DNA/TcMar-Tigger	2434	+	216	4805388	67062
chr1	2138509	2338509	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37649
chr1	156559413	156759413	harbor1	chr1	156576521	156576737	DNA/TcMar-Tigger	2919	+	108	156576629	17216
chr1	156559413	156759413	harbor1	chr1	156577048	156577172	DNA/TcMar-Tigger	2919	+	62	156577110	17697
chr1	156559413	156759413	harbor1	chr1	156577464	156577746	DNA/TcMar-Tigger	2919	+	141	156577605	18192
chr1	156559413	156759413	harbor1	chr1	156587398	156587553	DNA/TcMar-Tigger	616	+	78	156587476	28063
chr1	156559413	156759413	harbor1	chr1	156587684	156587790	DNA/TcMar-Tigger	616	+	53	156587737	28324
chr1	156559413	156759413	harbor1	chr1	156588794	156589065	DNA/TcMar-Tigger	871	+	136	156588930	29517
chr1	6620127	6820127	harbor1	chr1	6713742	6713820	DNA/TcMar-Tigger	432	+	39	6713781	93654
chr1	6620127	6820127	harbor1	chr1	6714119	6714158	DNA/TcMar-Tigger	432	+	20	6714139	94012
chr1	6620127	6820127	harbor1	chr1	6716334	6716770	DNA/TcMar-Tigger	2526	+	218	6716552	96425
chr1	241509049	241709049	harbor1	chr1	241550098	241550387	DNA/TcMar-Tigger	962	+	144	241550242	41193
chr1	2136215	2336215	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	39943
chr1	225780616	225980616	harbor1	chr1	225857270	225857894	DNA/TcMar-Tigger	1376	+	312	225857582	76966
chr1	53846229	54046229	harbor1	chr1	53855501	53855829	DNA/TcMar-Tigger	1926	+	164	53855665	9436
chr1	53846229	54046229	harbor1	chr1	53865305	53865623	DNA/TcMar-Tigger	952	+	159	53865464	19235
chr1	201844506	202044506	harbor1	chr1	201861279	201861634	DNA/TcMar-Tigger	2289	+	178	201861457	16951
chr1	201844506	202044506	harbor1	chr1	201880730	201881052	DNA/TcMar-Tigger	1853	+	161	201880891	36385
chr1	154845979	155045979	harbor1	chr1	154854711	154854935	DNA/TcMar-Tigger	3536	+	112	154854823	8844
chr1	154845979	155045979	harbor1	chr1	154855250	154855710	DNA/TcMar-Tigger	3536	+	230	154855480	9501
chr1	46122770	46322770	harbor1	chr1	46213199	46213483	DNA/TcMar-Tigger	1127	+	142	46213341	90571
chr1	155463419	155663419	harbor1	chr1	155497317	155497708	DNA/TcMar-Tigger	1745	+	196	155497513	34094
chr1	155463419	155663419	harbor1	chr1	155525322	155525506	DNA/TcMar-Tigger	431	+	92	155525414	61995
chr1	155463419	155663419	harbor1	chr1	155548911	155549127	DNA/TcMar-Tigger	1221	+	108	155549019	85600
chr1	155463419	155663419	harbor1	chr1	155549645	155549774	DNA/TcMar-Tigger	758	+	64	155549709	86290
chr1	10540158	10740158	harbor1	chr1	10588440	10588945	DNA/TcMar-Tigger	3035	+	252	10588692	48534
chr1	10540158	10740158	harbor1	chr1	10588928	10589037	DNA/TcMar-Tigger	500	+	54	10588982	48824
chr1	6685490	6885490	harbor1	chr1	6713742	6713820	DNA/TcMar-Tigger	432	+	39	6713781	28291
chr1	6685490	6885490	harbor1	chr1	6714119	6714158	DNA/TcMar-Tigger	432	+	20	6714139	28649
chr1	6685490	6885490	harbor1	chr1	6716334	6716770	DNA/TcMar-Tigger	2526	+	218	6716552	31062
chr1	167559746	167759746	harbor1	chr1	167561422	167561761	DNA/TcMar-Tigger	2016	+	170	167561592	1846
chr1	2138482	2338482	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37676
chr1	2138561	2338561	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37597
chr1	226010111	226210111	harbor1	chr1	226100936	226101145	DNA/TcMar-Tigger	4179	+	104	226101040	90929
chr1	226010111	226210111	harbor1	chr1	226101669	226102031	DNA/TcMar-Tigger	4179	+	181	226101850	91739
chr1	226010111	226210111	harbor1	chr1	226102342	226102469	DNA/TcMar-Tigger	4179	+	64	226102406	92295
chr1	226010111	226210111	harbor1	chr1	226102937	226103114	DNA/TcMar-Tigger	1149	+	88	226103025	92914
chr1	226010111	226210111	harbor1	chr1	226103952	226104218	DNA/TcMar-Tigger	1548	+	133	226104085	93974
chr1	2138397	2338397	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37761
chr1	16117451	16317451	harbor1	chr1	16193469	16193794	DNA/TcMar-Tigger	1220	+	162	16193631	76180
chr1	89425139	89625139	harbor1	chr1	89450571	89452977	DNA/TcMar-Tigger	13378	+	1203	89451774	26635
chr1	89425139	89625139	harbor1	chr1	89454162	89454241	DNA/TcMar-Tigger	549	+	40	89454202	29063
chr1	153558888	153758888	harbor1	chr1	153620523	153620783	DNA/TcMar-Tigger	1669	+	130	153620653	61765
chr1	153558888	153758888	harbor1	chr1	153620921	153620996	DNA/TcMar-Tigger	1669	+	38	153620959	62071
chr1	15848265	16048265	harbor1	chr1	15858490	15858618	DNA/TcMar-Tigger	782	+	64	15858554	10289
chr1	145842666	146042666	harbor1	chr1	145938889	145938978	DNA/TcMar-Tigger	598	+	44	145938933	96267
chr1	145842666	146042666	harbor1	chr1	145939197	145939293	DNA/TcMar-Tigger	565	+	48	145939245	96579
chr1	2138530	2338530	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37628
chr1	2138452	2338452	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37706
chr1	202827305	203027305	harbor1	chr1	202841022	202841146	DNA/TcMar-Tigger	438	+	62	202841084	13779
chr1	202827305	203027305	harbor1	chr1	202849079	202849464	DNA/TcMar-Tigger	1984	+	192	202849271	21966
chr1	204585523	204785523	harbor1	chr1	204659123	204659238	DNA/TcMar-Tigger	593	+	58	204659181	73658
chr1	205330822	205530822	harbor1	chr1	205367549	205367769	DNA/TcMar-Tigger	444	+	110	205367659	36837
chr1	117480253	117680253	harbor1	chr1	117490157	117492566	DNA/TcMar-Tigger	13753	+	1204	117491361	11108
chr1	117480253	117680253	harbor1	chr1	117515117	117515401	DNA/TcMar-Tigger	1279	+	142	117515259	35006
chr1	16267485	16467485	harbor1	chr1	16358299	16358395	DNA/TcMar-Tigger	605	+	48	16358347	90862
chr1	2138464	2338464	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37694
chr1	1729686	1929686	harbor1	chr1	1795986	1796204	DNA/TcMar-Tigger	990	+	109	1796095	66409
chr1	2138502	2338502	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37656
chr1	53189636	53389636	harbor1	chr1	53257649	53257837	DNA/TcMar-Tigger	534	+	94	53257743	68107
chr1	36753751	36953751	harbor1	chr1	36828336	36828656	DNA/TcMar-Tigger	1752	+	160	36828496	74745
chr1	229331834	229531834	harbor1	chr1	229335858	229336174	DNA/TcMar-Tigger	1504	+	158	229336016	4182
chr1	185216973	185416973	harbor1	chr1	185225565	185225809	DNA/TcMar-Tigger	1440	+	122	185225687	8714
chr1	185216973	185416973	harbor1	chr1	185269907	185269986	DNA/TcMar-Tigger	474	+	40	185269947	52974
chr1	7267274	7467274	harbor1	chr1	7306775	7307083	DNA/TcMar-Tigger	1450	+	154	7306929	39655
chr1	39855337	40055337	harbor1	chr1	39860387	39860579	DNA/TcMar-Tigger	1076	+	96	39860483	5146
chr1	157038008	157238008	harbor1	chr1	157086759	157087268	DNA/TcMar-Tigger	4178	+	254	157087013	49005
chr1	157038008	157238008	harbor1	chr1	157087550	157087569	DNA/TcMar-Tigger	4178	+	10	157087560	49552
chr1	157038008	157238008	harbor1	chr1	157087871	157088118	DNA/TcMar-Tigger	4178	+	124	157087995	49987
chr1	157038008	157238008	harbor1	chr1	157088384	157088897	DNA/TcMar-Tigger	4178	+	256	157088640	50632
chr1	157038008	157238008	harbor1	chr1	157088998	157089109	DNA/TcMar-Tigger	847	+	56	157089054	51046
chr1	157038008	157238008	harbor1	chr1	157133055	157133382	DNA/TcMar-Tigger	1435	+	164	157133219	95211
chr1	2133810	2333810	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	42348
chr1	2138449	2338449	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37709
chr1	6350574	6550574	harbor1	chr1	6415219	6415432	DNA/TcMar-Tigger	971	+	106	6415325	64751
chr1	722912	922912	harbor1	chr1	793726	794040	DNA/TcMar-Tigger	1971	+	157	793883	70971
chr1	722912	922912	harbor1	chr1	809061	809590	DNA/TcMar-Tigger	3061	+	264	809325	86413
chr1	722912	922912	harbor1	chr1	819731	819948	DNA/TcMar-Tigger	1132	+	108	819839	96927
chr1	204633771	204833771	harbor1	chr1	204659123	204659238	DNA/TcMar-Tigger	593	+	58	204659181	25410
chr1	204633771	204833771	harbor1	chr1	204717956	204718604	DNA/TcMar-Tigger	3463	+	324	204718280	84509
chr1	47317003	47517003	harbor1	chr1	47316976	47317122	DNA/TcMar-Tigger	886	+	73	47317049	46
chr1	2152526	2352526	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	23632
chr1	116052112	116252112	harbor1	chr1	116126773	116127100	DNA/TcMar-Tigger	2099	+	164	116126937	74825
chr1	194321308	194521308	harbor1	chr1	194337377	194337492	DNA/TcMar-Tigger	507	+	58	194337435	16127
chr1	194321308	194521308	harbor1	chr1	194374474	194374853	DNA/TcMar-Tigger	1322	+	190	194374664	53356
chr1	211730554	211930554	harbor1	chr1	211770501	211770816	DNA/TcMar-Tigger	3941	+	158	211770659	40105
chr1	211730554	211930554	harbor1	chr1	211771115	211771387	DNA/TcMar-Tigger	3941	+	136	211771251	40697
chr1	152203804	152403804	harbor1	chr1	152237046	152237257	DNA/TcMar-Tigger	1210	+	106	152237152	33348
chr1	152203804	152403804	harbor1	chr1	152267408	152267632	DNA/TcMar-Tigger	1475	+	112	152267520	63716
chr1	209543647	209743647	harbor1	chr1	209602494	209602825	DNA/TcMar-Tigger	1991	+	166	209602660	59013
chr1	53846295	54046295	harbor1	chr1	53855501	53855829	DNA/TcMar-Tigger	1926	+	164	53855665	9370
chr1	53846295	54046295	harbor1	chr1	53865305	53865623	DNA/TcMar-Tigger	952	+	159	53865464	19169
chr1	12393958	12593958	harbor1	chr1	12427422	12427762	DNA/TcMar-Tigger	1856	+	170	12427592	33634
chr1	12393958	12593958	harbor1	chr1	12450437	12450815	DNA/TcMar-Tigger	1861	+	189	12450626	56668
chr1	12393958	12593958	harbor1	chr1	12459122	12459436	DNA/TcMar-Tigger	1726	+	157	12459279	65321
chr1	41562092	41762092	harbor1	chr1	41651051	41651128	DNA/TcMar-Tigger	1926	+	38	41651089	88997
chr1	41562092	41762092	harbor1	chr1	41651434	41651687	DNA/TcMar-Tigger	1926	+	126	41651560	89468
chr1	53846285	54046285	harbor1	chr1	53855501	53855829	DNA/TcMar-Tigger	1926	+	164	53855665	9380
chr1	53846285	54046285	harbor1	chr1	53865305	53865623	DNA/TcMar-Tigger	952	+	159	53865464	19179
chr1	2138477	2338477	harbor1	chr1	2176072	2176243	DNA/TcMar-Tigger	442	+	86	2176158	37681
chr1	53312624	53512624	harbor1	chr1	53336132	53336838	DNA/TcMar-Tigger	4281	+	353	53336485	23861
chr1	85965115	86165115	harbor1	chr1	86015011	86015370	DNA/TcMar-Tigger	560	+	180	86015191	50076
chr1	16344104	16544104	harbor1	chr1	16358299	16358395	DNA/TcMar-Tigger	605	+	48	16358347	14243
chr1	19565193	19765193	harbor1	chr1	19650102	19650285	DNA/TcMar-Tigger	958	+	92	19650194	85001
chr1	6685532	6885532	harbor1	chr1	6713742	6713820	DNA/TcMar-Tigger	432	+	39	6713781	28249
chr1	6685532	6885532	harbor1	chr1	6714119	6714158	DNA/TcMar-Tigger	432	+	20	6714139	28607
chr1	6685532	6885532	harbor1	chr1	6716334	6716770	DNA/TcMar-Tigger	2526	+	218	6716552	31020
chr1	22610011	22810011	harbor1	chr1	22630779	22630871	DNA/TcMar-Tigger	751	+	46	22630825	20814
chr1	22610011	22810011	harbor1	chr1	22631167	22631561	DNA/TcMar-Tigger	751	+	197	22631364	21353
chr1	6685524	6885524	harbor1	chr1	6713742	6713820	DNA/TcMar-Tigger	432	+	39	6713781	28257
chr1	6685524	6885524	harbor1	chr1	6714119	6714158	DNA/TcMar-Tigger	432	+	20	6714139	28615
chr1	6685524	6885524	harbor1	chr1	6716334	6716770	DNA/TcMar-Tigger	2526	+	218	6716552	31028
chr1	5847916	6047916	harbor1	chr1	5925138	5925430	DNA/TcMar-Tigger	1658	+	146	5925284	77368
chr1	5847916	6047916	harbor1	chr1	5926418	5926569	DNA/TcMar-Tigger	629	+	76	5926494	78578
chr1	5847916	6047916	harbor1	chr1	5945777	5945969	DNA/TcMar-Tigger	1003	+	96	5945873	97957
chr1	5847916	6047916	harbor1	chr1	5945984	5946206	DNA/TcMar-Tigger	1040	+	111	5946095	98179
chr1	26595914	26795914	harbor1	chr1	26670821	26671104	DNA/TcMar-Tigger	1178	+	142	26670963	75049
chr1	26595914	26795914	harbor1	chr1	26674869	26675402	DNA/TcMar-Tigger	978	+	266	26675135	79221
