H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16543082	16743082	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	6668
chr1	16543082	16743082	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	58529
chr1	16543082	16743082	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	62702
chr1	16423038	16623038	harbor1	chr1	16430659	16431156	LTR/ERVL-MaLR	1210	+	248	16430907	7869
chr1	16423038	16623038	harbor1	chr1	16462223	16462753	LTR/ERVL-MaLR	1537	+	265	16462488	39450
chr1	16423038	16623038	harbor1	chr1	16495286	16495689	LTR/ERVL-MaLR	1242	+	202	16495488	72450
chr1	16543073	16743073	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	6677
chr1	16543073	16743073	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	58538
chr1	16543073	16743073	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	62711
chr1	6046640	6246640	harbor1	chr1	6053740	6053799	LTR/ERVL-MaLR	899	+	30	6053770	7130
chr1	6046640	6246640	harbor1	chr1	6054073	6054247	LTR/ERVL-MaLR	899	+	87	6054160	7520
chr1	6046640	6246640	harbor1	chr1	6055033	6055207	LTR/ERVL-MaLR	899	+	87	6055120	8480
chr1	6046640	6246640	harbor1	chr1	6110793	6110947	LTR/ERVL-MaLR	624	+	77	6110870	64230
chr1	6046640	6246640	harbor1	chr1	6111557	6111711	LTR/ERVL-MaLR	624	+	77	6111634	64994
chr1	6046640	6246640	harbor1	chr1	6115433	6115906	LTR/ERVL-MaLR	1703	+	236	6115669	69029
chr1	6046640	6246640	harbor1	chr1	6140640	6140718	LTR/ERVL-MaLR	1170	+	39	6140679	94039
chr1	6046640	6246640	harbor1	chr1	6141635	6141971	LTR/ERVL-MaLR	1170	+	168	6141803	95163
chr1	16507813	16707813	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	41937
chr1	16507813	16707813	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	93798
chr1	16507813	16707813	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	97971
chr1	227441506	227641506	harbor1	chr1	227444014	227444110	LTR/ERVL-MaLR	693	+	48	227444062	2556
chr1	227441506	227641506	harbor1	chr1	227450807	227450925	LTR/ERVL-MaLR	525	+	59	227450866	9360
chr1	227441506	227641506	harbor1	chr1	227469821	227470200	LTR/ERVL-MaLR	1981	+	190	227470011	28505
chr1	227441506	227641506	harbor1	chr1	227470189	227471795	LTR/ERVL-MaLR	10921	+	803	227470992	29486
chr1	227441506	227641506	harbor1	chr1	227471801	227472189	LTR/ERVL-MaLR	2116	+	194	227471995	30489
chr1	227441506	227641506	harbor1	chr1	227485599	227485957	LTR/ERVL-MaLR	1836	+	179	227485778	44272
chr1	227441506	227641506	harbor1	chr1	227496875	227497027	LTR/ERVL-MaLR	2416	+	76	227496951	55445
chr1	227441506	227641506	harbor1	chr1	227497318	227497527	LTR/ERVL-MaLR	2416	+	104	227497422	55916
chr1	227441506	227641506	harbor1	chr1	227514578	227514630	LTR/ERVL-MaLR	1560	+	26	227514604	73098
chr1	227441506	227641506	harbor1	chr1	227515926	227516405	LTR/ERVL-MaLR	1560	+	240	227516166	74660
chr1	227441506	227641506	harbor1	chr1	227519533	227519868	LTR/ERVL-MaLR	1191	+	168	227519701	78195
chr1	108941871	109141871	harbor1	chr1	108955356	108955540	LTR/ERVL-MaLR	496	+	92	108955448	13577
chr1	108941871	109141871	harbor1	chr1	108956100	108956379	LTR/ERVL-MaLR	525	+	140	108956240	14369
chr1	108941871	109141871	harbor1	chr1	108956674	108956715	LTR/ERVL-MaLR	525	+	20	108956694	14823
chr1	108941871	109141871	harbor1	chr1	108957187	108957375	LTR/ERVL-MaLR	590	+	94	108957281	15410
chr1	108941871	109141871	harbor1	chr1	109012948	109013306	LTR/ERVL-MaLR	2069	+	179	109013127	71256
chr1	178438257	178638257	harbor1	chr1	178509344	178509524	LTR/ERVL-MaLR	631	+	90	178509434	71177
chr1	178438257	178638257	harbor1	chr1	178524231	178524771	LTR/ERVL-MaLR	2618	+	270	178524501	86244
chr1	178438257	178638257	harbor1	chr1	178528918	178529385	LTR/ERVL-MaLR	585	+	234	178529152	90895
chr1	16544872	16744872	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	4878
chr1	16544872	16744872	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	56739
chr1	16544872	16744872	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	60912
chr1	211033794	211233794	harbor1	chr1	211037763	211037958	LTR/ERVL-MaLR	2260	+	98	211037861	4067
chr1	211033794	211233794	harbor1	chr1	211038261	211038409	LTR/ERVL-MaLR	2260	+	74	211038335	4541
chr1	211033794	211233794	harbor1	chr1	211038410	211039907	LTR/ERVL-MaLR	11957	+	748	211039158	5364
chr1	211033794	211233794	harbor1	chr1	211040208	211040285	LTR/ERVL-MaLR	11957	+	38	211040246	6452
chr1	211033794	211233794	harbor1	chr1	211040286	211040631	LTR/ERVL-MaLR	2413	+	172	211040458	6664
chr1	211033794	211233794	harbor1	chr1	211117273	211117597	LTR/ERVL-MaLR	476	+	162	211117435	83641
chr1	6294371	6494371	harbor1	chr1	6331360	6331583	LTR/ERVL-MaLR	471	+	112	6331472	37101
chr1	6294371	6494371	harbor1	chr1	6348420	6348783	LTR/ERVL-MaLR	1642	+	182	6348602	54231
chr1	6294371	6494371	harbor1	chr1	6355989	6356211	LTR/ERVL-MaLR	638	+	111	6356100	61729
chr1	6294371	6494371	harbor1	chr1	6369959	6370366	LTR/ERVL-MaLR	2322	+	204	6370163	75792
chr1	33156095	33356095	harbor1	chr1	33168202	33168340	LTR/ERVL-MaLR	472	+	69	33168271	12176
chr1	33156095	33356095	harbor1	chr1	33200763	33201132	LTR/ERVL-MaLR	2142	+	184	33200947	44852
chr1	33156095	33356095	harbor1	chr1	33211936	33212343	LTR/ERVL-MaLR	2304	+	204	33212140	56045
chr1	33156095	33356095	harbor1	chr1	33222801	33222971	LTR/ERVL-MaLR	2060	+	85	33222886	66791
chr1	33156095	33356095	harbor1	chr1	33223279	33223466	LTR/ERVL-MaLR	2060	+	94	33223373	67278
chr1	33156095	33356095	harbor1	chr1	33227219	33227720	LTR/ERVL-MaLR	1876	+	250	33227469	71374
chr1	33156095	33356095	harbor1	chr1	33231976	33232270	LTR/ERVL-MaLR	849	+	147	33232123	76028
chr1	33156095	33356095	harbor1	chr1	33232561	33232639	LTR/ERVL-MaLR	849	+	39	33232600	76505
chr1	33156095	33356095	harbor1	chr1	33232658	33232817	LTR/ERVL-MaLR	464	+	80	33232738	76643
chr1	33156095	33356095	harbor1	chr1	33237662	33237795	LTR/ERVL-MaLR	693	+	66	33237728	81633
chr1	33156095	33356095	harbor1	chr1	33238605	33239002	LTR/ERVL-MaLR	1842	+	198	33238803	82708
chr1	33156095	33356095	harbor1	chr1	33245437	33245656	LTR/ERVL-MaLR	645	+	110	33245547	89452
chr1	33156095	33356095	harbor1	chr1	33245943	33246186	LTR/ERVL-MaLR	645	+	122	33246065	89970
chr1	33156095	33356095	harbor1	chr1	33251930	33252070	LTR/ERVL-MaLR	679	+	70	33252000	95905
chr1	33156095	33356095	harbor1	chr1	33252396	33252606	LTR/ERVL-MaLR	679	+	105	33252501	96406
chr1	717645	917645	harbor1	chr1	769363	769790	LTR/ERVL-MaLR	1424	+	214	769577	51932
chr1	717645	917645	harbor1	chr1	813876	814012	LTR/ERVL-MaLR	612	+	68	813944	96299
chr1	16544914	16744914	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	4836
chr1	16544914	16744914	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	56697
chr1	16544914	16744914	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	60870
chr1	47316941	47516941	harbor1	chr1	47323492	47323846	LTR/ERVL-MaLR	2069	+	177	47323669	6728
chr1	47316941	47516941	harbor1	chr1	47329042	47329295	LTR/ERVL-MaLR	648	+	126	47329168	12227
chr1	47316941	47516941	harbor1	chr1	47329437	47329587	LTR/ERVL-MaLR	911	+	75	47329512	12571
chr1	47316941	47516941	harbor1	chr1	47330186	47330248	LTR/ERVL-MaLR	911	+	31	47330217	13276
chr1	47316941	47516941	harbor1	chr1	47391189	47391486	LTR/ERVL-MaLR	1629	+	148	47391337	74396
chr1	47316941	47516941	harbor1	chr1	47391786	47391944	LTR/ERVL-MaLR	1629	+	79	47391865	74924
chr1	47316941	47516941	harbor1	chr1	47398337	47398905	LTR/ERVL-MaLR	1325	+	284	47398621	81680
chr1	16544773	16744773	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	4977
chr1	16544773	16744773	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	56838
chr1	16544773	16744773	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	61011
chr1	16504018	16704018	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	45732
chr1	16504018	16704018	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	97593
chr1	226479130	226679130	harbor1	chr1	226484539	226484949	LTR/ERVL-MaLR	1448	+	205	226484744	5614
chr1	226479130	226679130	harbor1	chr1	226510160	226510172	LTR/ERVL-MaLR	436	+	6	226510166	31036
chr1	226479130	226679130	harbor1	chr1	226510471	226510745	LTR/ERVL-MaLR	436	+	137	226510608	31478
chr1	226479130	226679130	harbor1	chr1	226534590	226534989	LTR/ERVL-MaLR	677	+	200	226534790	55660
chr1	226479130	226679130	harbor1	chr1	226545768	226546338	LTR/ERVL-MaLR	1807	+	285	226546053	66923
chr1	226479130	226679130	harbor1	chr1	226553931	226554355	LTR/ERVL-MaLR	662	+	212	226554143	75013
chr1	211033705	211233705	harbor1	chr1	211037763	211037958	LTR/ERVL-MaLR	2260	+	98	211037861	4156
chr1	211033705	211233705	harbor1	chr1	211038261	211038409	LTR/ERVL-MaLR	2260	+	74	211038335	4630
chr1	211033705	211233705	harbor1	chr1	211038410	211039907	LTR/ERVL-MaLR	11957	+	748	211039158	5453
chr1	211033705	211233705	harbor1	chr1	211040208	211040285	LTR/ERVL-MaLR	11957	+	38	211040246	6541
chr1	211033705	211233705	harbor1	chr1	211040286	211040631	LTR/ERVL-MaLR	2413	+	172	211040458	6753
chr1	211033705	211233705	harbor1	chr1	211117273	211117597	LTR/ERVL-MaLR	476	+	162	211117435	83730
chr1	16513040	16713040	harbor1	chr1	16549687	16549813	LTR/ERVL-MaLR	601	+	63	16549750	36710
chr1	16513040	16713040	harbor1	chr1	16601299	16601923	LTR/ERVL-MaLR	1935	+	312	16601611	88571
chr1	16513040	16713040	harbor1	chr1	16605694	16605874	LTR/ERVL-MaLR	544	+	90	16605784	92744
chr1	47316928	47516928	harbor1	chr1	47323492	47323846	LTR/ERVL-MaLR	2069	+	177	47323669	6741
