H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	33553586	33753586	harbor2	chr1	33571854	33572121	DNA/hAT-Charlie	604	-	134	33571988	18402
chr1	33553586	33753586	harbor2	chr1	33601762	33601949	DNA/hAT-Charlie	915	-	94	33601856	48270
chr1	2138357	2338357	harbor2	chr1	2165539	2165716	DNA/hAT-Charlie	635	-	88	2165627	27270
chr1	2138357	2338357	harbor2	chr1	2168119	2168297	DNA/hAT-Charlie	732	-	89	2168208	29851
chr1	16544783	16744783	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	99180
chr1	39476409	39676409	harbor2	chr1	39552086	39552239	DNA/hAT-Charlie	678	-	76	39552162	75753
chr1	39476409	39676409	harbor2	chr1	39552503	39552551	DNA/hAT-Charlie	678	-	24	39552527	76118
chr1	39476409	39676409	harbor2	chr1	39561213	39561322	DNA/hAT-Charlie	476	-	54	39561267	84858
chr1	63223447	63423447	harbor2	chr1	63242640	63242889	DNA/hAT-Charlie	542	-	124	63242764	19317
chr1	63223447	63423447	harbor2	chr1	63294158	63294652	DNA/hAT-Charlie	904	-	247	63294405	70958
chr1	8230832	8430832	harbor2	chr1	8252400	8252593	DNA/hAT-Charlie	772	-	96	8252496	21664
chr1	2139155	2339155	harbor2	chr1	2165539	2165716	DNA/hAT-Charlie	635	-	88	2165627	26472
chr1	2139155	2339155	harbor2	chr1	2168119	2168297	DNA/hAT-Charlie	732	-	89	2168208	29053
chr1	21991636	22191636	harbor2	chr1	21998203	21998303	DNA/hAT-Charlie	456	-	50	21998253	6617
chr1	21991636	22191636	harbor2	chr1	22004005	22004061	DNA/hAT-Charlie	680	-	28	22004033	12397
chr1	21991636	22191636	harbor2	chr1	22004373	22004477	DNA/hAT-Charlie	680	-	52	22004425	12789
chr1	21991636	22191636	harbor2	chr1	22004480	22004685	DNA/hAT-Charlie	727	-	102	22004582	12946
chr1	21991636	22191636	harbor2	chr1	22034280	22034506	DNA/hAT-Charlie	1177	-	113	22034393	42757
chr1	1678940	1878940	harbor2	chr1	1733898	1734067	DNA/hAT-Charlie	494	-	84	1733982	55042
chr1	51231071	51431071	harbor2	chr1	51281765	51281886	DNA/hAT-Charlie	526	-	60	51281825	50754
chr1	51231071	51431071	harbor2	chr1	51286855	51287094	DNA/hAT-Charlie	669	-	120	51286975	55904
chr1	51231071	51431071	harbor2	chr1	51301128	51301339	DNA/hAT-Charlie	986	-	106	51301234	70163
chr1	51231071	51431071	harbor2	chr1	51306349	51306571	DNA/hAT-Charlie	1186	-	111	51306460	75389
chr1	16544721	16744721	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	99242
chr1	16545193	16745193	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	98770
chr1	16544779	16744779	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	99184
chr1	44562804	44762804	harbor2	chr1	44564287	44564467	DNA/hAT-Charlie	682	-	90	44564377	1573
chr1	44562804	44762804	harbor2	chr1	44621371	44621555	DNA/hAT-Charlie	1026	-	92	44621463	58659
chr1	16597141	16797141	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	46822
chr1	16597141	16797141	harbor2	chr1	16650295	16650563	DNA/hAT-Charlie	1054	-	134	16650429	53288
chr1	16597141	16797141	harbor2	chr1	16653377	16653554	DNA/hAT-Charlie	954	-	88	16653465	56324
chr1	16597141	16797141	harbor2	chr1	16669402	16669589	DNA/hAT-Charlie	835	-	94	16669496	72355
chr1	16597141	16797141	harbor2	chr1	16687134	16687256	DNA/hAT-Charlie	554	-	61	16687195	90054
chr1	2150598	2350598	harbor2	chr1	2165539	2165716	DNA/hAT-Charlie	635	-	88	2165627	15029
chr1	2150598	2350598	harbor2	chr1	2168119	2168297	DNA/hAT-Charlie	732	-	89	2168208	17610
chr1	89907751	90107751	harbor2	chr1	90001031	90001242	DNA/hAT-Charlie	1149	-	106	90001137	93386
chr1	89907751	90107751	harbor2	chr1	90002769	90003123	DNA/hAT-Charlie	1582	-	177	90002946	95195
chr1	193014143	193214143	harbor2	chr1	193017073	193017219	DNA/hAT-Charlie	566	-	73	193017146	3003
chr1	193014143	193214143	harbor2	chr1	193070969	193071294	DNA/hAT-Charlie	1934	-	162	193071131	56988
chr1	16544785	16744785	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	99178
chr1	230009530	230209530	harbor2	chr1	230074061	230074098	DNA/hAT-Charlie	1077	-	18	230074079	64549
chr1	230009530	230209530	harbor2	chr1	230074378	230074575	DNA/hAT-Charlie	1077	-	98	230074476	64946
chr1	16603811	16803811	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	40152
chr1	16603811	16803811	harbor2	chr1	16650295	16650563	DNA/hAT-Charlie	1054	-	134	16650429	46618
chr1	16603811	16803811	harbor2	chr1	16653377	16653554	DNA/hAT-Charlie	954	-	88	16653465	49654
chr1	16603811	16803811	harbor2	chr1	16669402	16669589	DNA/hAT-Charlie	835	-	94	16669496	65685
chr1	16603811	16803811	harbor2	chr1	16687134	16687256	DNA/hAT-Charlie	554	-	61	16687195	83384
chr1	16545192	16745192	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	98771
chr1	227442365	227642365	harbor2	chr1	227513867	227514232	DNA/hAT-Charlie	2696	-	182	227514049	71684
chr1	16544750	16744750	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	99213
chr1	145350740	145550740	harbor2	chr1	145441672	145441852	DNA/hAT-Charlie	929	-	90	145441762	91022
chr1	77659514	77859514	harbor2	chr1	77672269	77672431	DNA/hAT-Charlie	451	-	81	77672350	12836
chr1	77659514	77859514	harbor2	chr1	77739847	77740052	DNA/hAT-Charlie	636	-	102	77739949	80435
chr1	77659514	77859514	harbor2	chr1	77742269	77742490	DNA/hAT-Charlie	780	-	110	77742379	82865
chr1	16544770	16744770	harbor2	chr1	16643865	16644061	DNA/hAT-Charlie	1037	-	98	16643963	99193
chr1	7671936	7871936	harbor2	chr1	7698180	7698402	DNA/hAT-Charlie	1554	-	111	7698291	26355
