H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	6454573	6654573	harbor2	chr1	6491749	6492004	LINE/CR1	488	-	128	6491877	37304
chr1	33322912	33522912	harbor2	chr1	33337171	33337437	LINE/CR1	746	-	133	33337304	14392
chr1	109235951	109435951	harbor2	chr1	109321716	109321873	LINE/CR1	511	-	78	109321794	85843
chr1	87366701	87566701	harbor2	chr1	87439272	87439856	LINE/CR1	680	-	292	87439564	72863
chr1	87366701	87566701	harbor2	chr1	87441580	87441882	LINE/CR1	779	-	151	87441731	75030
chr1	87366701	87566701	harbor2	chr1	87442094	87442208	LINE/CR1	779	-	57	87442151	75450
chr1	230542426	230742426	harbor2	chr1	230589205	230589726	LINE/CR1	624	-	260	230589465	47039
chr1	223987701	224187701	harbor2	chr1	224069285	224069546	LINE/CR1	563	-	130	224069415	81714
chr1	223987701	224187701	harbor2	chr1	224070057	224070371	LINE/CR1	463	-	157	224070214	82513
chr1	119201847	119401847	harbor2	chr1	119287157	119287435	LINE/CR1	672	-	139	119287296	85449
chr1	19346312	19546312	harbor2	chr1	19364333	19364834	LINE/CR1	753	-	250	19364583	18271
chr1	19346312	19546312	harbor2	chr1	19365137	19365328	LINE/CR1	753	-	96	19365233	18921
chr1	216278473	216478473	harbor2	chr1	216371075	216371518	LINE/CR1	766	-	222	216371297	92824
chr1	76547403	76747403	harbor2	chr1	76574372	76574604	LINE/CR1	473	-	116	76574488	27085
chr1	76547403	76747403	harbor2	chr1	76582564	76582766	LINE/CR1	500	-	101	76582665	35262
chr1	76547403	76747403	harbor2	chr1	76583769	76583966	LINE/CR1	448	-	98	76583867	36464
chr1	162655449	162855449	harbor2	chr1	162701719	162701939	LINE/CR1	489	-	110	162701829	46380
chr1	182932329	183132329	harbor2	chr1	182987872	182988406	LINE/CR1	1026	-	267	182988139	55810
chr1	86768547	86968547	harbor2	chr1	86777028	86777178	LINE/CR1	442	-	75	86777103	8556
chr1	86768547	86968547	harbor2	chr1	86777479	86777702	LINE/CR1	442	-	112	86777591	9044
chr1	180065529	180265529	harbor2	chr1	180085592	180085806	LINE/CR1	639	-	107	180085699	20170
chr1	180065529	180265529	harbor2	chr1	180106301	180106567	LINE/CR1	858	-	133	180106434	40905
chr1	180065529	180265529	harbor2	chr1	180106731	180107113	LINE/CR1	858	-	191	180106922	41393
chr1	180065529	180265529	harbor2	chr1	180107339	180107391	LINE/CR1	529	-	26	180107365	41836
chr1	180065529	180265529	harbor2	chr1	180107672	180107812	LINE/CR1	529	-	70	180107742	42213
chr1	20052576	20252576	harbor2	chr1	20074664	20074950	LINE/CR1	615	-	143	20074807	22231
chr1	203029240	203229240	harbor2	chr1	203051324	203051686	LINE/CR1	965	-	181	203051505	22265
chr1	203029240	203229240	harbor2	chr1	203069140	203069317	LINE/CR1	470	-	88	203069228	39988
chr1	203029240	203229240	harbor2	chr1	203069320	203070132	LINE/CR1	1075	-	406	203069726	40486
chr1	212332813	212532813	harbor2	chr1	212337973	212338264	LINE/CR1	480	-	146	212338119	5306
chr1	89721814	89921814	harbor2	chr1	89745948	89746189	LINE/CR1	480	-	120	89746068	24254
chr1	89721814	89921814	harbor2	chr1	89746406	89746886	LINE/CR1	1084	-	240	89746646	24832
chr1	100904301	101104301	harbor2	chr1	100965060	100965315	LINE/CR1	566	-	128	100965188	60887
