H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr1	16543082	16743082	harbor1	chr1	16560670	16560870	LTR/ERVL	779	+	100	16560770	17688
chr1	6394942	6594942	harbor1	chr1	6411051	6411736	LTR/ERVL	1562	+	342	6411393	16451
chr1	26400749	26600749	harbor1	chr1	26496945	26497334	LTR/ERVL	993	+	194	26497139	96390
chr1	16423038	16623038	harbor1	chr1	16470035	16470368	LTR/ERVL	1265	+	166	16470201	47163
chr1	16543073	16743073	harbor1	chr1	16560670	16560870	LTR/ERVL	779	+	100	16560770	17697
chr1	16507813	16707813	harbor1	chr1	16560670	16560870	LTR/ERVL	779	+	100	16560770	52957
chr1	227441506	227641506	harbor1	chr1	227444112	227445179	LTR/ERVL	7121	+	534	227444646	3140
chr1	227441506	227641506	harbor1	chr1	227445180	227445567	LTR/ERVL	1998	+	194	227445374	3868
chr1	227441506	227641506	harbor1	chr1	227445872	227445934	LTR/ERVL	1998	+	31	227445903	4397
chr1	227441506	227641506	harbor1	chr1	227453765	227454144	LTR/ERVL	659	+	190	227453955	12449
chr1	108941871	109141871	harbor1	chr1	108955541	108956075	LTR/ERVL	2759	+	267	108955808	13937
chr1	178438257	178638257	harbor1	chr1	178499300	178499699	LTR/ERVL	3027	+	200	178499500	61243
chr1	178438257	178638257	harbor1	chr1	178500008	178500076	LTR/ERVL	565	+	34	178500042	61785
chr1	16544872	16744872	harbor1	chr1	16560670	16560870	LTR/ERVL	779	+	100	16560770	15898
chr1	211033794	211233794	harbor1	chr1	211067248	211067560	LTR/ERVL	791	+	156	211067404	33610
chr1	211033794	211233794	harbor1	chr1	211074301	211074595	LTR/ERVL	1044	+	147	211074448	40654
chr1	211033794	211233794	harbor1	chr1	211074600	211074993	LTR/ERVL	1575	+	196	211074796	41002
chr1	211033794	211233794	harbor1	chr1	211093920	211094076	LTR/ERVL	730	+	78	211093998	60204
chr1	211033794	211233794	harbor1	chr1	211094405	211094497	LTR/ERVL	730	+	46	211094451	60657
chr1	211033794	211233794	harbor1	chr1	211115321	211115701	LTR/ERVL	3316	+	190	211115511	81717
chr1	211033794	211233794	harbor1	chr1	211115732	211115794	LTR/ERVL	3316	+	31	211115763	81969
