0	1	2	3	4	5	6	7	8	9	10	11
SRR12625672.10001603	9899318	16	9899368	102M48S	2048	9898163	48M102H	102	48	9899470	9898210
SRR12625672.10001669	89902327	16	89902516	97M53S	2048	89995721	55M95H	97	55	89902613	89995775
SRR12625672.10003303	23518790	16	23518826	100M50S	2048	23528797	52M98H	100	52	23518926	23528848
SRR12625672.10017874	23531042	16	23531190	111M39S	2048	23528796	39M111H	111	39	23531301	23528834
SRR12625672.10027168	38268679	16	38268679	3S114M33S	2048	38269141	3H31M116H	114	31	38268793	38269171
SRR12625672.10030758	101190599	16	101190685	89M61S	2064	101205652	87H52M11H	89	52	101190774	101205703
SRR12625672.10031899	23514365	16	23514409	100M50S	2048	23528783	53M97H	100	53	23514509	23528835
SRR12625672.10038018	12436291	2064	12436379	53M97H	256	103545767	35M115H	53	35	12436432	103545801
SRR12625672.10040000	30810639	16	30810683	93M57S	2048	30812260	57M93H	93	57	30810776	30812316
SRR12625672.10045544	23510805	16	23510892	106M44S	2048	23528767	45M105H	106	45	23510998	23528811
SRR12625672.10045975	33754696	16	141837517	59M91S	272	33754813	59M91H	59	59	141837576	33754871
SRR12625672.10049285	23501265	16	23501301	100M50S	2048	23528797	51M99H	100	51	23501401	23528847
SRR12625672.10051901	23490906	16	23490930	110M40S	2048	23528811	19H22M109H	110	22	23491040	23528832
SRR12625672.10052703	8670321	16	8670359	111M39S	2048	8893631	39M111H	111	39	8670470	8893669
SRR12625672.10053915	23480998	16	23481056	113M37S	2048	23528812	37M113H	113	37	23481169	23528848
SRR12625672.1005771	30185434	16	30185491	85M65S	2048	30083253	65M85H	85	65	30185576	30083317
SRR12625672.10059191	38269008	16	38269063	108M42S	2048	38271405	43M107H	108	43	38269171	38271447
SRR12625672.10070412	23493974	16	23494080	84M66S	2048	23528782	16H51M83H	84	51	23494164	23528832
SRR12625672.10073278	23528805	16	23528811	5S116M29S	2048	98654887	32M118H	116	32	23528927	98654918
SRR12625672.10074612	113897293	16	113897420	36M114S	2048	21789030	46H22M82H	36	22	113897456	21789051
SRR12625672.10077819	18118774	0	23528756	77M73S	2064	18118848	75M75H	77	75	23528833	18118922
SRR12625672.10078585	23493666	0	23528759	78M72S	2064	23493747	74M76H	78	74	23528837	23493820
SRR12625672.10081287	24410187	16	24410454	51M99S	256	138223835	96H28M26H	51	28	24410505	138223862
SRR12625672.10086271	23497721	0	23528756	77M73S	2064	23497773	73M77H	77	73	23528833	23497845
SRR12625672.10090279	23593508	16	23593572	92M58S	2048	23528791	61M89H	92	61	23593664	23528851
