H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chr20	52642017	52842017	harbor2	chr20	52643906	52644310	LTR/ERVL	918	-	202	52644108	2091
chr20	52642017	52842017	harbor2	chr20	52645037	52645249	SINE/MIR	568	-	106	52645143	3126
chr20	52642017	52842017	harbor2	chr20	52645932	52646340	LTR/ERVL-MaLR	2642	+	204	52646136	4119
chr20	52642017	52842017	harbor2	chr20	52647137	52647469	LTR/ERVL	1237	-	166	52647303	5286
chr20	52642017	52842017	harbor2	chr20	52647784	52647998	SINE/MIR	697	-	107	52647891	5874
chr20	52642017	52842017	harbor2	chr20	52648014	52648230	DNA/hAT-Charlie	1158	-	108	52648122	6105
chr20	52642017	52842017	harbor2	chr20	52649253	52649343	SINE/MIR	498	+	45	52649298	7281
chr20	52642017	52842017	harbor2	chr20	52649344	52649811	LTR/ERVL-MaLR	2392	+	234	52649578	7561
chr20	52642017	52842017	harbor2	chr20	52649812	52649940	SINE/MIR	498	+	64	52649876	7859
chr20	52642017	52842017	harbor2	chr20	52650041	52650509	LTR/ERVL	2598	+	234	52650275	8258
chr20	52642017	52842017	harbor2	chr20	52652479	52653258	LTR/ERVL	3173	-	390	52652869	10852
chr20	52642017	52842017	harbor2	chr20	52654774	52654868	DNA/hAT-Blackjack	396	+	47	52654821	12804
chr20	52642017	52842017	harbor2	chr20	52654915	52655385	LTR/ERVL-MaLR	1890	-	235	52655150	13133
chr20	52642017	52842017	harbor2	chr20	52655880	52656269	LTR/ERVL-MaLR	1949	-	194	52656074	14057
chr20	52642017	52842017	harbor2	chr20	52656281	52656581	SINE/Alu	2306	-	150	52656431	14414
chr20	52642017	52842017	harbor2	chr20	52657383	52657952	LINE/L2	873	-	284	52657667	15650
chr20	52642017	52842017	harbor2	chr20	52658700	52658906	DNA/hAT-Charlie	1247	+	103	52658803	16786
chr20	52642017	52842017	harbor2	chr20	52659043	52659327	SINE/Alu	2322	+	142	52659185	17168
chr20	52642017	52842017	harbor2	chr20	52660075	52660784	LINE/L2	1025	-	354	52660429	18412
chr20	52642017	52842017	harbor2	chr20	52661471	52661775	DNA/hAT-Charlie	471	-	152	52661623	19606
chr20	52642017	52842017	harbor2	chr20	52661920	52662248	LTR/ERVL-MaLR	1904	-	164	52662084	20067
chr20	52642017	52842017	harbor2	chr20	52662904	52663067	DNA/hAT-Charlie	617	-	82	52662986	20969
chr20	52642017	52842017	harbor2	chr20	52663084	52663194	DNA/TcMar-Tigger	399	+	55	52663139	21122
chr20	52642017	52842017	harbor2	chr20	52663361	52663580	SINE/MIR	411	-	110	52663471	21454
chr20	52642017	52842017	harbor2	chr20	52664620	52664878	SINE/MIR	761	-	129	52664749	22732
chr20	52642017	52842017	harbor2	chr20	52666297	52666638	LINE/L1	1391	-	170	52666467	24450
chr20	52642017	52842017	harbor2	chr20	52666823	52667190	LINE/L1	394	-	184	52667007	24990
chr20	52642017	52842017	harbor2	chr20	52667210	52667328	LTR/ERVL-MaLR	475	-	59	52667269	25252
chr20	52642017	52842017	harbor2	chr20	52667925	52668218	SINE/Alu	2212	+	146	52668071	26054
chr20	52642017	52842017	harbor2	chr20	52669327	52669805	LTR/ERVL	1239	-	239	52669566	27549
chr20	52642017	52842017	harbor2	chr20	52669995	52670166	LINE/L2	662	-	86	52670081	28064
chr20	52642017	52842017	harbor2	chr20	52670167	52670668	LTR/ERV1	2336	+	250	52670417	28400
chr20	52642017	52842017	harbor2	chr20	52670669	52670784	LINE/L2	662	-	58	52670727	28710
chr20	52642017	52842017	harbor2	chr20	52671789	52671916	SINE/MIR	399	+	64	52671853	29836
chr20	52642017	52842017	harbor2	chr20	52671918	52673274	DNA/hAT-Charlie	4966	+	678	52672596	30579
chr20	52642017	52842017	harbor2	chr20	52673384	52673629	SINE/MIR	851	-	122	52673506	31489
chr20	52642017	52842017	harbor2	chr20	52673970	52674102	DNA/hAT-Tip100	498	-	66	52674036	32019
chr20	52642017	52842017	harbor2	chr20	52676800	52677187	LTR/ERVL	570	+	194	52676994	34977
chr20	52642017	52842017	harbor2	chr20	52678026	52678186	SINE/MIR	385	-	80	52678106	36089
chr20	52642017	52842017	harbor2	chr20	52679158	52679362	DNA/hAT-Charlie	986	-	102	52679260	37243
chr20	52642017	52842017	harbor2	chr20	52679657	52679810	SINE/MIR	482	-	76	52679733	37716
chr20	52642017	52842017	harbor2	chr20	52680431	52680502	LINE/L1	490	+	36	52680467	38450
chr20	52642017	52842017	harbor2	chr20	52680614	52681091	DNA/hAT-Charlie	1163	+	238	52680852	38835
chr20	52642017	52842017	harbor2	chr20	52681371	52681827	LINE/RTE-X	982	+	228	52681599	39582
chr20	52642017	52842017	harbor2	chr20	52682859	52683173	SINE/Alu	1931	+	157	52683016	40999
chr20	52642017	52842017	harbor2	chr20	52683363	52683770	LINE/L1	1269	+	204	52683567	41550
chr20	52642017	52842017	harbor2	chr20	52683802	52684086	DNA/hAT-Charlie	415	-	142	52683944	41927
chr20	52642017	52842017	harbor2	chr20	52684586	52684807	DNA/hAT-Charlie	683	+	110	52684696	42679
chr20	52642017	52842017	harbor2	chr20	52685436	52685635	SINE/MIR	589	+	100	52685536	43519
chr20	52642017	52842017	harbor2	chr20	52686066	52686213	SINE/MIR	508	+	74	52686140	44123
chr20	52642017	52842017	harbor2	chr20	52686557	52686915	LTR/ERVL-MaLR	2244	-	179	52686736	44719
chr20	52642017	52842017	harbor2	chr20	52686985	52687094	DNA/hAT-Charlie	744	-	54	52687039	45022
chr20	52642017	52842017	harbor2	chr20	52687095	52687395	SINE/Alu	2374	-	150	52687245	45228
chr20	52642017	52842017	harbor2	chr20	52687396	52687468	DNA/hAT-Charlie	744	-	36	52687432	45415
chr20	52642017	52842017	harbor2	chr20	52687479	52687671	DNA/hAT-Charlie	898	-	96	52687575	45558
chr20	52642017	52842017	harbor2	chr20	52687672	52687889	SINE/MIR	459	+	108	52687780	45763
chr20	52642017	52842017	harbor2	chr20	52688869	52689116	SINE/MIR	550	-	124	52688993	46976
chr20	52642017	52842017	harbor2	chr20	52689493	52689877	LINE/L2	1036	-	192	52689685	47668
chr20	52642017	52842017	harbor2	chr20	52689878	52689993	LINE/L1	458	-	58	52689936	47919
chr20	52642017	52842017	harbor2	chr20	52690347	52690636	SINE/Alu	1902	-	144	52690491	48474
chr20	52642017	52842017	harbor2	chr20	52690650	52690778	LINE/L1	438	-	64	52690714	48697
chr20	52642017	52842017	harbor2	chr20	52691243	52691306	DNA/hAT-Tip100	440	-	32	52691275	49258
chr20	52642017	52842017	harbor2	chr20	52691307	52691602	SINE/Alu	2287	+	148	52691455	49438
chr20	52642017	52842017	harbor2	chr20	52691603	52691751	DNA/hAT-Tip100	440	-	74	52691677	49660
chr20	52642017	52842017	harbor2	chr20	52691806	52691949	DNA/hAT-Charlie	577	-	72	52691878	49861
chr20	52642017	52842017	harbor2	chr20	52692052	52692348	SINE/Alu	1852	-	148	52692200	50183
chr20	52642017	52842017	harbor2	chr20	52692701	52693014	LTR/ERVL-MaLR	1063	+	156	52692857	50840
chr20	52642017	52842017	harbor2	chr20	52693015	52693276	SINE/MIR	1021	-	130	52693145	51128
chr20	52642017	52842017	harbor2	chr20	52693277	52693559	LTR/ERVL-MaLR	1063	+	141	52693418	51401
chr20	52642017	52842017	harbor2	chr20	52693789	52693928	LINE/L2	480	+	70	52693859	51842
chr20	52642017	52842017	harbor2	chr20	52694078	52694361	LINE/RTE-X	653	+	142	52694220	52203
chr20	52642017	52842017	harbor2	chr20	52694515	52694809	SINE/Alu	2356	+	147	52694662	52645
chr20	52642017	52842017	harbor2	chr20	52695024	52695112	SINE/MIR	601	+	44	52695068	53051
chr20	52642017	52842017	harbor2	chr20	52695138	52695244	SINE/MIR	601	+	53	52695191	53174
chr20	52642017	52842017	harbor2	chr20	52695245	52695466	DNA/hAT-Charlie	1090	+	110	52695355	53338
chr20	52642017	52842017	harbor2	chr20	52695467	52695502	SINE/MIR	601	+	18	52695485	53468
chr20	52642017	52842017	harbor2	chr20	52695516	52695636	LINE/L2	564	+	60	52695576	53559
chr20	52642017	52842017	harbor2	chr20	52696224	52697013	LINE/L1	5245	+	394	52696618	54601
chr20	52642017	52842017	harbor2	chr20	52697341	52697625	SINE/Alu	1660	-	142	52697483	55466
chr20	52642017	52842017	harbor2	chr20	52697838	52698141	SINE/Alu	2363	+	152	52697990	55973
chr20	52642017	52842017	harbor2	chr20	52698379	52698795	LINE/L1	1502	+	208	52698587	56570
chr20	52642017	52842017	harbor2	chr20	52699787	52700085	SINE/Alu	2427	+	149	52699936	57919
chr20	52642017	52842017	harbor2	chr20	52701277	52701442	DNA/hAT-Charlie	949	-	82	52701359	59342
chr20	52642017	52842017	harbor2	chr20	52703835	52704148	SINE/Alu	2408	+	156	52703991	61974
chr20	52642017	52842017	harbor2	chr20	52705461	52705517	DNA/hAT	388	-	28	52705489	63472
chr20	52642017	52842017	harbor2	chr20	52705521	52705709	SINE/Alu	1371	-	94	52705615	63598
chr20	52642017	52842017	harbor2	chr20	52705712	52705771	DNA/hAT	408	+	30	52705742	63725
chr20	52642017	52842017	harbor2	chr20	52705772	52706065	SINE/Alu	1846	+	146	52705918	63901
chr20	52642017	52842017	harbor2	chr20	52707014	52707199	LTR/ERVL	633	-	92	52707106	65089
chr20	52642017	52842017	harbor2	chr20	52707511	52707905	LTR/ERVL	2050	-	197	52707708	65691
chr20	52642017	52842017	harbor2	chr20	52708320	52708497	DNA/hAT-Charlie	817	+	88	52708408	66391
chr20	52642017	52842017	harbor2	chr20	52708601	52709395	LINE/L1	1984	-	397	52708998	66981
chr20	52642017	52842017	harbor2	chr20	52709396	52709752	LINE/L1	2539	+	178	52709574	67557
chr20	52642017	52842017	harbor2	chr20	52710000	52710930	LINE/L1	3278	-	465	52710465	68448
chr20	52642017	52842017	harbor2	chr20	52710931	52711058	LINE/L1	1019	-	64	52710995	68978
chr20	52642017	52842017	harbor2	chr20	52711059	52711684	LINE/L1	3278	-	312	52711371	69354
chr20	52642017	52842017	harbor2	chr20	52711685	52711865	LTR/ERVL-MaLR	849	-	90	52711775	69758
chr20	52642017	52842017	harbor2	chr20	52713142	52713297	LINE/L2	627	-	78	52713220	71203
chr20	52642017	52842017	harbor2	chr20	52713693	52713972	LINE/L2	442	+	140	52713833	71816
chr20	52642017	52842017	harbor2	chr20	52714166	52714407	SINE/MIR	492	-	120	52714286	72269
chr20	52642017	52842017	harbor2	chr20	52714657	52715195	LTR/ERVL-MaLR	812	+	269	52714926	72909
chr20	52642017	52842017	harbor2	chr20	52716035	52716136	LINE/L2	388	-	50	52716085	74068
chr20	52642017	52842017	harbor2	chr20	52716936	52717109	DNA/hAT-Charlie	877	+	86	52717022	75005
chr20	52642017	52842017	harbor2	chr20	52717502	52717821	SINE/Alu	2279	-	160	52717662	75645
chr20	52642017	52842017	harbor2	chr20	52717879	52718120	LINE/L1	1201	-	120	52717999	75982
chr20	52642017	52842017	harbor2	chr20	52718579	52718737	SINE/MIR	517	-	79	52718658	76641
chr20	52642017	52842017	harbor2	chr20	52718762	52718993	DNA/hAT-Charlie	826	+	116	52718878	76861
chr20	52642017	52842017	harbor2	chr20	52720473	52720652	LINE/L2	399	+	90	52720563	78546
chr20	52642017	52842017	harbor2	chr20	52720756	52721222	LTR/ERVL	2552	-	233	52720989	78972
chr20	52642017	52842017	harbor2	chr20	52724660	52724865	DNA/hAT-Charlie	905	-	102	52724762	82745
chr20	52642017	52842017	harbor2	chr20	52726638	52726943	LTR/ERVL-MaLR	497	+	152	52726790	84773
chr20	52642017	52842017	harbor2	chr20	52727307	52728446	LTR/ERV1	5419	-	570	52727877	85860
chr20	52642017	52842017	harbor2	chr20	52728555	52728849	SINE/Alu	1999	+	147	52728702	86685
chr20	52642017	52842017	harbor2	chr20	52729130	52729350	SINE/MIR	575	-	110	52729240	87223
chr20	52642017	52842017	harbor2	chr20	52729352	52729446	DNA/hAT-Charlie	816	+	47	52729399	87382
chr20	52642017	52842017	harbor2	chr20	52729447	52729754	SINE/Alu	2282	-	154	52729601	87584
chr20	52642017	52842017	harbor2	chr20	52729755	52729873	DNA/hAT-Charlie	816	+	59	52729814	87797
chr20	52642017	52842017	harbor2	chr20	52733527	52733772	SINE/Alu	1311	+	122	52733649	91632
chr20	52642017	52842017	harbor2	chr20	52733988	52734084	LINE/L1	445	-	48	52734036	92019
chr20	52642017	52842017	harbor2	chr20	52734513	52735057	LINE/L1	2561	-	272	52734785	92768
chr20	52642017	52842017	harbor2	chr20	52735207	52735492	SINE/Alu	2107	+	142	52735349	93332
chr20	52642017	52842017	harbor2	chr20	52735748	52735913	DNA/hAT	664	-	82	52735830	93813
chr20	52642017	52842017	harbor2	chr20	52737386	52737691	DNA/TcMar-Tigger	1523	+	152	52737538	95521
chr20	52642017	52842017	harbor2	chr20	52739418	52739623	LINE/L2	610	-	102	52739520	97503
chr20	52642017	52842017	harbor2	chr20	52740469	52740618	DNA/hAT-Charlie	601	-	74	52740543	98526
chr20	52642017	52842017	harbor2	chr20	52740677	52741092	LINE/L1	1251	-	208	52740885	98868
chr20	52642017	52842017	harbor2	chr20	52741531	52741672	SINE/MIR	452	-	70	52741601	99584
chr20	52642017	52842017	harbor2	chr20	52743694	52744274	LINE/L2	565	+	290	52743984	101967
chr20	52642017	52842017	harbor2	chr20	52744427	52744925	LTR/ERVL-MaLR	663	+	249	52744676	102659
