0	1	2	3	4	5	6	7	8	9	10	11
SRR12625672.10004235	34825475	16	34825573	119M31S	2048	49219339	31M119H	119	31	34825692	49219369
SRR12625672.10011704	35004776	16	35004854	106M44S	2048	35003209	23M127H	106	23	35004960	35003231
SRR12625672.10016021	62853953	16	62854011	81M69S	2048	62861786	72M78H	81	72	62854092	62861857
SRR12625672.10016571	50369603	0	50370912	94M56S	2064	50369720	56M94H	94	56	50371006	50369775
SRR12625672.10019910	34825471	16	34825572	79M71S	2048	34825043	55M95H	79	55	34825651	34825097
SRR12625672.10023142	43508258	16	43508323	101M49S	2048	43507999	49M101H	101	49	43508424	43508047
SRR12625672.10032363	33674188	16	33674307	112M38S	2048	33690339	39M111H	112	39	33674419	33690377
SRR12625672.10032623	36494016	16	36494046	111M39S	2048	10676776	40M110H	111	40	36494157	10676815
SRR12625672.10037802	2840513	16	2840535	101M49S	2048	2841252	50M100H	101	50	2840636	2841301
SRR12625672.1004379	63571937	16	63571980	115M35S	2048	63749199	35M115H	115	35	63572095	63749233
SRR12625672.10051353	32584496	16	32584547	110M40S	2048	32623467	40M110H	110	40	32584657	32623506
SRR12625672.10056764	62858099	0	62861777	80M70S	2064	62858193	71M79H	80	71	62861857	62858263
SRR12625672.10060358	38674500	0	38674468	62M88S	2048	15874059	123H22M5H	62	22	38674530	15874080
SRR12625672.10061606	38674573	2064	38674707	26M124H	256	34497370	26H22M102H	26	22	38674733	34497391
SRR12625672.10077564	34825499	0	34772533	89M61S	2064	34825625	61M89H	89	61	34772622	34825685
SRR12625672.10078143	38674571	16	38674634	99M51S	2048	10026476	51M99H	99	51	38674733	10026526
SRR12625672.10078453	33674196	16	33674231	101M49S	2048	33668102	36M114H	101	36	33674332	33668137
SRR12625672.10079993	38674549	16	38674564	116M34S	2048	38672339	34M116H	116	34	38674680	38672372
SRR12625672.10092487	45830445	16	45830482	93M57S	2048	62861800	58M92H	93	58	45830575	62861857
SRR12625672.10095983	49936116	16	49936131	106M44S	2048	50192121	48M102H	106	48	49936237	50192168
SRR12625672.10098280	3044969	0	3470937	82M68S	2064	3045034	68M82H	82	68	3471019	3045101
SRR12625672.10098873	35133873	0	16004820	106M44S	2064	35134030	45M105H	106	45	16004926	35134074
SRR12625672.10104158	36493912	16	36493987	90M60S	2048	36477432	60M90H	90	60	36494077	36477491
SRR12625672.1010618	34825500	16	34825539	114M36S	2048	34824314	38M112H	114	38	34825653	34824351
SRR12625672.10109561	62857446	16	62857502	94M56S	2048	62861800	58M92H	94	58	62857596	62861857
SRR12625672.10109598	9244763	16	9244851	101M49S	2048	11891513	50M100H	101	50	9244952	11891562
SRR12625672.10115836	62616637	16	62616679	108M42S	2048	62861814	44M106H	108	44	62616787	62861857
SRR12625672.1012153	63571329	2048	63571235	110H23M17H	256	63572000	110H23M17H	23	23	63571258	63572022
SRR12625672.10122801	36494018	16	36494043	114M36S	2048	36490804	36M114H	114	36	36494157	36490839
SRR12625672.10129923	38674724	0	38679964	88M62S	2064	38674657	62M88H	88	62	38680052	38674718
SRR12625672.10132046	33674216	16	33674237	110M40S	2048	33589247	40M110H	110	40	33674347	33589286
SRR12625672.10133828	62807601	16	62807648	93M57S	2048	62861800	58M92H	93	58	62807741	62861857
SRR12625672.10137232	38674459	0	38674450	44M106S	2048	63774049	99H25M26H	44	25	38674494	63774073
SRR12625672.10140743	38674518	16	38674614	110M40S	2048	38677601	22M128H	110	22	38674724	38677622
SRR12625672.10141067	46539487	16	46539556	107M43S	2048	62861820	43M107H	107	43	46539663	62861862
SRR12625672.10152947	42302534	0	17810000	2S88M60S	2064	42302613	67M83H	88	67	17810088	42302679
SRR12625672.10156020	50195215	16	50195288	93M57S	2048	50192110	57M93H	93	57	50195381	50192166
SRR12625672.10162751	34825472	16	34825532	96M54S	2048	63898243	3H32M115H	96	32	34825628	63898274
SRR12625672.10163865	62912292	16	62912321	98M52S	2048	62861812	52M98H	98	52	62912419	62861863
SRR12625672.10181874	33674205	16	33674275	78M72S	2048	33673802	16H57M77H	78	57	33674353	33673858
SRR12625672.10185484	325295	0	10436540	83M67S	2064	325390	67M83H	83	67	10436623	325456
SRR12625672.1018696	50192082	0	50354635	78M72S	2064	50192140	72M78H	78	72	50354713	50192211
SRR12625672.10194741	62567238	16	62567281	100M50S	2048	62861813	50M100H	100	50	62567381	62861862
SRR12625672.10196788	37417629	16	37417661	118M32S	2048	37415930	33M117H	118	33	37417779	37415962
SRR12625672.10197977	34825461	16	34825563	91M59S	2048	35455001	61M89H	91	61	34825654	35455061
SRR12625672.10198582	21395749	16	21395817	95M55S	2048	21396137	55M95H	95	55	21395912	21396191
SRR12625672.10201992	38674510	16	38674577	115M35S	2048	43707175	12H22M116H	115	22	38674692	43707196
SRR12625672.10205671	3475149	16	3475204	103M47S	2048	3470938	48M102H	103	48	3475307	3470985
SRR12625672.10211640	62212072	16	62212124	91M59S	2048	62214639	59M91H	91	59	62212215	62214697
SRR12625672.10220386	63956094	16	63956135	97M53S	2048	63831172	52M98H	97	52	63956232	63831223
SRR12625672.10224235	3786590	16	3786701	101M49S	2048	3784496	50M100H	101	50	3786802	3784545
SRR12625672.10228123	2409918	16	2409972	77M73S	2064	2408928	76H25M49H	77	25	2410049	2408952
SRR12625672.10228835	45821159	16	45821178	113M37S	2048	17531460	38M112H	113	38	45821291	17531497
SRR12625672.10241804	63741547	16	63741619	107M43S	2048	63743337	41M109H	107	41	63741726	63743377
SRR12625672.10247309	44137162	0	44137173	68M82S	2048	49947211	60H26M64H	68	26	44137241	49947236
SRR12625672.10262495	62955834	16	62955875	97M53S	2048	62861802	53M97H	97	53	62955972	62861854
SRR12625672.10268073	38674428	16	38674490	119M31S	2048	38647705	31M119H	119	31	38674609	38647735
SRR12625672.10272391	9989694	16	9989738	107M43S	2048	36494005	44M106H	107	44	9989845	36494048
SRR12625672.10275841	32583589	0	32583600	57M93S	2048	49947213	46H25M79H	57	25	32583657	49947237
SRR12625672.10278288	62569020	16	62568876	21S44M85S	2064	62529985	65H40M45H	44	40	62568920	62530024
SRR12625672.10285249	34825395	16	34825429	113M37S	2048	35917998	38M112H	113	38	34825542	35918035
SRR12625672.10286984	49339021	16	49339055	101M49S	2048	49338040	51M99H	101	51	49339156	49338090
SRR12625672.10294489	33674198	16	33674245	107M43S	2048	33668050	46M104H	107	46	33674352	33668095
SRR12625672.10300824	51542516	0	51541825	83M67S	2064	51542610	67M83H	83	67	51541908	51542676
SRR12625672.10302350	61411640	16	61411669	101M49S	2048	62861813	50M100H	101	50	61411770	62861862
SRR12625672.10306746	50282179	16	50282260	67M83S	2048	50282963	18H51M81H	67	51	50282327	50283013
SRR12625672.10310842	50186872	0	50192102	76M74S	2064	50186948	74M76H	76	74	50192178	50187021
SRR12625672.10318322	43508236	16	43508316	115M35S	2048	43507068	35M115H	115	35	43508431	43507102
SRR12625672.10334084	34825502	16	34825542	88M62S	2048	34849606	63M87H	88	63	34825630	34849668
SRR12625672.10335421	63571437	272	63571437	68H79M3H	272	63571845	68H77M5H	79	77	63571516	63571921
SRR12625672.10343601	58883517	16	58883559	106M44S	2048	62861813	45M105H	106	45	58883665	62861857
SRR12625672.10352206	557555	0	557099	77M73S	2064	557614	73M77H	77	73	557176	557686
