0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10000886	43089377	16	43089437	78M72S	2048	43090159	72M78H	78	72	43089515	43090230
SRR12625674.10026690	50250109	16	50250173	89M61S	2048	50251138	17H44M89H	89	44	50250262	50251181
SRR12625674.10037644	39723529	16	39723583	64M86S	2064	39724046	62H35M53H	64	35	39723647	39724080
SRR12625674.10055814	49961371	16	49961410	103M47S	2048	49935184	47M103H	103	47	49961513	49935230
SRR12625674.10068609	20205316	16	20205361	117M33S	2048	20203590	33M117H	117	33	20205478	20203622
SRR12625674.10086508	43089300	0	43090197	115M35S	2064	43089415	35M115H	115	35	43090312	43089449
SRR12625674.10088414	24952711	16	24952762	88M62S	2048	24952382	62M88H	88	62	24952850	24952443
SRR12625674.10099355	44301029	16	44301058	108M42S	2048	44300323	26M124H	108	26	44301166	44300348
SRR12625674.10121865	44300963	16	44301001	116M34S	2048	44322239	2H33M115H	116	33	44301117	44322271
SRR12625674.10125521	38755880	16	38755887	110M40S	2048	38754464	40M110H	110	40	38755997	38754503
SRR12625674.10125629	37516079	16	37516115	109M41S	2048	37509686	40M110H	109	40	37516224	37509725
SRR12625674.10152906	43088171	16	43088186	115M35S	2048	43089393	36M114H	115	36	43088301	43089428
SRR12625674.10154436	41945256	16	41945305	74M76S	2048	41923351	28M122H	74	28	41945379	41923378
SRR12625674.10158801	24169838	16	24169905	92M58S	2048	24183924	53M97H	92	53	24169997	24183976
SRR12625674.10160466	31944561	16	31944634	100M50S	2064	31945601	98H24M28H	100	24	31944734	31945624
SRR12625674.10169828	43087642	16	43089395	26S107M17S	272	43087741	26M124H	107	26	43089502	43087766
SRR12625674.10174201	39711237	16	39711292	82M68S	2048	39723585	68M82H	82	68	39711374	39723652
SRR12625674.101812	17848820	16	17848917	63M87S	2048	17846552	54M96H	63	54	17848980	17846605
SRR12625674.10189918	24169777	16	24169811	89M61S	2048	24162754	61M89H	89	61	24169900	24162814
SRR12625674.10192316	37318431	16	37318501	64M86S	2048	16743823	36H23M91H	64	23	37318565	16743845
SRR12625674.10194711	17158576	16	17158618	82M68S	2048	17171903	68M82H	82	68	17158700	17171970
SRR12625674.10196184	42915414	16	42915419	116M34S	2048	43089393	34M116H	116	34	42915535	43089426
SRR12625674.10199483	37112020	16	37112057	114M36S	2048	33420554	36M114H	114	36	37112171	33420589
SRR12625674.10213397	49825271	16	49825338	88M62S	2048	49827526	62M88H	88	62	49825426	49827587
SRR12625674.10233005	39678117	16	39678198	91M59S	2048	39679287	60M90H	91	60	39678289	39679346
SRR12625674.10243628	43089389	16	43089397	109M41S	2048	42867959	41M109H	109	41	43089506	42867999
SRR12625674.10256783	23123360	0	23123062	77M73S	2064	23123410	73M77H	77	73	23123139	23123482
SRR12625674.1025950	19029932	16	19030045	26M124S	2048	37336778	16H22M112H	26	22	19030071	37336799
SRR12625674.10276168	43089377	16	43089407	105M45S	2048	43104047	45M105H	105	45	43089512	43104091
SRR12625674.10287443	50000441	0	50185832	77M73S	2064	50000513	73M77H	77	73	50185909	50000585
SRR12625674.10298098	24172969	16	24172988	113M37S	2048	24169844	37M113H	113	37	24173101	24169880
SRR12625674.10306396	21642094	16	21642146	117M33S	2048	27338525	7H26M117H	117	26	21642263	27338550
SRR12625674.10348478	43089395	0	43018756	100M50S	2064	43089471	51M99H	100	51	43018856	43089521
SRR12625674.1036833	50260982	16	50261035	107M43S	2048	50251138	44M106H	107	44	50261142	50251181
SRR12625674.10374850	24169787	16	24169804	109M41S	2048	24166471	41M109H	109	41	24169913	24166511
SRR12625674.10377081	26429222	16	26429257	116M34S	2048	26917974	35M115H	116	35	26429373	26918008
SRR12625674.10380745	37198072	16	37198121	103M47S	2048	37198619	48M102H	103	48	37198224	37198666
SRR12625674.10405411	38936318	16	38936384	114M36S	2048	38753655	38M112H	114	38	38936498	38753692
SRR12625674.1043894	25431205	0	39723547	79M71S	2064	25431302	71M79H	79	71	39723626	25431372
SRR12625674.10439497	24169851	16	24169922	83M67S	2048	24170327	70M80H	83	70	24170005	24170396
SRR12625674.10464695	50262541	16	50262587	84M66S	2048	50600732	67M83H	84	67	50262671	50600798
SRR12625674.10482204	24952018	0	24952715	95M55S	2064	24952090	55M95H	95	55	24952810	24952144
SRR12625674.10528451	37516065	0	37498384	86M64S	2064	37516154	64M86H	86	64	37498470	37516217
SRR12625674.10532444	20203532	16	20203603	82M68S	2048	20202468	45M105H	82	45	20203685	20202512
SRR12625674.10532552	46537426	0	46527291	101M49S	2064	46537559	49M101H	101	49	46527392	46537607
SRR12625674.1053295	45435771	16	45435813	90M60S	2048	45269157	42M108H	90	42	45435903	45269198
SRR12625674.10542505	24169844	16	24169869	101M49S	2048	24170276	50M100H	101	50	24169970	24170325
SRR12625674.10544793	38936335	16	38936399	99M51S	2048	41892067	53M97H	99	53	38936498	41892119
