0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10007050	54507046	16	54507068	108M42S	2048	54488975	42M108H	108	42	54507176	54489016
SRR12625674.10037645	100329756	16	100329811	86M64S	2048	100266147	64M86H	86	64	100329897	100266210
SRR12625674.100470	88824563	0	69398474	77M73S	2064	88824668	74M76H	77	74	69398551	88824741
SRR12625674.1006292	75985788	16	75985858	100M50S	2048	75986250	50M100H	100	50	75985958	75986299
SRR12625674.10063842	51653695	16	51653758	81M69S	2048	67241234	70M80H	81	70	51653839	67241303
SRR12625674.10069333	66363366	16	66363387	99M51S	2048	66359689	53M97H	99	53	66363486	66359741
SRR12625674.10099015	90383377	16	90383438	87M63S	2048	90383109	65M85H	87	65	90383525	90383173
SRR12625674.10106754	77028647	0	77026675	79M71S	2064	77028742	71M79H	79	71	77026754	77028812
SRR12625674.10123796	104193213	16	104193269	89M61S	2048	104192776	61M89H	89	61	104193358	104192836
SRR12625674.10130938	100285368	272	72597138	47H77M26H	2064	100285467	42M108H	77	42	72597215	100285508
SRR12625674.10131739	95534990	0	95541818	79M71S	2064	95535151	72M78H	79	72	95541897	95535222
SRR12625674.10148264	67241201	16	67241221	102M48S	2048	66507871	48M102H	102	48	67241323	66507918
SRR12625674.10180445	104190603	16	104190673	102M48S	2048	104192791	49M101H	102	49	104190775	104192839
SRR12625674.10229907	67241064	16	67241236	86M64S	2048	67242777	64M86H	86	64	67241322	67242840
SRR12625674.10233717	77027307	16	77027375	81M69S	2048	77027791	70M80H	81	70	77027456	77027860
SRR12625674.10236034	77935109	0	73468233	67S42M41S	2064	77935204	42M108H	42	42	73468275	77935245
SRR12625674.10240382	52695922	0	52695944	23M127S	2048	63163960	23H22M105H	23	22	52695967	63163981
SRR12625674.10264531	67241167	16	67241193	111M39S	2048	67242001	39M111H	111	39	67241304	67242039
SRR12625674.10271498	98043271	16	98043342	84M66S	2064	100376500	82H54M14H	84	54	98043426	100376553
SRR12625674.1029568	104880611	16	104880663	98M52S	2048	104885083	52M98H	98	52	104880761	104885134
SRR12625674.10298985	77028654	16	77028693	106M44S	2048	77027711	44M106H	106	44	77028799	77027754
SRR12625674.1030680	75428262	0	75512533	78M72S	2064	75428352	74M76H	78	74	75512611	75428425
SRR12625674.10312545	56913998	16	56914074	66M84S	2064	53897457	66H41M43H	66	41	56914140	53897497
SRR12625674.10323895	104192711	16	104192744	107M43S	2048	90616593	43M107H	107	43	104192851	90616635
SRR12625674.10351578	105739161	272	105739426	108H34M8H	272	105665757	107H33M10H	34	33	105739460	105665789
SRR12625674.10354698	50003350	0	49862974	90M60S	2064	50003445	60M90H	90	60	49863064	50003504
SRR12625674.10361760	105488005	0	105487745	89M61S	2064	105488124	61M89H	89	61	105487834	105488184
SRR12625674.10410136	49892812	16	49892859	115M35S	2064	86263200	120H23M7H	115	23	49892974	86263222
SRR12625674.10417232	67472537	16	67472610	19S84M47S	2048	67241256	48M102H	84	48	67472694	67241303
SRR12625674.10432922	100078112	16	100078184	77M73S	2048	100285436	14H61M75H	77	61	100078261	100285496
SRR12625674.10436908	104199175	16	104199195	118M32S	2048	104192798	32M118H	118	32	104199313	104192829
SRR12625674.10438515	104579378	0	104192760	81M69S	2064	104579441	71M79H	81	71	104192841	104579511
SRR12625674.10471725	104192790	16	104192842	87M63S	2048	104192303	66M84H	87	66	104192929	104192368
SRR12625674.10487611	100285375	16	100285406	107M43S	256	57792333	8H23M119H	107	23	100285513	57792355
SRR12625674.10498980	73239685	16	73239741	94M56S	2048	72551450	58M92H	94	58	73239835	72551507
SRR12625674.10507900	69767631	0	69766514	81M69S	2064	69767715	70M80H	81	70	69766595	69767784
SRR12625674.1052494	22595308	16	22595380	46M104S	2048	22589451	31M119H	46	31	22595426	22589481
SRR12625674.10539965	21386214	0	21437277	91M59S	2064	21386278	61M89H	91	61	21437368	21386338
SRR12625674.10546047	67298695	0	67241234	81M69S	2064	67298746	69M81H	81	69	67241315	67298814
SRR12625674.10549916	91324682	16	91324727	100M50S	2048	91335433	50M100H	100	50	91324827	91335482
SRR12625674.10567617	104116321	16	104116410	104M46S	2048	104117045	47M103H	104	47	104116514	104117091
SRR12625674.10574735	90383479	16	90383550	89M61S	2048	90383113	61M89H	89	61	90383639	90383173
SRR12625674.1059945	99593028	0	100122274	99M51S	2064	99593106	51M99H	99	51	100122373	99593156
SRR12625674.10604966	104192680	16	104192743	96M54S	2048	104192221	54M96H	96	54	104192839	104192274
SRR12625674.10628339	104118439	16	104118503	94M56S	2048	104117037	57M93H	94	57	104118597	104117093
SRR12625674.10637184	67477291	16	67477340	103M47S	2048	67241264	8H40M102H	103	40	67477443	67241303
SRR12625674.10664681	99579675	16	99579720	110M40S	2048	99593108	40M110H	110	40	99579830	99593147
SRR12625674.10695287	103075489	0	103075514	30S115M5S	2048	103101872	30M120H	115	30	103075629	103101901
SRR12625674.10699993	81267716	0	81219398	65M85S	2064	81267834	23M127H	65	23	81219463	81267856
SRR12625674.1072804	90381866	0	90383081	94M56S	2064	90381975	57M93H	94	57	90383175	90382031
SRR12625674.10755970	100285347	16	100285399	110M40S	2048	100240645	40M110H	110	40	100285509	100240684
SRR12625674.10757523	36739421	16	36739459	93M57S	2048	63728097	15H22M113H	93	22	36739552	63728118
SRR12625674.10758734	73491307	0	73171871	103M47S	2064	73491481	47M103H	103	47	73171974	73491527
SRR12625674.10770767	93996523	16	93996543	105M45S	2048	100877752	46M104H	105	46	93996648	100877797
SRR12625674.10778569	76996418	16	76996474	85M65S	2048	76986738	66M84H	85	66	76996559	76986803
SRR12625674.10782461	90388587	16	90388610	98M52S	2048	90383122	53M97H	98	53	90388708	90383174
SRR12625674.10797904	100681468	0	100681487	25S120M5S	2048	100680274	26M124H	120	26	100681607	100680299
SRR12625674.108031	72893030	16	72893051	110M40S	2048	72888300	40M110H	110	40	72893161	72888339
SRR12625674.10810260	93996458	0	94025677	43M107S	2048	93996469	42H34M74H	43	34	94025720	93996502
SRR12625674.10819326	90059829	16	90059886	77M73S	2048	90060690	8H38M104H	77	38	90059963	90060727
SRR12625674.1083299	69579138	0	69767696	89M61S	2064	69579198	63M87H	89	63	69767785	69579260
SRR12625674.10838009	52695020	16	52695047	104M46S	2048	52695561	46M104H	104	46	52695151	52695606
SRR12625674.10886437	85461195	0	85461205	29M121S	2064	101391053	8H23M119H	29	23	85461234	101391075
SRR12625674.10893213	95945597	0	100285429	20S77M53S	2064	95945700	56M94H	77	56	100285506	95945755
SRR12625674.10911707	90522988	16	90523049	114M36S	2048	90524753	36M114H	114	36	90523163	90524788
SRR12625674.1094450	77028644	16	77028689	101M49S	2048	77027846	30M120H	101	30	77028790	77027875
SRR12625674.10966934	84544672	0	90383091	86M64S	2064	84544727	65M85H	86	65	90383177	84544791
SRR12625674.10969573	104192720	16	104192793	97M53S	2048	104190720	45M105H	97	45	104192890	104190764
SRR12625674.10995786	100392840	16	100392942	82M68S	2064	100376508	81H54M15H	82	54	100393024	100376561
SRR12625674.10997572	100285364	16	100285438	71M79S	2048	100377988	55M95H	71	55	100285509	100378042
SRR12625674.11002853	55052036	0	55052067	50M100S	2048	91578234	52H23M75H	50	23	55052117	91578256
SRR12625674.11008384	24141144	16	24141205	105M45S	2048	24140854	47M103H	105	47	24141310	24140900
