0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10011041	70401764	16	70401827	84M66S	2048	70404067	15H53M82H	84	53	70401911	70404119
SRR12625674.10017721	14878495	16	14878574	106M44S	2048	14983230	15H29M106H	106	29	14878680	14983258
SRR12625674.10021505	119872803	16	119872858	116M34S	2048	119707254	34M116H	116	34	119872974	119707287
SRR12625674.10024093	47339696	16	47339751	104M46S	2048	47339289	46M104H	104	46	47339855	47339334
SRR12625674.10024176	78542903	16	78542912	106M44S	2048	104291496	44M106H	106	44	78543018	104291539
SRR12625674.10025020	35641423	16	35641485	16S88M46S	256	130157493	123H23M4H	88	23	35641573	130157515
SRR12625674.10027214	69802699	16	69802709	116M34S	2048	69807673	35M115H	116	35	69802825	69807707
SRR12625674.10043815	102239205	16	102239278	81M69S	2048	102241560	73M77H	81	73	102239359	102241632
SRR12625674.100543	134564	16	134618	115M35S	2048	135896	37M113H	115	37	134733	135932
SRR12625674.10064862	86521559	256	17983566	9H72M69H	2064	86521680	35M115H	72	35	17983638	86521714
SRR12625674.1008589	102265121	0	102241560	88M62S	2064	102265188	62M88H	88	62	102241648	102265249
SRR12625674.10086215	78337985	16	78338039	115M35S	2048	123269285	23M127H	115	23	78338154	123269307
SRR12625674.10103003	101215277	16	101215306	92M58S	2048	101441989	58M92H	92	58	101215398	101442046
SRR12625674.10103447	14876186	16	14876240	85M65S	2048	14878641	20H45M85H	85	45	14876325	14878685
SRR12625674.10106422	14869443	16	14869480	111M39S	2048	14878641	39M111H	111	39	14869591	14878679
SRR12625674.10118687	14954193	16	14954264	81M69S	2048	14878616	70M80H	81	70	14954345	14878685
SRR12625674.10126856	15370646	0	15370642	72M78S	2048	130157492	65H25M60H	72	25	15370714	130157516
SRR12625674.10144610	97923840	16	97923923	96M54S	2048	97498753	54M96H	96	54	97924019	97498806
SRR12625674.10148809	14878555	16	14878574	106M44S	2048	22875883	44M106H	106	44	14878680	22875926
SRR12625674.10150242	14881182	16	14881223	85M65S	2048	14878615	65M85H	85	65	14881308	14878679
SRR12625674.10155399	69802703	16	69802739	104M46S	2048	69802233	46M104H	104	46	69802843	69802278
SRR12625674.1016143	102240880	0	102241540	90M60S	2064	102240959	60M90H	90	60	102241630	102241018
SRR12625674.1016145	12889395	16	12889439	93M57S	2048	14878641	58M92H	93	58	12889532	14878698
SRR12625674.10162338	104274917	16	104274945	113M37S	2048	102241559	42M108H	113	42	104275058	102241600
SRR12625674.10175892	49013173	0	86971382	85M65S	2064	49013300	66M84H	85	66	86971467	49013365
SRR12625674.10185284	47339715	16	47339783	91M59S	2048	47340630	65M85H	91	65	47339874	47340694
SRR12625674.10200531	102241520	16	102241520	10S117M23S	2048	102584017	23M127H	117	23	102241637	102584039
SRR12625674.10203169	89251582	16	89251646	101M49S	2048	89285607	49M101H	101	49	89251747	89285655
SRR12625674.10209440	14878648	16	14878684	119M31S	2048	21204989	34M116H	119	34	14878803	21205022
SRR12625674.10209519	14878564	16	14878593	94M56S	2048	14879638	56M94H	94	56	14878687	14879693
SRR12625674.10219525	102241517	16	102241558	108M42S	2048	102242169	42M108H	108	42	102241666	102242210
SRR12625674.10221939	101569688	16	101569743	104M46S	2048	97498751	49M101H	104	49	101569847	97498799
SRR12625674.10222638	132776934	16	132776995	92M58S	2048	133087706	58M92H	92	58	132777087	133087763
SRR12625674.10240354	133230103	16	133230159	91M59S	2048	133204774	61M89H	91	61	133230250	133204834
SRR12625674.10240884	130044898	0	130189765	77M73S	2064	130044981	73M77H	77	73	130189842	130045053
SRR12625674.10276393	1048945	16	1048978	106M44S	2048	13592379	45M105H	106	45	1049084	13592423
SRR12625674.10285023	102238717	16	102238777	105M45S	2048	102241556	45M105H	105	45	102238882	102241600
SRR12625674.10297790	14878549	16	14878600	87M63S	2048	14894802	63M87H	87	63	14878687	14894864
SRR12625674.10298137	97499287	16	97499350	97M53S	2048	97498755	55M95H	97	55	97499447	97498809
SRR12625674.1030693	69366807	16	69367050	95M55S	2048	102241572	58M92H	95	58	69367145	102241629
SRR12625674.10311854	22346274	16	22346294	107M43S	2048	22437481	43M107H	107	43	22346401	22437523
SRR12625674.10332104	48476145	0	47349203	109M41S	2064	48476257	28M122H	109	28	47349312	48476284
SRR12625674.10340065	23439091	0	23439100	111M39S	2064	23439402	12H29M109H	111	29	23439211	23439430
SRR12625674.10348629	35346700	16	35346737	106M44S	2048	35336882	5H35M110H	106	35	35346843	35336916
SRR12625674.10360328	86591369	16	86591383	115M35S	2048	86521560	27M123H	115	27	86591498	86521586
SRR12625674.10361277	102132878	16	102132940	98M52S	2048	102241560	53M97H	98	53	102133038	102241612
SRR12625674.10366228	100997084	16	100997162	112M38S	2048	100980622	38M112H	112	38	100997274	100980659
SRR12625674.10382162	131957846	0	132307703	101M49S	2064	131957979	49M101H	101	49	132307804	131958027
SRR12625674.10387344	63729425	16	63729530	70M80S	256	38298493	80H56M14H	70	56	63729600	38298548
SRR12625674.10395175	86559281	16	86559289	109M41S	256	53564851	46H63M41H	109	63	86559398	53564913
SRR12625674.10395724	49407675	16	49407745	70M80S	256	32734085	12H31M107H	70	31	49407815	32734115
SRR12625674.10396026	18653513	16	18653539	107M43S	2048	14878644	43M107H	107	43	18653646	14878686
SRR12625674.10397376	97455604	16	97455624	101M49S	2048	97498777	49M101H	101	49	97455725	97498825
SRR12625674.10399888	124465753	2064	124465833	54M96H	272	78292332	33M117H	54	33	124465887	78292364
SRR12625674.10405624	132332260	16	132332320	104M46S	2048	132309108	48M102H	104	48	132332424	132309155
SRR12625674.10416711	48550508	0	48549410	109M41S	2064	48550621	42M108H	109	42	48549519	48550662
SRR12625674.1041985	96839689	16	96839708	111M39S	2048	96832576	39M111H	111	39	96839819	96832614
SRR12625674.10423600	45429306	16	45429367	118M32S	2048	45419284	34M116H	118	34	45429485	45419317
SRR12625674.10426919	89251304	16	89251366	107M43S	2048	89251693	43M107H	107	43	89251473	89251735
SRR12625674.10445727	1055826	16	1055921	89M61S	2048	1056422	61M89H	89	61	1056010	1056482
SRR12625674.1044602	86971382	16	86971408	109M41S	2048	86973259	41M109H	109	41	86971517	86973299
SRR12625674.10447874	132307677	16	132307707	100M50S	2048	119858445	51M99H	100	51	132307807	119858495
SRR12625674.104521	48549386	16	48549420	99M51S	2048	48556368	13H38M99H	99	38	48549519	48556405
SRR12625674.10458643	15370657	0	15370659	55M95S	2048	130157492	48H25M77H	55	25	15370714	130157516
SRR12625674.10465508	102335920	16	102336041	83M67S	2048	102241554	68M82H	83	68	102336124	102241621
SRR12625674.10469758	102241516	0	79928318	89M61S	2064	102241573	61M89H	89	61	79928407	102241633
SRR12625674.10471086	46284679	16	46284768	110M40S	2048	46285753	41M109H	110	41	46284878	46285793
SRR12625674.10472925	132307647	0	132305217	110M40S	2064	132307787	41M109H	110	41	132305327	132307827
SRR12625674.10477842	69572154	16	69572210	90M60S	2048	69570793	60M90H	90	60	69572300	69570852
SRR12625674.10483871	132332239	16	132332290	108M42S	2048	132334997	42M108H	108	42	132332398	132335038
SRR12625674.10487307	102879233	16	102879281	109M41S	2048	102241560	41M109H	109	41	102879390	102241600
SRR12625674.10487544	47339712	16	47339797	107M43S	2064	47340735	107H40M3H	107	40	47339904	47340774
SRR12625674.10549396	15370660	0	15370671	43M107S	2048	130157492	36H25M89H	43	25	15370714	130157516
SRR12625674.10549464	114173774	16	114173860	81M69S	2048	114335051	69M81H	81	69	114173941	114335119
SRR12625674.10549933	132307574	16	132307637	109M41S	2048	988396	42M108H	109	42	132307746	988437
SRR12625674.10557534	89035800	16	89035853	110M40S	2048	14878646	40M110H	110	40	89035963	14878685
SRR12625674.10573324	97499960	16	97500020	101M49S	2048	97498767	19H33M98H	101	33	97500121	97498799
SRR12625674.10595443	122504648	16	122504679	98M52S	2048	61595399	52M98H	98	52	122504777	61595450
SRR12625674.10607721	124180290	16	124180328	115M35S	2048	124369171	35M115H	115	35	124180443	124369205
SRR12625674.10618813	20235479	16	20235547	84M66S	2048	14878620	64M86H	84	64	20235631	14878683
SRR12625674.10631606	114173843	16	114173914	109M41S	2048	114147342	44M106H	109	44	114174023	114147385
SRR12625674.10634928	14878547	16	14878572	108M42S	2048	103993592	20H23M107H	108	23	14878680	103993614
SRR12625674.10659304	95229479	0	95230972	105M45S	2064	95229580	48M102H	105	48	95231077	95229627
SRR12625674.10663895	132332213	16	132332271	113M37S	2048	132334110	37M113H	113	37	132332384	132334146
SRR12625674.1066535	47025326	0	47339728	85M65S	2064	47025406	65M85H	85	65	47339813	47025470
SRR12625674.10670244	102239618	16	102239657	105M45S	2048	102241556	45M105H	105	45	102239762	102241600
SRR12625674.1067591	102384033	16	102384076	108M42S	2048	102241558	42M108H	108	42	102384184	102241599
SRR12625674.10679269	48399394	0	49162995	92M58S	2064	48399492	58M92H	92	58	49163087	48399549
SRR12625674.10704540	102237942	0	102241560	86M64S	2064	102238026	69M81H	86	69	102241646	102238094
SRR12625674.10707387	132307622	0	87065996	85M65S	2064	132307681	65M85H	85	65	87066081	132307745
SRR12625674.10708080	102236225	16	102236248	110M40S	2048	102241560	41M109H	110	41	102236358	102241600
SRR12625674.10725689	97498726	0	97498733	116M34S	2048	950404	116H31M3H	116	31	97498849	950434
SRR12625674.10727083	93496650	0	94858949	86M64S	2064	93496719	64M86H	86	64	94859035	93496782
SRR12625674.10731522	14878495	16	14878577	110M40S	2048	14878228	40M110H	110	40	14878687	14878267
SRR12625674.10757848	35127449	16	35127527	75M75S	2048	69249985	75M75H	75	75	35127602	69250059
SRR12625674.10768543	101131751	16	101131839	76M74S	2048	101106964	74M76H	76	74	101131915	101107037
SRR12625674.10777735	100185842	0	100433901	90M60S	2064	100185931	60M90H	90	60	100433991	100185990
SRR12625674.10777873	14877383	16	14877423	85M65S	2048	14878619	67M83H	85	67	14877508	14878685
SRR12625674.10787385	48549348	0	48842141	105M45S	2064	48549461	46M104H	105	46	48842246	48549506
SRR12625674.10811172	13518514	0	13513767	99M51S	2064	13518608	51M99H	99	51	13513866	13518658
SRR12625674.10854581	122504586	16	122504607	111M39S	2048	122507354	39M111H	111	39	122504718	122507392
SRR12625674.10855845	5867563	16	5867600	92M58S	2048	5813807	59M91H	92	59	5867692	5813865
SRR12625674.1086070	27242877	16	27242936	98M52S	2048	14878630	57M93H	98	57	27243034	14878686
SRR12625674.10861619	45727487	0	45727495	121M29S	256	50068183	121M29H	121	121	45727616	50068303
SRR12625674.10870069	69572144	0	69570201	116M34S	2064	69572333	34M116H	116	34	69570317	69572366
SRR12625674.10875467	35346700	16	35346740	103M47S	2048	35336874	43M107H	103	43	35346843	35336916
SRR12625674.10884818	71312955	16	71313037	91M59S	2048	71593954	59M91H	91	59	71313128	71594012
SRR12625674.10891094	14878506	16	14878561	116M34S	2048	15096836	34M116H	116	34	14878677	15096869
SRR12625674.10914150	14876826	16	14876842	115M35S	2048	14878651	38M112H	115	38	14876957	14878688
SRR12625674.10917471	48306914	0	34513895	112M38S	2064	48307014	38M112H	112	38	34514007	48307051
SRR12625674.10963391	86521567	16	86521604	104M46S	2048	86521005	46M104H	104	46	86521708	86521050
SRR12625674.10963727	101883949	16	101884006	117M33S	2048	102241567	33M117H	117	33	101884123	102241599
SRR12625674.10970000	14873341	16	14873368	117M33S	2048	14878647	33M117H	117	33	14873485	14878679
SRR12625674.10993751	48399315	16	48399360	103M47S	2048	48378653	47M103H	103	47	48399463	48378699
SRR12625674.11025846	11611488	0	11612633	109M41S	2064	11611608	41M109H	109	41	11612742	11611648
SRR12625674.11027361	14886471	16	14886528	85M65S	2048	14878621	66M84H	85	66	14886613	14878686
