H_chr	H_start	H_end	Harbor	TE_chr	TE_start	TE_end	TE	score	TE_strand	TE_half	TE_middle_pos	TE_dis
chrX	104453727	104653727	harbor1	chrX	104453465	104453773	SINE/Alu	1737	-	154	104453619	108
chrX	104453727	104653727	harbor1	chrX	104454617	104454913	SINE/Alu	2591	+	148	104454765	1038
chrX	104453727	104653727	harbor1	chrX	104455851	104457678	LINE/L1	7451	+	914	104456765	3038
chrX	104453727	104653727	harbor1	chrX	104457731	104457891	DNA/hAT-Charlie	746	-	80	104457811	4084
chrX	104453727	104653727	harbor1	chrX	104457892	104458002	DNA/hAT-Blackjack	596	-	55	104457947	4220
chrX	104453727	104653727	harbor1	chrX	104458003	104458033	DNA/hAT-Charlie	746	-	15	104458018	4291
chrX	104453727	104653727	harbor1	chrX	104458129	104458597	LTR/ERVL	1823	+	234	104458363	4636
chrX	104453727	104653727	harbor1	chrX	104458813	104458876	SINE/MIR	633	+	32	104458845	5118
chrX	104453727	104653727	harbor1	chrX	104458877	104459198	SINE/Alu	2116	-	160	104459037	5310
chrX	104453727	104653727	harbor1	chrX	104459199	104459412	SINE/MIR	633	+	106	104459305	5578
chrX	104453727	104653727	harbor1	chrX	104459436	104460195	LINE/L1	4222	+	380	104459816	6089
chrX	104453727	104653727	harbor1	chrX	104460493	104460866	LTR/ERVK	2398	+	186	104460679	6952
chrX	104453727	104653727	harbor1	chrX	104460924	104461049	DNA/hAT-Charlie	585	+	62	104460986	7259
chrX	104453727	104653727	harbor1	chrX	104461305	104462162	LINE/L1	4003	-	428	104461733	8006
chrX	104453727	104653727	harbor1	chrX	104463113	104463198	DNA/hAT-Tip100	835	+	42	104463155	9428
chrX	104453727	104653727	harbor1	chrX	104463199	104463320	LTR/ERV1	3082	+	60	104463259	9532
chrX	104453727	104653727	harbor1	chrX	104463352	104463749	LTR/ERV1	3082	+	198	104463550	9823
chrX	104453727	104653727	harbor1	chrX	104463750	104463955	DNA/hAT-Tip100	835	+	102	104463852	10125
chrX	104453727	104653727	harbor1	chrX	104464120	104464307	SINE/MIR	692	+	94	104464214	10487
chrX	104453727	104653727	harbor1	chrX	104465056	104465539	LINE/L1	3815	-	242	104465298	11571
chrX	104453727	104653727	harbor1	chrX	104465846	104466164	LINE/L1	2005	-	159	104466005	12278
chrX	104453727	104653727	harbor1	chrX	104466924	104467122	SINE/MIR	725	-	99	104467023	13296
chrX	104453727	104653727	harbor1	chrX	104468175	104468473	SINE/Alu	2735	-	149	104468324	14597
chrX	104453727	104653727	harbor1	chrX	104468557	104469505	LINE/L2	1361	-	474	104469031	15304
chrX	104453727	104653727	harbor1	chrX	104470598	104470748	SINE/MIR	509	+	75	104470673	16946
chrX	104453727	104653727	harbor1	chrX	104471859	104472264	LINE/L2	622	-	202	104472061	18334
chrX	104453727	104653727	harbor1	chrX	104473276	104473678	LTR/ERVL-MaLR	810	-	201	104473477	19750
chrX	104453727	104653727	harbor1	chrX	104475306	104475573	SINE/MIR	639	+	134	104475440	21713
chrX	104453727	104653727	harbor1	chrX	104477373	104477779	LTR/ERVL-MaLR	1164	+	203	104477576	23849
chrX	104453727	104653727	harbor1	chrX	104481757	104481882	SINE/Alu	718	+	62	104481819	28092
chrX	104453727	104653727	harbor1	chrX	104483640	104483733	SINE/Alu	1700	-	46	104483686	29959
chrX	104453727	104653727	harbor1	chrX	104483734	104484109	LTR/ERVL-MaLR	2084	+	188	104483922	30195
chrX	104453727	104653727	harbor1	chrX	104484110	104484297	SINE/Alu	1700	-	94	104484204	30477
chrX	104453727	104653727	harbor1	chrX	104484523	104484756	DNA/hAT-Charlie	1498	+	116	104484639	30912
chrX	104453727	104653727	harbor1	chrX	104486335	104486590	SINE/MIR	682	+	128	104486463	32736
chrX	104453727	104653727	harbor1	chrX	104487026	104487197	LINE/CR1	536	+	86	104487112	33385
chrX	104453727	104653727	harbor1	chrX	104487710	104487832	SINE/Alu	721	-	61	104487771	34044
chrX	104453727	104653727	harbor1	chrX	104489534	104489874	LTR/ERVL	557	-	170	104489704	35977
chrX	104453727	104653727	harbor1	chrX	104489909	104490395	LINE/L2	568	+	243	104490152	36425
chrX	104453727	104653727	harbor1	chrX	104491340	104491725	LTR/ERVL-MaLR	2032	+	192	104491532	37805
chrX	104453727	104653727	harbor1	chrX	104493655	104493893	LINE/CR1	579	+	119	104493774	40047
chrX	104453727	104653727	harbor1	chrX	104494007	104494156	LINE/L1	531	-	74	104494081	40354
chrX	104453727	104653727	harbor1	chrX	104494339	104494649	SINE/Alu	2227	-	155	104494494	40767
chrX	104453727	104653727	harbor1	chrX	104494650	104494887	LINE/L1	1120	-	118	104494768	41041
chrX	104453727	104653727	harbor1	chrX	104494887	104495040	LINE/L1	674	-	76	104494963	41236
chrX	104453727	104653727	harbor1	chrX	104495455	104495708	SINE/MIR	998	+	126	104495581	41854
chrX	104453727	104653727	harbor1	chrX	104495984	104496326	DNA/TcMar-Tigger	1510	-	171	104496155	42428
chrX	104453727	104653727	harbor1	chrX	104496624	104496760	LTR/ERVL-MaLR	916	-	68	104496692	42965
chrX	104453727	104653727	harbor1	chrX	104496761	104497123	LTR/ERVL-MaLR	2220	-	181	104496942	43215
