0	1	2	3	4	5	6	7	8	9	10	11
SRR12625672.10007500	128289610	16	128289664	105M45S	2048	128288112	45M105H	105	45	128289769	128288156
SRR12625672.10046489	2339840	16	2339954	51S85M14S	2048	53393757	110H25M15H	85	25	2340039	53393781
SRR12625672.10047545	143336440	16	143336505	99M51S	2048	143355884	27H24M99H	99	24	143336604	143355907
SRR12625672.10052109	98261226	16	98261272	76M74S	2048	139109638	74M76H	76	74	98261348	139109711
SRR12625672.10068614	165339162	16	165339229	89M61S	256	118370716	61H51M38H	89	51	165339318	118370766
SRR12625672.10087497	128292853	0	128288086	83M67S	2064	128292979	69M81H	83	69	128288169	128293047
SRR12625672.10092443	2339880	16	2339949	64S69M17S	2048	53393766	82H22M46H	69	22	2340018	53393787
SRR12625672.10124736	74158268	0	74159223	89M61S	2064	74158360	61M89H	89	61	74159312	74158420
SRR12625672.10145710	143336399	16	143336484	119M31S	2048	143465022	32M118H	119	32	143336603	143465053
SRR12625672.10148374	988973	16	988999	95M55S	2048	997414	55M95H	95	55	989094	997468
SRR12625672.10160274	49112114	16	49112162	72M78S	272	49151771	8H64M78H	72	64	49112234	49151834
SRR12625672.1017725	145180238	16	145180284	114M36S	2048	145179932	38M112H	114	38	145180398	145179969
SRR12625672.10189699	2462963	0	2462986	65M85S	2064	126722370	58H23M69H	65	23	2463051	126722392
SRR12625672.10189788	177553130	16	177553232	49M101S	2048	177553892	26M124H	49	26	177553281	177553917
SRR12625672.1019713	98264787	0	98261253	96M54S	2064	98264866	54M96H	96	54	98261349	98264919
SRR12625672.10224278	41745961	256	15549700	5H52M93H	2064	41746111	42M108H	52	42	15549752	41746152
SRR12625672.10225151	143336417	16	143336490	112M38S	2048	143454571	38M112H	112	38	143336602	143454608
SRR12625672.10226036	74158211	16	74158272	100M50S	2048	73680399	53M97H	100	53	74158372	73680451
SRR12625672.10230439	145180357	16	145180433	94M56S	2048	75830512	56M94H	94	56	145180527	75830567
SRR12625672.10240812	120922478	16	120922528	109M41S	2048	103691462	42M108H	109	42	120922637	103691503
SRR12625672.10250212	74158284	16	74158305	96M54S	2048	74144943	56M94H	96	56	74158401	74144998
SRR12625672.10256738	176195439	16	176195546	101M49S	2048	176112388	49M101H	101	49	176195647	176112436
SRR12625672.10300516	76944971	16	76945070	73M77S	272	178129296	13H41M96H	73	41	76945143	178129336
SRR12625672.10304164	2462924	16	2462987	111M39S	2048	2734945	40M110H	111	40	2463098	2734984
SRR12625672.10314801	88791323	16	88791417	36M114S	2048	88766955	83H32M35H	36	32	88791453	88766986
SRR12625672.10320235	2462929	16	2463005	98M52S	2048	2306203	22M128H	98	22	2463103	2306224
SRR12625672.10325478	145180278	0	151705204	78M72S	2064	145180375	72M78H	78	72	151705282	145180446
SRR12625672.10325733	3475179	16	3475200	115M35S	2048	3515097	35M115H	115	35	3475315	3515131
SRR12625672.10329770	76948751	16	76948790	92M58S	2048	76941701	59M91H	92	59	76948882	76941759
SRR12625672.10331340	1662794	16	1662826	104M46S	2048	1684427	46M104H	104	46	1662930	1684472
SRR12625672.1034430	153464672	16	153464714	110M40S	2048	153466211	40M110H	110	40	153464824	153466250
SRR12625672.10344984	2339863	16	2339949	102S32M16S	2048	53393757	53H25M72H	32	25	2339981	53393781
SRR12625672.1035184	2339875	0	2340668	78M72S	2064	2339954	13H60M77H	78	60	2340746	2340013
SRR12625672.10359465	39977705	16	39977780	79M71S	2048	39608553	72M78H	79	72	39977859	39608624
SRR12625672.10376308	121951816	16	121951893	87M63S	2064	190057422	88H35M27H	87	35	121951980	190057456
SRR12625672.1037940	124589406	16	124589470	102M48S	2048	121951411	47M103H	102	47	124589572	121951457
SRR12625672.10393951	2805450	0	2793009	69M81S	2064	2805542	56M94H	69	56	2793078	2805597
SRR12625672.1044715	128810128	16	128810159	106M44S	2048	128810623	45M105H	106	45	128810265	128810667
SRR12625672.10448270	6200432	0	6755037	95M55S	2064	6200524	55M95H	95	55	6755132	6200578
SRR12625672.10452774	57076664	16	57076676	111M39S	2048	55395805	39M111H	111	39	57076787	55395843
SRR12625672.1045963	21621190	16	21621310	55M95S	2064	143949764	54H24M72H	55	24	21621365	143949787
SRR12625672.10467677	120921925	16	120922177	77M73S	2048	120922598	74M76H	77	74	120922254	120922671
SRR12625672.10470736	176195510	16	176195534	113M37S	2048	176193175	38M112H	113	38	176195647	176193212
SRR12625672.10478854	2034537	16	2034564	121M29S	2048	2339875	29M121H	121	29	2034685	2339903
SRR12625672.10479191	55290971	16	55291005	101M49S	2048	55395803	49M101H	101	49	55291106	55395851
SRR12625672.10484779	41392876	16	41392951	46M104S	272	34987592	35M115H	46	35	41392997	34987626
SRR12625672.10495167	120922603	16	120922712	113M37S	2048	120924078	10H29M111H	113	29	120922825	120924106
SRR12625672.10520180	20281493	16	20281557	107M43S	2048	20251853	43M107H	107	43	20281664	20251895
SRR12625672.1052618	900163	16	900234	99M51S	2048	2462985	51M99H	99	51	900333	2463035
SRR12625672.10560405	109901998	16	109902130	35M115S	272	24462156	25M125H	35	25	109902165	24462180
SRR12625672.10563719	13484576	16	13484700	66M84S	2064	17577131	65H58M27H	66	58	13484766	17577188
SRR12625672.10576443	2462864	16	2462927	88M62S	2048	144009958	62M88H	88	62	2463015	144010019
SRR12625672.10588349	127463705	16	127463823	35M115S	256	150271815	115H30M5H	35	30	127463858	150271844
SRR12625672.10588890	127463705	16	127463823	36M114S	256	150271814	114H31M5H	36	31	127463859	150271844
SRR12625672.10600160	74158247	16	74158314	63M87S	2048	148561607	20H23M107H	63	23	74158377	148561629
SRR12625672.10603158	499000	0	3292999	101M49S	2064	499078	49M101H	101	49	3293100	499126
SRR12625672.10613465	2462973	0	2462986	24S57M69S	2048	2444572	27M123H	57	27	2463043	2444598
SRR12625672.10615400	70839618	16	70839661	113M37S	2048	70697299	37M113H	113	37	70839774	70697335
SRR12625672.10621596	143336427	16	143336499	104M46S	256	74411437	19H27M104H	104	27	143336603	74411463
SRR12625672.10623293	2339871	16	2339954	50S64M36S	2048	2275473	36M114H	64	36	2340018	2275508
SRR12625672.10648523	1790420	16	1790460	110M40S	2064	1793293	106H29M15H	110	29	1790570	1793321
SRR12625672.10651722	98260343	16	98260384	114M36S	2048	98261299	36M114H	114	36	98260498	98261334
SRR12625672.10667772	2339771	16	2339851	88M62S	2048	2339204	62M88H	88	62	2339939	2339265
SRR12625672.10671670	980792	16	980808	106M44S	2048	1011470	45M105H	106	45	980914	1011514
SRR12625672.10675700	160645495	16	160645629	48M102S	272	90391054	39M111H	48	39	160645677	90391092
SRR12625672.10684083	74158220	16	74158312	98M52S	2048	74171024	53M97H	98	53	74158410	74171076
SRR12625672.10688057	96482799	16	96482939	37M113S	272	42785262	10H24M116H	37	24	96482976	42785285
SRR12625672.10696264	105782179	16	105782239	74M76S	272	2012411	26H43M81H	74	43	105782313	2012453
SRR12625672.1070678	2463051	0	2413268	107M43S	2064	2463173	43M107H	107	43	2413375	2463215
SRR12625672.10709009	165248678	16	119364053	63M87S	272	165248753	63M87H	63	63	119364116	165248815
SRR12625672.10715628	152017854	16	152017900	102M48S	2048	152018359	52M98H	102	52	152018002	152018410
SRR12625672.10742913	2755921	16	2755982	100M50S	2048	2925749	18H33M99H	100	33	2756082	2925781
SRR12625672.10746490	2339856	16	2340117	117M33S	2048	2342621	33M117H	117	33	2340234	2342653
SRR12625672.1077778	128061353	16	128061476	113M37S	2048	128062130	37M113H	113	37	128061589	128062166
SRR12625672.10794442	2339853	16	2339944	76S60M14S	2048	7650717	102H23M25H	60	23	2340004	7650739
SRR12625672.10805103	2794606	16	2794721	90M60S	2048	2793018	60M90H	90	60	2794811	2793077
SRR12625672.10829765	103198460	16	103198511	111M39S	2048	140097854	39M111H	111	39	103198622	140097892
SRR12625672.10830252	8867652	16	8867726	98M52S	2048	10387	52M98H	98	52	8867824	10438
SRR12625672.10835736	38867636	272	173023441	99H44M7H	2064	38867802	31M119H	44	31	173023485	38867832
SRR12625672.10848744	145180314	16	145180322	110M40S	2048	145266078	41M109H	110	41	145180432	145266118
SRR12625672.10866021	140252843	16	140252932	51M99S	2064	60316006	87H22M41H	51	22	140252983	60316027
SRR12625672.10873274	145180298	16	145180361	83M67S	2048	10239321	69M81H	83	69	145180444	10239389
SRR12625672.10911005	165363384	16	165363436	116M34S	2048	165386015	35M115H	116	35	165363552	165386049
SRR12625672.10934543	82430029	16	82430103	91M59S	2048	82372638	28H33M89H	91	33	82430194	82372670
SRR12625672.1093842	1324648	0	1317486	108M42S	2064	1324492	26M124H	108	26	1317594	1324517
SRR12625672.10941095	143336399	0	165470876	111M39S	2064	143336579	39M111H	111	39	165470987	143336617
SRR12625672.10942865	2466478	16	2466522	76M74S	2048	2462982	74M76H	76	74	2466598	2463055
SRR12625672.10952791	70839601	16	70839621	112M38S	2048	70768744	40M110H	112	40	70839733	70768783
SRR12625672.1095627	651118	0	654910	109M41S	2064	651209	41M109H	109	41	655019	651249
SRR12625672.1096344	1377970	0	1011299	89M61S	2064	1378067	61M89H	89	61	1011388	1378127
SRR12625672.10976454	2755909	16	2755991	97M53S	2048	2656730	53M97H	97	53	2756088	2656782
SRR12625672.10977340	151017108	16	151017167	107M43S	2048	151015730	46M104H	107	46	151017274	151015775
SRR12625672.1097799	2544090	16	2544113	112M38S	2048	1684427	38M112H	112	38	2544225	1684464
SRR12625672.10998966	6907599	16	6907658	79M71S	2048	7043035	72M78H	79	72	6907737	7043106
