0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10002986	35550882	16	35550916	107M43S	2048	35546144	43M107H	107	43	35551023	35546186
SRR12625674.10021342	35549052	16	35549065	109M41S	2048	35546144	43M107H	109	43	35549174	35546186
SRR12625674.10044983	34575982	16	34576004	101M49S	2048	35546138	49M101H	101	49	34576105	35546186
SRR12625674.10052376	35543576	0	35546086	101M49S	2064	35543693	49M101H	101	49	35546187	35543741
SRR12625674.10053770	68269474	16	68269509	96M54S	272	98137774	47H49M54H	96	49	68269605	98137822
SRR12625674.10053811	35543575	0	35546086	101M49S	2064	35543693	49M101H	101	49	35546187	35543741
SRR12625674.10054289	29269793	16	29269812	100M50S	2048	29270148	51M99H	100	51	29269912	29270198
SRR12625674.10056844	44536409	16	44536517	52M98S	2048	60592673	59H26M65H	52	26	44536569	60592698
SRR12625674.10073406	35546067	16	35546109	78M72S	2048	35719457	72M78H	78	72	35546187	35719528
SRR12625674.10079515	74828836	16	74828945	86M64S	2048	74843120	64M86H	86	64	74829031	74843183
SRR12625674.10097556	74433582	16	74433650	89M61S	2048	74432243	62M88H	89	62	74433739	74432304
SRR12625674.10104213	35556891	16	35556939	87M63S	2048	35546124	63M87H	87	63	35557026	35546186
SRR12625674.10117804	69813030	0	69813020	31M119S	2048	42412413	123H22M5H	31	22	69813051	42412434
SRR12625674.10120925	39070063	16	39070070	114M36S	2048	35546151	38M112H	114	38	39070184	35546188
SRR12625674.10121719	31870661	16	31870677	113M37S	2048	31869903	37M113H	113	37	31870790	31869939
SRR12625674.10129637	35546043	16	35546082	105M45S	2064	35662297	103H37M10H	105	37	35546187	35662333
SRR12625674.10135178	60624027	16	60624091	93M57S	2048	60591914	59M91H	93	59	60624184	60591972
SRR12625674.10146424	64552677	16	64552708	102M48S	2048	74843161	16H31M103H	102	31	64552810	74843191
SRR12625674.10151428	84981634	16	84981690	113M37S	2048	85050936	38M112H	113	38	84981803	85050973
SRR12625674.1015226	35662817	16	35662889	90M60S	2048	35546127	60M90H	90	60	35662979	35546186
SRR12625674.10172243	63508126	0	63505160	91M59S	2064	63508209	60M90H	91	60	63505251	63508268
SRR12625674.10177189	75139699	16	75139736	108M42S	2048	25439044	42M108H	108	42	75139844	25439085
SRR12625674.10177285	101961362	16	101961452	87M63S	2064	82855291	87H23M40H	87	23	101961539	82855313
SRR12625674.10191610	35545567	16	35545601	107M43S	2048	35546144	43M107H	107	43	35545708	35546186
SRR12625674.10214920	63505158	16	63505158	14S114M22S	2048	63504510	25M125H	114	25	63505272	63504534
SRR12625674.10228939	35592806	16	35592852	83M67S	2048	35546139	48M102H	83	48	35592935	35546186
SRR12625674.10230534	72117393	16	72117470	96M54S	2048	72118086	54M96H	96	54	72117566	72118139
SRR12625674.10234375	63545788	16	63545805	104M46S	2048	63505205	46M104H	104	46	63545909	63505250
SRR12625674.10247384	35545513	16	35545562	88M62S	2048	35546125	62M88H	88	62	35545650	35546186
