0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10002373	102478754	0	102395450	97M53S	2064	102478854	53M97H	97	53	102395547	102478906
SRR12625674.10008543	116874127	16	116874178	99M51S	2048	116862463	51M99H	99	51	116874277	116862513
SRR12625674.10010446	130082733	16	130082803	96M54S	2048	116862459	55M95H	96	55	130082899	116862513
SRR12625674.10011911	116834831	16	116834873	95M55S	2048	116862459	55M95H	95	55	116834968	116862513
SRR12625674.10016531	28269642	16	28269666	110M40S	2048	28180109	40M110H	110	40	28269776	28180148
SRR12625674.10016780	1903085	16	1903129	98M52S	2048	1901766	52M98H	98	52	1903227	1901817
SRR12625674.10035188	28204430	16	28204477	85M65S	2048	28180119	65M85H	85	65	28204562	28180183
SRR12625674.1004168	28270432	0	28180064	86M64S	2064	28270514	65M85H	86	65	28180150	28270578
SRR12625674.10054777	116838289	16	116838322	101M49S	2048	116862463	13H36M101H	101	36	116838423	116862498
SRR12625674.1008214	149772856	0	149772807	23M127S	2048	98754923	42H22M86H	23	22	149772830	98754944
SRR12625674.10115319	32071016	16	32071078	109M41S	2048	30709442	19H22M109H	109	22	32071187	30709463
SRR12625674.10126570	149147938	16	149147999	99M51S	2048	149873894	51M99H	99	51	149148098	149873944
SRR12625674.10130000	114922949	16	114923001	110M40S	2064	114923467	110H24M16H	110	24	114923111	114923490
SRR12625674.1013451	57020110	272	57020353	58H39M53H	256	63556478	53H39M58H	39	39	57020392	63556516
SRR12625674.10136967	116854800	16	116854878	78M72S	2048	116862447	72M78H	78	72	116854956	116862518
SRR12625674.1014269	44540085	16	44540158	91M59S	2048	44539777	59M91H	91	59	44540249	44539835
SRR12625674.10149986	102478755	16	102478871	86M64S	2048	102480014	63M87H	86	63	102478957	102480076
SRR12625674.10151199	32957474	16	32957533	88M62S	2048	34319548	63M87H	88	63	32957621	34319610
SRR12625674.1015128	105386436	16	105386483	97M53S	2048	105388733	53M97H	97	53	105386580	105388785
SRR12625674.10152206	122886720	16	122886733	105M45S	2064	122719838	105H43M2H	105	43	122886838	122719880
SRR12625674.10153720	1901692	16	1901729	112M38S	2048	1869238	27M123H	112	27	1901841	1869264
SRR12625674.10166398	148699690	16	148699728	79M71S	2048	148699308	71M79H	79	71	148699807	148699378
SRR12625674.10178432	76380029	0	76380033	22S119M9S	2048	76338655	23M127H	119	23	76380152	76338677
SRR12625674.10187595	28180020	16	28180099	88M62S	2048	28180506	64M86H	88	64	28180187	28180569
SRR12625674.10193918	44018993	16	44019009	115M35S	2048	44205541	35M115H	115	35	44019124	44205575
SRR12625674.10198315	28180059	16	28180059	3S119M28S	2048	28181781	28M122H	119	28	28180178	28181808
SRR12625674.10202937	116862446	16	116862562	85M65S	2048	127986479	65M85H	85	65	116862647	127986543
SRR12625674.10204265	72924952	16	72925007	79M71S	2048	72925511	73M77H	79	73	72925086	72925583
SRR12625674.1020448	149431691	16	149431729	113M37S	2048	149262003	37M113H	113	37	149431842	149262039
SRR12625674.10209576	121142061	16	121142115	97M53S	2048	157000427	53M97H	97	53	121142212	157000479
SRR12625674.10231600	158395668	272	158395543	98H26M26H	2048	63438568	57H23M70H	26	23	158395569	63438590
SRR12625674.10258687	106177530	16	106177577	101M49S	2048	100827377	50M100H	101	50	106177678	100827426
SRR12625674.10260159	107129748	16	107129789	93M57S	2048	107044629	57M93H	93	57	107129882	107044685
SRR12625674.10261904	156949496	16	156949520	100M50S	2048	157276304	51M99H	100	51	156949620	157276354
SRR12625674.10264861	75237586	0	74964688	4S118M28S	272	75237586	28H118M4H	118	118	74964806	75237703
SRR12625674.10271466	44539745	16	44539807	91M59S	2048	44542165	48M102H	91	48	44539898	44542212
SRR12625674.10272279	100127478	16	100127527	100M50S	2048	100119525	50M100H	100	50	100127627	100119574
SRR12625674.1027253	116862687	16	116862794	78M72S	2048	116862442	72M78H	78	72	116862872	116862513
SRR12625674.10296788	39596877	16	39596935	80M70S	2048	39624145	73M77H	80	73	39597015	39624217
SRR12625674.10301567	1901668	16	1901725	86M64S	2048	1930938	51M99H	86	51	1901811	1930988
SRR12625674.10304217	116834650	16	116834709	105M45S	2048	116862473	46M104H	105	46	116834814	116862518
SRR12625674.10310813	155452656	16	155452691	97M53S	2048	116862459	55M95H	97	55	155452788	116862513
