0	1	2	3	4	5	6	7	8	9	10	11
SRR12625674.10001691	176521	16	172735	110M40S	272	176539	110M40H	110	110	172845	176648
SRR12625674.10005452	176575	16	176614	103M47S	2048	114218	47M103H	103	47	176717	114264
SRR12625674.10007078	117924	16	118000	82M68S	2048	176613	68M82H	82	68	118082	176680
SRR12625674.10007843	176533	16	172730	115M35S	272	176534	115M35H	115	115	172845	176648
SRR12625674.10008194	176499	0	172717	114M36S	256	176521	114M36H	114	114	172831	176634
SRR12625674.10008460	187374	0	176615	36S73M41S	2064	187478	41M109H	73	41	176688	187518
SRR12625674.10009567	176697	0	172903	117M33S	256	176707	117M33H	117	117	173020	176823
SRR12625674.1000982	67326797	16	67326831	114M36S	2048	67400152	39M111H	114	39	67326945	67400190
SRR12625674.10010756	176583	16	176635	84M66S	2048	177719	67M83H	84	67	176719	177785
SRR12625674.10011073	172899	16	172953	106M44S	272	176757	106M44H	106	106	173059	176862
SRR12625674.10012058	172722	16	176574	87M63S	272	172770	87M63H	87	87	176661	172856
SRR12625674.10012583	176526	16	172741	105M45S	272	176545	105M45H	105	105	172846	176649
SRR12625674.10013295	175079	16	175198	100M50S	2048	176637	51M99H	100	51	175298	176687
SRR12625674.10015348	172697	0	176526	113M37S	256	172722	113M37H	113	113	176639	172834
SRR12625674.10017470	174025	16	174060	102M48S	2048	176636	49M101H	102	49	174162	176684
SRR12625674.10019134	172717	16	172760	89M61S	272	176564	89M61H	89	89	172849	176652
SRR12625674.10019880	88802268	16	88802290	105M45S	2048	89165214	44M106H	105	44	88802395	89165257
SRR12625674.10020238	172718	16	176531	117M33S	272	172727	117M33H	117	117	176648	172843
SRR12625674.10023027	176584	0	113444	80M70S	2064	176634	70M80H	80	70	113524	176703
SRR12625674.10024094	176499	0	176401	22S26M102S	256	172597	22H26M102H	26	26	176427	172622
SRR12625674.10024182	176644	16	176717	112M38S	272	172913	112M38H	112	112	176829	173024
SRR12625674.10025182	172728	16	172733	114M36S	272	176537	114M36H	114	114	172847	176650
SRR12625674.10026709	88382707	16	88382782	93M57S	2048	88383700	61M89H	93	61	88382875	88383760
SRR12625674.10030518	2474701	16	2474772	92M58S	2048	2475091	58M92H	92	58	2474864	2475148
SRR12625674.10031108	31143718	0	31142513	15S73M62S	2064	31143798	64M86H	73	64	31142586	31143861
SRR12625674.10031450	2729602	16	2729670	105M45S	2048	2475082	46M104H	105	46	2729775	2475127
SRR12625674.10033919	176514	16	172764	85M65S	272	176568	85M65H	85	85	172849	176652
SRR12625674.10034024	172874	0	176707	117M33S	256	172903	117M33H	117	117	176824	173019
SRR12625674.10035720	156894	16	156979	79M71S	2048	176613	72M78H	79	72	157058	176684
SRR12625674.10039968	176645	16	176698	113M37S	272	172894	113M37H	113	113	176811	173006
SRR12625674.10041313	178947	0	176600	85M65S	2064	179022	66M84H	85	66	176685	179087
SRR12625674.10042860	177124	16	177162	108M42S	2048	176643	42M108H	108	42	177270	176684
SRR12625674.10045604	4328039	16	4328049	115M35S	2048	4315846	35M115H	115	35	4328164	4315880
SRR12625674.10047273	67471	16	67492	109M41S	2048	70137	41M109H	109	41	67601	70177
SRR12625674.10049450	22592451	16	21776414	102M48S	272	22592528	102M48H	102	102	21776516	22592629
SRR12625674.10053206	176690	0	176705	119M31S	256	172901	119M31H	119	119	176824	173019
SRR12625674.10054331	174062	16	174145	94M56S	2048	176640	56M94H	94	56	174239	176695
SRR12625674.10057302	172692	16	176542	93M57S	272	172738	93M57H	93	93	176635	172830
SRR12625674.10058733	5009600	16	4476344	38S92M20S	2064	5009690	39M111H	92	39	4476436	5009728
SRR12625674.10060525	176521	16	176585	68M82S	272	172781	68M82H	68	68	176653	172848
SRR12625674.1006584	176687	0	172899	121M29S	256	176703	121M29H	121	121	173020	176823
SRR12625674.10065932	176562	16	176606	92M58S	2064	173788	92H45M13H	92	45	176698	173832
SRR12625674.10071984	176501	0	172717	113M37S	256	176521	113M37H	113	113	172830	176633
SRR12625674.1007284	176653	0	176679	116M34S	256	172875	116M34H	116	116	176795	172990
