0	1	2	3	4	5	6	7	8	9	10	11
SRR12625672.10000337	108090972	16	108091050	105M45S	2048	181798919	45M105H	105	45	108091155	181798963
SRR12625672.10004555	108153982	16	108154085	78M72S	2064	108091081	77H55M18H	78	55	108154163	108091135
SRR12625672.10006686	108091018	16	108091018	3S118M29S	2048	108088731	30M120H	118	30	108091136	108088760
SRR12625672.10008940	108011569	0	108091094	105M45S	2064	108011680	47M103H	105	47	108091199	108011726
SRR12625672.10010233	115914206	16	115914315	93M57S	2048	108091098	57M93H	93	57	115914408	108091154
SRR12625672.10014338	123960932	16	123960965	95M55S	2048	127672928	58M92H	95	58	123961060	127672985
SRR12625672.10014521	13419902	16	13419959	98M52S	2048	13408420	52M98H	98	52	13420057	13408471
SRR12625672.10015448	108091948	16	108091991	116M34S	2048	108057384	22M128H	116	22	108092107	108057405
SRR12625672.10016031	108095301	16	108095341	106M44S	2048	108091198	45M105H	106	45	108095447	108091242
SRR12625672.1001726	186959015	16	186959096	66M84S	2064	108091084	86H47M17H	66	47	186959162	108091130
SRR12625672.10019370	49691285	16	49691316	100M50S	2048	49689459	50M100H	100	50	49691416	49689508
SRR12625672.10019698	48301061	16	48301104	90M60S	2048	48301430	14H47M89H	90	47	48301194	48301476
SRR12625672.10020765	99686982	16	99687054	91M59S	2048	108091096	59M91H	91	59	99687145	108091154
SRR12625672.10022698	108093142	16	108093158	120M30S	2048	108091096	31M119H	120	31	108093278	108091126
SRR12625672.10022706	13419936	16	13419980	112M38S	2048	13417471	39M111H	112	39	13420092	13417509
SRR12625672.10024012	182685341	16	182685372	110M40S	2048	108091130	40M110H	110	40	182685482	108091169
SRR12625672.10025591	108091011	0	107747851	82M68S	2064	108091060	68M82H	82	68	107747933	108091127
SRR12625672.10026183	108091081	0	108151918	107M43S	2064	108091215	43M107H	107	43	108152025	108091257
SRR12625672.10027796	108067603	16	108067631	108M42S	2048	108091172	43M107H	108	43	108067739	108091214
SRR12625672.1002911	108091047	16	108091082	77M73S	2048	155768904	50H24M76H	77	24	108091159	155768927
SRR12625672.10029503	108096712	16	108096743	107M43S	2048	108091086	44M106H	107	44	108096850	108091129
SRR12625672.10029797	70214235	16	70214323	68M82S	272	156950448	67H32M51H	68	32	70214391	156950479
SRR12625672.10030494	49506777	2064	49506894	51M99H	272	47942914	23H26M101H	51	26	49506945	47942939
SRR12625672.10036764	49688366	16	49688411	110M40S	2048	49689469	40M110H	110	40	49688521	49689508
SRR12625672.1003694	108100366	16	108100412	113M37S	2048	108091107	23M127H	113	23	108100525	108091129
SRR12625672.10037945	49802463	16	49802537	94M56S	2048	49929837	57M93H	94	57	49802631	49929893
SRR12625672.10043720	107853426	0	108091081	13S74M63S	2064	107853498	63M87H	74	63	108091155	107853560
SRR12625672.10044241	49681496	16	49681630	92M58S	2064	49689464	92H45M13H	92	45	49681722	49689508
SRR12625672.10044265	49686797	16	49686834	106M44S	2048	49689464	45M105H	106	45	49686940	49689508
SRR12625672.10049286	49698085	16	49698113	96M54S	2048	49689464	56M94H	96	56	49698209	49689519
SRR12625672.10057366	108385686	16	108385746	94M56S	2048	108091096	35M115H	94	35	108385840	108091130
SRR12625672.10059598	43286751	16	43286835	100M50S	2048	58306148	50M100H	100	50	43286935	58306197
SRR12625672.10059825	197735427	16	197735467	80M70S	2048	197960172	72M78H	80	72	197735547	197960243
SRR12625672.100600	13408535	16	13408709	76M74S	2048	13419923	74M76H	76	74	13408785	13419996
SRR12625672.10060520	108091141	16	108091186	91M59S	2048	108091517	61M89H	91	61	108091277	108091577
SRR12625672.10061877	127606257	16	127606301	106M44S	2048	108091096	46M104H	106	46	127606407	108091141
SRR12625672.10063738	107927774	0	108091115	3S74M73S	2064	107927888	72M78H	74	72	108091189	107927959
SRR12625672.10064619	60881386	16	60881469	67M83S	2064	71065033	99H22M29H	67	22	60881536	71065054
SRR12625672.10065526	108090853	16	108090975	84M66S	2048	108074970	67M83H	84	67	108091059	108075036
SRR12625672.10065831	45949312	0	13419930	71M79S	2064	45949370	58M92H	71	58	13420001	45949427
SRR12625672.10067607	108091172	0	112193833	84M66S	2064	108091259	66M84H	84	66	112193917	108091324
SRR12625672.10071011	108072825	16	108072881	102M48S	2048	108091081	48M102H	102	48	108072983	108091128
SRR12625672.10071483	184373177	16	184373229	112M38S	2048	108091098	38M112H	112	38	184373341	108091135
SRR12625672.10072119	49688724	16	49688755	103M47S	2048	49689462	47M103H	103	47	49688858	49689508
SRR12625672.10075529	33218591	0	33218588	3S64M83S	272	129870716	60H23M67H	64	23	33218652	129870738
SRR12625672.10075619	49532700	16	49532745	115M35S	2048	49689467	35M115H	115	35	49532860	49689501
SRR12625672.10077317	108091078	16	108091166	92M58S	2048	108090837	59M91H	92	59	108091258	108090895
SRR12625672.10078662	108007866	16	108091141	66S77M7S	2064	108007962	67M83H	77	67	108091218	108008028
SRR12625672.10081098	13419887	16	13419959	100M50S	2048	13650525	50M100H	100	50	13420059	13650574
SRR12625672.10082623	108091014	16	108091014	8S116M26S	2048	184447074	28M122H	116	28	108091130	184447101
SRR12625672.10087932	47244155	0	49724041	82M68S	2064	47244223	70M80H	82	70	49724123	47244292
SRR12625672.10088205	164297221	0	43999089	117M33S	2064	164297313	33M117H	117	33	43999206	164297345
SRR12625672.10090669	13419898	272	29056219	37H49M64H	2064	13420044	35M115H	49	35	29056268	13420078
SRR12625672.10093536	108091723	16	108091746	116M34S	2064	108091143	115H27M8H	116	27	108091862	108091169
SRR12625672.10093608	108091174	16	108091207	109M41S	2048	108090671	41M109H	109	41	108091316	108090711
SRR12625672.10094743	49724248	0	49724012	111M39S	2064	49724327	40M110H	111	40	49724123	49724366
SRR12625672.10096480	108121993	16	108122079	109M41S	2048	108091202	41M109H	109	41	108122188	108091242
SRR12625672.1009673	129121025	0	129121028	54M96S	272	21670649	3H23M124H	54	23	129121082	21670671
SRR12625672.10103664	108091005	16	108091059	95M55S	2048	107626518	55M95H	95	55	108091154	107626572
SRR12625672.10103692	108095310	16	108095387	91M59S	2048	108091081	60M90H	91	60	108095478	108091140
SRR12625672.101052	169159731	0	13174929	104M46S	2064	169159821	47M103H	104	47	13175033	169159867
SRR12625672.10105907	108089637	0	108091025	103M47S	2064	108089725	47M103H	103	47	108091128	108089771
SRR12625672.10106054	108091188	16	108091278	97M53S	2064	107593256	97H35M18H	97	35	108091375	107593290
SRR12625672.10108069	108146433	16	108146504	78M72S	2048	108091084	2H71M77H	78	71	108146582	108091154
SRR12625672.10108100	157089013	16	157089126	67M83S	2064	6906954	91H25M34H	67	25	157089193	6906978
SRR12625672.10108753	108091176	16	108091294	98M52S	2048	108068698	52M98H	98	52	108091392	108068749
SRR12625672.10110737	41261446	16	41261532	92M58S	2048	108091072	59M91H	92	59	41261624	108091130
SRR12625672.10112307	108091096	16	108091164	113M37S	2048	107235098	38M112H	113	38	108091277	107235135
SRR12625672.10112796	49689345	0	49689040	100M50S	2064	49689481	51M99H	100	51	49689140	49689531
SRR12625672.10113302	108091541	16	108091633	98M52S	2048	108091159	52M98H	98	52	108091731	108091210
SRR12625672.10115475	107904842	16	107904873	104M46S	2048	108091172	46M104H	104	46	107904977	108091217
SRR12625672.10116261	49689469	16	49689507	102M48S	2048	49680969	18H30M102H	102	30	49689609	49680998
SRR12625672.10117582	108091154	0	108098126	111M39S	2064	108091238	39M111H	111	39	108098237	108091276
SRR12625672.10120807	108091157	16	108091275	82M68S	2048	108091857	68M82H	82	68	108091357	108091924
SRR12625672.10124173	49724009	16	49724027	106M44S	2048	49689464	45M105H	106	45	49724133	49689508
SRR12625672.10129977	133038295	16	133038351	113M37S	2048	133103715	37M113H	113	37	133038464	133103751
SRR12625672.10132116	108226198	16	108226208	108M42S	2048	108091096	43M107H	108	43	108226316	108091138
SRR12625672.10134362	49689245	16	49689395	58M92S	2048	14351836	24H22M104H	58	22	49689453	14351857
SRR12625672.10135187	108104391	16	108104438	94M56S	2048	108091098	57M93H	94	57	108104532	108091154
SRR12625672.10135521	108091013	16	108091035	95M55S	2048	108088301	55M95H	95	55	108091130	108088355
SRR12625672.10135770	108090994	16	108091034	96M54S	2048	108300865	56M94H	96	56	108091130	108300920
SRR12625672.10136633	49689339	0	49692532	85M65S	2064	49689399	65M85H	85	65	49692617	49689463
SRR12625672.1013904	108091006	0	108104539	79M71S	2064	108091099	71M79H	79	71	108104618	108091169
