0	1	2	3	4	5	6	7	8	9	10	11
SRR12625672.1005501	113825935	2064	113826132	52M98H	256	38764944	45M105H	52	45	113826184	38764988
SRR12625672.1006212	71071841	0	96215746	116M34S	2064	71071923	36M114H	116	36	96215862	71071958
SRR12625672.10153305	97976208	16	97976274	74M76S	2064	97976592	74H59M17H	74	59	97976348	97976650
SRR12625672.10197118	20301823	16	20301938	42M108S	2048	89947685	55H22M73H	42	22	20301980	89947706
SRR12625672.10203939	48233424	16	48233483	111M39S	2048	48363258	19H22M109H	111	22	48233594	48363279
SRR12625672.10209837	113826108	16	113826234	57M93S	2048	22565901	11H40M99H	57	40	113826291	22565940
SRR12625672.10223476	29580119	16	29580129	110M40S	2048	27171550	40M110H	110	40	29580239	27171589
SRR12625672.10234555	50866095	16	50866112	112M38S	2048	50998218	26M124H	112	26	50866224	50998243
SRR12625672.10274578	113225553	0	113270485	115M35S	2064	113225707	35M115H	115	35	113270600	113225741
SRR12625672.10274606	73671300	16	73671444	48M102S	272	50247069	9H25M116H	48	25	73671492	50247093
SRR12625672.10285915	20414984	16	20415075	105M45S	2048	20440318	45M105H	105	45	20415180	20440362
SRR12625672.10307561	97971513	0	97976576	82M68S	2064	97971623	68M82H	82	68	97976658	97971690
SRR12625672.10331357	113831368	16	113831417	93M57S	2048	113826085	57M93H	93	57	113831510	113826141
SRR12625672.10346349	36999350	0	37000607	110M40S	2064	36999446	40M110H	110	40	37000717	36999485
SRR12625672.10348756	97976530	0	72781765	108M42S	2064	97976621	42M108H	108	42	72781873	97976662
SRR12625672.10364429	113788619	16	113788619	8S117M25S	2048	113635566	26M124H	117	26	113788736	113635591
SRR12625672.10398910	20414984	0	20420537	90M60S	2064	20415055	60M90H	90	60	20420627	20415114
SRR12625672.10399559	26063356	0	25018081	46S58M46S	2064	26063442	44M106H	58	44	25018139	26063485
SRR12625672.10399580	27845352	16	27845406	93M57S	2048	27830124	58M92H	93	58	27845499	27830181
SRR12625672.10418587	20415495	16	20415555	101M49S	2048	20415035	49M101H	101	49	20415656	20415083
SRR12625672.10423084	44577720	16	44577776	107M43S	2048	44578400	43M107H	107	43	44577883	44578442
SRR12625672.10439058	97976530	16	97976583	94M56S	2064	59055026	98H22M30H	94	22	97976677	59055047
SRR12625672.10463996	28599603	16	28599715	82M68S	2048	27830128	16H54M80H	82	54	28599797	27830181
SRR12625672.10531479	97976527	16	97976593	84M66S	2048	98577945	66M84H	84	66	97976677	98578010
SRR12625672.10537404	36999349	16	36999367	103M47S	2048	91243596	47M103H	103	47	36999470	91243642
SRR12625672.10542482	57315527	16	57315567	78M72S	272	59564156	12H50M88H	78	50	57315645	59564205
SRR12625672.10562486	36851141	16	36851169	112M38S	2048	36999343	38M112H	112	38	36851281	36999380
SRR12625672.10571499	113825094	16	113825140	92M58S	2048	113826084	58M92H	92	58	113825232	113826141
SRR12625672.10590019	113824271	16	113824339	105M45S	2048	113826096	47M103H	105	47	113824444	113826142
SRR12625672.10591433	40789603	16	40789685	78M72S	2048	41056252	72M78H	78	72	40789763	41056323
SRR12625672.10596265	21297826	16	21297888	98M52S	2048	21673881	52M98H	98	52	21297986	21673932
SRR12625672.10608946	26254427	16	26254474	100M50S	2048	22508619	50M100H	100	50	26254574	22508668
